series,x,value,source_issue
unnamed,1890.0,6.279620853080568,Agriculture
unnamed,1895.0,2.603550295857988,Agriculture
unnamed,1900.0,4.096385542168675,Agriculture
unnamed,1905.0,4.513888888888888,Agriculture
unnamed,1910.0,3.3261802575107295,Agriculture
unnamed,1915.0,2.8199566160520604,Agriculture
unnamed,1920.0,9.749303621169917,Agriculture
unnamed,1925.0,9.985528219971057,Agriculture
unnamed,1930.0,19.07790143084261,Agriculture
unnamed,1935.0,13.818181818181818,Agriculture
unnamed,1940.0,5.804311774461028,Agriculture
unnamed,1945.0,3.3210332103321036,Agriculture
unnamed,1950.0,6.051873198847262,Agriculture
unnamed,1955.0,7.94044665012407,Agriculture
unnamed,1960.0,2.572202166064982,Agriculture
unnamed,1965.0,2.1653543307086616,Agriculture
unnamed,1970.0,2.2429906542056073,Agriculture
unnamed,1975.0,1.5426497277676952,Agriculture
unnamed,1980.0,1.9654556283502083,Agriculture
unnamed,1985.0,2.251184834123223,Agriculture
unnamed,1990.0,0.7881773399014778,Agriculture
unnamed,1995.0,1.5587529976019185,Agriculture
unnamed,2000.0,0.949367088607595,Agriculture
unnamed,2005.0,1.0392609699769053,Agriculture
unnamed,2010.0,0.7317073170731708,Agriculture
unnamed,2015.0,0.9331259720062209,Agriculture
unnamed,2020.0,0.8681925808997633,Agriculture
unnamed,2025.0,0.8896797153024912,Agriculture
unnamed,1785.0,0.0,Agriculture
unnamed,1850.0,0.5555555555555556,Agriculture
unnamed,1855.0,0.0,Agriculture
unnamed,1860.0,1.3157894736842104,Agriculture
unnamed,1825.0,3.0927835051546393,Agriculture
unnamed,1830.0,0.6218905472636816,Agriculture
unnamed,1835.0,1.6064257028112447,Agriculture
unnamed,1865.0,0.41379310344827586,Agriculture
unnamed,2005.0,1.1799410029498525,Agriculture
unnamed,2010.0,0.7317073170731708,Agriculture
unnamed,2015.0,0.6451612903225806,Agriculture
unnamed,1885.0,3.4013605442176873,Agriculture
unnamed,1890.0,6.651884700665188,Agriculture
unnamed,1990.0,1.13314447592068,Agriculture
unnamed,1995.0,1.5587529976019185,Agriculture
unnamed,2000.0,0.9900990099009901,Agriculture
unnamed,1920.0,14.814814814814813,Agriculture
unnamed,1925.0,10.78838174273859,Agriculture
unnamed,1880.0,0.8368200836820083,Agriculture
unnamed,2015.0,1.0245901639344261,Agriculture
unnamed,2020.0,1.040118870728083,Agriculture
unnamed,2025.0,0.9416195856873822,Agriculture
unnamed,1950.0,7.655502392344498,Agriculture
unnamed,1955.0,7.94044665012407,Agriculture
unnamed,1960.0,4.761904761904762,Agriculture
unnamed,1930.0,21.428571428571427,Agriculture
unnamed,1935.0,13.818181818181818,Agriculture
unnamed,1940.0,5.804311774461028,Agriculture
