source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Foreign policy,share of eligible paragraphs,year5,1900,1900,1900,1904,1900.0,24.216867469879517,17.66475336782661,32.663120567375884,17.66475336782661,32.663120567375884,830,15,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1905,1905,1905,1909,1905.0,11.11111111111111,6.957387864680767,16.63717687298559,6.957387864680767,16.63717687298559,1152,16,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1910,1910,1910,1914,1910.0,19.742489270386265,10.870341614906833,25.60524062285523,10.870341614906833,25.60524062285523,932,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1915,1915,1915,1919,1915.0,10.84598698481562,8.313172043010752,13.944852019061948,8.313172043010752,13.944852019061948,461,21,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1920,1920,1920,1924,1920.0,11.977715877437326,7.919571279191357,16.99979671969786,7.919571279191357,16.99979671969786,359,19,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1925,1925,1925,1929,1925.0,13.892908827785819,9.958719059015422,18.857307747799737,9.958719059015422,18.857307747799737,691,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1930,1930,1930,1934,1930.0,13.513513513513514,9.058387662909531,19.648404583243654,9.058387662909531,19.648404583243654,629,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1935,1935,1935,1939,1935.0,3.6363636363636362,1.346589878469073,6.458052250705261,1.346589878469073,6.458052250705261,275,13,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1940,1940,1940,1944,1940.0,8.955223880597014,6.992733678300121,11.203859222363796,6.992733678300121,11.203859222363796,603,26,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1945,1945,1945,1949,1945.0,19.92619926199262,13.732751623376624,27.847810084652185,13.732751623376624,27.847810084652185,271,17,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1950,1950,1950,1954,1950.0,13.8328530259366,7.792018170019468,19.423300970873786,7.792018170019468,19.423300970873786,347,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1955,1955,1955,1959,1955.0,11.41439205955335,7.859276729559748,14.236471213934315,7.859276729559748,14.236471213934315,403,8,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1960,1960,1960,1964,1960.0,14.485559566787003,11.72056649175195,17.37839896858884,11.72056649175195,17.37839896858884,2216,67,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1965,1965,1965,1969,1965.0,11.466535433070867,8.87548120840402,14.072446483258277,8.87548120840402,14.072446483258277,2032,53,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1970,1970,1970,1974,1970.0,14.57943925233645,9.932403433476395,20.63175163277308,9.932403433476395,20.63175163277308,535,25,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1975,1975,1975,1979,1975.0,20.961887477313976,13.707375735266005,29.64134821811936,13.707375735266005,29.64134821811936,1102,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
