source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Agriculture,share of eligible paragraphs,10,Agriculture & Farm Prices,1970,1979,1970,1979,31,1637,1.8937080024434942,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,10,Agriculture & Farm Prices,1980,1989,1980,1989,38,2523,1.506143479984146,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,10,Agriculture & Farm Prices,1990,1999,1990,1999,6,1849,0.32449972958355866,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,10,Agriculture & Farm Prices,2000,2009,2000,2009,5,1498,0.33377837116154874,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,10,Agriculture & Farm Prices,2010,2019,2010,2019,9,2516,0.3577106518282989,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,10,Agriculture & Farm Prices,2020,2029,2020,2026,22,3096,0.710594315245478,True,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1780,1799,1789,1799,2,355,0.5633802816901409,True,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1800,1819,1800,1819,19,736,2.5815217391304346,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1820,1839,1820,1839,56,2092,2.676864244741874,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1840,1859,1840,1859,126,3045,4.137931034482759,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1860,1879,1860,1879,47,2558,1.8373729476153244,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1880,1899,1880,1899,63,3123,2.0172910662824206,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1900,1919,1900,1919,79,3375,2.340740740740741,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1920,1939,1920,1939,33,1954,1.6888433981576252,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1940,1959,1940,1959,2,1624,0.12315270935960591,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1960,1979,1960,1979,5,5885,0.08496176720475786,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1980,1999,1980,1999,4,4372,0.09149130832570906,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,2000,2019,2000,2019,1,4014,0.024912805181863475,False,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Public Lands & Homestead Settlement,2020,2039,2020,2026,1,3096,0.03229974160206719,True,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Agriculture & Farm Prices,1780,1799,1789,1799,4,355,1.1267605633802817,True,descriptive,not_estimated
Agriculture,share of eligible paragraphs,20,Agriculture & Farm Prices,1800,1819,1800,1819,9,736,1.2228260869565217,False,descriptive,not_estimated
