source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Energy & environment,share of eligible paragraphs,year5,1885,1885,1885,1889,1885.0,0.6265664160401002,0.0,1.457986930316667,0.0,1.457986930316667,798,18,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1890,1890,1890,1894,1890.0,0.9478672985781991,0.19796453399316608,1.7621080914567357,0.19796453399316608,1.7621080914567357,844,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1895,1895,1895,1899,1895.0,0.35502958579881655,0.0,0.6872032672132669,0.0,0.6872032672132669,845,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1900,1900,1900,1904,1900.0,2.4096385542168677,1.678676100792536,3.4257492671585967,1.678676100792536,3.4257492671585967,830,15,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1905,1905,1905,1909,1905.0,3.4722222222222223,1.4254413471328116,5.7632743980588215,1.4254413471328116,5.7632743980588215,1152,16,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1910,1910,1910,1914,1910.0,5.901287553648069,3.309526456202757,10.879020387939201,3.309526456202757,10.879020387939201,932,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1915,1915,1915,1919,1915.0,1.5184381778741864,0.5818775440976933,2.372587529382655,0.5818775440976933,2.372587529382655,461,21,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1920,1920,1920,1924,1920.0,3.6211699164345403,1.1622718052738337,6.076780050311712,1.1622718052738337,6.076780050311712,359,19,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1925,1925,1925,1929,1925.0,3.183791606367583,1.997671840354767,4.280032647718487,1.997671840354767,4.280032647718487,691,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1930,1930,1930,1934,1930.0,1.2718600953895072,0.6698204564489112,1.9725962597685351,0.6698204564489112,1.9725962597685351,629,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
