source_issue,unit,president,display_name,period_start,period_end,numerator,denominator,share_percent,n_speeches,dot_included,dot_status
Trade & tariffs,share of eligible paragraphs,James K. Polk,James K. Polk,1845,1849,120,722,16.62049861495845,25,True,included
Trade & tariffs,share of eligible paragraphs,James Madison,James Madison,1805,1809,5,24,20.833333333333336,2,False,below_25_paragraph_floor
Trade & tariffs,share of eligible paragraphs,James Madison,James Madison,1810,1814,32,182,17.582417582417584,14,True,included
Trade & tariffs,share of eligible paragraphs,James Madison,James Madison,1815,1819,13,68,19.11764705882353,5,True,included
Trade & tariffs,share of eligible paragraphs,James Monroe,James Monroe,1815,1819,24,135,17.77777777777778,4,True,included
Trade & tariffs,share of eligible paragraphs,James Monroe,James Monroe,1820,1824,60,272,22.058823529411764,6,True,included
Trade & tariffs,share of eligible paragraphs,Jimmy Carter,Jimmy Carter,1975,1979,35,754,4.641909814323608,16,True,included
Trade & tariffs,share of eligible paragraphs,Jimmy Carter,Jimmy Carter,1980,1984,9,280,3.214285714285714,6,True,included
Trade & tariffs,share of eligible paragraphs,Joe Biden,Joe Biden,2020,2024,19,1188,1.5993265993265993,27,True,included
Trade & tariffs,share of eligible paragraphs,Joe Biden,Joe Biden,2025,2029,0,31,0.0,1,True,included
Trade & tariffs,share of eligible paragraphs,John Adams,John Adams,1795,1799,24,102,23.52941176470588,7,True,included
Trade & tariffs,share of eligible paragraphs,John Adams,John Adams,1800,1804,4,14,28.57142857142857,2,False,below_25_paragraph_floor
Trade & tariffs,share of eligible paragraphs,John F. Kennedy,John F. Kennedy,1960,1964,80,1367,5.852231163130943,44,True,included
Trade & tariffs,share of eligible paragraphs,John Quincy Adams,John Quincy Adams,1820,1824,0,5,0.0,1,False,below_25_paragraph_floor
Trade & tariffs,share of eligible paragraphs,John Quincy Adams,John Quincy Adams,1825,1829,58,271,21.40221402214022,7,True,included
Trade & tariffs,share of eligible paragraphs,John Tyler,John Tyler,1840,1844,93,531,17.51412429378531,17,True,included
Trade & tariffs,share of eligible paragraphs,John Tyler,John Tyler,1845,1849,6,9,66.66666666666666,1,False,below_25_paragraph_floor
Trade & tariffs,share of eligible paragraphs,Lyndon B. Johnson,Lyndon B. Johnson,1960,1964,43,731,5.88235294117647,20,True,included
Trade & tariffs,share of eligible paragraphs,Lyndon B. Johnson,Lyndon B. Johnson,1965,1969,40,1981,2.0191822311963654,51,True,included
Trade & tariffs,share of eligible paragraphs,Martin Van Buren,Martin Van Buren,1835,1839,66,394,16.751269035532996,8,True,included
Trade & tariffs,share of eligible paragraphs,Martin Van Buren,Martin Van Buren,1840,1844,9,71,12.676056338028168,2,True,included
Trade & tariffs,share of eligible paragraphs,Millard Fillmore,Millard Fillmore,1850,1854,41,268,15.298507462686567,7,True,included
Trade & tariffs,share of eligible paragraphs,Richard M. Nixon,Richard M. Nixon,1950,1954,0,35,0.0,1,True,included
Trade & tariffs,share of eligible paragraphs,Richard M. Nixon,Richard M. Nixon,1965,1969,0,51,0.0,2,True,included
Trade & tariffs,share of eligible paragraphs,Richard M. Nixon,Richard M. Nixon,1970,1974,11,434,2.5345622119815667,20,True,included
Trade & tariffs,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1960,1964,2,34,5.88235294117647,1,True,included
Trade & tariffs,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1975,1979,2,39,5.128205128205128,2,True,included
Trade & tariffs,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1980,1984,36,1399,2.573266619013581,35,True,included
Trade & tariffs,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1985,1989,29,572,5.06993006993007,22,True,included
Trade & tariffs,share of eligible paragraphs,Rutherford B. Hayes,Rutherford B. Hayes,1875,1879,34,371,9.164420485175203,12,True,included
