source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Trade & tariffs,share of eligible paragraphs,10,Neutral Rights & Maritime Depredations,1940,1949,1940,1949,15,874,1.7162471395881007,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,Neutral Rights & Maritime Depredations,1950,1959,1951,1959,0,750,0.0,True,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,Neutral Rights & Maritime Depredations,1960,1969,1960,1969,0,4248,0.0,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,Neutral Rights & Maritime Depredations,1970,1979,1970,1979,1,1637,0.061087354917532075,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,Neutral Rights & Maritime Depredations,1980,1989,1980,1989,0,2523,0.0,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,Neutral Rights & Maritime Depredations,1990,1999,1990,1999,1,1849,0.05408328826392645,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,Neutral Rights & Maritime Depredations,2000,2009,2000,2009,0,1498,0.0,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,Neutral Rights & Maritime Depredations,2010,2019,2010,2019,0,2516,0.0,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,Neutral Rights & Maritime Depredations,2020,2029,2020,2026,0,3096,0.0,True,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1790,1799,1790,1799,10,341,2.932551319648094,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1800,1809,1800,1809,11,351,3.133903133903134,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1810,1819,1810,1819,32,385,8.311688311688311,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1820,1829,1820,1829,95,645,14.728682170542637,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1830,1839,1830,1839,121,1447,8.362128541810643,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1840,1849,1840,1849,128,1452,8.81542699724518,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1850,1859,1850,1859,72,1593,4.519774011299435,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1860,1869,1860,1869,29,1454,1.994497936726272,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1870,1879,1870,1879,74,1104,6.702898550724639,False,descriptive,not_estimated
