source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Civil rights & race,share of eligible paragraphs,10,"Slavery, Emancipation & Sectionalism",1950,1959,1951,1959,0,750,0.0,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Slavery, Emancipation & Sectionalism",1960,1969,1960,1969,3,4248,0.07062146892655367,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Slavery, Emancipation & Sectionalism",1970,1979,1970,1979,0,1637,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Slavery, Emancipation & Sectionalism",1980,1989,1980,1989,3,2523,0.11890606420927466,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Slavery, Emancipation & Sectionalism",1990,1999,1990,1999,5,1849,0.2704164413196322,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Slavery, Emancipation & Sectionalism",2000,2009,2000,2009,2,1498,0.13351134846461948,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Slavery, Emancipation & Sectionalism",2010,2019,2010,2019,11,2516,0.43720190779014306,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Slavery, Emancipation & Sectionalism",2020,2029,2020,2026,6,3096,0.1937984496124031,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1790,1799,1790,1799,0,341,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1800,1809,1800,1809,1,351,0.2849002849002849,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1810,1819,1810,1819,0,385,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1820,1829,1820,1829,0,645,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1830,1839,1830,1839,0,1447,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1840,1849,1840,1849,0,1452,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1850,1859,1850,1859,0,1593,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1860,1869,1860,1869,269,1454,18.500687757909215,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1870,1879,1870,1879,70,1104,6.340579710144928,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1880,1889,1880,1889,7,1434,0.4881450488145049,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1890,1899,1890,1899,1,1689,0.059206631142687975,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1900,1909,1900,1909,2,1982,0.10090817356205853,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1910,1919,1910,1919,0,1393,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1920,1929,1920,1929,0,1050,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1930,1939,1930,1939,0,904,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1940,1949,1940,1949,0,874,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1950,1959,1951,1959,0,750,0.0,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1960,1969,1960,1969,0,4248,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1970,1979,1970,1979,0,1637,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1980,1989,1980,1989,0,2523,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,1990,1999,1990,1999,0,1849,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,2000,2009,2000,2009,0,1498,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,2010,2019,2010,2019,0,2516,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Reconstruction & Southern Self-Government,2020,2029,2020,2026,0,3096,0.0,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1790,1799,1790,1799,0,341,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1800,1809,1800,1809,0,351,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1810,1819,1810,1819,0,385,0.0,False,descriptive,not_estimated
