source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Religion & values,share of eligible paragraphs,10,"Providence, Faith & American Ideals",1990,1999,1990,1999,231,1849,12.49323958896701,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Providence, Faith & American Ideals",2000,2009,2000,2009,224,1498,14.953271028037381,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Providence, Faith & American Ideals",2010,2019,2010,2019,333,2516,13.23529411764706,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Providence, Faith & American Ideals",2020,2029,2020,2026,300,3096,9.689922480620156,True,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1790,1799,1790,1799,12,341,3.519061583577713,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1800,1809,1800,1809,1,351,0.2849002849002849,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1810,1819,1810,1819,1,385,0.2597402597402597,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1820,1829,1820,1829,8,645,1.2403100775193798,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1830,1839,1830,1839,4,1447,0.27643400138217,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1840,1849,1840,1849,4,1452,0.27548209366391185,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1850,1859,1850,1859,24,1593,1.5065913370998116,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1860,1869,1860,1869,5,1454,0.34387895460797796,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1870,1879,1870,1879,7,1104,0.6340579710144928,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1880,1889,1880,1889,22,1434,1.5341701534170153,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1890,1899,1890,1899,15,1689,0.8880994671403196,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1900,1909,1900,1909,26,1982,1.3118062563067607,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1910,1919,1910,1919,17,1393,1.2203876525484567,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1920,1929,1920,1929,52,1050,4.9523809523809526,False,descriptive,not_estimated
