source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Money & banking,share of eligible paragraphs,year5,1885,1885,1885,1889,1885.0,5.137844611528822,1.7269717217515812,8.17908240308892,1.7269717217515812,8.17908240308892,798,18,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1890,1890,1890,1894,1890.0,14.099526066350712,8.742861316970808,25.018415298723575,8.742861316970808,25.018415298723575,844,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1895,1895,1895,1899,1895.0,15.266272189349111,6.367780042030185,29.48603968738197,6.367780042030185,29.48603968738197,845,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1900,1900,1900,1904,1900.0,3.2530120481927707,1.6599872773536897,5.803868196971424,1.6599872773536897,5.803868196971424,830,15,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1905,1905,1905,1909,1905.0,2.7777777777777777,1.6111099081933138,3.7715977074007445,1.6111099081933138,3.7715977074007445,1152,16,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1910,1910,1910,1914,1910.0,6.652360515021459,4.583091283135398,8.055335271830117,4.583091283135398,8.055335271830117,932,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1915,1915,1915,1919,1915.0,2.6030368763557483,0.85752655166063,4.166666666666666,0.85752655166063,4.166666666666666,461,21,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1920,1920,1920,1924,1920.0,2.5069637883008355,1.1685287368881119,3.795291545189504,1.1685287368881119,3.795291545189504,359,19,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1925,1925,1925,1929,1925.0,2.7496382054992763,1.3646208228216172,3.938588215112788,1.3646208228216172,3.938588215112788,691,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1930,1930,1930,1934,1930.0,18.124006359300477,13.391643059490086,24.496198877957557,13.391643059490086,24.496198877957557,629,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1935,1935,1935,1939,1935.0,6.909090909090909,3.356450534759358,10.821055712752463,3.356450534759358,10.821055712752463,275,13,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1940,1940,1940,1944,1940.0,2.8192371475953566,1.500610299985916,4.700384489528795,1.500610299985916,4.700384489528795,603,26,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1945,1945,1945,1949,1945.0,2.214022140221402,0.4887222541140452,4.243657937806874,0.4887222541140452,4.243657937806874,271,17,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
