source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
War & military,share of eligible paragraphs,year5,1900,1900,1900,1904,1900.0,26.265060240963855,20.318373897381427,34.82776804903287,20.318373897381427,34.82776804903287,830,15,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1905,1905,1905,1909,1905.0,17.53472222222222,13.432863529782765,22.59721787057081,13.432863529782765,22.59721787057081,1152,16,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1910,1910,1910,1914,1910.0,16.630901287553648,10.279359141184125,19.457046160327224,10.279359141184125,19.457046160327224,932,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1915,1915,1915,1919,1915.0,36.8763557483731,29.374922402019614,46.2507055313659,29.374922402019614,46.2507055313659,461,21,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1920,1920,1920,1924,1920.0,28.969359331476323,23.789229970525188,36.46402750837595,23.789229970525188,36.46402750837595,359,19,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1925,1925,1925,1929,1925.0,23.444283646888568,17.903507405234986,30.12390971487434,17.903507405234986,30.12390971487434,691,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1930,1930,1930,1934,1930.0,12.71860095389507,8.859061177375914,16.639554794520546,8.859061177375914,16.639554794520546,629,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1935,1935,1935,1939,1935.0,13.454545454545455,7.806682180851064,21.97141656158049,7.806682180851064,21.97141656158049,275,13,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1940,1940,1940,1944,1940.0,65.17412935323384,58.59287656071487,71.52857142857142,58.59287656071487,71.52857142857142,603,26,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1945,1945,1945,1949,1945.0,39.85239852398524,27.015731874145004,50.088383838383834,27.015731874145004,50.088383838383834,271,17,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1950,1950,1950,1954,1950.0,29.971181556195965,21.823656637880337,40.93143203883494,21.823656637880337,40.93143203883494,347,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1955,1955,1955,1959,1955.0,26.799007444168733,21.300997474206945,34.1145471490299,21.300997474206945,34.1145471490299,403,8,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1960,1960,1960,1964,1960.0,25.857400722021662,22.542318978410716,29.463335580825106,22.542318978410716,29.463335580825106,2216,67,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1965,1965,1965,1969,1965.0,25.492125984251967,21.748565436840295,29.557155639681334,21.748565436840295,29.557155639681334,2032,53,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1970,1970,1970,1974,1970.0,29.1588785046729,20.10347556286772,40.12119741866263,20.10347556286772,40.12119741866263,535,25,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1975,1975,1975,1979,1975.0,17.78584392014519,12.719377806337764,23.41161149713002,12.719377806337764,23.41161149713002,1102,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1980,1980,1980,1984,1980.0,20.96486003573556,15.546496196594209,26.59302486187845,15.546496196594209,26.59302486187845,1679,41,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1985,1985,1985,1989,1985.0,19.194312796208532,15.860890787065285,23.425688102849644,15.860890787065285,23.425688102849644,844,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1990,1990,1990,1994,1990.0,24.334975369458128,17.823294380477748,32.81618827780007,17.823294380477748,32.81618827780007,1015,32,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,1995,1995,1995,1999,1995.0,16.666666666666664,11.63573170321853,24.980999999999998,11.63573170321853,24.980999999999998,834,22,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,2000,2000,2000,2004,2000.0,22.310126582278482,14.88266506208632,30.488737653577445,14.88266506208632,30.488737653577445,632,23,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,2005,2005,2005,2009,2005.0,22.0554272517321,14.533608840163282,30.74263800246333,14.533608840163282,30.74263800246333,866,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,2010,2010,2010,2014,2010.0,15.691056910569106,11.137081596800941,21.432360473900456,11.137081596800941,21.432360473900456,1230,33,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,2015,2015,2015,2019,2015.0,12.674961119751165,10.613391018182778,14.971168539325843,10.613391018182778,14.971168539325843,1286,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,2020,2020,2020,2024,2020.0,15.114443567482242,11.351812395318436,20.292487986662742,11.351812395318436,20.292487986662742,2534,50,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
War & military,share of eligible paragraphs,year5,2025,2025,2025,2029,2025.0,25.800711743772244,16.484993419497453,40.98105809586923,16.484993419497453,40.98105809586923,562,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
