source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Taxes & budget,share of eligible paragraphs,year5,1900,1900,1900,1904,1900.0,5.301204819277109,3.254073171150446,7.722871418447866,3.254073171150446,7.722871418447866,830,15,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1905,1905,1905,1909,1905.0,8.506944444444445,6.367787941112796,11.012096012096013,6.367787941112796,11.012096012096013,1152,16,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1910,1910,1910,1914,1910.0,5.793991416309012,1.198987803569513,8.06621728786677,1.198987803569513,8.06621728786677,932,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1915,1915,1915,1919,1915.0,4.772234273318872,1.3144552879291251,7.91284050966608,1.3144552879291251,7.91284050966608,461,21,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1920,1920,1920,1924,1920.0,10.86350974930362,4.936042991220103,16.991782199210697,4.936042991220103,16.991782199210697,359,19,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1925,1925,1925,1929,1925.0,11.577424023154848,6.360920046613422,15.631467641261498,6.360920046613422,15.631467641261498,691,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1930,1930,1930,1934,1930.0,13.513513513513514,8.941489361702128,19.786949804039793,8.941489361702128,19.786949804039793,629,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1935,1935,1935,1939,1935.0,8.0,2.5307575892459715,13.477347092876919,2.5307575892459715,13.477347092876919,275,13,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1940,1940,1940,1944,1940.0,3.814262023217247,2.1376983588769836,6.3097633136094675,2.1376983588769836,6.3097633136094675,603,26,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1945,1945,1945,1949,1945.0,1.8450184501845017,0.421741452991453,4.040461838288614,0.421741452991453,4.040461838288614,271,17,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1950,1950,1950,1954,1950.0,9.510086455331413,1.5625,16.02903462172559,1.5625,16.02903462172559,347,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1955,1955,1955,1959,1955.0,10.669975186104217,5.914031620553359,13.70639236609891,5.914031620553359,13.70639236609891,403,8,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1960,1960,1960,1964,1960.0,7.761732851985561,5.581858407079646,10.013578183321638,5.581858407079646,10.013578183321638,2216,67,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1965,1965,1965,1969,1965.0,6.1515748031496065,4.107873738585083,8.348077281411289,4.107873738585083,8.348077281411289,2032,53,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1970,1970,1970,1974,1970.0,9.345794392523365,4.471958925750395,13.5300351943689,4.471958925750395,13.5300351943689,535,25,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1975,1975,1975,1979,1975.0,16.33393829401089,9.652429049684242,23.686807144320138,9.652429049684242,23.686807144320138,1102,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1980,1980,1980,1984,1980.0,17.153067301965454,11.05243952807737,23.808291156579184,11.05243952807737,23.808291156579184,1679,41,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1985,1985,1985,1989,1985.0,14.336492890995261,9.04144737920745,19.393750098573552,9.04144737920745,19.393750098573552,844,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1990,1990,1990,1994,1990.0,17.142857142857142,9.07441912532962,24.194021256371762,9.07441912532962,24.194021256371762,1015,32,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,1995,1995,1995,1999,1995.0,18.82494004796163,12.617150649767368,22.867149318519864,12.617150649767368,22.867149318519864,834,22,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,2000,2000,2000,2004,2000.0,12.5,7.233010552667721,17.44882578281145,7.233010552667721,17.44882578281145,632,23,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,2005,2005,2005,2009,2005.0,10.161662817551962,6.012725778485301,14.855424643420667,6.012725778485301,14.855424643420667,866,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,2010,2010,2010,2014,2010.0,16.260162601626014,10.86038961038961,20.967929637112505,10.86038961038961,20.967929637112505,1230,33,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,2015,2015,2015,2019,2015.0,7.931570762052877,5.793576325072388,10.123059273877171,5.793576325072388,10.123059273877171,1286,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,2020,2020,2020,2024,2020.0,4.380426203630623,2.318919360644817,6.747854964212059,2.318919360644817,6.747854964212059,2534,50,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Taxes & budget,share of eligible paragraphs,year5,2025,2025,2025,2029,2025.0,6.227758007117438,3.6666106453653904,8.236628236628237,3.6666106453653904,8.236628236628237,562,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
