source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Infrastructure,share of eligible paragraphs,year5,1900,1900,1900,1904,1900.0,23.012048192771083,15.385819459735986,38.96394984326018,15.385819459735986,38.96394984326018,830,15,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1905,1905,1905,1909,1905.0,19.87847222222222,13.05714320217312,30.00914811663008,13.05714320217312,30.00914811663008,1152,16,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1910,1910,1910,1914,1910.0,17.06008583690987,11.065218106954202,21.227455555614014,11.065218106954202,21.227455555614014,932,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1915,1915,1915,1919,1915.0,13.449023861171366,6.838265169895869,20.1665013732072,6.838265169895869,20.1665013732072,461,21,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1920,1920,1920,1924,1920.0,10.30640668523677,3.7377717391304346,15.88373554550025,3.7377717391304346,15.88373554550025,359,19,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1925,1925,1925,1929,1925.0,14.182344428364688,8.65205493869389,19.601559473579513,8.65205493869389,19.601559473579513,691,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1930,1930,1930,1934,1930.0,5.723370429252783,2.3970170454545454,11.13167589865995,2.3970170454545454,11.13167589865995,629,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1935,1935,1935,1939,1935.0,6.181818181818182,4.0806231756347415,8.726113483831604,4.0806231756347415,8.726113483831604,275,13,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1940,1940,1940,1944,1940.0,17.081260364842453,11.569560320100589,23.779954515206686,11.569560320100589,23.779954515206686,603,26,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1945,1945,1945,1949,1945.0,7.011070110701106,2.9071557971014492,13.207031249999995,2.9071557971014492,13.207031249999995,271,17,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1950,1950,1950,1954,1950.0,1.729106628242075,0.6693972733795743,3.522863051470588,0.6693972733795743,3.522863051470588,347,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1955,1955,1955,1959,1955.0,2.977667493796526,1.63234706117553,4.116745227709769,1.63234706117553,4.116745227709769,403,8,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1960,1960,1960,1964,1960.0,1.7148014440433215,1.0223001867816746,2.5181109617278885,1.0223001867816746,2.5181109617278885,2216,67,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1965,1965,1965,1969,1965.0,1.7224409448818898,0.9271112387332395,2.7577003182779762,0.9271112387332395,2.7577003182779762,2032,53,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1970,1970,1970,1974,1970.0,0.9345794392523363,0.20895708582834333,1.735157755298651,0.20895708582834333,1.735157755298651,535,25,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1975,1975,1975,1979,1975.0,0.9981851179673321,0.4610593446406194,1.7875116758462972,0.4610593446406194,1.7875116758462972,1102,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1980,1980,1980,1984,1980.0,2.620607504466945,1.802330413138041,3.559709354530574,1.802330413138041,3.559709354530574,1679,41,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1985,1985,1985,1989,1985.0,1.7772511848341233,0.8927490677651744,2.9420622215545507,0.8927490677651744,2.9420622215545507,844,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1990,1990,1990,1994,1990.0,1.7733990147783252,1.0643053751469043,2.600016707860184,1.0643053751469043,2.600016707860184,1015,32,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,1995,1995,1995,1999,1995.0,1.6786570743405276,1.0638512659302672,2.496146030411323,1.0638512659302672,2.496146030411323,834,22,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,2000,2000,2000,2004,2000.0,1.5822784810126582,0.5763239443646786,2.681463122887461,0.5763239443646786,2.681463122887461,632,23,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,2005,2005,2005,2009,2005.0,3.4642032332563506,1.760915763431011,5.506198347107438,1.760915763431011,5.506198347107438,866,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,2010,2010,2010,2014,2010.0,3.414634146341464,2.2944650096950467,4.773103896752782,2.2944650096950467,4.773103896752782,1230,33,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,2015,2015,2015,2019,2015.0,3.3437013996889577,2.1790741355966836,4.781078939786805,2.1790741355966836,4.781078939786805,1286,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,2020,2020,2020,2024,2020.0,2.999210734017364,1.6983975029187797,4.553785594722451,1.6983975029187797,4.553785594722451,2534,50,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Infrastructure,share of eligible paragraphs,year5,2025,2025,2025,2029,2025.0,3.7366548042704624,1.6704082100151187,6.725353450896929,1.6704082100151187,6.725353450896929,562,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
