series,x,value,source_issue
unnamed,1965.0,4.872047244094488,Education
unnamed,1970.0,3.177570093457944,Education
unnamed,1975.0,4.083484573502722,Education
unnamed,1980.0,4.228707564026206,Education
unnamed,1985.0,8.293838862559241,Education
unnamed,1990.0,7.29064039408867,Education
unnamed,1995.0,17.38609112709832,Education
unnamed,2000.0,10.759493670886076,Education
unnamed,2005.0,7.043879907621248,Education
unnamed,2010.0,11.463414634146343,Education
unnamed,2015.0,4.5101088646967336,Education
unnamed,2020.0,3.7884767166535127,Education
unnamed,2025.0,3.3807829181494666,Education
unnamed,1785.0,,Education
unnamed,1790.0,0.7751937984496124,Education
unnamed,1795.0,1.8867924528301887,Education
unnamed,1800.0,0.0,Education
unnamed,1805.0,4.102564102564102,Education
unnamed,1810.0,1.6483516483516485,Education
unnamed,1815.0,0.9852216748768473,Education
unnamed,1820.0,,Education
unnamed,1825.0,1.9021739130434785,Education
unnamed,1830.0,0.3731343283582089,Education
unnamed,1835.0,0.7776049766718507,Education
unnamed,1840.0,0.4552352048558422,Education
unnamed,1845.0,1.2610340479192939,Education
unnamed,1850.0,0.5530973451327433,Education
unnamed,1855.0,2.9027576197387517,Education
unnamed,1860.0,0.15552099533437014,Education
unnamed,1865.0,1.1097410604192355,Education
unnamed,1870.0,4.356435643564356,Education
unnamed,1875.0,3.672787979966611,Education
unnamed,1880.0,4.088050314465408,Education
unnamed,1885.0,2.756892230576441,Education
unnamed,1890.0,1.7772511848341233,Education
unnamed,1895.0,2.130177514792899,Education
unnamed,1900.0,2.6506024096385543,Education
unnamed,1905.0,4.166666666666666,Education
unnamed,1910.0,1.8240343347639485,Education
unnamed,1915.0,1.9522776572668112,Education
unnamed,1920.0,4.178272980501393,Education
unnamed,1925.0,6.801736613603474,Education
unnamed,1930.0,1.5898251192368837,Education
unnamed,1935.0,3.272727272727273,Education
unnamed,1940.0,2.155887230514096,Education
unnamed,1945.0,2.5830258302583027,Education
unnamed,1950.0,2.881844380403458,Education
unnamed,1955.0,7.196029776674938,Education
unnamed,1960.0,7.8971119133574,Education
unnamed,1965.0,4.872047244094488,Education
unnamed,1970.0,3.177570093457944,Education
unnamed,1975.0,4.083484573502722,Education
unnamed,1980.0,4.228707564026206,Education
unnamed,1985.0,8.293838862559241,Education
unnamed,1990.0,7.29064039408867,Education
unnamed,1995.0,17.38609112709832,Education
unnamed,2000.0,10.759493670886076,Education
unnamed,2005.0,7.043879907621248,Education
unnamed,2010.0,11.463414634146343,Education
unnamed,2015.0,4.5101088646967336,Education
unnamed,2020.0,3.7884767166535127,Education
unnamed,2025.0,3.3807829181494666,Education
unnamed,1785.0,0.0,Education
unnamed,1850.0,0.5555555555555556,Education
unnamed,1855.0,0.0,Education
unnamed,1860.0,0.21929824561403508,Education
unnamed,1825.0,3.0927835051546393,Education
unnamed,1830.0,0.3731343283582089,Education
unnamed,1835.0,0.4016064257028112,Education
unnamed,1865.0,0.8275862068965517,Education
unnamed,2005.0,11.504424778761061,Education
unnamed,2010.0,11.463414634146343,Education
unnamed,2015.0,9.35483870967742,Education
unnamed,1885.0,7.482993197278912,Education
unnamed,1890.0,1.7738359201773837,Education
unnamed,1990.0,12.747875354107649,Education
unnamed,1995.0,17.38609112709832,Education
unnamed,2000.0,13.861386138613863,Education
unnamed,1920.0,5.555555555555555,Education
unnamed,1925.0,6.639004149377594,Education
unnamed,1880.0,2.928870292887029,Education
unnamed,2015.0,2.971311475409836,Education
unnamed,2020.0,3.0460624071322435,Education
unnamed,2025.0,3.389830508474576,Education
unnamed,1950.0,3.349282296650718,Education
unnamed,1955.0,7.196029776674938,Education
unnamed,1960.0,2.380952380952381,Education
unnamed,1930.0,0.7142857142857143,Education
unnamed,1935.0,3.272727272727273,Education
unnamed,1940.0,2.155887230514096,Education
unnamed,1945.0,1.5151515151515151,Education
unnamed,1850.0,0.3875968992248062,Education
unnamed,1855.0,1.8691588785046727,Education
unnamed,1985.0,11.76470588235294,Education
unnamed,1990.0,4.380664652567976,Education
unnamed,2000.0,10.16949152542373,Education
unnamed,2005.0,4.174573055028463,Education
unnamed,1790.0,0.7751937984496124,Education
unnamed,1795.0,2.727272727272727,Education
unnamed,1970.0,0.0,Education
unnamed,1975.0,3.559870550161812,Education
unnamed,1885.0,1.6897081413210446,Education
unnamed,1890.0,1.7811704834605597,Education
unnamed,1895.0,0.6535947712418301,Education
unnamed,1945.0,2.9268292682926833,Education
unnamed,1950.0,2.912621359223301,Education
unnamed,1925.0,7.177033492822966,Education
unnamed,1930.0,1.8404907975460123,Education
unnamed,1880.0,3.4482758620689653,Education
unnamed,1855.0,3.65296803652968,Education
unnamed,1860.0,0.0,Education
unnamed,1845.0,1.10803324099723,Education
unnamed,1810.0,1.6483516483516485,Education
unnamed,1815.0,1.4705882352941175,Education
unnamed,1815.0,0.7407407407407408,Education
unnamed,1820.0,1.1029411764705883,Education
unnamed,1975.0,4.376657824933687,Education
unnamed,1980.0,5.0,Education
unnamed,2020.0,4.62962962962963,Education
unnamed,2025.0,3.225806451612903,Education
unnamed,1795.0,0.9803921568627451,Education
unnamed,1960.0,9.729334308705194,Education
unnamed,1825.0,1.4760147601476015,Education
unnamed,1840.0,0.5649717514124294,Education
unnamed,1960.0,5.471956224350205,Education
unnamed,1965.0,4.946996466431095,Education
unnamed,1835.0,1.015228426395939,Education
unnamed,1840.0,0.0,Education
unnamed,1850.0,0.7462686567164178,Education
