source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Economy & jobs,share of eligible paragraphs,year5,1895,1895,1895,1899,1895.0,11.36094674556213,7.695697159982874,15.753380702986563,7.695697159982874,15.753380702986563,845,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1900,1900,1900,1904,1900.0,17.46987951807229,12.242138364779874,23.708426468321253,12.242138364779874,23.708426468321253,830,15,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1905,1905,1905,1909,1905.0,20.13888888888889,16.024807623478885,23.55684915057794,16.024807623478885,23.55684915057794,1152,16,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1910,1910,1910,1914,1910.0,22.103004291845494,17.626703223662346,30.372200263504613,17.626703223662346,30.372200263504613,932,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1915,1915,1915,1919,1915.0,16.268980477223426,6.312741445916116,25.05281377253373,6.312741445916116,25.05281377253373,461,21,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1920,1920,1920,1924,1920.0,19.498607242339833,14.451062147566907,23.50308641975308,14.451062147566907,23.50308641975308,359,19,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1925,1925,1925,1929,1925.0,25.904486251808972,18.766938426029334,33.56724420031554,18.766938426029334,33.56724420031554,691,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1930,1930,1930,1934,1930.0,40.22257551669316,33.480567529788964,47.51088138385502,33.480567529788964,47.51088138385502,629,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1935,1935,1935,1939,1935.0,35.63636363636364,22.950378722671715,46.614754098360656,22.950378722671715,46.614754098360656,275,13,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1940,1940,1940,1944,1940.0,14.759535655058043,10.21276642094073,19.79793201036552,10.21276642094073,19.79793201036552,603,26,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1945,1945,1945,1949,1945.0,13.284132841328415,7.6074171316048576,22.022342064714945,7.6074171316048576,22.022342064714945,271,17,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1950,1950,1950,1954,1950.0,14.697406340057636,7.491071428571429,19.24671385237614,7.491071428571429,19.24671385237614,347,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1955,1955,1955,1959,1955.0,23.325062034739457,15.466529822173062,28.556909530077828,15.466529822173062,28.556909530077828,403,8,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1960,1960,1960,1964,1960.0,10.424187725631768,7.621503921905417,13.101303257829624,7.621503921905417,13.101303257829624,2216,67,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1965,1965,1965,1969,1965.0,8.316929133858268,5.880685533292991,10.630834578043313,5.880685533292991,10.630834578043313,2032,53,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1970,1970,1970,1974,1970.0,10.841121495327103,6.571757719485978,15.397150422035564,6.571757719485978,15.397150422035564,535,25,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1975,1975,1975,1979,1975.0,20.508166969147005,15.415008628994551,26.10261847685783,15.415008628994551,26.10261847685783,1102,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1980,1980,1980,1984,1980.0,16.021441334127456,12.08608338797018,19.942819886749774,12.08608338797018,19.942819886749774,1679,41,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1985,1985,1985,1989,1985.0,14.454976303317535,9.79999923408036,19.990062761506277,9.79999923408036,19.990062761506277,844,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1990,1990,1990,1994,1990.0,21.083743842364534,16.006618173261668,26.92765594179401,16.006618173261668,26.92765594179401,1015,32,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,1995,1995,1995,1999,1995.0,25.179856115107913,19.926833738472816,30.293094744177036,19.926833738472816,30.293094744177036,834,22,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,2000,2000,2000,2004,2000.0,16.930379746835442,10.139350526687672,23.253216859310438,10.139350526687672,23.253216859310438,632,23,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,2005,2005,2005,2009,2005.0,23.90300230946882,17.484959839032907,31.63828626583759,17.484959839032907,31.63828626583759,866,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,2010,2010,2010,2014,2010.0,35.203252032520325,28.708376730101197,41.114131045241805,28.708376730101197,41.114131045241805,1230,33,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,2015,2015,2015,2019,2015.0,19.828926905132192,15.13233677259858,24.78349384737894,15.13233677259858,24.78349384737894,1286,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,2020,2020,2020,2024,2020.0,14.52249408050513,11.456200301864108,17.546465583283787,11.456200301864108,17.546465583283787,2534,50,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Economy & jobs,share of eligible paragraphs,year5,2025,2025,2025,2029,2025.0,11.032028469750891,7.117569759841226,15.468179954370061,7.117569759841226,15.468179954370061,562,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
