source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1820,1839,1820,1839,145,2092,6.9311663479923515,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1840,1859,1840,1859,174,3045,5.714285714285714,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1860,1879,1860,1879,76,2558,2.9710711493354185,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1880,1899,1880,1899,145,3123,4.642971501761127,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1900,1919,1900,1919,296,3375,8.77037037037037,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1920,1939,1920,1939,204,1954,10.440122824974411,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1940,1959,1940,1959,47,1624,2.894088669950739,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1960,1979,1960,1979,250,5885,4.248088360237893,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1980,1999,1980,1999,80,4372,1.8298261665141813,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",2000,2019,2000,2019,193,4014,4.808171400099651,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",2020,2039,2020,2026,147,3096,4.748062015503876,True,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1780,1799,1789,1799,2,355,0.5633802816901409,True,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1800,1819,1800,1819,19,736,2.5815217391304346,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1820,1839,1820,1839,56,2092,2.676864244741874,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1840,1859,1840,1859,126,3045,4.137931034482759,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1860,1879,1860,1879,47,2558,1.8373729476153244,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1880,1899,1880,1899,63,3123,2.0172910662824206,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1900,1919,1900,1919,79,3375,2.340740740740741,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1920,1939,1920,1939,33,1954,1.6888433981576252,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1940,1959,1940,1959,2,1624,0.12315270935960591,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1960,1979,1960,1979,5,5885,0.08496176720475786,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,1980,1999,1980,1999,4,4372,0.09149130832570906,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,2000,2019,2000,2019,1,4014,0.024912805181863475,False,descriptive,not_estimated
Energy & environment,share of eligible paragraphs,20,Public Lands & Homestead Settlement,2020,2039,2020,2026,1,3096,0.03229974160206719,True,descriptive,not_estimated
