series,x,value,source_issue
unnamed,1935.0,4.363636363636364,Trade & tariffs
unnamed,1940.0,3.316749585406302,Trade & tariffs
unnamed,1945.0,0.0,Trade & tariffs
unnamed,1850.0,12.790697674418606,Trade & tariffs
unnamed,1855.0,6.5420560747663545,Trade & tariffs
unnamed,1985.0,6.25,Trade & tariffs
unnamed,1990.0,4.833836858006042,Trade & tariffs
unnamed,2000.0,3.389830508474576,Trade & tariffs
unnamed,2005.0,6.641366223908918,Trade & tariffs
unnamed,1790.0,10.077519379844961,Trade & tariffs
unnamed,1795.0,9.090909090909092,Trade & tariffs
unnamed,1970.0,7.920792079207921,Trade & tariffs
unnamed,1975.0,5.501618122977346,Trade & tariffs
unnamed,1885.0,11.367127496159753,Trade & tariffs
unnamed,1890.0,12.213740458015266,Trade & tariffs
unnamed,1895.0,9.477124183006536,Trade & tariffs
unnamed,1945.0,3.902439024390244,Trade & tariffs
unnamed,1950.0,1.9417475728155338,Trade & tariffs
unnamed,1925.0,9.090909090909092,Trade & tariffs
unnamed,1930.0,21.063394683026583,Trade & tariffs
unnamed,1880.0,10.344827586206897,Trade & tariffs
unnamed,1855.0,13.470319634703195,Trade & tariffs
unnamed,1860.0,13.368983957219251,Trade & tariffs
unnamed,1845.0,16.62049861495845,Trade & tariffs
unnamed,1810.0,17.582417582417584,Trade & tariffs
unnamed,1815.0,19.11764705882353,Trade & tariffs
unnamed,1815.0,17.77777777777778,Trade & tariffs
unnamed,1820.0,22.058823529411764,Trade & tariffs
unnamed,1975.0,4.641909814323608,Trade & tariffs
unnamed,1980.0,3.214285714285714,Trade & tariffs
unnamed,2020.0,1.5993265993265993,Trade & tariffs
unnamed,2025.0,0.0,Trade & tariffs
unnamed,1795.0,23.52941176470588,Trade & tariffs
unnamed,1960.0,5.852231163130943,Trade & tariffs
unnamed,1825.0,21.40221402214022,Trade & tariffs
unnamed,1840.0,17.51412429378531,Trade & tariffs
unnamed,1960.0,5.88235294117647,Trade & tariffs
unnamed,1965.0,2.0191822311963654,Trade & tariffs
unnamed,1835.0,16.751269035532996,Trade & tariffs
unnamed,1840.0,12.676056338028168,Trade & tariffs
unnamed,1850.0,15.298507462686567,Trade & tariffs
unnamed,1950.0,0.0,Trade & tariffs
unnamed,1965.0,0.0,Trade & tariffs
unnamed,1970.0,2.5345622119815667,Trade & tariffs
unnamed,1960.0,5.88235294117647,Trade & tariffs
unnamed,1975.0,5.128205128205128,Trade & tariffs
unnamed,1980.0,2.573266619013581,Trade & tariffs
unnamed,1985.0,5.06993006993007,Trade & tariffs
unnamed,1875.0,9.164420485175203,Trade & tariffs
unnamed,1880.0,14.728682170542637,Trade & tariffs
unnamed,1900.0,17.109634551495017,Trade & tariffs
unnamed,1905.0,13.14655172413793,Trade & tariffs
unnamed,1800.0,16.901408450704224,Trade & tariffs
unnamed,1805.0,9.35672514619883,Trade & tariffs
unnamed,1865.0,20.0,Trade & tariffs
unnamed,1870.0,16.831683168316832,Trade & tariffs
unnamed,1875.0,8.771929824561402,Trade & tariffs
unnamed,1920.0,12.663755458515283,Trade & tariffs
unnamed,1840.0,0.0,Trade & tariffs
unnamed,1895.0,14.471243042671613,Trade & tariffs
unnamed,1900.0,19.298245614035086,Trade & tariffs
unnamed,1905.0,34.82142857142857,Trade & tariffs
unnamed,1910.0,27.114093959731544,Trade & tariffs
unnamed,1910.0,13.368983957219251,Trade & tariffs
unnamed,1915.0,15.70796460176991,Trade & tariffs
unnamed,1845.0,19.35483870967742,Trade & tariffs
