source_issue,unit,president,display_name,period_start,period_end,numerator,denominator,share_percent,n_speeches,dot_included,dot_status
Immigration,share of eligible paragraphs,James Monroe,James Monroe,1815,1819,1,135,0.7407407407407408,4,True,included
Immigration,share of eligible paragraphs,James Monroe,James Monroe,1820,1824,1,272,0.3676470588235294,6,True,included
Immigration,share of eligible paragraphs,Jimmy Carter,Jimmy Carter,1975,1979,7,754,0.9283819628647214,16,True,included
Immigration,share of eligible paragraphs,Jimmy Carter,Jimmy Carter,1980,1984,2,280,0.7142857142857143,6,True,included
Immigration,share of eligible paragraphs,Joe Biden,Joe Biden,2020,2024,52,1188,4.377104377104377,27,True,included
Immigration,share of eligible paragraphs,Joe Biden,Joe Biden,2025,2029,1,31,3.225806451612903,1,True,included
Immigration,share of eligible paragraphs,John Adams,John Adams,1795,1799,0,102,0.0,7,True,included
Immigration,share of eligible paragraphs,John Adams,John Adams,1800,1804,0,14,0.0,2,False,below_25_paragraph_floor
Immigration,share of eligible paragraphs,John F. Kennedy,John F. Kennedy,1960,1964,11,1367,0.8046817849305048,44,True,included
Immigration,share of eligible paragraphs,John Quincy Adams,John Quincy Adams,1820,1824,0,5,0.0,1,False,below_25_paragraph_floor
Immigration,share of eligible paragraphs,John Quincy Adams,John Quincy Adams,1825,1829,1,271,0.36900369003690037,7,True,included
Immigration,share of eligible paragraphs,John Tyler,John Tyler,1840,1844,8,531,1.5065913370998116,17,True,included
Immigration,share of eligible paragraphs,John Tyler,John Tyler,1845,1849,0,9,0.0,1,False,below_25_paragraph_floor
Immigration,share of eligible paragraphs,Lyndon B. Johnson,Lyndon B. Johnson,1960,1964,2,731,0.27359781121751026,20,True,included
Immigration,share of eligible paragraphs,Lyndon B. Johnson,Lyndon B. Johnson,1965,1969,6,1981,0.3028773346794548,51,True,included
Immigration,share of eligible paragraphs,Martin Van Buren,Martin Van Buren,1835,1839,4,394,1.015228426395939,8,True,included
Immigration,share of eligible paragraphs,Martin Van Buren,Martin Van Buren,1840,1844,1,71,1.4084507042253522,2,True,included
Immigration,share of eligible paragraphs,Millard Fillmore,Millard Fillmore,1850,1854,4,268,1.4925373134328357,7,True,included
Immigration,share of eligible paragraphs,Richard M. Nixon,Richard M. Nixon,1950,1954,0,35,0.0,1,True,included
Immigration,share of eligible paragraphs,Richard M. Nixon,Richard M. Nixon,1965,1969,0,51,0.0,2,True,included
Immigration,share of eligible paragraphs,Richard M. Nixon,Richard M. Nixon,1970,1974,2,434,0.4608294930875576,20,True,included
Immigration,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1960,1964,0,34,0.0,1,True,included
Immigration,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1975,1979,0,39,0.0,2,True,included
Immigration,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1980,1984,20,1399,1.4295925661186561,35,True,included
Immigration,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1985,1989,2,572,0.34965034965034963,22,True,included
Immigration,share of eligible paragraphs,Rutherford B. Hayes,Rutherford B. Hayes,1875,1879,26,371,7.008086253369273,12,True,included
Immigration,share of eligible paragraphs,Rutherford B. Hayes,Rutherford B. Hayes,1880,1884,9,129,6.976744186046512,4,True,included
Immigration,share of eligible paragraphs,Theodore Roosevelt,Theodore Roosevelt,1900,1904,28,602,4.651162790697675,11,True,included
Immigration,share of eligible paragraphs,Theodore Roosevelt,Theodore Roosevelt,1905,1909,37,928,3.9870689655172415,11,True,included
Immigration,share of eligible paragraphs,Thomas Jefferson,Thomas Jefferson,1800,1804,2,142,1.4084507042253522,11,True,included
Immigration,share of eligible paragraphs,Thomas Jefferson,Thomas Jefferson,1805,1809,1,171,0.5847953216374269,13,True,included
Immigration,share of eligible paragraphs,Ulysses S. Grant,Ulysses S. Grant,1865,1869,2,80,2.5,5,True,included
Immigration,share of eligible paragraphs,Ulysses S. Grant,Ulysses S. Grant,1870,1874,25,505,4.9504950495049505,19,True,included
Immigration,share of eligible paragraphs,Ulysses S. Grant,Ulysses S. Grant,1875,1879,12,228,5.263157894736842,8,True,included
Immigration,share of eligible paragraphs,Warren G. Harding,Warren G. Harding,1915,1919,2,9,22.22222222222222,2,False,below_25_paragraph_floor
Immigration,share of eligible paragraphs,Warren G. Harding,Warren G. Harding,1920,1924,20,229,8.73362445414847,16,True,included
Immigration,share of eligible paragraphs,William Harrison,William Henry Harrison,1840,1844,0,57,0.0,1,True,included
Immigration,share of eligible paragraphs,William McKinley,William McKinley,1895,1899,22,539,4.081632653061225,10,True,included
Immigration,share of eligible paragraphs,William McKinley,William McKinley,1900,1904,3,228,1.3157894736842104,4,True,included
Immigration,share of eligible paragraphs,William Taft,William Howard Taft,1905,1909,5,224,2.232142857142857,5,True,included
Immigration,share of eligible paragraphs,William Taft,William Howard Taft,1910,1914,27,745,3.6241610738255035,7,True,included
Immigration,share of eligible paragraphs,Woodrow Wilson,Woodrow Wilson,1910,1914,1,187,0.53475935828877,13,True,included
Immigration,share of eligible paragraphs,Woodrow Wilson,Woodrow Wilson,1915,1919,8,452,1.7699115044247788,19,True,included
Immigration,share of eligible paragraphs,Woodrow Wilson,Woodrow Wilson,1920,1924,0,22,0.0,1,False,below_25_paragraph_floor
Immigration,share of eligible paragraphs,Zachary Taylor,Zachary Taylor,1845,1849,1,62,1.6129032258064515,2,True,included
Immigration,share of eligible paragraphs,Zachary Taylor,Zachary Taylor,1850,1854,0,18,0.0,2,False,below_25_paragraph_floor
