source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Religion & values,share of eligible paragraphs,year5,1895,1895,1895,1899,1895.0,2.2485207100591715,1.2035467977381882,3.933595251286505,1.2035467977381882,3.933595251286505,845,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1900,1900,1900,1904,1900.0,4.578313253012048,3.1199786788901043,6.830585445670861,3.1199786788901043,6.830585445670861,830,15,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1905,1905,1905,1909,1905.0,2.604166666666667,1.2057400963467708,4.262513084929473,1.2057400963467708,4.262513084929473,1152,16,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1910,1910,1910,1914,1910.0,3.5407725321888415,2.1856964664705667,7.599079024474942,2.1856964664705667,7.599079024474942,932,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1915,1915,1915,1919,1915.0,6.29067245119306,4.400203320908167,7.99566210045662,4.400203320908167,7.99566210045662,461,21,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1920,1920,1920,1924,1920.0,12.813370473537605,9.652401829965688,17.31730962933118,9.652401829965688,17.31730962933118,359,19,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1925,1925,1925,1929,1925.0,10.5643994211288,6.5008014704310835,17.054535745949863,6.5008014704310835,17.054535745949863,691,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1930,1930,1930,1934,1930.0,6.836248012718602,4.844745317199081,8.713041507230342,4.844745317199081,8.713041507230342,629,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1935,1935,1935,1939,1935.0,8.0,3.081445694070437,14.6867627785059,3.081445694070437,14.6867627785059,275,13,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1940,1940,1940,1944,1940.0,8.291873963515755,5.668369627149087,10.873698615670294,5.668369627149087,10.873698615670294,603,26,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1945,1945,1945,1949,1945.0,13.653136531365314,7.487733644859813,23.484973613181314,7.487733644859813,23.484973613181314,271,17,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1950,1950,1950,1954,1950.0,10.37463976945245,4.413214307469944,21.741570881226043,4.413214307469944,21.741570881226043,347,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1955,1955,1955,1959,1955.0,7.6923076923076925,4.528566870634351,11.827830188679243,4.528566870634351,11.827830188679243,403,8,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1960,1960,1960,1964,1960.0,5.099277978339351,3.6941695875293306,6.8745580199292835,3.6941695875293306,6.8745580199292835,2216,67,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1965,1965,1965,1969,1965.0,3.8877952755905514,2.7471755226870314,5.380018202042672,2.7471755226870314,5.380018202042672,2032,53,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1970,1970,1970,1974,1970.0,5.794392523364486,3.4575310304662756,9.156558240903694,3.4575310304662756,9.156558240903694,535,25,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1975,1975,1975,1979,1975.0,6.715063520871143,4.175523925543172,10.261623141918783,4.175523925543172,10.261623141918783,1102,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1980,1980,1980,1984,1980.0,9.58904109589041,6.819583711495775,13.083093869731801,6.819583711495775,13.083093869731801,1679,41,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1985,1985,1985,1989,1985.0,14.099526066350712,9.970046023349784,18.970183459657417,9.970046023349784,18.970183459657417,844,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1990,1990,1990,1994,1990.0,6.896551724137931,4.8031080223932054,10.106901148482361,4.8031080223932054,10.106901148482361,1015,32,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,1995,1995,1995,1999,1995.0,7.793764988009593,4.794247471250527,12.587817054641132,4.794247471250527,12.587817054641132,834,22,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,2000,2000,2000,2004,2000.0,11.550632911392405,8.7854537673731,15.3449846407532,8.7854537673731,15.3449846407532,632,23,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,2005,2005,2005,2009,2005.0,9.930715935334874,6.959822314869962,13.337957248320553,6.959822314869962,13.337957248320553,866,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,2010,2010,2010,2014,2010.0,6.341463414634147,4.665358412194325,8.379350562025074,4.665358412194325,8.379350562025074,1230,33,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,2015,2015,2015,2019,2015.0,7.387247278382582,4.609825955831111,12.406915750148949,4.609825955831111,12.406915750148949,1286,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,2020,2020,2020,2024,2020.0,5.445935280189424,3.9324709546304106,7.68622749363568,3.9324709546304106,7.68622749363568,2534,50,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Religion & values,share of eligible paragraphs,year5,2025,2025,2025,2029,2025.0,4.804270462633451,3.173453749315818,7.647668756598365,3.173453749315818,7.647668756598365,562,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
