source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Infrastructure,share of eligible paragraphs,10,Space Exploration,1970,1979,1970,1979,6,1637,0.3665241295051924,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,10,Space Exploration,1980,1989,1980,1989,21,2523,0.8323424494649228,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,10,Space Exploration,1990,1999,1990,1999,8,1849,0.4326663061114116,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,10,Space Exploration,2000,2009,2000,2009,3,1498,0.20026702269692925,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,10,Space Exploration,2010,2019,2010,2019,41,2516,1.629570747217806,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,10,Space Exploration,2020,2029,2020,2026,21,3096,0.6782945736434108,True,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1780,1799,1789,1799,2,355,0.5633802816901409,True,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1800,1819,1800,1819,23,736,3.125,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1820,1839,1820,1839,145,2092,6.9311663479923515,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1840,1859,1840,1859,174,3045,5.714285714285714,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1860,1879,1860,1879,76,2558,2.9710711493354185,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1880,1899,1880,1899,145,3123,4.642971501761127,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1900,1919,1900,1919,296,3375,8.77037037037037,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1920,1939,1920,1939,204,1954,10.440122824974411,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1940,1959,1940,1959,47,1624,2.894088669950739,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1960,1979,1960,1979,250,5885,4.248088360237893,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",1980,1999,1980,1999,80,4372,1.8298261665141813,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",2000,2019,2000,2019,193,4014,4.808171400099651,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,"Internal Improvements, Energy & Infrastructure",2020,2039,2020,2026,147,3096,4.748062015503876,True,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1860,1879,1860,1879,0,2558,0.0,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1880,1899,1880,1899,0,3123,0.0,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1900,1919,1900,1919,0,3375,0.0,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1920,1939,1920,1939,0,1954,0.0,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1940,1959,1940,1959,11,1624,0.6773399014778325,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1960,1979,1960,1979,118,5885,2.0050977060322857,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,1980,1999,1980,1999,29,4372,0.6633119853613907,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,2000,2019,2000,2019,44,4014,1.096163428001993,False,descriptive,not_estimated
Infrastructure,share of eligible paragraphs,20,Space Exploration,2020,2039,2020,2026,21,3096,0.6782945736434108,True,descriptive,not_estimated
