source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Education,share of eligible paragraphs,year5,1890,1890,1890,1894,1890.0,1.7772511848341233,0.9443383535637241,2.398536061461758,0.9443383535637241,2.398536061461758,844,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1895,1895,1895,1899,1895.0,2.130177514792899,0.888198553583169,3.172430830039525,0.888198553583169,3.172430830039525,845,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1900,1900,1900,1904,1900.0,2.6506024096385543,1.8297502130595351,3.129370343745915,1.8297502130595351,3.129370343745915,830,15,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1905,1905,1905,1909,1905.0,4.166666666666666,2.2405759845215707,6.703343313373251,2.2405759845215707,6.703343313373251,1152,16,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1910,1910,1910,1914,1910.0,1.8240343347639485,0.4676760933327496,2.6895413938070973,0.4676760933327496,2.6895413938070973,932,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1915,1915,1915,1919,1915.0,1.9522776572668112,0.5230846139096612,3.6097442265093855,0.5230846139096612,3.6097442265093855,461,21,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1920,1920,1920,1924,1920.0,4.178272980501393,2.010669886311119,6.09566149327194,2.010669886311119,6.09566149327194,359,19,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1925,1925,1925,1929,1925.0,6.801736613603474,4.461582778448687,9.793744245204984,4.461582778448687,9.793744245204984,691,20,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1930,1930,1930,1934,1930.0,1.5898251192368837,0.7047971581241231,2.4259861971610066,0.7047971581241231,2.4259861971610066,629,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1935,1935,1935,1939,1935.0,3.272727272727273,1.2623722860791826,5.2324342495100025,1.2623722860791826,5.2324342495100025,275,13,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
