source_issue,unit,president,display_name,period_start,period_end,numerator,denominator,share_percent,n_speeches,dot_included,dot_status
Agriculture,share of eligible paragraphs,James Madison,James Madison,1810,1814,1,182,0.5494505494505495,14,True,included
Agriculture,share of eligible paragraphs,James Madison,James Madison,1815,1819,1,68,1.4705882352941175,5,True,included
Agriculture,share of eligible paragraphs,James Monroe,James Monroe,1815,1819,1,135,0.7407407407407408,4,True,included
Agriculture,share of eligible paragraphs,James Monroe,James Monroe,1820,1824,3,272,1.1029411764705883,6,True,included
Agriculture,share of eligible paragraphs,Jimmy Carter,Jimmy Carter,1975,1979,14,754,1.8567639257294428,16,True,included
Agriculture,share of eligible paragraphs,Jimmy Carter,Jimmy Carter,1980,1984,6,280,2.142857142857143,6,True,included
Agriculture,share of eligible paragraphs,Joe Biden,Joe Biden,2020,2024,8,1188,0.6734006734006733,27,True,included
Agriculture,share of eligible paragraphs,Joe Biden,Joe Biden,2025,2029,0,31,0.0,1,True,included
Agriculture,share of eligible paragraphs,John Adams,John Adams,1795,1799,4,102,3.9215686274509802,7,True,included
Agriculture,share of eligible paragraphs,John Adams,John Adams,1800,1804,1,14,7.142857142857142,2,False,below_25_paragraph_floor
Agriculture,share of eligible paragraphs,John F. Kennedy,John F. Kennedy,1960,1964,34,1367,2.487198244330651,44,True,included
Agriculture,share of eligible paragraphs,John Quincy Adams,John Quincy Adams,1820,1824,0,5,0.0,1,False,below_25_paragraph_floor
Agriculture,share of eligible paragraphs,John Quincy Adams,John Quincy Adams,1825,1829,3,271,1.107011070110701,7,True,included
Agriculture,share of eligible paragraphs,John Tyler,John Tyler,1840,1844,1,531,0.18832391713747645,17,True,included
Agriculture,share of eligible paragraphs,John Tyler,John Tyler,1845,1849,0,9,0.0,1,False,below_25_paragraph_floor
Agriculture,share of eligible paragraphs,Lyndon B. Johnson,Lyndon B. Johnson,1960,1964,14,731,1.915184678522572,20,True,included
Agriculture,share of eligible paragraphs,Lyndon B. Johnson,Lyndon B. Johnson,1965,1969,43,1981,2.170620898536093,51,True,included
Agriculture,share of eligible paragraphs,Martin Van Buren,Martin Van Buren,1835,1839,8,394,2.030456852791878,8,True,included
Agriculture,share of eligible paragraphs,Martin Van Buren,Martin Van Buren,1840,1844,0,71,0.0,2,True,included
Agriculture,share of eligible paragraphs,Millard Fillmore,Millard Fillmore,1850,1854,5,268,1.8656716417910446,7,True,included
Agriculture,share of eligible paragraphs,Richard M. Nixon,Richard M. Nixon,1950,1954,0,35,0.0,1,True,included
