doc_name,para_idx,jaccard,primary_only,second_only,matched
/the-presidency/presidential-speeches/april-1-1968-address-national-association-broadcasters,0,0.0,1,0,0
/the-presidency/presidential-speeches/april-1-1968-address-national-association-broadcasters,1,0.0,1,0,0
/the-presidency/presidential-speeches/april-1-1968-address-national-association-broadcasters,9,0.0,1,0,0
/the-presidency/presidential-speeches/april-1-1968-address-national-association-broadcasters,11,0.0,1,0,0
/the-presidency/presidential-speeches/april-1-1968-address-national-association-broadcasters,19,0.0,1,0,0
/the-presidency/presidential-speeches/april-1-1968-address-national-association-broadcasters,20,0.0,2,0,0
/the-presidency/presidential-speeches/april-1-1968-address-national-association-broadcasters,21,0.0,1,0,0
/the-presidency/presidential-speeches/april-1-1968-address-national-association-broadcasters,24,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,3,0.0,2,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,6,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,7,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,8,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,9,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,10,0.0,2,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,11,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,12,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,13,0.0,2,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,14,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,15,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,17,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,23,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,24,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,25,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,27,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,28,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,30,0.0,2,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,31,0.0,2,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,35,0.0,3,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,36,0.0,2,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,37,0.0,3,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,38,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,39,0.0,3,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,41,0.0,2,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,43,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,44,0.0,2,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,45,0.0,2,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,46,0.0,4,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,47,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,53,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,54,0.0,1,0,0
/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy,59,0.0,1,0,0
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,0,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,1,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,2,1.0,0,0,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,3,0.5,0,1,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,4,1.0,0,0,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,5,1.0,0,0,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,7,1.0,0,0,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,8,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,9,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,10,0.0,1,1,0
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,11,1.0,0,0,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,12,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,13,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,14,1.0,0,0,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,15,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,16,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,18,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,19,0.0,2,0,0
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,20,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,21,1.0,0,0,3
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,22,1.0,0,0,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,23,1.0,0,0,4
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,24,1.0,0,0,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,25,0.0,1,1,0
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,26,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,28,0.0,0,1,0
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,29,0.0,1,0,0
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,30,0.0,2,1,0
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,31,0.5,0,1,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,32,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,33,1.0,0,0,1
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,35,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,37,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,38,0.6666666666666666,1,0,2
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,39,0.0,1,2,0
/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,40,0.0,2,0,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,0,0.0,2,1,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,1,0.0,1,0,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,2,0.0,1,3,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,3,0.0,3,0,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,4,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,5,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,6,1.0,0,0,2
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,7,0.75,1,0,3
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,8,0.0,1,1,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,9,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,10,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,11,1.0,0,0,3
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,12,1.0,0,0,3
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,13,0.0,2,1,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,14,0.0,2,0,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,15,0.0,1,0,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,16,0.0,2,2,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,17,0.0,2,0,0
/the-presidency/presidential-speeches/april-11-1951-report-american-people-korea,18,0.0,2,0,0
/the-presidency/presidential-speeches/april-11-1968-remarks-signing-civil-rights-act,0,0.0,1,0,0
/the-presidency/presidential-speeches/april-11-1968-remarks-signing-civil-rights-act,1,0.0,2,0,0
/the-presidency/presidential-speeches/april-11-1968-remarks-signing-civil-rights-act,3,0.0,1,0,0
/the-presidency/presidential-speeches/april-11-1968-remarks-signing-civil-rights-act,4,0.0,1,0,0
/the-presidency/presidential-speeches/april-11-1968-remarks-signing-civil-rights-act,5,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-1846-message-regarding-cherokee-indians,0,0.5,1,1,2
/the-presidency/presidential-speeches/april-13-1846-message-regarding-cherokee-indians,1,0.0,4,2,0
/the-presidency/presidential-speeches/april-13-1846-message-regarding-cherokee-indians,2,0.5,0,1,1
/the-presidency/presidential-speeches/april-13-1846-message-regarding-cherokee-indians,3,0.0,3,2,0
/the-presidency/presidential-speeches/april-13-1846-message-regarding-cherokee-indians,4,0.0,1,1,0
/the-presidency/presidential-speeches/april-13-1846-message-regarding-cherokee-indians,5,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/april-13-1846-message-regarding-cherokee-indians,6,0.6666666666666666,0,1,2
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,0,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,3,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,4,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,5,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,9,0.0,2,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,10,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,16,0.0,2,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,18,0.0,4,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,21,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,22,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,24,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,25,0.0,3,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,26,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,27,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,28,0.0,2,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,30,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,31,0.0,2,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,32,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,33,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,34,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,35,0.0,2,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,36,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,39,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,41,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,44,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,46,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,50,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,51,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,52,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,54,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,64,0.0,2,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,65,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,66,0.0,2,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,67,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,68,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,71,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,72,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,73,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,83,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,96,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,98,0.0,3,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,106,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,107,0.0,3,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,117,0.0,2,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,126,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,138,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,145,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,146,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,153,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,157,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,161,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,162,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,164,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,165,0.0,2,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,166,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,168,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,169,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,170,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,171,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,175,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,177,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,187,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,192,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,194,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,217,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,219,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,229,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,230,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,231,0.0,1,0,0
/the-presidency/presidential-speeches/april-13-2020-coronavirus-task-force-briefing,287,0.0,2,0,0
/the-presidency/presidential-speeches/april-14-1986-speech-nation-air-strikes-against-libya,0,0.0,2,0,0
/the-presidency/presidential-speeches/april-14-1986-speech-nation-air-strikes-against-libya,1,0.0,3,0,0
/the-presidency/presidential-speeches/april-14-1986-speech-nation-air-strikes-against-libya,2,0.0,2,0,0
/the-presidency/presidential-speeches/april-14-1986-speech-nation-air-strikes-against-libya,3,0.0,2,0,0
/the-presidency/presidential-speeches/april-14-1986-speech-nation-air-strikes-against-libya,4,0.0,2,0,0
/the-presidency/presidential-speeches/april-14-1986-speech-nation-air-strikes-against-libya,5,0.0,2,0,0
/the-presidency/presidential-speeches/april-14-1986-speech-nation-air-strikes-against-libya,6,0.0,3,0,0
/the-presidency/presidential-speeches/april-14-1986-speech-nation-air-strikes-against-libya,7,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,0,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,1,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,4,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,8,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,9,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,10,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,11,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,12,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,13,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,14,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,15,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,16,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,17,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,18,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,19,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,20,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,21,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,22,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,23,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,25,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,26,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,27,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,28,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,29,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,30,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,31,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,32,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,34,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,38,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,46,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,47,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,50,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,51,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,53,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,54,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,55,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,56,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,57,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,58,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,59,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,60,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,61,0.0,3,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,62,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,64,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,65,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,66,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,67,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,68,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,70,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,71,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,72,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,73,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,74,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,76,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,77,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-1834-protest-senate-censure,78,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,0,0.0,3,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,1,0.0,3,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,2,0.0,3,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,3,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,4,0.0,4,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,6,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,7,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,8,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,9,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,10,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,12,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,13,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,14,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,19,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,20,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2010-remarks-space-exploration-21st-century,22,0.0,3,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,0,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,3,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,4,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,5,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,10,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,11,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,12,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,13,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,14,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,15,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,16,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,17,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,19,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,20,0.0,4,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,21,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,22,0.0,4,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,38,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,41,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,50,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,51,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,52,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,60,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,63,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,65,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,66,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,74,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,79,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,80,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,81,0.0,2,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,82,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,83,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,84,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,86,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,89,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,91,0.0,4,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,92,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,94,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,97,0.0,1,0,0
/the-presidency/presidential-speeches/april-15-2020-press-briefing-coronavirus-task-force,98,0.0,2,0,0
