,word,pos,lemma,year,president
0,the,DT,The,1971,Richard Nixon
1,most,RBS,most,1971,Richard Nixon
2,immediate,JJ,immediate,1971,Richard Nixon
3,and,CC,and,1971,Richard Nixon
4,anguishing,VBG,anguish,1971,Richard Nixon
5,problem,NN,problem,1971,Richard Nixon
6,that,WDT,that,1971,Richard Nixon
7,faced,VBD,face,1971,Richard Nixon
8,this,DT,this,1971,Richard Nixon
9,administration,NNP,Administration,1971,Richard Nixon
10,two,CD,two,1971,Richard Nixon
11,years,NNS,year,1971,Richard Nixon
12,ago,RB,ago,1971,Richard Nixon
13,was,VBD,be,1971,Richard Nixon
14,the,DT,the,1971,Richard Nixon
15,war,NN,war,1971,Richard Nixon
16,in,IN,in,1971,Richard Nixon
17,vietnam,NNP,Vietnam,1971,Richard Nixon
18,we,PRP,We,1971,Richard Nixon
19,have,VBP,have,1971,Richard Nixon
20,come,VBN,come,1971,Richard Nixon
21,a,DT,a,1971,Richard Nixon
22,long,JJ,long,1971,Richard Nixon
23,way,NN,way,1971,Richard Nixon
24,since,IN,since,1971,Richard Nixon
25,then,RB,then,1971,Richard Nixon
26,two,CD,Two,1971,Richard Nixon
27,years,NNS,year,1971,Richard Nixon
28,ago,RB,ago,1971,Richard Nixon
29,when,WRB,when,1971,Richard Nixon
30,this,DT,this,1971,Richard Nixon
31,administration,NNP,Administration,1971,Richard Nixon
32,took,VBD,take,1971,Richard Nixon
33,office,NN,office,1971,Richard Nixon
34,there,EX,there,1971,Richard Nixon
35,were,VBD,be,1971,Richard Nixon
36,almost,RB,almost,1971,Richard Nixon
37,"550,000",CD,"550,000",1971,Richard Nixon
38,americans,NNPS,Americans,1971,Richard Nixon
39,in,IN,in,1971,Richard Nixon
40,vietnam,NNP,Vietnam,1971,Richard Nixon
41,within,IN,Within,1971,Richard Nixon
42,60,CD,60,1971,Richard Nixon
43,days,NNS,day,1971,Richard Nixon
44,we,PRP,we,1971,Richard Nixon
45,will,MD,will,1971,Richard Nixon
46,have,VB,have,1971,Richard Nixon
47,brought,VBN,bring,1971,Richard Nixon
48,home,NN,home,1971,Richard Nixon
49,"260,000",CD,"260,000",1971,Richard Nixon
50,men,NNS,men,1971,Richard Nixon
51,and,CC,and,1971,Richard Nixon
52,this,DT,this,1971,Richard Nixon
53,spring,NN,spring,1971,Richard Nixon
54,i,PRP,I,1971,Richard Nixon
55,will,MD,will,1971,Richard Nixon
56,announce,VB,announce,1971,Richard Nixon
57,a,DT,a,1971,Richard Nixon
58,new,JJ,new,1971,Richard Nixon
59,schedule,NN,schedule,1971,Richard Nixon
60,of,IN,of,1971,Richard Nixon
61,withdrawals,NNS,withdrawal,1971,Richard Nixon
62,two,CD,Two,1971,Richard Nixon
63,years,NNS,year,1971,Richard Nixon
64,ago,RB,ago,1971,Richard Nixon
65,our,PRP$,our,1971,Richard Nixon
66,casualties,NNS,casualty,1971,Richard Nixon
67,each,DT,each,1971,Richard Nixon
68,month,NN,month,1971,Richard Nixon
69,were,VBD,be,1971,Richard Nixon
70,five,CD,five,1971,Richard Nixon
71,times,NNS,time,1971,Richard Nixon
72,as,RB,as,1971,Richard Nixon
73,high,JJ,high,1971,Richard Nixon
74,as,IN,as,1971,Richard Nixon
75,they,PRP,they,1971,Richard Nixon
76,are,VBP,be,1971,Richard Nixon
77,today,NN,today,1971,Richard Nixon
78,two,CD,Two,1971,Richard Nixon
79,years,NNS,year,1971,Richard Nixon
80,ago,RB,ago,1971,Richard Nixon
81,the,DT,the,1971,Richard Nixon
82,additional,JJ,additional,1971,Richard Nixon
83,demands,NNS,demand,1971,Richard Nixon
84,of,IN,of,1971,Richard Nixon
