,word,pos,lemma,year,president
0,on,IN,On,1949,Harry S. Truman
1,the,DT,the,1949,Harry S. Truman
2,basis,NN,basis,1949,Harry S. Truman
3,of,IN,of,1949,Harry S. Truman
4,these,DT,these,1949,Harry S. Truman
5,four,CD,four,1949,Harry S. Truman
6,major,JJ,major,1949,Harry S. Truman
7,courses,NNS,course,1949,Harry S. Truman
8,of,IN,of,1949,Harry S. Truman
9,action,NN,action,1949,Harry S. Truman
10,we,PRP,we,1949,Harry S. Truman
11,hope,VBP,hope,1949,Harry S. Truman
12,to,TO,to,1949,Harry S. Truman
13,help,VB,help,1949,Harry S. Truman
14,create,VB,create,1949,Harry S. Truman
15,the,DT,the,1949,Harry S. Truman
16,conditions,NNS,condition,1949,Harry S. Truman
17,that,WDT,that,1949,Harry S. Truman
18,will,MD,will,1949,Harry S. Truman
19,lead,VB,lead,1949,Harry S. Truman
20,eventually,RB,eventually,1949,Harry S. Truman
21,to,TO,to,1949,Harry S. Truman
22,personal,JJ,personal,1949,Harry S. Truman
23,freedom,NN,freedom,1949,Harry S. Truman
24,and,CC,and,1949,Harry S. Truman
25,happiness,NN,happiness,1949,Harry S. Truman
26,for,IN,for,1949,Harry S. Truman
27,all,DT,all,1949,Harry S. Truman
28,mankind,NN,mankind,1949,Harry S. Truman
29,if,IN,If,1949,Harry S. Truman
30,we,PRP,we,1949,Harry S. Truman
31,are,VBP,be,1949,Harry S. Truman
32,to,TO,to,1949,Harry S. Truman
33,be,VB,be,1949,Harry S. Truman
34,successful,JJ,successful,1949,Harry S. Truman
35,in,IN,in,1949,Harry S. Truman
36,carrying,VBG,carry,1949,Harry S. Truman
37,out,RP,out,1949,Harry S. Truman
38,these,DT,these,1949,Harry S. Truman
39,policies,NNS,policy,1949,Harry S. Truman
40,it,PRP,it,1949,Harry S. Truman
41,is,VBZ,be,1949,Harry S. Truman
42,clear,JJ,clear,1949,Harry S. Truman
43,that,IN,that,1949,Harry S. Truman
44,we,PRP,we,1949,Harry S. Truman
45,must,MD,must,1949,Harry S. Truman
46,have,VB,have,1949,Harry S. Truman
47,continued,VBN,continue,1949,Harry S. Truman
48,prosperity,NN,prosperity,1949,Harry S. Truman
49,in,IN,in,1949,Harry S. Truman
50,this,DT,this,1949,Harry S. Truman
51,country,NN,country,1949,Harry S. Truman
52,and,CC,and,1949,Harry S. Truman
53,we,PRP,we,1949,Harry S. Truman
54,must,MD,must,1949,Harry S. Truman
55,keep,VB,keep,1949,Harry S. Truman
56,ourselves,PRP,ourselves,1949,Harry S. Truman
57,strong,JJ,strong,1949,Harry S. Truman
58,slowly,RB,Slowly,1949,Harry S. Truman
59,but,CC,but,1949,Harry S. Truman
60,surely,RB,surely,1949,Harry S. Truman
61,we,PRP,we,1949,Harry S. Truman
62,are,VBP,be,1949,Harry S. Truman
63,weaving,VBG,weave,1949,Harry S. Truman
64,a,DT,a,1949,Harry S. Truman
65,world,NN,world,1949,Harry S. Truman
66,fabric,NN,fabric,1949,Harry S. Truman
67,of,IN,of,1949,Harry S. Truman
68,international,JJ,international,1949,Harry S. Truman
69,security,NN,security,1949,Harry S. Truman
70,and,CC,and,1949,Harry S. Truman
71,growing,VBG,grow,1949,Harry S. Truman
72,prosperity,NN,prosperity,1949,Harry S. Truman
73,we,PRP,We,1949,Harry S. Truman
74,are,VBP,be,1949,Harry S. Truman
75,aided,VBN,aid,1949,Harry S. Truman
76,by,IN,by,1949,Harry S. Truman
77,all,DT,all,1949,Harry S. Truman
78,who,WP,who,1949,Harry S. Truman
79,wish,VBP,wish,1949,Harry S. Truman
80,to,TO,to,1949,Harry S. Truman
81,live,VB,live,1949,Harry S. Truman
82,in,IN,in,1949,Harry S. Truman
83,freedom,NN,freedom,1949,Harry S. Truman
84,from,IN,from,1949,Harry S. Truman
85,fear—even,VBN,fear—even,1949,Harry S. Truman
86,by,IN,by,1949,Harry S. Truman
87,those,DT,those,1949,Harry S. Truman
88,who,WP,who,1949,Harry S. Truman
