,word,pos,lemma,year,president
0,the,DT,The,1892,Benjamin Harrison
1,yankees,NNS,Yankees,1892,Benjamin Harrison
2,as,RB,as,1892,Benjamin Harrison
3,soon,RB,soon,1892,Benjamin Harrison
4,as,IN,as,1892,Benjamin Harrison
5,their,PRP$,their,1892,Benjamin Harrison
6,pursuers,NNS,pursuer,1892,Benjamin Harrison
7,gave,VBD,give,1892,Benjamin Harrison
8,chase,NN,chase,1892,Benjamin Harrison
9,went,VBD,go,1892,Benjamin Harrison
10,by,IN,by,1892,Benjamin Harrison
11,way,NN,way,1892,Benjamin Harrison
12,of,IN,of,1892,Benjamin Harrison
13,the,DT,the,1892,Benjamin Harrison
14,calle,NNP,Calle,1892,Benjamin Harrison
15,del,FW,del,1892,Benjamin Harrison
16,arsenal,NNP,Arsenal,1892,Benjamin Harrison
17,toward,IN,toward,1892,Benjamin Harrison
18,the,DT,the,1892,Benjamin Harrison
19,city,NN,city,1892,Benjamin Harrison
20,car,NN,car,1892,Benjamin Harrison
21,station,NN,station,1892,Benjamin Harrison
22,in,IN,In,1892,Benjamin Harrison
23,the,DT,the,1892,Benjamin Harrison
24,presence,NN,presence,1892,Benjamin Harrison
25,of,IN,of,1892,Benjamin Harrison
26,an,DT,an,1892,Benjamin Harrison
27,ordinary,JJ,ordinary,1892,Benjamin Harrison
28,number,NN,number,1892,Benjamin Harrison
29,of,IN,of,1892,Benjamin Harrison
30,citizens,NNS,citizen,1892,Benjamin Harrison
31,among,IN,among,1892,Benjamin Harrison
32,whom,WP,whom,1892,Benjamin Harrison
33,were,VBD,be,1892,Benjamin Harrison
34,some,DT,some,1892,Benjamin Harrison
35,sailors,NNS,sailor,1892,Benjamin Harrison
36,the,DT,the,1892,Benjamin Harrison
37,north,NNP,North,1892,Benjamin Harrison
38,americans,NNPS,Americans,1892,Benjamin Harrison
39,took,VBD,take,1892,Benjamin Harrison
40,seats,NNS,seat,1892,Benjamin Harrison
41,in,IN,in,1892,Benjamin Harrison
42,the,DT,the,1892,Benjamin Harrison
43,street,NN,street,1892,Benjamin Harrison
44,car,NN,car,1892,Benjamin Harrison
45,to,TO,to,1892,Benjamin Harrison
46,escape,VB,escape,1892,Benjamin Harrison
47,from,IN,from,1892,Benjamin Harrison
48,the,DT,the,1892,Benjamin Harrison
49,stones,NNS,stone,1892,Benjamin Harrison
50,which,WDT,which,1892,Benjamin Harrison
51,the,DT,the,1892,Benjamin Harrison
52,chileans,NNPS,Chileans,1892,Benjamin Harrison
