,word,pos,lemma,year,president
0,thank,NNP,Thank,1980,Jimmy Carter
1,you,PRP,you,1980,Jimmy Carter
2,very,RB,very,1980,Jimmy Carter
3,much,RB,much,1980,Jimmy Carter
4,good,JJ,Good,1979,Jimmy Carter
5,evening,NN,evening,1979,Jimmy Carter
6,this,DT,This,1979,Jimmy Carter
7,is,VBZ,be,1979,Jimmy Carter
8,a,DT,a,1979,Jimmy Carter
9,special,JJ,special,1979,Jimmy Carter
10,night,NN,night,1979,Jimmy Carter
11,for,IN,for,1979,Jimmy Carter
12,me,PRP,me,1979,Jimmy Carter
13,exactly,RB,Exactly,1979,Jimmy Carter
14,3,CD,3,1979,Jimmy Carter
15,years,NNS,year,1979,Jimmy Carter
16,ago,RB,ago,1979,Jimmy Carter
17,on,IN,on,1979,Jimmy Carter
18,july,NNP,July,1979,Jimmy Carter
19,15,CD,15,1979,Jimmy Carter
20,1976,CD,1976,1979,Jimmy Carter
21,i,PRP,I,1979,Jimmy Carter
22,accepted,VBD,accept,1979,Jimmy Carter
23,the,DT,the,1979,Jimmy Carter
24,nomination,NN,nomination,1979,Jimmy Carter
25,of,IN,of,1979,Jimmy Carter
26,my,PRP$,my,1979,Jimmy Carter
27,party,NN,party,1979,Jimmy Carter
28,to,TO,to,1979,Jimmy Carter
29,run,VB,run,1979,Jimmy Carter
30,for,IN,for,1979,Jimmy Carter
31,president,NNP,President,1979,Jimmy Carter
32,of,IN,of,1979,Jimmy Carter
33,the,DT,the,1979,Jimmy Carter
34,united,NNP,United,1979,Jimmy Carter
35,states,NNPS,States,1979,Jimmy Carter
36,i,PRP,I,1979,Jimmy Carter
37,promised,VBD,promise,1979,Jimmy Carter
38,you,PRP,you,1979,Jimmy Carter
39,a,DT,a,1979,Jimmy Carter
40,president,NNP,President,1979,Jimmy Carter
41,who,WP,who,1979,Jimmy Carter
42,is,VBZ,be,1979,Jimmy Carter
43,not,RB,not,1979,Jimmy Carter
44,isolated,VBN,isolate,1979,Jimmy Carter
45,from,IN,from,1979,Jimmy Carter
46,the,DT,the,1979,Jimmy Carter
47,people,NNS,people,1979,Jimmy Carter
48,who,WP,who,1979,Jimmy Carter
49,feels,VBZ,feel,1979,Jimmy Carter
50,your,PRP$,your,1979,Jimmy Carter
51,pain,NN,pain,1979,Jimmy Carter
52,and,CC,and,1979,Jimmy Carter
53,who,WP,who,1979,Jimmy Carter
54,shares,NNS,share,1979,Jimmy Carter
55,your,PRP$,your,1979,Jimmy Carter
56,dreams,NNS,dream,1979,Jimmy Carter
57,and,CC,and,1979,Jimmy Carter
58,who,WP,who,1979,Jimmy Carter
59,draws,VBZ,draw,1979,Jimmy Carter
60,his,PRP$,his,1979,Jimmy Carter
61,strength,NN,strength,1979,Jimmy Carter
62,and,CC,and,1979,Jimmy Carter
63,his,PRP$,his,1979,Jimmy Carter
64,wisdom,NN,wisdom,1979,Jimmy Carter
65,from,IN,from,1979,Jimmy Carter
66,you,PRP,you,1979,Jimmy Carter
67,during,IN,During,1979,Jimmy Carter
68,the,DT,the,1979,Jimmy Carter
69,past,JJ,past,1979,Jimmy Carter
70,3,CD,3,1979,Jimmy Carter
71,years,NNS,year,1979,Jimmy Carter
72,i,PRP,I,1979,Jimmy Carter
73,'ve,VBP,'ve,1979,Jimmy Carter
74,spoken,VBN,speak,1979,Jimmy Carter
75,to,TO,to,1979,Jimmy Carter
76,you,PRP,you,1979,Jimmy Carter
77,on,IN,on,1979,Jimmy Carter
78,many,JJ,many,1979,Jimmy Carter
79,occasions,NNS,occasion,1979,Jimmy Carter
80,about,IN,about,1979,Jimmy Carter
81,national,JJ,national,1979,Jimmy Carter
82,concerns,NNS,concern,1979,Jimmy Carter
83,the,DT,the,1979,Jimmy Carter
84,energy,NN,energy,1979,Jimmy Carter
85,crisis,NN,crisis,1979,Jimmy Carter
86,reorganizing,VBG,reorganize,1979,Jimmy Carter
87,the,DT,the,1979,Jimmy Carter
88,government,NNP,Government,1979,Jimmy Carter
89,our,PRP$,our,1979,Jimmy Carter
90,nation,NNP,Nation,1979,Jimmy Carter
91,'s,POS,'s,1979,Jimmy Carter
92,economy,NN,economy,1979,Jimmy Carter
93,and,CC,and,1979,Jimmy Carter
94,issues,NNS,issue,1979,Jimmy Carter
95,of,IN,of,1979,Jimmy Carter
96,war,NN,war,1979,Jimmy Carter
97,and,CC,and,1979,Jimmy Carter
98,especially,RB,especially,1979,Jimmy Carter
99,peace,NN,peace,1979,Jimmy Carter
100,but,CC,But,1979,Jimmy Carter
101,over,IN,over,1979,Jimmy Carter
102,those,DT,those,1979,Jimmy Carter
103,years,NNS,year,1979,Jimmy Carter
104,the,DT,the,1979,Jimmy Carter
105,subjects,NNS,subject,1979,Jimmy Carter
106,of,IN,of,1979,Jimmy Carter
107,the,DT,the,1979,Jimmy Carter
108,speeches,NNS,speech,1979,Jimmy Carter
109,the,DT,the,1979,Jimmy Carter
110,talks,NNS,talk,1979,Jimmy Carter
111,and,CC,and,1979,Jimmy Carter
112,the,DT,the,1979,Jimmy Carter
113,press,NN,press,1979,Jimmy Carter
114,conferences,NNS,conference,1979,Jimmy Carter
115,have,VBP,have,1979,Jimmy Carter
116,become,VBN,become,1979,Jimmy Carter
117,increasingly,RB,increasingly,1979,Jimmy Carter
118,narrow,JJ,narrow,1979,Jimmy Carter
119,focused,VBD,focus,1979,Jimmy Carter
120,more,JJR,more,1979,Jimmy Carter
121,and,CC,and,1979,Jimmy Carter
122,more,JJR,more,1979,Jimmy Carter
123,on,IN,on,1979,Jimmy Carter
124,what,WP,what,1979,Jimmy Carter
125,the,DT,the,1979,Jimmy Carter
126,isolated,JJ,isolated,1979,Jimmy Carter
127,world,NN,world,1979,Jimmy Carter
128,of,IN,of,1979,Jimmy Carter
129,washington,NNP,Washington,1979,Jimmy Carter
130,thinks,VBZ,think,1979,Jimmy Carter
131,is,VBZ,be,1979,Jimmy Carter
132,important,JJ,important,1979,Jimmy Carter
133,gradually,RB,Gradually,1979,Jimmy Carter
134,you,PRP,you,1979,Jimmy Carter
135,'ve,VBP,'ve,1979,Jimmy Carter
136,heard,VBN,hear,1979,Jimmy Carter
137,more,JJR,more,1979,Jimmy Carter
138,and,CC,and,1979,Jimmy Carter
139,more,RBR,more,1979,Jimmy Carter
140,about,IN,about,1979,Jimmy Carter
141,what,WP,what,1979,Jimmy Carter
142,the,DT,the,1979,Jimmy Carter
143,government,NNP,Government,1979,Jimmy Carter
144,thinks,VBZ,think,1979,Jimmy Carter
145,or,CC,or,1979,Jimmy Carter
146,what,WP,what,1979,Jimmy Carter
147,the,DT,the,1979,Jimmy Carter
148,government,NN,Government,1979,Jimmy Carter
149,should,MD,should,1979,Jimmy Carter
150,be,VB,be,1979,Jimmy Carter
151,doing,VBG,do,1979,Jimmy Carter
152,and,CC,and,1979,Jimmy Carter
153,less,RBR,less,1979,Jimmy Carter
154,and,CC,and,1979,Jimmy Carter
155,less,RBR,less,1979,Jimmy Carter
156,about,IN,about,1979,Jimmy Carter
157,our,PRP$,our,1979,Jimmy Carter
158,nation,NN,Nation,1979,Jimmy Carter
159,'s,POS,'s,1979,Jimmy Carter
160,hopes,NNS,hope,1979,Jimmy Carter
161,our,PRP$,our,1979,Jimmy Carter
162,dreams,NNS,dream,1979,Jimmy Carter
163,and,CC,and,1979,Jimmy Carter
164,our,PRP$,our,1979,Jimmy Carter
165,vision,NN,vision,1979,Jimmy Carter
166,of,IN,of,1979,Jimmy Carter
167,the,DT,the,1979,Jimmy Carter
168,future,NN,future,1979,Jimmy Carter
169,ten,CD,Ten,1979,Jimmy Carter
170,days,NNS,day,1979,Jimmy Carter
171,ago,RB,ago,1979,Jimmy Carter
172,i,PRP,I,1979,Jimmy Carter
173,had,VBD,have,1979,Jimmy Carter
174,planned,VBN,plan,1979,Jimmy Carter
175,to,TO,to,1979,Jimmy Carter
176,speak,VB,speak,1979,Jimmy Carter
177,to,TO,to,1979,Jimmy Carter
178,you,PRP,you,1979,Jimmy Carter
179,again,RB,again,1979,Jimmy Carter
180,about,IN,about,1979,Jimmy Carter
181,a,DT,a,1979,Jimmy Carter
182,very,RB,very,1979,Jimmy Carter
183,important,JJ,important,1979,Jimmy Carter
184,subject—energy,NN,subject—energy,1979,Jimmy Carter
185,for,IN,For,1979,Jimmy Carter
186,the,DT,the,1979,Jimmy Carter
187,fifth,JJ,fifth,1979,Jimmy Carter
188,time,NN,time,1979,Jimmy Carter
189,i,PRP,I,1979,Jimmy Carter
190,would,MD,would,1979,Jimmy Carter
191,have,VB,have,1979,Jimmy Carter
192,described,VBN,describe,1979,Jimmy Carter
193,the,DT,the,1979,Jimmy Carter
194,urgency,NN,urgency,1979,Jimmy Carter
195,of,IN,of,1979,Jimmy Carter
196,the,DT,the,1979,Jimmy Carter
197,problem,NN,problem,1979,Jimmy Carter
198,and,CC,and,1979,Jimmy Carter
199,laid,VBD,lay,1979,Jimmy Carter
200,out,RP,out,1979,Jimmy Carter
201,a,DT,a,1979,Jimmy Carter
202,series,NN,series,1979,Jimmy Carter
203,of,IN,of,1979,Jimmy Carter
204,legislative,JJ,legislative,1979,Jimmy Carter
205,recommendations,NNS,recommendation,1979,Jimmy Carter
206,to,TO,to,1979,Jimmy Carter
207,the,DT,the,1979,Jimmy Carter
208,congress,NNP,Congress,1979,Jimmy Carter
209,but,CC,But,1979,Jimmy Carter
210,as,IN,as,1979,Jimmy Carter
211,i,PRP,I,1979,Jimmy Carter
212,was,VBD,be,1979,Jimmy Carter
213,preparing,VBG,prepare,1979,Jimmy Carter
214,to,TO,to,1979,Jimmy Carter
215,speak,VB,speak,1979,Jimmy Carter
216,i,PRP,I,1979,Jimmy Carter
217,began,VBD,begin,1979,Jimmy Carter
218,to,TO,to,1979,Jimmy Carter
219,ask,VB,ask,1979,Jimmy Carter
220,myself,PRP,myself,1979,Jimmy Carter
221,the,DT,the,1979,Jimmy Carter
222,same,JJ,same,1979,Jimmy Carter
223,question,NN,question,1979,Jimmy Carter
224,that,IN,that,1979,Jimmy Carter
225,i,PRP,I,1979,Jimmy Carter
226,now,RB,now,1979,Jimmy Carter
227,know,VBP,know,1979,Jimmy Carter
228,has,VBZ,have,1979,Jimmy Carter
229,been,VBN,be,1979,Jimmy Carter
230,troubling,VBG,trouble,1979,Jimmy Carter
231,many,JJ,many,1979,Jimmy Carter
232,of,IN,of,1979,Jimmy Carter
233,you,PRP,you,1979,Jimmy Carter
234,why,WRB,Why,1979,Jimmy Carter
235,have,VBP,have,1979,Jimmy Carter
236,we,PRP,we,1979,Jimmy Carter
237,not,RB,not,1979,Jimmy Carter
238,been,VBN,be,1979,Jimmy Carter
239,able,JJ,able,1979,Jimmy Carter
240,to,TO,to,1979,Jimmy Carter
241,get,VB,get,1979,Jimmy Carter
242,together,RB,together,1979,Jimmy Carter
243,as,IN,as,1979,Jimmy Carter
244,a,DT,a,1979,Jimmy Carter
245,nation,NN,nation,1979,Jimmy Carter
246,to,TO,to,1979,Jimmy Carter
247,resolve,VB,resolve,1979,Jimmy Carter
248,our,PRP$,our,1979,Jimmy Carter
249,serious,JJ,serious,1979,Jimmy Carter
250,energy,NN,energy,1979,Jimmy Carter
251,problem,NN,problem,1979,Jimmy Carter
252,it,PRP,It,1979,Jimmy Carter
253,'s,VBZ,'s,1979,Jimmy Carter
254,clear,JJ,clear,1979,Jimmy Carter
255,that,IN,that,1979,Jimmy Carter
256,the,DT,the,1979,Jimmy Carter
257,true,JJ,true,1979,Jimmy Carter
258,problems,NNS,problem,1979,Jimmy Carter
259,of,IN,of,1979,Jimmy Carter
260,our,PRP$,our,1979,Jimmy Carter
261,nation,NN,Nation,1979,Jimmy Carter
262,are,VBP,be,1979,Jimmy Carter
263,much,RB,much,1979,Jimmy Carter
264,deeper—deeper,JJR,deeper—deeper,1979,Jimmy Carter
265,than,IN,than,1979,Jimmy Carter
266,gasoline,NN,gasoline,1979,Jimmy Carter
267,lines,NNS,line,1979,Jimmy Carter
268,or,CC,or,1979,Jimmy Carter
269,energy,NN,energy,1979,Jimmy Carter
270,shortages,NNS,shortage,1979,Jimmy Carter
271,deeper,JJR,deep,1979,Jimmy Carter
272,even,RB,even,1979,Jimmy Carter
273,than,IN,than,1979,Jimmy Carter
274,inflation,NN,inflation,1979,Jimmy Carter
275,or,CC,or,1979,Jimmy Carter
276,recession,NN,recession,1979,Jimmy Carter
277,and,CC,And,1979,Jimmy Carter
278,i,PRP,I,1979,Jimmy Carter
279,realize,VBP,realize,1979,Jimmy Carter
280,more,RBR,more,1979,Jimmy Carter
281,than,IN,than,1979,Jimmy Carter
282,ever,RB,ever,1979,Jimmy Carter
283,that,IN,that,1979,Jimmy Carter
284,as,IN,as,1979,Jimmy Carter
285,president,NNP,President,1979,Jimmy Carter
286,i,PRP,I,1979,Jimmy Carter
287,need,VBP,need,1979,Jimmy Carter
288,your,PRP$,your,1979,Jimmy Carter
289,help,NN,help,1979,Jimmy Carter
290,so,RB,So,1979,Jimmy Carter
291,i,PRP,I,1979,Jimmy Carter
292,decided,VBD,decide,1979,Jimmy Carter
293,to,TO,to,1979,Jimmy Carter
294,reach,VB,reach,1979,Jimmy Carter
295,out,RP,out,1979,Jimmy Carter
296,and,CC,and,1979,Jimmy Carter
297,listen,VB,listen,1979,Jimmy Carter
298,to,TO,to,1979,Jimmy Carter
299,the,DT,the,1979,Jimmy Carter
300,voices,NNS,voice,1979,Jimmy Carter
301,of,IN,of,1979,Jimmy Carter
302,america,NNP,America,1979,Jimmy Carter
303,i,PRP,I,1979,Jimmy Carter
304,invited,VBD,invite,1979,Jimmy Carter
305,to,TO,to,1979,Jimmy Carter
306,camp,NNP,Camp,1979,Jimmy Carter
307,david,NNP,David,1979,Jimmy Carter
308,people,NNS,people,1979,Jimmy Carter
309,from,IN,from,1979,Jimmy Carter
310,almost,RB,almost,1979,Jimmy Carter
311,every,DT,every,1979,Jimmy Carter
312,segment,NN,segment,1979,Jimmy Carter
313,of,IN,of,1979,Jimmy Carter
314,our,PRP$,our,1979,Jimmy Carter
315,society—business,NN,society—business,1979,Jimmy Carter
316,and,CC,and,1979,Jimmy Carter
317,labor,NN,labor,1979,Jimmy Carter
318,teachers,NNS,teacher,1979,Jimmy Carter
319,and,CC,and,1979,Jimmy Carter
320,preachers,NNS,preacher,1979,Jimmy Carter
321,governors,NNS,Governors,1979,Jimmy Carter
322,mayors,NNS,mayor,1979,Jimmy Carter
323,and,CC,and,1979,Jimmy Carter
324,private,JJ,private,1979,Jimmy Carter
325,citizens,NNS,citizen,1979,Jimmy Carter
326,and,CC,And,1979,Jimmy Carter
327,then,RB,then,1979,Jimmy Carter
328,i,PRP,I,1979,Jimmy Carter
329,left,VBD,leave,1979,Jimmy Carter
330,camp,NNP,Camp,1979,Jimmy Carter
331,david,NNP,David,1979,Jimmy Carter
332,to,TO,to,1979,Jimmy Carter
333,listen,VB,listen,1979,Jimmy Carter
