,word,pos,lemma,year,president
0,it,PRP,It,1966,Lyndon B. Johnson
1,is,VBZ,be,1966,Lyndon B. Johnson
2,directed,VBN,direct,1966,Lyndon B. Johnson
3,and,CC,and,1966,Lyndon B. Johnson
4,it,PRP,it,1966,Lyndon B. Johnson
5,is,VBZ,be,1966,Lyndon B. Johnson
6,led,VBN,lead,1966,Lyndon B. Johnson
7,by,IN,by,1966,Lyndon B. Johnson
8,a,DT,a,1966,Lyndon B. Johnson
9,skilled,JJ,skilled,1966,Lyndon B. Johnson
10,professional,JJ,professional,1966,Lyndon B. Johnson
11,staff,NN,staff,1966,Lyndon B. Johnson
12,of,IN,of,1966,Lyndon B. Johnson
13,north,NNP,North,1966,Lyndon B. Johnson
14,vietnamese,NNP,Vietnamese,1966,Lyndon B. Johnson
15,and,CC,and,1966,Lyndon B. Johnson
16,it,PRP,it,1966,Lyndon B. Johnson
17,is,VBZ,be,1966,Lyndon B. Johnson
18,supported,VBN,support,1966,Lyndon B. Johnson
19,by,IN,by,1966,Lyndon B. Johnson
20,a,DT,a,1966,Lyndon B. Johnson
21,very,RB,very,1966,Lyndon B. Johnson
22,small,JJ,small,1966,Lyndon B. Johnson
23,minority,NN,minority,1966,Lyndon B. Johnson
24,of,IN,of,1966,Lyndon B. Johnson
25,the,DT,the,1966,Lyndon B. Johnson
26,population,NN,population,1966,Lyndon B. Johnson
27,of,IN,of,1966,Lyndon B. Johnson
28,south,NNP,South,1966,Lyndon B. Johnson
29,vietnam,NNP,Vietnam,1966,Lyndon B. Johnson
30,the,DT,The,1966,Lyndon B. Johnson
31,military,JJ,military,1966,Lyndon B. Johnson
32,tactics,NNS,tactic,1966,Lyndon B. Johnson
33,are,VBP,be,1966,Lyndon B. Johnson
34,different,JJ,different,1966,Lyndon B. Johnson
35,the,DT,The,1966,Lyndon B. Johnson
36,nature,NN,nature,1966,Lyndon B. Johnson
37,of,IN,of,1966,Lyndon B. Johnson
38,the,DT,the,1966,Lyndon B. Johnson
39,fighting,NN,fighting,1966,Lyndon B. Johnson
40,is,VBZ,be,1966,Lyndon B. Johnson
41,different,JJ,different,1966,Lyndon B. Johnson
42,but,CC,But,1966,Lyndon B. Johnson
43,the,DT,the,1966,Lyndon B. Johnson
44,objective,NN,objective,1966,Lyndon B. Johnson
45,is,VBZ,be,1966,Lyndon B. Johnson
46,the,DT,the,1966,Lyndon B. Johnson
47,same,JJ,same,1966,Lyndon B. Johnson
48,as,IN,as,1966,Lyndon B. Johnson
49,we,PRP,we,1966,Lyndon B. Johnson
50,found,VBD,find,1966,Lyndon B. Johnson
51,it,PRP,it,1966,Lyndon B. Johnson
52,in,IN,in,1966,Lyndon B. Johnson
53,korea,NNP,Korea,1966,Lyndon B. Johnson
54,the,DT,The,1966,Lyndon B. Johnson
55,objective,NN,objective,1966,Lyndon B. Johnson
56,is,VBZ,be,1966,Lyndon B. Johnson
57,what,WP,what,1966,Lyndon B. Johnson
58,the,DT,The,1966,Lyndon B. Johnson
59,objective,NN,objective,1966,Lyndon B. Johnson
60,is,VBZ,be,1966,Lyndon B. Johnson
61,to,TO,to,1966,Lyndon B. Johnson
62,conquer,VB,conquer,1966,Lyndon B. Johnson
63,an,DT,an,1966,Lyndon B. Johnson
64,independent,JJ,independent,1966,Lyndon B. Johnson
65,nation,NN,nation,1966,Lyndon B. Johnson
66,by,IN,by,1966,Lyndon B. Johnson
67,the,DT,the,1966,Lyndon B. Johnson
68,force,NN,force,1966,Lyndon B. Johnson
69,and,CC,and,1966,Lyndon B. Johnson
70,power,NN,power,1966,Lyndon B. Johnson
71,of,IN,of,1966,Lyndon B. Johnson
72,arms,NNS,arm,1966,Lyndon B. Johnson
73,might,NNP,Might,1966,Lyndon B. Johnson
74,makes,VBZ,make,1966,Lyndon B. Johnson
75,right,JJ,right,1966,Lyndon B. Johnson
76,so,RB,so,1966,Lyndon B. Johnson
77,think,VB,think,1966,Lyndon B. Johnson
78,these,DT,these,1966,Lyndon B. Johnson
79,communist,NNP,Communist,1966,Lyndon B. Johnson
80,invaders,NNS,invader,1966,Lyndon B. Johnson
81,well,RB,Well,1966,Lyndon B. Johnson
82,the,DT,the,1966,Lyndon B. Johnson
83,war,NN,war,1966,Lyndon B. Johnson
84,took,VBD,take,1966,Lyndon B. Johnson
85,a,DT,a,1966,Lyndon B. Johnson
86,new,JJ,new,1966,Lyndon B. Johnson
87,turn,NN,turn,1966,Lyndon B. Johnson
88,in,IN,in,1966,Lyndon B. Johnson
89,1964,CD,1964,1966,Lyndon B. Johnson
90,the,DT,The,1966,Lyndon B. Johnson
91,north,NNP,North,1966,Lyndon B. Johnson
92,vietnamese,NNP,Vietnamese,1966,Lyndon B. Johnson
93,decided,VBD,decide,1966,Lyndon B. Johnson
94,to,TO,to,1966,Lyndon B. Johnson
95,step,VB,step,1966,Lyndon B. Johnson
96,up,RP,up,1966,Lyndon B. Johnson
97,the,DT,the,1966,Lyndon B. Johnson
98,conflict,NN,conflict,1966,Lyndon B. Johnson
99,in,IN,in,1966,Lyndon B. Johnson
100,the,DT,the,1966,Lyndon B. Johnson
101,hope,NN,hope,1966,Lyndon B. Johnson
102,of,IN,of,1966,Lyndon B. Johnson
103,an,DT,an,1966,Lyndon B. Johnson
104,early,JJ,early,1966,Lyndon B. Johnson
105,victory,NN,victory,1966,Lyndon B. Johnson
106,they,PRP,They,1966,Lyndon B. Johnson
107,recruited,VBD,recruit,1966,Lyndon B. Johnson
108,and,CC,and,1966,Lyndon B. Johnson
109,drafted,VBD,draft,1966,Lyndon B. Johnson
110,more,RBR,more,1966,Lyndon B. Johnson
111,young,JJ,young,1966,Lyndon B. Johnson
112,men,NNS,men,1966,Lyndon B. Johnson
113,from,IN,from,1966,Lyndon B. Johnson
114,the,DT,the,1966,Lyndon B. Johnson
115,communist,NNP,Communist,1966,Lyndon B. Johnson
116,areas,NNS,area,1966,Lyndon B. Johnson
117,in,IN,in,1966,Lyndon B. Johnson
118,the,DT,the,1966,Lyndon B. Johnson
119,south,NNP,South,1966,Lyndon B. Johnson
120,they,PRP,They,1966,Lyndon B. Johnson
121,slipped,VBD,slip,1966,Lyndon B. Johnson
122,across,IN,across,1966,Lyndon B. Johnson
123,the,DT,the,1966,Lyndon B. Johnson
124,borders,NNS,border,1966,Lyndon B. Johnson
125,of,IN,of,1966,Lyndon B. Johnson
126,south,NNP,South,1966,Lyndon B. Johnson
127,vietnam,NNP,Vietnam,1966,Lyndon B. Johnson
128,more,JJR,more,1966,Lyndon B. Johnson
129,than,IN,than,1966,Lyndon B. Johnson
130,three,CD,three,1966,Lyndon B. Johnson
131,divisions,NNS,division,1966,Lyndon B. Johnson
132,of,IN,of,1966,Lyndon B. Johnson
133,the,DT,the,1966,Lyndon B. Johnson
134,north,NNP,North,1966,Lyndon B. Johnson
135,vietnamese,NNP,Vietnamese,1966,Lyndon B. Johnson
136,regular,NNP,Regular,1966,Lyndon B. Johnson
137,army,NNP,Army,1966,Lyndon B. Johnson
138,today,NN,Today,1966,Lyndon B. Johnson
139,there,EX,there,1966,Lyndon B. Johnson
140,are,VBP,be,1966,Lyndon B. Johnson
141,more,JJR,more,1966,Lyndon B. Johnson
142,than,IN,than,1966,Lyndon B. Johnson
143,three,CD,three,1966,Lyndon B. Johnson
144,north,NNP,North,1966,Lyndon B. Johnson
145,vietnamese,JJ,Vietnamese,1966,Lyndon B. Johnson
146,divisions,NNS,division,1966,Lyndon B. Johnson
147,fighting,VBG,fight,1966,Lyndon B. Johnson
148,in,IN,in,1966,Lyndon B. Johnson
149,south,NNP,South,1966,Lyndon B. Johnson
150,vietnam,NNP,Vietnam,1966,Lyndon B. Johnson
151,they,PRP,They,1966,Lyndon B. Johnson
152,built,VBD,build,1966,Lyndon B. Johnson
153,all-weather,RB,all-weather,1966,Lyndon B. Johnson
154,roads,NNS,road,1966,Lyndon B. Johnson
155,the,DT,The,1966,Lyndon B. Johnson
156,trails,NNS,trail,1966,Lyndon B. Johnson
157,turned,VBD,turn,1966,Lyndon B. Johnson
158,into,IN,into,1966,Lyndon B. Johnson
159,boulevards,NNS,boulevard,1966,Lyndon B. Johnson
160,to,TO,to,1966,Lyndon B. Johnson
161,replace,VB,replace,1966,Lyndon B. Johnson
162,the,DT,the,1966,Lyndon B. Johnson
163,jungle,NN,jungle,1966,Lyndon B. Johnson
164,trails,VBZ,trail,1966,Lyndon B. Johnson
165,that,IN,that,1966,Lyndon B. Johnson
166,they,PRP,they,1966,Lyndon B. Johnson
167,had,VBD,have,1966,Lyndon B. Johnson
168,once,RB,once,1966,Lyndon B. Johnson
169,used,VBN,use,1966,Lyndon B. Johnson
170,they,PRP,They,1966,Lyndon B. Johnson
171,began,VBD,begin,1966,Lyndon B. Johnson
172,sending,VBG,send,1966,Lyndon B. Johnson
173,troops,NNS,troop,1966,Lyndon B. Johnson
174,in,IN,in,1966,Lyndon B. Johnson
175,by,IN,by,1966,Lyndon B. Johnson
176,trucks,NNS,truck,1966,Lyndon B. Johnson
177,rather,RB,rather,1966,Lyndon B. Johnson
178,than,IN,than,1966,Lyndon B. Johnson
179,on,IN,on,1966,Lyndon B. Johnson
180,foot,NN,foot,1966,Lyndon B. Johnson
181,they,PRP,They,1966,Lyndon B. Johnson
182,shifted,VBD,shift,1966,Lyndon B. Johnson
183,over,IN,over,1966,Lyndon B. Johnson
184,to,TO,to,1966,Lyndon B. Johnson
185,heavy,JJ,heavy,1966,Lyndon B. Johnson
186,weapons,NNS,weapon,1966,Lyndon B. Johnson
187,using,VBG,use,1966,Lyndon B. Johnson
188,imported,VBN,import,1966,Lyndon B. Johnson
189,ammunition,NN,ammunition,1966,Lyndon B. Johnson
190,most,JJS,most,1966,Lyndon B. Johnson
191,of,IN,of,1966,Lyndon B. Johnson
192,it,PRP,it,1966,Lyndon B. Johnson
193,coming,VBG,come,1966,Lyndon B. Johnson
194,from,IN,from,1966,Lyndon B. Johnson
195,communist,NNP,Communist,1966,Lyndon B. Johnson
196,china,NNP,China,1966,Lyndon B. Johnson
197,by,IN,By,1966,Lyndon B. Johnson
198,any,DT,any,1966,Lyndon B. Johnson
199,definition,NN,definition,1966,Lyndon B. Johnson
200,you,PRP,you,1966,Lyndon B. Johnson
201,want,VBP,want,1966,Lyndon B. Johnson
202,to,TO,to,1966,Lyndon B. Johnson
203,use,VB,use,1966,Lyndon B. Johnson
204,--,:,--,1966,Lyndon B. Johnson
205,any,DT,any,1966,Lyndon B. Johnson
206,definition,NN,definition,1966,Lyndon B. Johnson
207,--,:,--,1966,Lyndon B. Johnson
208,any,DT,any,1966,Lyndon B. Johnson
209,lawyer,NN,lawyer,1966,Lyndon B. Johnson
210,can,MD,can,1966,Lyndon B. Johnson
211,tell,VB,tell,1966,Lyndon B. Johnson
212,you,PRP,you,1966,Lyndon B. Johnson
213,this,DT,this,1966,Lyndon B. Johnson
214,this,DT,This,1966,Lyndon B. Johnson
215,is,VBZ,be,1966,Lyndon B. Johnson
216,armed,VBN,arm,1966,Lyndon B. Johnson
217,aggression,NN,aggression,1966,Lyndon B. Johnson
218,the,DT,the,1966,Lyndon B. Johnson
219,philosophy,NN,philosophy,1966,Lyndon B. Johnson
220,that,WDT,that,1966,Lyndon B. Johnson
221,might,MD,might,1966,Lyndon B. Johnson
222,makes,VBZ,make,1966,Lyndon B. Johnson
223,right,JJ,right,1966,Lyndon B. Johnson
224,well,RB,Well,1966,Lyndon B. Johnson
225,america,NNP,America,1966,Lyndon B. Johnson
226,'s,POS,'s,1966,Lyndon B. Johnson
227,purpose,NN,purpose,1966,Lyndon B. Johnson
228,is,VBZ,be,1966,Lyndon B. Johnson
229,to,TO,to,1966,Lyndon B. Johnson
230,convince,VB,convince,1966,Lyndon B. Johnson
231,north,NNP,North,1966,Lyndon B. Johnson
232,vietnam,NNP,Vietnam,1966,Lyndon B. Johnson
233,that,IN,that,1966,Lyndon B. Johnson
234,this,DT,this,1966,Lyndon B. Johnson
235,kind,NN,kind,1966,Lyndon B. Johnson
236,of,IN,of,1966,Lyndon B. Johnson
237,aggression,NN,aggression,1966,Lyndon B. Johnson
238,is,VBZ,be,1966,Lyndon B. Johnson
239,too,RB,too,1966,Lyndon B. Johnson
240,costly,JJ,costly,1966,Lyndon B. Johnson
241,that,IN,that,1966,Lyndon B. Johnson
242,this,DT,this,1966,Lyndon B. Johnson
