,word,pos,lemma,year,president
0,since,IN,Since,1983,Ronald Reagan
1,my,PRP$,my,1983,Ronald Reagan
2,return,NN,return,1983,Ronald Reagan
3,to,TO,to,1983,Ronald Reagan
4,washington,NNP,Washington,1983,Ronald Reagan
5,we,PRP,we,1983,Ronald Reagan
6,'ve,VBP,'ve,1983,Ronald Reagan
7,held,VBN,hold,1983,Ronald Reagan
8,long,JJ,long,1983,Ronald Reagan
9,meetings,NNS,meeting,1983,Ronald Reagan
10,the,DT,the,1983,Ronald Reagan
11,most,RBS,most,1983,Ronald Reagan
12,recent,JJ,recent,1983,Ronald Reagan
13,yesterday,NN,yesterday,1983,Ronald Reagan
14,with,IN,with,1983,Ronald Reagan
15,the,DT,the,1983,Ronald Reagan
16,congressional,JJ,congressional,1983,Ronald Reagan
17,leadership,NN,leadership,1983,Ronald Reagan
18,there,EX,There,1983,Ronald Reagan
19,was,VBD,be,1983,Ronald Reagan
20,a,DT,a,1983,Ronald Reagan
21,feeling,NN,feeling,1983,Ronald Reagan
22,of,IN,of,1983,Ronald Reagan
23,unity,NN,unity,1983,Ronald Reagan
24,in,IN,in,1983,Ronald Reagan
25,the,DT,the,1983,Ronald Reagan
26,room,NN,room,1983,Ronald Reagan
27,and,CC,and,1983,Ronald Reagan
28,i,PRP,I,1983,Ronald Reagan
29,received,VBD,receive,1983,Ronald Reagan
30,a,DT,a,1983,Ronald Reagan
31,number,NN,number,1983,Ronald Reagan
32,of,IN,of,1983,Ronald Reagan
33,constructive,JJ,constructive,1983,Ronald Reagan
34,suggestions,NNS,suggestion,1983,Ronald Reagan
35,we,PRP,We,1983,Ronald Reagan
36,will,MD,will,1983,Ronald Reagan
37,continue,VB,continue,1983,Ronald Reagan
38,to,TO,to,1983,Ronald Reagan
39,work,VB,work,1983,Ronald Reagan
40,with,IN,with,1983,Ronald Reagan
41,the,DT,the,1983,Ronald Reagan
42,congress,NNP,Congress,1983,Ronald Reagan
43,regarding,VBG,regard,1983,Ronald Reagan
44,our,PRP$,our,1983,Ronald Reagan
45,response,NN,response,1983,Ronald Reagan
46,to,TO,to,1983,Ronald Reagan
47,this,DT,this,1983,Ronald Reagan
48,massacre,NN,massacre,1983,Ronald Reagan
49,as,IN,As,1983,Ronald Reagan
50,you,PRP,you,1983,Ronald Reagan
51,know,VBP,know,1983,Ronald Reagan
52,we,PRP,we,1983,Ronald Reagan
53,immediately,RB,immediately,1983,Ronald Reagan
54,made,VBD,make,1983,Ronald Reagan
55,known,VBN,know,1983,Ronald Reagan
56,to,TO,to,1983,Ronald Reagan
57,the,DT,the,1983,Ronald Reagan
58,world,NN,world,1983,Ronald Reagan
59,the,DT,the,1983,Ronald Reagan
60,shocking,VBG,shock,1983,Ronald Reagan
61,facts,NNS,fact,1983,Ronald Reagan
62,as,IN,as,1983,Ronald Reagan
63,honestly,RB,honestly,1983,Ronald Reagan
64,and,CC,and,1983,Ronald Reagan
65,completely,RB,completely,1983,Ronald Reagan
66,as,IN,as,1983,Ronald Reagan
67,they,PRP,they,1983,Ronald Reagan
68,came,VBD,come,1983,Ronald Reagan
69,to,TO,to,1983,Ronald Reagan
70,us,PRP,us,1983,Ronald Reagan
71,we,PRP,We,1983,Ronald Reagan
72,have,VBP,have,1983,Ronald Reagan
73,notified,VBN,notify,1983,Ronald Reagan
74,the,DT,the,1983,Ronald Reagan
75,soviets,NNPS,Soviets,1983,Ronald Reagan
76,that,IN,that,1983,Ronald Reagan
77,we,PRP,we,1983,Ronald Reagan
78,will,MD,will,1983,Ronald Reagan
79,not,RB,not,1983,Ronald Reagan
80,renew,VB,renew,1983,Ronald Reagan
81,our,PRP$,our,1983,Ronald Reagan
82,bilateral,JJ,bilateral,1983,Ronald Reagan
83,agreement,NN,agreement,1983,Ronald Reagan
84,for,IN,for,1983,Ronald Reagan
85,cooperation,NN,cooperation,1983,Ronald Reagan
86,in,IN,in,1983,Ronald Reagan
87,the,DT,the,1983,Ronald Reagan
88,field,NN,field,1983,Ronald Reagan
89,of,IN,of,1983,Ronald Reagan
90,transportation,NN,transportation,1983,Ronald Reagan
91,so,RB,so,1983,Ronald Reagan
92,long,RB,long,1983,Ronald Reagan
93,as,IN,as,1983,Ronald Reagan
94,they,PRP,they,1983,Ronald Reagan
95,threaten,VBP,threaten,1983,Ronald Reagan
96,the,DT,the,1983,Ronald Reagan
97,security,NN,security,1983,Ronald Reagan
98,of,IN,of,1983,Ronald Reagan
99,civil,JJ,civil,1983,Ronald Reagan
100,aviation,NN,aviation,1983,Ronald Reagan
101,since,IN,Since,1983,Ronald Reagan
102,1981,CD,1981,1983,Ronald Reagan
103,the,DT,the,1983,Ronald Reagan
104,soviet,JJ,Soviet,1983,Ronald Reagan
105,airline,NN,airline,1983,Ronald Reagan
106,aeroflot,NNP,Aeroflot,1983,Ronald Reagan
107,has,VBZ,have,1983,Ronald Reagan
108,been,VBN,be,1983,Ronald Reagan
109,denied,VBN,deny,1983,Ronald Reagan
110,the,DT,the,1983,Ronald Reagan
111,right,NN,right,1983,Ronald Reagan
112,to,TO,to,1983,Ronald Reagan
113,fly,VB,fly,1983,Ronald Reagan
114,to,TO,to,1983,Ronald Reagan
115,the,DT,the,1983,Ronald Reagan
116,united,NNP,United,1983,Ronald Reagan
117,states,NNPS,States,1983,Ronald Reagan
