,word,pos,lemma,year,president
0,president,NNP,PRESIDENT,1996,Bill Clinton
1,clinton,NNP,CLINTON,1996,Bill Clinton
2,well,NNP,Well,1996,Bill Clinton
3,i,PRP,I,1996,Bill Clinton
4,believe,VBP,believe,1996,Bill Clinton
5,that,IN,that,1996,Bill Clinton
6,we,PRP,we,1996,Bill Clinton
7,did,VBD,do,1996,Bill Clinton
8,the,DT,the,1996,Bill Clinton
9,appropriate,JJ,appropriate,1996,Bill Clinton
10,thing,NN,thing,1996,Bill Clinton
11,under,IN,under,1996,Bill Clinton
12,the,DT,the,1996,Bill Clinton
13,circumstances,NNS,circumstance,1996,Bill Clinton
14,saddam,NNP,Saddam,1996,Bill Clinton
15,hussein,NNP,Hussein,1996,Bill Clinton
16,is,VBZ,be,1996,Bill Clinton
17,under,IN,under,1996,Bill Clinton
18,a,DT,a,1996,Bill Clinton
19,u.n.,NNP,U.N.,1996,Bill Clinton
20,resolution,NN,resolution,1996,Bill Clinton
21,not,RB,not,1996,Bill Clinton
22,to,TO,to,1996,Bill Clinton
23,threaten,VB,threaten,1996,Bill Clinton
24,his,PRP$,his,1996,Bill Clinton
25,neighbors,NNS,neighbor,1996,Bill Clinton
26,or,CC,or,1996,Bill Clinton
27,repress,VB,repress,1996,Bill Clinton
28,his,PRP$,his,1996,Bill Clinton
29,own,JJ,own,1996,Bill Clinton
30,citizens,NNS,citizen,1996,Bill Clinton
31,unfortunately,RB,Unfortunately,1996,Bill Clinton
32,a,DT,a,1996,Bill Clinton
33,lot,NN,lot,1996,Bill Clinton
34,of,IN,of,1996,Bill Clinton
35,people,NNS,people,1996,Bill Clinton
36,have,VBP,have,1996,Bill Clinton
37,never,RB,never,1996,Bill Clinton
38,been,VBN,be,1996,Bill Clinton
39,as,IN,as,1996,Bill Clinton
40,concerned,VBN,concern,1996,Bill Clinton
41,about,IN,about,1996,Bill Clinton
42,the,DT,the,1996,Bill Clinton
43,kurds,NNP,Kurds,1996,Bill Clinton
44,as,IN,as,1996,Bill Clinton
45,the,DT,the,1996,Bill Clinton
46,united,NNP,United,1996,Bill Clinton
47,states,NNPS,States,1996,Bill Clinton
48,has,VBZ,have,1996,Bill Clinton
49,tried,VBN,try,1996,Bill Clinton
50,to,TO,to,1996,Bill Clinton
51,be,VB,be,1996,Bill Clinton
52,and,CC,and,1996,Bill Clinton
53,we,PRP,we,1996,Bill Clinton
54,’,VBP,’,1996,Bill Clinton
55,ve,RB,ve,1996,Bill Clinton
56,been,VBN,be,1996,Bill Clinton
57,flying,VBG,fly,1996,Bill Clinton
58,an,DT,an,1996,Bill Clinton
59,operation,NN,operation,1996,Bill Clinton
60,to,TO,to,1996,Bill Clinton
61,protect,VB,protect,1996,Bill Clinton
62,them,PRP,them,1996,Bill Clinton
63,out,IN,out,1996,Bill Clinton
64,of,IN,of,1996,Bill Clinton
65,turkey,NNP,Turkey,1996,Bill Clinton
66,for,IN,for,1996,Bill Clinton
67,many,JJ,many,1996,Bill Clinton
68,years,NNS,year,1996,Bill Clinton
69,now,RB,now,1996,Bill Clinton
70,what,WP,What,1996,Bill Clinton
71,happened,VBD,happen,1996,Bill Clinton
72,was,VBD,be,1996,Bill Clinton
73,one,CD,one,1996,Bill Clinton
74,of,IN,of,1996,Bill Clinton
75,the,DT,the,1996,Bill Clinton
76,kurdish,NNP,Kurdish,1996,Bill Clinton
77,leaders,NNS,leader,1996,Bill Clinton
78,invited,VBD,invite,1996,Bill Clinton
79,him,PRP,him,1996,Bill Clinton
80,to,TO,to,1996,Bill Clinton
81,go,VB,go,1996,Bill Clinton
82,up,RP,up,1996,Bill Clinton
83,north,RB,north,1996,Bill Clinton
84,but,CC,But,1996,Bill Clinton
85,we,PRP,we,1996,Bill Clinton
86,felt,VBD,felt,1996,Bill Clinton
87,since,IN,since,1996,Bill Clinton
88,the,DT,the,1996,Bill Clinton
89,whole,JJ,whole,1996,Bill Clinton
90,world,NN,world,1996,Bill Clinton
91,community,NN,community,1996,Bill Clinton
92,had,VBD,have,1996,Bill Clinton
93,told,VBN,tell,1996,Bill Clinton
94,him,PRP,him,1996,Bill Clinton
95,not,RB,not,1996,Bill Clinton
96,to,TO,to,1996,Bill Clinton
97,do,VB,do,1996,Bill Clinton
98,it,PRP,it,1996,Bill Clinton
99,that,DT,that,1996,Bill Clinton
100,once,RB,once,1996,Bill Clinton
101,he,PRP,he,1996,Bill Clinton
102,did,VBD,do,1996,Bill Clinton
103,it,PRP,it,1996,Bill Clinton
104,we,PRP,we,1996,Bill Clinton
105,had,VBD,have,1996,Bill Clinton
106,to,TO,to,1996,Bill Clinton
107,do,VB,do,1996,Bill Clinton
108,something,NN,something,1996,Bill Clinton
109,we,PRP,We,1996,Bill Clinton
110,did,VBD,do,1996,Bill Clinton
111,not,RB,not,1996,Bill Clinton
112,feel,VB,feel,1996,Bill Clinton
113,that,IN,that,1996,Bill Clinton
114,i,PRP,I,1996,Bill Clinton
115,could,MD,could,1996,Bill Clinton
116,commit—i,VB,commit—I,1996,Bill Clinton
117,certainly,RB,certainly,1996,Bill Clinton
118,didn,JJ,didn,1996,Bill Clinton
119,’,NNP,’,1996,Bill Clinton
120,t,NN,t,1996,Bill Clinton
121,feel,NN,feel,1996,Bill Clinton
122,i,PRP,I,1996,Bill Clinton
123,should,MD,should,1996,Bill Clinton
124,commit,VB,commit,1996,Bill Clinton
125,american,JJ,American,1996,Bill Clinton
126,troops,NNS,troop,1996,Bill Clinton
127,to,TO,to,1996,Bill Clinton
128,throw,VB,throw,1996,Bill Clinton
129,him,PRP,him,1996,Bill Clinton
130,out,IN,out,1996,Bill Clinton
131,of,IN,of,1996,Bill Clinton
132,where,WRB,where,1996,Bill Clinton
133,he,PRP,he,1996,Bill Clinton
134,had,VBD,have,1996,Bill Clinton
135,gone,VBN,go,1996,Bill Clinton
136,and,CC,and,1996,Bill Clinton
137,that,DT,that,1996,Bill Clinton
138,was,VBD,be,1996,Bill Clinton
139,the,DT,the,1996,Bill Clinton
140,only,JJ,only,1996,Bill Clinton
141,way,NN,way,1996,Bill Clinton
142,to,TO,to,1996,Bill Clinton
143,do,VB,do,1996,Bill Clinton
144,that,DT,that,1996,Bill Clinton
145,so,IN,So,1996,Bill Clinton
146,the,DT,the,1996,Bill Clinton
147,appropriate,JJ,appropriate,1996,Bill Clinton
148,thing,NN,thing,1996,Bill Clinton
149,strategically,RB,strategically,1996,Bill Clinton
150,to,TO,to,1996,Bill Clinton
151,do,VB,do,1996,Bill Clinton
152,was,VBD,be,1996,Bill Clinton
153,to,TO,to,1996,Bill Clinton
154,reduce,VB,reduce,1996,Bill Clinton
155,his,PRP$,his,1996,Bill Clinton
156,ability,NN,ability,1996,Bill Clinton
157,to,TO,to,1996,Bill Clinton
158,threaten,VB,threaten,1996,Bill Clinton
159,his,PRP$,his,1996,Bill Clinton
160,neighbors,NNS,neighbor,1996,Bill Clinton
161,we,PRP,We,1996,Bill Clinton
162,did,VBD,do,1996,Bill Clinton
163,that,IN,that,1996,Bill Clinton
164,by,IN,by,1996,Bill Clinton
165,expanding,VBG,expand,1996,Bill Clinton
166,what,WP,what,1996,Bill Clinton
167,’,NNP,’,1996,Bill Clinton
168,s,NN,s,1996,Bill Clinton
169,called,VBD,call,1996,Bill Clinton
170,the,DT,the,1996,Bill Clinton
171,no-fly,JJ,no-fly,1996,Bill Clinton
172,zone,NN,zone,1996,Bill Clinton
173,by,IN,by,1996,Bill Clinton
