,word,pos,lemma,year,president
0,one,CD,One,1952,Harry S. Truman
1,theory,NN,theory,1952,Harry S. Truman
2,they,PRP,they,1952,Harry S. Truman
3,have,VBP,have,1952,Harry S. Truman
4,is,VBZ,be,1952,Harry S. Truman
5,that,IN,that,1952,Harry S. Truman
6,they,PRP,they,1952,Harry S. Truman
7,ought,MD,ought,1952,Harry S. Truman
8,to,TO,to,1952,Harry S. Truman
9,come,VB,come,1952,Harry S. Truman
10,right,JJ,right,1952,Harry S. Truman
11,out,IN,out,1952,Harry S. Truman
12,and,CC,and,1952,Harry S. Truman
13,say,VB,say,1952,Harry S. Truman
14,they,PRP,they,1952,Harry S. Truman
15,are,VBP,be,1952,Harry S. Truman
16,against,IN,against,1952,Harry S. Truman
17,all,DT,all,1952,Harry S. Truman
18,advances,VBZ,advance,1952,Harry S. Truman
19,the,DT,the,1952,Harry S. Truman
20,country,NN,country,1952,Harry S. Truman
21,has,VBZ,have,1952,Harry S. Truman
22,made,VBN,make,1952,Harry S. Truman
23,since,IN,since,1952,Harry S. Truman
24,1932,CD,1932,1952,Harry S. Truman
25,this,DT,This,1952,Harry S. Truman
26,is,VBZ,be,1952,Harry S. Truman
27,the,DT,the,1952,Harry S. Truman
28,kind,NN,kind,1952,Harry S. Truman
29,of,IN,of,1952,Harry S. Truman
30,dinosaur,JJ,dinosaur,1952,Harry S. Truman
31,school,NN,school,1952,Harry S. Truman
32,of,IN,of,1952,Harry S. Truman
33,republican,NNP,Republican,1952,Harry S. Truman
34,strategy,NN,strategy,1952,Harry S. Truman
35,they,PRP,They,1952,Harry S. Truman
36,want,VBP,want,1952,Harry S. Truman
37,to,TO,to,1952,Harry S. Truman
38,go,VB,go,1952,Harry S. Truman
39,back,RB,back,1952,Harry S. Truman
40,to,TO,to,1952,Harry S. Truman
41,prehistoric,VB,prehistoric,1952,Harry S. Truman
42,times,NNS,time,1952,Harry S. Truman
43,republicans,NNPS,Republicans,1952,Harry S. Truman
44,of,IN,of,1952,Harry S. Truman
45,this,DT,this,1952,Harry S. Truman
46,school,NN,school,1952,Harry S. Truman
47,say,VBP,say,1952,Harry S. Truman
48,``,``,``,1952,Harry S. Truman
49,let,VB,Let,1952,Harry S. Truman
50,'s,POS,'s,1952,Harry S. Truman
51,stop,VB,stop,1952,Harry S. Truman
52,beating,NN,beating,1952,Harry S. Truman
53,about,IN,about,1952,Harry S. Truman
54,the,DT,the,1952,Harry S. Truman
55,bush—and,NN,bush—and,1952,Harry S. Truman
56,let,NN,let,1952,Harry S. Truman
57,'s,POS,'s,1952,Harry S. Truman
58,say,VB,say,1952,Harry S. Truman
59,what,WP,what,1952,Harry S. Truman
60,we,PRP,we,1952,Harry S. Truman
61,really,RB,really,1952,Harry S. Truman
62,believe,VB,believe,1952,Harry S. Truman
63,let,VB,Let,1952,Harry S. Truman
64,'s,POS,'s,1952,Harry S. Truman
65,say,VB,say,1952,Harry S. Truman
66,we,PRP,we,1952,Harry S. Truman
67,'re,VBP,'re,1952,Harry S. Truman
68,against,IN,against,1952,Harry S. Truman
69,social,JJ,social,1952,Harry S. Truman
70,security—and,NN,security—and,1952,Harry S. Truman
71,we,PRP,we,1952,Harry S. Truman
72,'re,VBP,'re,1952,Harry S. Truman
73,against,IN,against,1952,Harry S. Truman
74,the,DT,the,1952,Harry S. Truman
75,labor,NN,labor,1952,Harry S. Truman
76,unions,NNS,union,1952,Harry S. Truman
77,and,CC,and,1952,Harry S. Truman
78,good,JJ,good,1952,Harry S. Truman
79,wages—and,NN,wages—and,1952,Harry S. Truman
80,we,PRP,we,1952,Harry S. Truman
81,'re,VBP,'re,1952,Harry S. Truman
82,opposed,JJ,opposed,1952,Harry S. Truman
83,to,TO,to,1952,Harry S. Truman
