,word,pos,lemma,year,president
0,the,DT,The,1828,John Quincy Adams
1,conclusion,NN,conclusion,1828,John Quincy Adams
2,of,IN,of,1828,John Quincy Adams
3,our,PRP$,our,1828,John Quincy Adams
4,last,JJ,last,1828,John Quincy Adams
5,treaty,NN,treaty,1828,John Quincy Adams
6,of,IN,of,1828,John Quincy Adams
7,peace,NN,peace,1828,John Quincy Adams
8,with,IN,with,1828,John Quincy Adams
9,great,NNP,Great,1828,John Quincy Adams
10,britain,NNP,Britain,1828,John Quincy Adams
11,was,VBD,be,1828,John Quincy Adams
12,shortly,RB,shortly,1828,John Quincy Adams
13,afterwards,NNS,afterwards,1828,John Quincy Adams
14,followed,VBN,follow,1828,John Quincy Adams
15,by,IN,by,1828,John Quincy Adams
16,a,DT,a,1828,John Quincy Adams
17,commercial,JJ,commercial,1828,John Quincy Adams
18,convention,NN,convention,1828,John Quincy Adams
19,placing,VBG,place,1828,John Quincy Adams
20,the,DT,the,1828,John Quincy Adams
21,direct,JJ,direct,1828,John Quincy Adams
22,intercourse,NN,intercourse,1828,John Quincy Adams
23,between,IN,between,1828,John Quincy Adams
24,the,DT,the,1828,John Quincy Adams
25,two,CD,two,1828,John Quincy Adams
26,countries,NNS,country,1828,John Quincy Adams
27,upon,IN,upon,1828,John Quincy Adams
28,a,DT,a,1828,John Quincy Adams
29,footing,NN,footing,1828,John Quincy Adams
30,of,IN,of,1828,John Quincy Adams
31,more,JJR,more,1828,John Quincy Adams
32,equal,JJ,equal,1828,John Quincy Adams
33,reciprocity,NN,reciprocity,1828,John Quincy Adams
34,than,IN,than,1828,John Quincy Adams
35,had,VBD,have,1828,John Quincy Adams
36,ever,RB,ever,1828,John Quincy Adams
37,before,RB,before,1828,John Quincy Adams
38,been,VBN,be,1828,John Quincy Adams
39,admitted,VBN,admit,1828,John Quincy Adams
40,the,DT,The,1828,John Quincy Adams
41,same,JJ,same,1828,John Quincy Adams
42,principle,NN,principle,1828,John Quincy Adams
43,has,VBZ,have,1828,John Quincy Adams
44,since,IN,since,1828,John Quincy Adams
45,been,VBN,be,1828,John Quincy Adams
46,much,RB,much,1828,John Quincy Adams
47,further,RBR,far,1828,John Quincy Adams
48,extended,VBN,extend,1828,John Quincy Adams
49,by,IN,by,1828,John Quincy Adams
50,treaties,NNS,treaty,1828,John Quincy Adams
51,with,IN,with,1828,John Quincy Adams
52,france,NNP,France,1828,John Quincy Adams
53,sweden,NNP,Sweden,1828,John Quincy Adams
54,denmark,NNP,Denmark,1828,John Quincy Adams
55,the,DT,the,1828,John Quincy Adams
56,hanseatic,NNP,Hanseatic,1828,John Quincy Adams
57,cities,NNS,city,1828,John Quincy Adams
58,prussia,NNP,Prussia,1828,John Quincy Adams
59,in,IN,in,1828,John Quincy Adams
60,europe,NNP,Europe,1828,John Quincy Adams
61,and,CC,and,1828,John Quincy Adams
62,with,IN,with,1828,John Quincy Adams
63,the,DT,the,1828,John Quincy Adams
64,republics,NNPS,Republics,1828,John Quincy Adams
65,of,IN,of,1828,John Quincy Adams
66,colombia,NNP,Colombia,1828,John Quincy Adams
67,and,CC,and,1828,John Quincy Adams
68,of,IN,of,1828,John Quincy Adams
69,central,NNP,Central,1828,John Quincy Adams
70,america,NNP,America,1828,John Quincy Adams
71,in,IN,in,1828,John Quincy Adams
72,this,DT,this,1828,John Quincy Adams
73,hemisphere,NN,hemisphere,1828,John Quincy Adams
74,the,DT,The,1828,John Quincy Adams
75,mutual,JJ,mutual,1828,John Quincy Adams
76,abolition,NN,abolition,1828,John Quincy Adams
77,of,IN,of,1828,John Quincy Adams
78,discriminating,VBG,discriminate,1828,John Quincy Adams
79,duties,NNS,duty,1828,John Quincy Adams
80,and,CC,and,1828,John Quincy Adams
81,charges,NNS,charge,1828,John Quincy Adams
82,upon,IN,upon,1828,John Quincy Adams
83,the,DT,the,1828,John Quincy Adams
84,navigation,NN,navigation,1828,John Quincy Adams
85,and,CC,and,1828,John Quincy Adams
86,commercial,JJ,commercial,1828,John Quincy Adams
87,intercourse,NN,intercourse,1828,John Quincy Adams
88,between,IN,between,1828,John Quincy Adams
89,the,DT,the,1828,John Quincy Adams
90,parties,NNS,party,1828,John Quincy Adams
91,is,VBZ,be,1828,John Quincy Adams
92,the,DT,the,1828,John Quincy Adams
93,general,JJ,general,1828,John Quincy Adams
94,maxim,NN,maxim,1828,John Quincy Adams
95,which,WDT,which,1828,John Quincy Adams
96,characterizes,VBZ,characterize,1828,John Quincy Adams
97,them,PRP,them,1828,John Quincy Adams
98,all,DT,all,1828,John Quincy Adams
99,there,EX,There,1828,John Quincy Adams
100,is,VBZ,be,1828,John Quincy Adams
101,reason,NN,reason,1828,John Quincy Adams
102,to,TO,to,1828,John Quincy Adams
103,expect,VB,expect,1828,John Quincy Adams
104,that,IN,that,1828,John Quincy Adams
105,it,PRP,it,1828,John Quincy Adams
106,will,MD,will,1828,John Quincy Adams
107,at,IN,at,1828,John Quincy Adams
108,no,DT,no,1828,John Quincy Adams
109,distant,JJ,distant,1828,John Quincy Adams
110,period,NN,period,1828,John Quincy Adams
111,be,VB,be,1828,John Quincy Adams
112,adopted,VBN,adopt,1828,John Quincy Adams
113,by,IN,by,1828,John Quincy Adams
114,other,JJ,other,1828,John Quincy Adams
115,nations,NNS,nation,1828,John Quincy Adams
116,both,DT,both,1828,John Quincy Adams
117,of,IN,of,1828,John Quincy Adams
118,europe,NNP,Europe,1828,John Quincy Adams
119,and,CC,and,1828,John Quincy Adams
120,america,NNP,America,1828,John Quincy Adams
121,and,CC,and,1828,John Quincy Adams
122,to,TO,to,1828,John Quincy Adams
123,hope,VB,hope,1828,John Quincy Adams
124,that,IN,that,1828,John Quincy Adams
125,by,IN,by,1828,John Quincy Adams
126,its,PRP$,its,1828,John Quincy Adams
127,universal,JJ,universal,1828,John Quincy Adams
128,prevalence,NN,prevalence,1828,John Quincy Adams
129,one,CD,one,1828,John Quincy Adams
130,of,IN,of,1828,John Quincy Adams
131,the,DT,the,1828,John Quincy Adams
132,fruitful,JJ,fruitful,1828,John Quincy Adams
133,sources,NNS,source,1828,John Quincy Adams
134,of,IN,of,1828,John Quincy Adams
135,wars,NNS,war,1828,John Quincy Adams
136,of,IN,of,1828,John Quincy Adams
137,commercial,JJ,commercial,1828,John Quincy Adams
138,competition,NN,competition,1828,John Quincy Adams
139,will,MD,will,1828,John Quincy Adams
140,be,VB,be,1828,John Quincy Adams
141,extinguished,VBN,extinguish,1828,John Quincy Adams
142,among,IN,Among,1828,John Quincy Adams
143,the,DT,the,1828,John Quincy Adams
144,nations,NNS,nation,1828,John Quincy Adams
145,upon,IN,upon,1828,John Quincy Adams
146,whose,WP$,whose,1828,John Quincy Adams
147,governments,NNS,government,1828,John Quincy Adams
148,many,JJ,many,1828,John Quincy Adams
149,of,IN,of,1828,John Quincy Adams
150,our,PRP$,our,1828,John Quincy Adams
151,fellow,JJ,fellow,1828,John Quincy Adams
152,citizens,NNS,citizen,1828,John Quincy Adams
153,have,VBP,have,1828,John Quincy Adams
154,had,VBN,have,1828,John Quincy Adams
155,long-pending,JJ,long-pending,1828,John Quincy Adams
156,claims,NNS,claim,1828,John Quincy Adams
157,of,IN,of,1828,John Quincy Adams
158,indemnity,NN,indemnity,1828,John Quincy Adams
159,for,IN,for,1828,John Quincy Adams
160,depredations,NNS,depredation,1828,John Quincy Adams
161,upon,IN,upon,1828,John Quincy Adams
162,their,PRP$,their,1828,John Quincy Adams
163,property,NN,property,1828,John Quincy Adams
164,during,IN,during,1828,John Quincy Adams
165,a,DT,a,1828,John Quincy Adams
166,period,NN,period,1828,John Quincy Adams
167,when,WRB,when,1828,John Quincy Adams
168,the,DT,the,1828,John Quincy Adams
169,rights,NNS,right,1828,John Quincy Adams
170,of,IN,of,1828,John Quincy Adams
171,neutral,JJ,neutral,1828,John Quincy Adams
172,commerce,NN,commerce,1828,John Quincy Adams
173,were,VBD,be,1828,John Quincy Adams
174,disregarded,VBN,disregard,1828,John Quincy Adams
175,was,VBD,be,1828,John Quincy Adams
176,that,IN,that,1828,John Quincy Adams
177,of,IN,of,1828,John Quincy Adams
178,denmark,NNP,Denmark,1828,John Quincy Adams
179,they,PRP,They,1828,John Quincy Adams
180,were,VBD,be,1828,John Quincy Adams
181,soon,RB,soon,1828,John Quincy Adams
182,after,IN,after,1828,John Quincy Adams
183,the,DT,the,1828,John Quincy Adams
184,events,NNS,event,1828,John Quincy Adams
185,occurred,VBD,occur,1828,John Quincy Adams
186,the,DT,the,1828,John Quincy Adams
187,subject,NN,subject,1828,John Quincy Adams
188,of,IN,of,1828,John Quincy Adams
189,a,DT,a,1828,John Quincy Adams
190,special,JJ,special,1828,John Quincy Adams
191,mission,NN,mission,1828,John Quincy Adams
192,from,IN,from,1828,John Quincy Adams
193,the,DT,the,1828,John Quincy Adams
194,united,NNP,United,1828,John Quincy Adams
195,states,NNPS,States,1828,John Quincy Adams
196,at,IN,at,1828,John Quincy Adams
197,the,DT,the,1828,John Quincy Adams
198,close,NN,close,1828,John Quincy Adams
199,of,IN,of,1828,John Quincy Adams
200,which,WDT,which,1828,John Quincy Adams
201,the,DT,the,1828,John Quincy Adams
202,assurance,NN,assurance,1828,John Quincy Adams
203,was,VBD,be,1828,John Quincy Adams
204,given,VBN,give,1828,John Quincy Adams
205,by,IN,by,1828,John Quincy Adams
206,his,PRP$,His,1828,John Quincy Adams
207,danish,JJ,Danish,1828,John Quincy Adams
208,majesty,NNP,Majesty,1828,John Quincy Adams
209,that,WDT,that,1828,John Quincy Adams
210,at,IN,at,1828,John Quincy Adams
211,a,DT,a,1828,John Quincy Adams
212,period,NN,period,1828,John Quincy Adams
213,of,IN,of,1828,John Quincy Adams
214,more,JJR,more,1828,John Quincy Adams
215,tranquillity,NN,tranquillity,1828,John Quincy Adams
216,and,CC,and,1828,John Quincy Adams
217,of,IN,of,1828,John Quincy Adams
218,less,JJR,less,1828,John Quincy Adams
219,distress,NN,distress,1828,John Quincy Adams
220,they,PRP,they,1828,John Quincy Adams
221,would,MD,would,1828,John Quincy Adams
222,be,VB,be,1828,John Quincy Adams
223,considered,VBN,consider,1828,John Quincy Adams
224,examined,VBN,examine,1828,John Quincy Adams
225,and,CC,and,1828,John Quincy Adams
226,decided,VBD,decide,1828,John Quincy Adams
227,upon,NN,upon,1828,John Quincy Adams
228,in,IN,in,1828,John Quincy Adams
229,a,DT,a,1828,John Quincy Adams
230,spirit,NN,spirit,1828,John Quincy Adams
231,of,IN,of,1828,John Quincy Adams
232,determined,JJ,determined,1828,John Quincy Adams
233,purpose,NN,purpose,1828,John Quincy Adams
234,for,IN,for,1828,John Quincy Adams
235,the,DT,the,1828,John Quincy Adams
236,dispensation,NN,dispensation,1828,John Quincy Adams
237,of,IN,of,1828,John Quincy Adams
238,justice,NN,justice,1828,John Quincy Adams
239,i,PRP,I,1828,John Quincy Adams
240,have,VBP,have,1828,John Quincy Adams
241,much,JJ,much,1828,John Quincy Adams
242,pleasure,NN,pleasure,1828,John Quincy Adams
243,in,IN,in,1828,John Quincy Adams
244,informing,VBG,inform,1828,John Quincy Adams
245,congress,NNP,Congress,1828,John Quincy Adams
246,that,IN,that,1828,John Quincy Adams
247,the,DT,the,1828,John Quincy Adams
248,fulfillment,NN,fulfillment,1828,John Quincy Adams
249,of,IN,of,1828,John Quincy Adams
250,this,DT,this,1828,John Quincy Adams
251,honorable,JJ,honorable,1828,John Quincy Adams
252,promise,NN,promise,1828,John Quincy Adams
253,is,VBZ,be,1828,John Quincy Adams
254,now,RB,now,1828,John Quincy Adams
255,in,IN,in,1828,John Quincy Adams
256,progress,NN,progress,1828,John Quincy Adams
257,that,IN,that,1828,John Quincy Adams
258,a,DT,a,1828,John Quincy Adams
259,small,JJ,small,1828,John Quincy Adams
260,portion,NN,portion,1828,John Quincy Adams
261,of,IN,of,1828,John Quincy Adams
262,the,DT,the,1828,John Quincy Adams
263,claims,NNS,claim,1828,John Quincy Adams
264,has,VBZ,have,1828,John Quincy Adams
265,already,RB,already,1828,John Quincy Adams
266,been,VBN,be,1828,John Quincy Adams
267,settled,VBN,settle,1828,John Quincy Adams
268,to,TO,to,1828,John Quincy Adams
