,word,pos,lemma,year,president
0,and,CC,And,2008,Barack Obama
1,now,RB,now,2008,Barack Obama
2,is,VBZ,be,2008,Barack Obama
3,the,DT,the,2008,Barack Obama
4,time,NN,time,2008,Barack Obama
5,to,TO,to,2008,Barack Obama
6,keep,VB,keep,2008,Barack Obama
7,the,DT,the,2008,Barack Obama
8,promise,NN,promise,2008,Barack Obama
9,of,IN,of,2008,Barack Obama
10,equal,JJ,equal,2008,Barack Obama
11,pay,NN,pay,2008,Barack Obama
12,for,IN,for,2008,Barack Obama
13,an,DT,an,2008,Barack Obama
14,equal,JJ,equal,2008,Barack Obama
15,day,NN,day,2008,Barack Obama
16,'s,POS,'s,2008,Barack Obama
17,work,NN,work,2008,Barack Obama
18,because,IN,because,2008,Barack Obama
19,i,PRP,I,2008,Barack Obama
20,want,VBP,want,2008,Barack Obama
21,my,PRP$,my,2008,Barack Obama
22,daughters,NNS,daughter,2008,Barack Obama
23,to,TO,to,2008,Barack Obama
24,have,VB,have,2008,Barack Obama
25,exactly,RB,exactly,2008,Barack Obama
26,the,DT,the,2008,Barack Obama
27,same,JJ,same,2008,Barack Obama
28,opportunities,NNS,opportunity,2008,Barack Obama
29,as,IN,as,2008,Barack Obama
30,your,PRP$,your,2008,Barack Obama
31,sons,NNS,son,2008,Barack Obama
32,now,RB,Now,2008,Barack Obama
33,many,JJ,many,2008,Barack Obama
34,of,IN,of,2008,Barack Obama
35,these,DT,these,2008,Barack Obama
36,plans,NNS,plan,2008,Barack Obama
37,will,MD,will,2008,Barack Obama
38,cost,VB,cost,2008,Barack Obama
39,money,NN,money,2008,Barack Obama
40,which,WDT,which,2008,Barack Obama
41,is,VBZ,be,2008,Barack Obama
42,why,WRB,why,2008,Barack Obama
43,i,PRP,I,2008,Barack Obama
44,'ve,VBP,'ve,2008,Barack Obama
45,laid,VBN,lay,2008,Barack Obama
46,out,IN,out,2008,Barack Obama
47,how,WRB,how,2008,Barack Obama
48,i,PRP,I,2008,Barack Obama
49,'ll,MD,'ll,2008,Barack Obama
50,pay,VB,pay,2008,Barack Obama
51,for,IN,for,2008,Barack Obama
52,every,DT,every,2008,Barack Obama
53,dime—by,NN,dime—by,2008,Barack Obama
54,closing,VBG,close,2008,Barack Obama
55,corporate,JJ,corporate,2008,Barack Obama
56,loopholes,NNS,loophole,2008,Barack Obama
57,and,CC,and,2008,Barack Obama
58,tax,NN,tax,2008,Barack Obama
59,havens,NNS,haven,2008,Barack Obama
60,that,WDT,that,2008,Barack Obama
61,do,VBP,do,2008,Barack Obama
62,n't,RB,n't,2008,Barack Obama
63,help,VB,help,2008,Barack Obama
64,america,NNP,America,2008,Barack Obama
65,grow,VB,grow,2008,Barack Obama
66,but,CC,But,2008,Barack Obama
67,i,PRP,I,2008,Barack Obama
68,will,MD,will,2008,Barack Obama
69,also,RB,also,2008,Barack Obama
70,go,VB,go,2008,Barack Obama
71,through,IN,through,2008,Barack Obama
72,the,DT,the,2008,Barack Obama
73,federal,JJ,federal,2008,Barack Obama
74,budget,NN,budget,2008,Barack Obama
75,line,NN,line,2008,Barack Obama
76,by,IN,by,2008,Barack Obama
77,line,NN,line,2008,Barack Obama
78,eliminating,VBG,eliminate,2008,Barack Obama
