,word,pos,lemma,year,president
0,now,RB,Now,1984,Ronald Reagan
1,i,PRP,I,1984,Ronald Reagan
2,'m,VBP,'m,1984,Ronald Reagan
3,not,RB,not,1984,Ronald Reagan
4,capable,JJ,capable,1984,Ronald Reagan
5,and,CC,and,1984,Ronald Reagan
6,i,PRP,I,1984,Ronald Reagan
7,do,VBP,do,1984,Ronald Reagan
8,n't,RB,n't,1984,Ronald Reagan
9,think,VB,think,1984,Ronald Reagan
10,you,PRP,you,1984,Ronald Reagan
11,are,VBP,be,1984,Ronald Reagan
12,any,DT,any,1984,Ronald Reagan
13,of,IN,of,1984,Ronald Reagan
14,us,PRP,us,1984,Ronald Reagan
15,to,TO,to,1984,Ronald Reagan
16,make,VB,make,1984,Ronald Reagan
17,this,DT,this,1984,Ronald Reagan
18,determination,NN,determination,1984,Ronald Reagan
19,that,WDT,that,1984,Ronald Reagan
20,must,MD,must,1984,Ronald Reagan
21,be,VB,be,1984,Ronald Reagan
22,made,VBN,make,1984,Ronald Reagan
23,with,IN,with,1984,Ronald Reagan
24,regard,NN,regard,1984,Ronald Reagan
25,to,TO,to,1984,Ronald Reagan
26,human,JJ,human,1984,Ronald Reagan
27,life,NN,life,1984,Ronald Reagan
28,i,PRP,I,1984,Ronald Reagan
29,am,VBP,be,1984,Ronald Reagan
30,simply,RB,simply,1984,Ronald Reagan
31,saying,VBG,say,1984,Ronald Reagan
32,that,IN,that,1984,Ronald Reagan
33,i,PRP,I,1984,Ronald Reagan
34,believe,VBP,believe,1984,Ronald Reagan
35,that,IN,that,1984,Ronald Reagan
36,that,DT,that,1984,Ronald Reagan
37,'s,VBZ,'s,1984,Ronald Reagan
38,where,WRB,where,1984,Ronald Reagan
39,the,DT,the,1984,Ronald Reagan
40,effort,NN,effort,1984,Ronald Reagan
41,should,MD,should,1984,Ronald Reagan
42,be,VB,be,1984,Ronald Reagan
43,directed—to,JJ,directed—to,1984,Ronald Reagan
44,make,VB,make,1984,Ronald Reagan
45,that,DT,that,1984,Ronald Reagan
46,determination,NN,determination,1984,Ronald Reagan
47,i,PRP,I,1984,Ronald Reagan
48,do,VBP,do,1984,Ronald Reagan
49,n't,RB,n't,1984,Ronald Reagan
50,think,VB,think,1984,Ronald Reagan
51,that,IN,that,1984,Ronald Reagan
52,any,DT,any,1984,Ronald Reagan
53,of,IN,of,1984,Ronald Reagan
54,us,PRP,us,1984,Ronald Reagan
55,should,MD,should,1984,Ronald Reagan
56,be,VB,be,1984,Ronald Reagan
57,called,VBN,call,1984,Ronald Reagan
58,upon,RB,upon,1984,Ronald Reagan
59,here,RB,here,1984,Ronald Reagan
60,to,TO,to,1984,Ronald Reagan
61,stand,VB,stand,1984,Ronald Reagan
62,and,CC,and,1984,Ronald Reagan
63,make,VB,make,1984,Ronald Reagan
64,a,DT,a,1984,Ronald Reagan
65,decision,NN,decision,1984,Ronald Reagan
66,as,IN,as,1984,Ronald Reagan
67,to,TO,to,1984,Ronald Reagan
68,what,WP,what,1984,Ronald Reagan
69,other,JJ,other,1984,Ronald Reagan
70,things,NNS,thing,1984,Ronald Reagan
71,might,MD,might,1984,Ronald Reagan
72,come,VB,come,1984,Ronald Reagan
73,under,IN,under,1984,Ronald Reagan
74,the,DT,the,1984,Ronald Reagan
75,self-defense,JJ,self-defense,1984,Ronald Reagan
76,tradition,NN,tradition,1984,Ronald Reagan
77,that,DT,That,1984,Ronald Reagan
78,too,RB,too,1984,Ronald Reagan
79,would,MD,would,1984,Ronald Reagan
80,have,VB,have,1984,Ronald Reagan
81,to,TO,to,1984,Ronald Reagan
82,be,VB,be,1984,Ronald Reagan
83,worked,VBN,work,1984,Ronald Reagan
84,out,RP,out,1984,Ronald Reagan
85,then,RB,then,1984,Ronald Reagan
86,when,WRB,when,1984,Ronald Reagan
87,you,PRP,you,1984,Ronald Reagan
88,once,RB,once,1984,Ronald Reagan
89,recognize,VBP,recognize,1984,Ronald Reagan
90,that,IN,that,1984,Ronald Reagan
91,we,PRP,we,1984,Ronald Reagan
92,'re,VBP,'re,1984,Ronald Reagan
93,talking,VBG,talk,1984,Ronald Reagan
94,about,IN,about,1984,Ronald Reagan
95,a,DT,a,1984,Ronald Reagan
96,life,NN,life,1984,Ronald Reagan
97,but,CC,But,1984,Ronald Reagan
98,in,IN,in,1984,Ronald Reagan
99,this,DT,this,1984,Ronald Reagan
100,great,JJ,great,1984,Ronald Reagan
101,society,NN,society,1984,Ronald Reagan
102,of,IN,of,1984,Ronald Reagan
103,ours,NNS,ours,1984,Ronald Reagan
104,would,MD,would,1984,Ronald Reagan
105,n't,RB,n't,1984,Ronald Reagan
106,it,PRP,it,1984,Ronald Reagan
107,make,VB,make,1984,Ronald Reagan
108,a,DT,a,1984,Ronald Reagan
109,lot,NN,lot,1984,Ronald Reagan
110,more,JJR,more,1984,Ronald Reagan
111,sense,NN,sense,1984,Ronald Reagan
112,in,IN,in,1984,Ronald Reagan
113,this,DT,this,1984,Ronald Reagan
114,gentle,NN,gentle,1984,Ronald Reagan
115,and,CC,and,1984,Ronald Reagan
116,kind,NN,kind,1984,Ronald Reagan
117,society,NN,society,1984,Ronald Reagan
118,if,IN,if,1984,Ronald Reagan
119,we,PRP,we,1984,Ronald Reagan
120,had,VBD,have,1984,Ronald Reagan
121,a,DT,a,1984,Ronald Reagan
122,program,NN,program,1984,Ronald Reagan
123,that,WDT,that,1984,Ronald Reagan
124,made,VBD,make,1984,Ronald Reagan
125,it,PRP,it,1984,Ronald Reagan
126,possible,JJ,possible,1984,Ronald Reagan
127,for,IN,for,1984,Ronald Reagan
128,when,WRB,when,1984,Ronald Reagan
129,incidents,NNS,incident,1984,Ronald Reagan
130,come,VBP,come,1984,Ronald Reagan
131,along,IN,along,1984,Ronald Reagan
132,in,IN,in,1984,Ronald Reagan
133,which,WDT,which,1984,Ronald Reagan
134,someone,NN,someone,1984,Ronald Reagan
135,feels,VBZ,feel,1984,Ronald Reagan
136,they,PRP,they,1984,Ronald Reagan
137,must,MD,must,1984,Ronald Reagan
138,do,VB,do,1984,Ronald Reagan
139,away,RP,away,1984,Ronald Reagan
140,with,IN,with,1984,Ronald Reagan
141,that,DT,that,1984,Ronald Reagan
142,unborn,JJ,unborn,1984,Ronald Reagan
143,child,NN,child,1984,Ronald Reagan
144,that,IN,that,1984,Ronald Reagan
145,instead,RB,instead,1984,Ronald Reagan
146,we,PRP,we,1984,Ronald Reagan
147,make,VBP,make,1984,Ronald Reagan
148,it,PRP,it,1984,Ronald Reagan
149,available,JJ,available,1984,Ronald Reagan
150,for,IN,for,1984,Ronald Reagan
151,the,DT,the,1984,Ronald Reagan
152,adoption,NN,adoption,1984,Ronald Reagan
153,there,EX,There,1984,Ronald Reagan
154,are,VBP,be,1984,Ronald Reagan
