,word,pos,lemma,year,president
0,and,CC,And,2009,Barack Obama
1,with,IN,with,2009,Barack Obama
2,our,PRP$,our,2009,Barack Obama
3,friends,NNS,friend,2009,Barack Obama
4,and,CC,and,2009,Barack Obama
5,allies,NNS,ally,2009,Barack Obama
6,we,PRP,we,2009,Barack Obama
7,will,MD,will,2009,Barack Obama
8,forge,VB,forge,2009,Barack Obama
9,a,DT,a,2009,Barack Obama
10,new,JJ,new,2009,Barack Obama
11,and,CC,and,2009,Barack Obama
12,comprehensive,JJ,comprehensive,2009,Barack Obama
13,strategy,NN,strategy,2009,Barack Obama
14,for,IN,for,2009,Barack Obama
15,afghanistan,NNP,Afghanistan,2009,Barack Obama
16,and,CC,and,2009,Barack Obama
17,pakistan,NNP,Pakistan,2009,Barack Obama
18,to,TO,to,2009,Barack Obama
19,defeat,VB,defeat,2009,Barack Obama
20,al,NNP,Al,2009,Barack Obama
21,qaida,NNP,Qaida,2009,Barack Obama
22,and,CC,and,2009,Barack Obama
23,combat,NN,combat,2009,Barack Obama
24,extremism,NN,extremism,2009,Barack Obama
25,because,IN,because,2009,Barack Obama
26,i,PRP,I,2009,Barack Obama
27,will,MD,will,2009,Barack Obama
28,not,RB,not,2009,Barack Obama
29,allow,VB,allow,2009,Barack Obama
30,terrorists,NNS,terrorist,2009,Barack Obama
31,to,TO,to,2009,Barack Obama
32,plot,VB,plot,2009,Barack Obama
33,against,IN,against,2009,Barack Obama
34,the,DT,the,2009,Barack Obama
35,american,JJ,American,2009,Barack Obama
36,people,NNS,people,2009,Barack Obama
37,from,IN,from,2009,Barack Obama
38,safe,JJ,safe,2009,Barack Obama
39,havens,NNS,haven,2009,Barack Obama
40,halfway,VBP,halfway,2009,Barack Obama
41,around,IN,around,2009,Barack Obama
42,the,DT,the,2009,Barack Obama
43,world,NN,world,2009,Barack Obama
44,we,PRP,We,2009,Barack Obama
45,will,MD,will,2009,Barack Obama
46,not,RB,not,2009,Barack Obama
47,allow,VB,allow,2009,Barack Obama
48,it,PRP,it,2009,Barack Obama
49,as,IN,As,2009,Barack Obama
50,we,PRP,we,2009,Barack Obama
51,meet,VBP,meet,2009,Barack Obama
52,here,RB,here,2009,Barack Obama
53,tonight,VBN,tonight,2009,Barack Obama
54,our,PRP$,our,2009,Barack Obama
55,men,NNS,men,2009,Barack Obama
56,and,CC,and,2009,Barack Obama
57,women,NNS,woman,2009,Barack Obama
58,in,IN,in,2009,Barack Obama
59,uniform,JJ,uniform,2009,Barack Obama
60,stand,NN,stand,2009,Barack Obama
61,watch,NN,watch,2009,Barack Obama
62,abroad,RB,abroad,2009,Barack Obama
63,and,CC,and,2009,Barack Obama
64,more,JJR,more,2009,Barack Obama
65,are,VBP,be,2009,Barack Obama
66,readying,VBG,ready,2009,Barack Obama
67,to,TO,to,2009,Barack Obama
68,deploy,VB,deploy,2009,Barack Obama
69,to,TO,To,2009,Barack Obama
70,each,DT,each,2009,Barack Obama
71,and,CC,and,2009,Barack Obama
72,every,DT,every,2009,Barack Obama
73,one,CD,one,2009,Barack Obama
74,of,IN,of,2009,Barack Obama
75,them,PRP,them,2009,Barack Obama
76,and,CC,and,2009,Barack Obama
77,to,TO,to,2009,Barack Obama
78,the,DT,the,2009,Barack Obama
79,families,NNS,family,2009,Barack Obama
80,who,WP,who,2009,Barack Obama
81,bear,VBP,bear,2009,Barack Obama
82,the,DT,the,2009,Barack Obama
83,quiet,JJ,quiet,2009,Barack Obama
84,burden,NN,burden,2009,Barack Obama
85,of,IN,of,2009,Barack Obama
86,their,PRP$,their,2009,Barack Obama
87,absence,NN,absence,2009,Barack Obama
88,americans,NNPS,Americans,2009,Barack Obama
89,are,VBP,be,2009,Barack Obama
90,united,VBN,unite,2009,Barack Obama
91,in,IN,in,2009,Barack Obama
92,sending,VBG,send,2009,Barack Obama
93,one,CD,one,2009,Barack Obama
94,message,NN,message,2009,Barack Obama
95,we,PRP,We,2009,Barack Obama
96,honor,VBP,honor,2009,Barack Obama
97,your,PRP$,your,2009,Barack Obama
98,service,NN,service,2009,Barack Obama
99,we,PRP,we,2009,Barack Obama
100,are,VBP,be,2009,Barack Obama
101,inspired,VBN,inspire,2009,Barack Obama
102,by,IN,by,2009,Barack Obama
103,your,PRP$,your,2009,Barack Obama
104,sacrifice,NN,sacrifice,2009,Barack Obama
105,and,CC,and,2009,Barack Obama
106,you,PRP,you,2009,Barack Obama
107,have,VBP,have,2009,Barack Obama
108,our,PRP$,our,2009,Barack Obama
109,unyielding,JJ,unyielding,2009,Barack Obama
110,support,NN,support,2009,Barack Obama
111,to,TO,To,2009,Barack Obama
112,relieve,VB,relieve,2009,Barack Obama
113,the,DT,the,2009,Barack Obama
114,strain,NN,strain,2009,Barack Obama
115,on,IN,on,2009,Barack Obama
116,our,PRP$,our,2009,Barack Obama
117,forces,NNS,force,2009,Barack Obama
118,my,PRP$,my,2009,Barack Obama
119,budget,NN,budget,2009,Barack Obama
120,increases,VBZ,increase,2009,Barack Obama
121,the,DT,the,2009,Barack Obama
122,number,NN,number,2009,Barack Obama
123,of,IN,of,2009,Barack Obama
124,our,PRP$,our,2009,Barack Obama
125,soldiers,NNS,soldier,2009,Barack Obama
126,and,CC,and,2009,Barack Obama
127,marines,NNS,marine,2009,Barack Obama
128,and,CC,And,2009,Barack Obama
129,to,TO,to,2009,Barack Obama
130,keep,VB,keep,2009,Barack Obama
131,our,PRP$,our,2009,Barack Obama
132,sacred,JJ,sacred,2009,Barack Obama
133,trust,NN,trust,2009,Barack Obama
134,with,IN,with,2009,Barack Obama
135,those,DT,those,2009,Barack Obama
136,who,WP,who,2009,Barack Obama
137,serve,VBP,serve,2009,Barack Obama
138,we,PRP,we,2009,Barack Obama
139,will,MD,will,2009,Barack Obama
140,raise,VB,raise,2009,Barack Obama
141,their,PRP$,their,2009,Barack Obama
142,pay,NN,pay,2009,Barack Obama
143,and,CC,and,2009,Barack Obama
144,give,VB,give,2009,Barack Obama
145,our,PRP$,our,2009,Barack Obama
146,veterans,NNS,veteran,2009,Barack Obama
147,the,DT,the,2009,Barack Obama
148,expanded,VBN,expand,2009,Barack Obama
149,health,NN,health,2009,Barack Obama
150,care,NN,care,2009,Barack Obama
151,and,CC,and,2009,Barack Obama
152,benefits,NNS,benefit,2009,Barack Obama
153,that,IN,that,2009,Barack Obama
154,they,PRP,they,2009,Barack Obama
155,have,VBP,have,2009,Barack Obama
156,earned,VBN,earn,2009,Barack Obama
157,to,TO,To,2009,Barack Obama
158,overcome,VB,overcome,2009,Barack Obama
159,extremism,NN,extremism,2009,Barack Obama
160,we,PRP,we,2009,Barack Obama
161,must,MD,must,2009,Barack Obama
162,also,RB,also,2009,Barack Obama
163,be,VB,be,2009,Barack Obama
164,vigilant,JJ,vigilant,2009,Barack Obama
165,in,IN,in,2009,Barack Obama
166,upholding,VBG,uphold,2009,Barack Obama
167,the,DT,the,2009,Barack Obama
168,values,NNS,value,2009,Barack Obama
169,our,PRP$,our,2009,Barack Obama
170,troops,NNS,troop,2009,Barack Obama
171,defend,VBP,defend,2009,Barack Obama
172,because,IN,because,2009,Barack Obama
173,there,EX,there,2009,Barack Obama
174,is,VBZ,be,2009,Barack Obama
175,no,DT,no,2009,Barack Obama
176,force,NN,force,2009,Barack Obama
177,in,IN,in,2009,Barack Obama
178,the,DT,the,2009,Barack Obama
179,world,NN,world,2009,Barack Obama
180,more,RBR,more,2009,Barack Obama
181,powerful,JJ,powerful,2009,Barack Obama
182,than,IN,than,2009,Barack Obama
183,the,DT,the,2009,Barack Obama
184,example,NN,example,2009,Barack Obama
185,of,IN,of,2009,Barack Obama
186,america,NNP,America,2009,Barack Obama
187,and,CC,And,2009,Barack Obama
188,that,DT,that,2009,Barack Obama
189,is,VBZ,be,2009,Barack Obama
190,why,WRB,why,2009,Barack Obama
191,i,PRP,I,2009,Barack Obama
192,have,VBP,have,2009,Barack Obama
193,ordered,VBN,order,2009,Barack Obama
194,the,DT,the,2009,Barack Obama
195,closing,NN,closing,2009,Barack Obama
196,of,IN,of,2009,Barack Obama
197,the,DT,the,2009,Barack Obama
198,detention,NN,detention,2009,Barack Obama
199,center,NN,center,2009,Barack Obama
200,at,IN,at,2009,Barack Obama
201,guantanamo,NNP,Guantanamo,2009,Barack Obama
202,bay,NNP,Bay,2009,Barack Obama
203,and,CC,and,2009,Barack Obama
204,will,MD,will,2009,Barack Obama
205,seek,VB,seek,2009,Barack Obama
206,swift,NN,swift,2009,Barack Obama
207,and,CC,and,2009,Barack Obama
208,certain,JJ,certain,2009,Barack Obama
209,justice,NN,justice,2009,Barack Obama
210,for,IN,for,2009,Barack Obama
211,captured,JJ,captured,2009,Barack Obama
212,terrorists,NNS,terrorist,2009,Barack Obama
213,because,IN,Because,2009,Barack Obama
214,living,VBG,live,2009,Barack Obama
215,our,PRP$,our,2009,Barack Obama
216,values,NNS,value,2009,Barack Obama
217,does,VBZ,do,2009,Barack Obama
218,n't,RB,n't,2009,Barack Obama
219,make,VB,make,2009,Barack Obama
220,us,PRP,us,2009,Barack Obama
221,weaker,JJR,weak,2009,Barack Obama
222,it,PRP,it,2009,Barack Obama
223,makes,VBZ,make,2009,Barack Obama
224,us,PRP,us,2009,Barack Obama
225,safer,JJR,safe,2009,Barack Obama
226,and,CC,and,2009,Barack Obama
227,it,PRP,it,2009,Barack Obama
228,makes,VBZ,make,2009,Barack Obama
229,us,PRP,us,2009,Barack Obama
230,stronger,JJR,strong,2009,Barack Obama
231,and,CC,And,2009,Barack Obama
232,that,DT,that,2009,Barack Obama
233,is,VBZ,be,2009,Barack Obama
234,why,WRB,why,2009,Barack Obama
235,i,PRP,I,2009,Barack Obama
236,can,MD,can,2009,Barack Obama
237,stand,VB,stand,2009,Barack Obama
238,here,RB,here,2009,Barack Obama
239,tonight,JJ,tonight,2009,Barack Obama
240,and,CC,and,2009,Barack Obama
241,say,VB,say,2009,Barack Obama
242,without,IN,without,2009,Barack Obama
243,exception,NN,exception,2009,Barack Obama
244,or,CC,or,2009,Barack Obama
245,equivocation,NN,equivocation,2009,Barack Obama
246,that,IN,that,2009,Barack Obama
247,the,DT,the,2009,Barack Obama
248,united,NNP,United,2009,Barack Obama
249,states,NNPS,States,2009,Barack Obama
250,of,IN,of,2009,Barack Obama
251,america,NNP,America,2009,Barack Obama
252,does,VBZ,do,2009,Barack Obama
253,not,RB,not,2009,Barack Obama
254,torture,VB,torture,2009,Barack Obama
255,we,PRP,We,2009,Barack Obama
256,can,MD,can,2009,Barack Obama
257,make,VB,make,2009,Barack Obama
258,that,DT,that,2009,Barack Obama
259,commitment,NN,commitment,2009,Barack Obama
260,here,RB,here,2009,Barack Obama
261,tonight,NN,tonight,2009,Barack Obama
