,word,pos,lemma,year,president
301,in,IN,in,1966,Lyndon B. Johnson
302,hanoi,NNP,Hanoi,1966,Lyndon B. Johnson
303,can,MD,can,1966,Lyndon B. Johnson
304,give,VB,give,1966,Lyndon B. Johnson
305,you,PRP,you,1966,Lyndon B. Johnson
306,that,DT,that,1966,Lyndon B. Johnson
307,answer,VBP,answer,1966,Lyndon B. Johnson
308,we,PRP,We,1966,Lyndon B. Johnson
309,are,VBP,be,1966,Lyndon B. Johnson
310,fighting,VBG,fight,1966,Lyndon B. Johnson
311,a,DT,a,1966,Lyndon B. Johnson
312,war,NN,war,1966,Lyndon B. Johnson
313,of,IN,of,1966,Lyndon B. Johnson
314,determination,NN,determination,1966,Lyndon B. Johnson
315,it,PRP,It,1966,Lyndon B. Johnson
316,may,MD,may,1966,Lyndon B. Johnson
317,last,JJ,last,1966,Lyndon B. Johnson
318,a,DT,a,1966,Lyndon B. Johnson
319,long,JJ,long,1966,Lyndon B. Johnson
320,time,NN,time,1966,Lyndon B. Johnson
321,but,CC,But,1966,Lyndon B. Johnson
322,we,PRP,we,1966,Lyndon B. Johnson
323,must,MD,must,1966,Lyndon B. Johnson
324,keep,VB,keep,1966,Lyndon B. Johnson
325,on,IN,on,1966,Lyndon B. Johnson
326,until,IN,until,1966,Lyndon B. Johnson
327,the,DT,the,1966,Lyndon B. Johnson
328,communists,NNPS,Communists,1966,Lyndon B. Johnson
329,in,IN,in,1966,Lyndon B. Johnson
330,north,NNP,North,1966,Lyndon B. Johnson
331,vietnam,NNP,Vietnam,1966,Lyndon B. Johnson
332,realize,VB,realize,1966,Lyndon B. Johnson
333,the,DT,the,1966,Lyndon B. Johnson
334,price,NN,price,1966,Lyndon B. Johnson
335,of,IN,of,1966,Lyndon B. Johnson
336,aggression,NN,aggression,1966,Lyndon B. Johnson
337,is,VBZ,be,1966,Lyndon B. Johnson
338,too,RB,too,1966,Lyndon B. Johnson
339,high-and,JJ,high-and,1966,Lyndon B. Johnson
340,either,RB,either,1966,Lyndon B. Johnson
341,agree,VBP,agree,1966,Lyndon B. Johnson
342,to,TO,to,1966,Lyndon B. Johnson
343,a,DT,a,1966,Lyndon B. Johnson
344,peaceful,JJ,peaceful,1966,Lyndon B. Johnson
345,settlement,NN,settlement,1966,Lyndon B. Johnson
346,or,CC,or,1966,Lyndon B. Johnson
347,to,TO,to,1966,Lyndon B. Johnson
348,stop,VB,stop,1966,Lyndon B. Johnson
349,their,PRP$,their,1966,Lyndon B. Johnson
350,fighting,NN,fighting,1966,Lyndon B. Johnson
351,however,RB,However,1966,Lyndon B. Johnson
352,long,RB,long,1966,Lyndon B. Johnson
353,it,PRP,it,1966,Lyndon B. Johnson
354,takes,VBZ,take,1966,Lyndon B. Johnson
355,i,PRP,I,1966,Lyndon B. Johnson
356,want,VBP,want,1966,Lyndon B. Johnson
357,the,DT,the,1966,Lyndon B. Johnson
358,communists,NNPS,Communists,1966,Lyndon B. Johnson
359,in,IN,in,1966,Lyndon B. Johnson
360,hanoi,NNP,Hanoi,1966,Lyndon B. Johnson
361,to,TO,to,1966,Lyndon B. Johnson
362,know,VB,know,1966,Lyndon B. Johnson
363,where,WRB,where,1966,Lyndon B. Johnson
364,we,PRP,we,1966,Lyndon B. Johnson
365,stand,VBP,stand,1966,Lyndon B. Johnson
366,first,RB,First,1966,Lyndon B. Johnson
367,victory,NN,victory,1966,Lyndon B. Johnson
368,for,IN,for,1966,Lyndon B. Johnson
369,your,PRP$,your,1966,Lyndon B. Johnson
370,armies,NNS,army,1966,Lyndon B. Johnson
371,is,VBZ,be,1966,Lyndon B. Johnson
372,impossible,JJ,impossible,1966,Lyndon B. Johnson
373,you,PRP,You,1966,Lyndon B. Johnson
374,can,MD,can,1966,Lyndon B. Johnson
375,not,RB,not,1966,Lyndon B. Johnson
376,drive,VB,drive,1966,Lyndon B. Johnson
377,us,PRP,us,1966,Lyndon B. Johnson
378,from,IN,from,1966,Lyndon B. Johnson
379,south,NNP,South,1966,Lyndon B. Johnson
380,vietnam,NNP,Vietnam,1966,Lyndon B. Johnson
381,by,IN,by,1966,Lyndon B. Johnson
382,your,PRP$,your,1966,Lyndon B. Johnson
383,force,NN,force,1966,Lyndon B. Johnson
384,do,NNP,Do,1966,Lyndon B. Johnson
385,not,RB,not,1966,Lyndon B. Johnson
386,mistake,VB,mistake,1966,Lyndon B. Johnson
387,our,PRP$,our,1966,Lyndon B. Johnson
388,firm,NN,firm,1966,Lyndon B. Johnson
389,stand,NN,stand,1966,Lyndon B. Johnson
390,for,IN,for,1966,Lyndon B. Johnson
391,false,JJ,false,1966,Lyndon B. Johnson
392,optimism,NN,optimism,1966,Lyndon B. Johnson
393,as,RB,As,1966,Lyndon B. Johnson
394,long,RB,long,1966,Lyndon B. Johnson
395,as,IN,as,1966,Lyndon B. Johnson
396,you,PRP,you,1966,Lyndon B. Johnson
397,persist,VBP,persist,1966,Lyndon B. Johnson
398,in,IN,in,1966,Lyndon B. Johnson
399,aggression,NN,aggression,1966,Lyndon B. Johnson
400,we,PRP,we,1966,Lyndon B. Johnson
401,are,VBP,be,1966,Lyndon B. Johnson
402,going,VBG,go,1966,Lyndon B. Johnson
403,to,TO,to,1966,Lyndon B. Johnson
404,resist,VB,resist,1966,Lyndon B. Johnson
405,second,JJ,Second,1966,Lyndon B. Johnson
406,the,DT,the,1966,Lyndon B. Johnson
407,minute,NN,minute,1966,Lyndon B. Johnson
408,you,PRP,you,1966,Lyndon B. Johnson
409,realize,VBP,realize,1966,Lyndon B. Johnson
410,that,IN,that,1966,Lyndon B. Johnson
411,a,DT,a,1966,Lyndon B. Johnson
412,military,JJ,military,1966,Lyndon B. Johnson
413,victory,NN,victory,1966,Lyndon B. Johnson
414,is,VBZ,be,1966,Lyndon B. Johnson
415,out,IN,out,1966,Lyndon B. Johnson
416,of,IN,of,1966,Lyndon B. Johnson
417,the,DT,the,1966,Lyndon B. Johnson
418,question,NN,question,1966,Lyndon B. Johnson
419,and,CC,and,1966,Lyndon B. Johnson
420,you,PRP,you,1966,Lyndon B. Johnson
421,turn,VBP,turn,1966,Lyndon B. Johnson
422,from,IN,from,1966,Lyndon B. Johnson
423,the,DT,the,1966,Lyndon B. Johnson
424,use,NN,use,1966,Lyndon B. Johnson
425,of,IN,of,1966,Lyndon B. Johnson
426,force,NN,force,1966,Lyndon B. Johnson
427,you,PRP,you,1966,Lyndon B. Johnson
428,will,MD,will,1966,Lyndon B. Johnson
429,find,VB,find,1966,Lyndon B. Johnson
430,us,PRP,us,1966,Lyndon B. Johnson
431,ready,JJ,ready,1966,Lyndon B. Johnson
432,and,CC,and,1966,Lyndon B. Johnson
433,willing,JJ,willing,1966,Lyndon B. Johnson
434,to,TO,to,1966,Lyndon B. Johnson
435,reciprocate,VB,reciprocate,1966,Lyndon B. Johnson
436,we,PRP,We,1966,Lyndon B. Johnson
437,want,VBP,want,1966,Lyndon B. Johnson
438,to,TO,to,1966,Lyndon B. Johnson
439,end,VB,end,1966,Lyndon B. Johnson
440,the,DT,the,1966,Lyndon B. Johnson
441,fighting,NN,fighting,1966,Lyndon B. Johnson
442,we,PRP,We,1966,Lyndon B. Johnson
443,want,VBP,want,1966,Lyndon B. Johnson
444,to,TO,to,1966,Lyndon B. Johnson
445,bring,VB,bring,1966,Lyndon B. Johnson
446,our,PRP$,our,1966,Lyndon B. Johnson
447,men,NNS,men,1966,Lyndon B. Johnson
448,back,RB,back,1966,Lyndon B. Johnson
449,home,NN,home,1966,Lyndon B. Johnson
450,we,PRP,We,1966,Lyndon B. Johnson
451,want,VBP,want,1966,Lyndon B. Johnson
452,an,DT,an,1966,Lyndon B. Johnson
453,honorable,JJ,honorable,1966,Lyndon B. Johnson
454,peace,NN,peace,1966,Lyndon B. Johnson
455,in,IN,in,1966,Lyndon B. Johnson
456,vietnam,NNP,Vietnam,1966,Lyndon B. Johnson
457,in,IN,In,1966,Lyndon B. Johnson
458,your,PRP$,your,1966,Lyndon B. Johnson
459,hands,NNS,hand,1966,Lyndon B. Johnson
460,is,VBZ,be,1966,Lyndon B. Johnson
461,the,DT,the,1966,Lyndon B. Johnson
462,key,NN,key,1966,Lyndon B. Johnson
463,to,TO,to,1966,Lyndon B. Johnson
464,that,DT,that,1966,Lyndon B. Johnson
465,peace,NN,peace,1966,Lyndon B. Johnson
466,you,PRP,You,1966,Lyndon B. Johnson
467,have,VBP,have,1966,Lyndon B. Johnson
468,only,RB,only,1966,Lyndon B. Johnson
469,to,TO,to,1966,Lyndon B. Johnson
470,turn,VB,turn,1966,Lyndon B. Johnson
471,it,PRP,it,1966,Lyndon B. Johnson
472,the,DT,The,1966,Lyndon B. Johnson
473,third,JJ,third,1966,Lyndon B. Johnson
474,essential,JJ,essential,1966,Lyndon B. Johnson
475,is,VBZ,be,1966,Lyndon B. Johnson
476,the,DT,the,1966,Lyndon B. Johnson
477,building,NN,building,1966,Lyndon B. Johnson
478,of,IN,of,1966,Lyndon B. Johnson
479,political,JJ,political,1966,Lyndon B. Johnson
480,and,CC,and,1966,Lyndon B. Johnson
481,economic,JJ,economic,1966,Lyndon B. Johnson
482,strength,NN,strength,1966,Lyndon B. Johnson
483,among,IN,among,1966,Lyndon B. Johnson
484,the,DT,the,1966,Lyndon B. Johnson
485,nations,NNS,nation,1966,Lyndon B. Johnson
486,of,IN,of,1966,Lyndon B. Johnson
487,free,JJ,free,1966,Lyndon B. Johnson
488,asia,NNP,Asia,1966,Lyndon B. Johnson
489,for,IN,For,1966,Lyndon B. Johnson
490,years,NNS,year,1966,Lyndon B. Johnson
491,they,PRP,they,1966,Lyndon B. Johnson
492,have,VBP,have,1966,Lyndon B. Johnson
493,been,VBN,be,1966,Lyndon B. Johnson
494,working,VBG,work,1966,Lyndon B. Johnson
495,at,IN,at,1966,Lyndon B. Johnson
496,that,DT,that,1966,Lyndon B. Johnson
497,task,NN,task,1966,Lyndon B. Johnson
498,and,CC,And,1966,Lyndon B. Johnson
499,the,DT,the,1966,Lyndon B. Johnson
500,untold,JJ,untold,1966,Lyndon B. Johnson
501,story,NN,story,1966,Lyndon B. Johnson
502,of,IN,of,1966,Lyndon B. Johnson
503,1966,CD,1966,1966,Lyndon B. Johnson
504,is,VBZ,be,1966,Lyndon B. Johnson
505,the,DT,the,1966,Lyndon B. Johnson
506,story,NN,story,1966,Lyndon B. Johnson
507,of,IN,of,1966,Lyndon B. Johnson
508,what,WP,what,1966,Lyndon B. Johnson
509,free,JJ,free,1966,Lyndon B. Johnson
510,asians,NNPS,Asians,1966,Lyndon B. Johnson
511,have,VBP,have,1966,Lyndon B. Johnson
512,done,VBN,do,1966,Lyndon B. Johnson
513,for,IN,for,1966,Lyndon B. Johnson
514,themselves,PRP,themselves,1966,Lyndon B. Johnson
515,and,CC,and,1966,Lyndon B. Johnson
516,with,IN,with,1966,Lyndon B. Johnson
517,the,DT,the,1966,Lyndon B. Johnson
518,help,NN,help,1966,Lyndon B. Johnson
519,of,IN,of,1966,Lyndon B. Johnson
520,others,NNS,others,1966,Lyndon B. Johnson
521,while,IN,while,1966,Lyndon B. Johnson
522,south,NNP,South,1966,Lyndon B. Johnson
523,vietnam,NNP,Vietnam,1966,Lyndon B. Johnson
524,and,CC,and,1966,Lyndon B. Johnson
525,her,PRP$,her,1966,Lyndon B. Johnson
526,allies,NNS,ally,1966,Lyndon B. Johnson
527,have,VBP,have,1966,Lyndon B. Johnson
528,been,VBN,be,1966,Lyndon B. Johnson
529,busy,JJ,busy,1966,Lyndon B. Johnson
530,holding,VBG,hold,1966,Lyndon B. Johnson
531,aggression,NN,aggression,1966,Lyndon B. Johnson
532,at,IN,at,1966,Lyndon B. Johnson
533,bay,NN,bay,1966,Lyndon B. Johnson
534,many,JJ,Many,1966,Lyndon B. Johnson
535,of,IN,of,1966,Lyndon B. Johnson
536,you,PRP,you,1966,Lyndon B. Johnson
537,can,MD,can,1966,Lyndon B. Johnson
538,recall,VB,recall,1966,Lyndon B. Johnson
539,our,PRP$,our,1966,Lyndon B. Johnson
540,faith,NN,faith,1966,Lyndon B. Johnson
541,in,IN,in,1966,Lyndon B. Johnson
542,the,DT,the,1966,Lyndon B. Johnson
543,future,NN,future,1966,Lyndon B. Johnson
544,of,IN,of,1966,Lyndon B. Johnson
545,europe,NNP,Europe,1966,Lyndon B. Johnson
546,at,IN,at,1966,Lyndon B. Johnson
547,the,DT,the,1966,Lyndon B. Johnson
548,end,NN,end,1966,Lyndon B. Johnson
549,of,IN,of,1966,Lyndon B. Johnson
550,world,NNP,World,1966,Lyndon B. Johnson
