,word,pos,lemma,year,president
0,if,IN,If,1980,Jimmy Carter
1,president,NNP,President,1980,Jimmy Carter
2,brezhnev,NNP,Brezhnev,1980,Jimmy Carter
3,said,VBD,say,1980,Jimmy Carter
4,``,``,``,1980,Jimmy Carter
5,we,PRP,We,1980,Jimmy Carter
6,will,MD,will,1980,Jimmy Carter
7,scrap,VB,scrap,1980,Jimmy Carter
8,this,DT,this,1980,Jimmy Carter
9,treaty,NN,treaty,1980,Jimmy Carter
10,negotiated,VBN,negotiate,1980,Jimmy Carter
11,under,IN,under,1980,Jimmy Carter
12,three,CD,three,1980,Jimmy Carter
13,american,JJ,American,1980,Jimmy Carter
14,presidents,NNS,president,1980,Jimmy Carter
15,over,IN,over,1980,Jimmy Carter
16,a,DT,a,1980,Jimmy Carter
17,7-year,JJ,7-year,1980,Jimmy Carter
18,period,NN,period,1980,Jimmy Carter
19,of,IN,of,1980,Jimmy Carter
20,time,NN,time,1980,Jimmy Carter
21,we,PRP,we,1980,Jimmy Carter
22,insist,VBP,insist,1980,Jimmy Carter
23,upon,IN,upon,1980,Jimmy Carter
24,nuclear,JJ,nuclear,1980,Jimmy Carter
25,superiority,NN,superiority,1980,Jimmy Carter
26,as,IN,as,1980,Jimmy Carter
27,a,DT,a,1980,Jimmy Carter
28,basis,NN,basis,1980,Jimmy Carter
29,for,IN,for,1980,Jimmy Carter
30,future,JJ,future,1980,Jimmy Carter
31,negotiations,NNS,negotiation,1980,Jimmy Carter
32,and,CC,and,1980,Jimmy Carter
33,we,PRP,we,1980,Jimmy Carter
34,believe,VBP,believe,1980,Jimmy Carter
35,that,IN,that,1980,Jimmy Carter
36,the,DT,the,1980,Jimmy Carter
37,launching,NN,launching,1980,Jimmy Carter
38,of,IN,of,1980,Jimmy Carter
39,a,DT,a,1980,Jimmy Carter
40,nuclear,JJ,nuclear,1980,Jimmy Carter
41,arms,NNS,arm,1980,Jimmy Carter
42,race,NN,race,1980,Jimmy Carter
43,is,VBZ,be,1980,Jimmy Carter
44,a,DT,a,1980,Jimmy Carter
45,good,JJ,good,1980,Jimmy Carter
46,basis,NN,basis,1980,Jimmy Carter
47,for,IN,for,1980,Jimmy Carter
48,future,JJ,future,1980,Jimmy Carter
49,negotiations,NNS,negotiation,1980,Jimmy Carter
50,'','','',1980,Jimmy Carter
51,it,PRP,it,1980,Jimmy Carter
52,'s,VBZ,'s,1980,Jimmy Carter
53,obvious,JJ,obvious,1980,Jimmy Carter
54,that,IN,that,1980,Jimmy Carter
55,i,PRP,I,1980,Jimmy Carter
56,as,IN,as,1980,Jimmy Carter
57,president,NNP,President,1980,Jimmy Carter
58,and,CC,and,1980,Jimmy Carter
59,all,DT,all,1980,Jimmy Carter
60,americans,NNPS,Americans,1980,Jimmy Carter
61,would,MD,would,1980,Jimmy Carter
62,reject,VB,reject,1980,Jimmy Carter
63,such,JJ,such,1980,Jimmy Carter
64,a,DT,a,1980,Jimmy Carter
65,proposition,NN,proposition,1980,Jimmy Carter
66,this,DT,This,1980,Jimmy Carter
67,would,MD,would,1980,Jimmy Carter
68,mean,VB,mean,1980,Jimmy Carter
69,the,DT,the,1980,Jimmy Carter
70,resumption,NN,resumption,1980,Jimmy Carter
71,of,IN,of,1980,Jimmy Carter
72,a,DT,a,1980,Jimmy Carter
73,very,RB,very,1980,Jimmy Carter
74,dangerous,JJ,dangerous,1980,Jimmy Carter
75,nuclear,JJ,nuclear,1980,Jimmy Carter
76,arms,NNS,arm,1980,Jimmy Carter
77,race,NN,race,1980,Jimmy Carter
78,it,PRP,It,1980,Jimmy Carter
79,would,MD,would,1980,Jimmy Carter
80,be,VB,be,1980,Jimmy Carter
81,very,RB,very,1980,Jimmy Carter
82,disturbing,VBG,disturb,1980,Jimmy Carter
83,to,TO,to,1980,Jimmy Carter
84,american,JJ,American,1980,Jimmy Carter
85,people,NNS,people,1980,Jimmy Carter
86,it,PRP,It,1980,Jimmy Carter
87,would,MD,would,1980,Jimmy Carter
88,change,VB,change,1980,Jimmy Carter
89,the,DT,the,1980,Jimmy Carter
90,basic,JJ,basic,1980,Jimmy Carter
91,tone,NN,tone,1980,Jimmy Carter
92,and,CC,and,1980,Jimmy Carter
93,commitment,NN,commitment,1980,Jimmy Carter
94,that,IN,that,1980,Jimmy Carter
95,our,PRP$,our,1980,Jimmy Carter
96,nation,NN,Nation,1980,Jimmy Carter
97,has,VBZ,have,1980,Jimmy Carter
98,experienced,VBN,experience,1980,Jimmy Carter
99,ever,RB,ever,1980,Jimmy Carter
100,since,IN,since,1980,Jimmy Carter
101,the,DT,the,1980,Jimmy Carter
102,second,NNP,Second,1980,Jimmy Carter
103,world,NNP,World,1980,Jimmy Carter
104,war,NNP,War,1980,Jimmy Carter
105,with,IN,with,1980,Jimmy Carter
106,all,DT,all,1980,Jimmy Carter
107,presidents,NNS,Presidents,1980,Jimmy Carter
108,democratic,JJ,Democratic,1980,Jimmy Carter
109,and,CC,and,1980,Jimmy Carter
110,republican,NNP,Republican,1980,Jimmy Carter
111,and,CC,and,1980,Jimmy Carter
112,would,MD,would,1980,Jimmy Carter
113,also,RB,also,1980,Jimmy Carter
114,be,VB,be,1980,Jimmy Carter
115,very,RB,very,1980,Jimmy Carter
116,disturbing,VBG,disturb,1980,Jimmy Carter
117,to,TO,to,1980,Jimmy Carter
118,our,PRP$,our,1980,Jimmy Carter
119,allies,NNS,ally,1980,Jimmy Carter
120,all,DT,all,1980,Jimmy Carter
121,of,IN,of,1980,Jimmy Carter
122,whom,WP,whom,1980,Jimmy Carter
123,support,NN,support,1980,Jimmy Carter
124,this,DT,this,1980,Jimmy Carter
125,nuclear,JJ,nuclear,1980,Jimmy Carter
126,arms,NNS,arm,1980,Jimmy Carter
127,treaty,NN,treaty,1980,Jimmy Carter
128,in,IN,In,1980,Jimmy Carter
129,addition,NN,addition,1980,Jimmy Carter
130,to,TO,to,1980,Jimmy Carter
131,that,DT,that,1980,Jimmy Carter
132,the,DT,the,1980,Jimmy Carter
133,adversarial,JJ,adversarial,1980,Jimmy Carter
134,relationship,NN,relationship,1980,Jimmy Carter
135,between,IN,between,1980,Jimmy Carter
136,ourselves,NNS,ourselves,1980,Jimmy Carter
137,and,CC,and,1980,Jimmy Carter
138,the,DT,the,1980,Jimmy Carter
139,soviet,NNP,Soviet,1980,Jimmy Carter
140,union,NNP,Union,1980,Jimmy Carter
141,would,MD,would,1980,Jimmy Carter
142,undoubtedly,RB,undoubtedly,1980,Jimmy Carter
143,deteriorate,VB,deteriorate,1980,Jimmy Carter
144,very,RB,very,1980,Jimmy Carter
145,rapidly,RB,rapidly,1980,Jimmy Carter
146,this,DT,This,1980,Jimmy Carter
147,attitude,NN,attitude,1980,Jimmy Carter
148,is,VBZ,be,1980,Jimmy Carter
149,extremely,RB,extremely,1980,Jimmy Carter
150,dangerous,JJ,dangerous,1980,Jimmy Carter
151,and,CC,and,1980,Jimmy Carter
152,belligerent,NN,belligerent,1980,Jimmy Carter
153,in,IN,in,1980,Jimmy Carter
154,its,PRP$,its,1980,Jimmy Carter
155,tone,NN,tone,1980,Jimmy Carter
156,although,IN,although,1980,Jimmy Carter
157,it,PRP,it,1980,Jimmy Carter
158,'s,VBZ,'s,1980,Jimmy Carter
159,said,VBD,say,1980,Jimmy Carter
160,with,IN,with,1980,Jimmy Carter
161,a,DT,a,1980,Jimmy Carter
162,quiet,JJ,quiet,1980,Jimmy Carter
163,voice,NN,voice,1980,Jimmy Carter
164,mr.,NNP,MR.,1980,Jimmy Carter
165,smith,NNP,SMITH,1980,Jimmy Carter
166,governor,NNP,Governor,1980,Jimmy Carter
167,reagan,NNP,Reagan,1980,Jimmy Carter
168,governor,NNP,GOVERNOR,1980,Jimmy Carter
169,reagan,NNP,REAGAN,1980,Jimmy Carter
170,i,PRP,I,1980,Jimmy Carter
171,know,VBP,know,1980,Jimmy Carter
172,the,DT,the,1980,Jimmy Carter
173,president,NNP,President,1980,Jimmy Carter
174,'s,POS,'s,1980,Jimmy Carter
175,supposed,VBN,suppose,1980,Jimmy Carter
176,to,TO,to,1980,Jimmy Carter
177,be,VB,be,1980,Jimmy Carter
178,replying,VBG,reply,1980,Jimmy Carter
179,to,TO,to,1980,Jimmy Carter
180,me,PRP,me,1980,Jimmy Carter
181,but,CC,but,1980,Jimmy Carter
182,sometimes,RB,sometimes,1980,Jimmy Carter
183,i,PRP,I,1980,Jimmy Carter
184,have,VBP,have,1980,Jimmy Carter
185,a,DT,a,1980,Jimmy Carter
186,hard,JJ,hard,1980,Jimmy Carter
187,time,NN,time,1980,Jimmy Carter
188,in,IN,in,1980,Jimmy Carter
189,connecting,VBG,connect,1980,Jimmy Carter
190,what,WP,what,1980,Jimmy Carter
191,he,PRP,he,1980,Jimmy Carter
192,'s,VBZ,'s,1980,Jimmy Carter
193,saying,VBG,say,1980,Jimmy Carter
194,with,IN,with,1980,Jimmy Carter
195,what,WP,what,1980,Jimmy Carter
196,i,PRP,I,1980,Jimmy Carter
197,have,VBP,have,1980,Jimmy Carter
198,said,VBD,say,1980,Jimmy Carter
199,or,CC,or,1980,Jimmy Carter
200,what,WP,what,1980,Jimmy Carter
201,my,PRP$,my,1980,Jimmy Carter
202,positions,NNS,position,1980,Jimmy Carter
203,are,VBP,be,1980,Jimmy Carter
204,i,PRP,I,1980,Jimmy Carter
205,sometimes,RB,sometimes,1980,Jimmy Carter
206,think,VBP,think,1980,Jimmy Carter
207,he,PRP,he,1980,Jimmy Carter
208,'s,VBZ,'s,1980,Jimmy Carter
209,like,IN,like,1980,Jimmy Carter
210,the,DT,the,1980,Jimmy Carter
211,witch,NN,witch,1980,Jimmy Carter
212,doctor,NN,doctor,1980,Jimmy Carter
213,that,WDT,that,1980,Jimmy Carter
214,gets,VBZ,get,1980,Jimmy Carter
215,mad,JJ,mad,1980,Jimmy Carter
216,when,WRB,when,1980,Jimmy Carter
217,a,DT,a,1980,Jimmy Carter
218,good,JJ,good,1980,Jimmy Carter
219,doctor,NN,doctor,1980,Jimmy Carter
220,comes,VBZ,come,1980,Jimmy Carter
221,along,RB,along,1980,Jimmy Carter
222,with,IN,with,1980,Jimmy Carter
223,a,DT,a,1980,Jimmy Carter
224,cure,NN,cure,1980,Jimmy Carter
225,that,WDT,that,1980,Jimmy Carter
226,'ll,MD,'ll,1980,Jimmy Carter
227,work,VB,work,1980,Jimmy Carter
228,my,PRP$,My,1980,Jimmy Carter
229,point,NN,point,1980,Jimmy Carter
230,i,PRP,I,1980,Jimmy Carter
231,have,VBP,have,1980,Jimmy Carter
232,made,VBN,make,1980,Jimmy Carter
233,already,RB,already,1980,Jimmy Carter
234,mr.,NNP,Mr.,1980,Jimmy Carter
235,president,NNP,President,1980,Jimmy Carter
236,with,IN,with,1980,Jimmy Carter
237,regard,NN,regard,1980,Jimmy Carter
238,to,TO,to,1980,Jimmy Carter
239,negotiating,VBG,negotiate,1980,Jimmy Carter
240,it,PRP,It,1980,Jimmy Carter
241,does,VBZ,do,1980,Jimmy Carter
242,not,RB,not,1980,Jimmy Carter
243,call,VB,call,1980,Jimmy Carter
244,for,IN,for,1980,Jimmy Carter
245,nuclear,JJ,nuclear,1980,Jimmy Carter
246,superiority,NN,superiority,1980,Jimmy Carter
247,on,IN,on,1980,Jimmy Carter
248,the,DT,the,1980,Jimmy Carter
249,part,NN,part,1980,Jimmy Carter
250,of,IN,of,1980,Jimmy Carter
251,the,DT,the,1980,Jimmy Carter
252,united,NNP,United,1980,Jimmy Carter
253,states,NNPS,States,1980,Jimmy Carter
254,it,PRP,it,1980,Jimmy Carter
255,calls,VBZ,call,1980,Jimmy Carter
256,for,IN,for,1980,Jimmy Carter
257,a,DT,a,1980,Jimmy Carter
258,mutual,JJ,mutual,1980,Jimmy Carter
259,reduction,NN,reduction,1980,Jimmy Carter
260,of,IN,of,1980,Jimmy Carter
261,these,DT,these,1980,Jimmy Carter
262,weapons,NNS,weapon,1980,Jimmy Carter
263,as,IN,as,1980,Jimmy Carter
264,i,PRP,I,1980,Jimmy Carter
265,say,VBP,say,1980,Jimmy Carter
266,that,IN,that,1980,Jimmy Carter
267,neither,DT,neither,1980,Jimmy Carter
268,of,IN,of,1980,Jimmy Carter
269,us,PRP,us,1980,Jimmy Carter
270,can,MD,can,1980,Jimmy Carter
271,represent,VB,represent,1980,Jimmy Carter
272,a,DT,a,1980,Jimmy Carter
273,threat,NN,threat,1980,Jimmy Carter
274,to,TO,to,1980,Jimmy Carter
275,the,DT,the,1980,Jimmy Carter
276,other,JJ,other,1980,Jimmy Carter
277,and,CC,And,1980,Jimmy Carter
278,to,TO,to,1980,Jimmy Carter
279,suggest,VB,suggest,1980,Jimmy Carter
280,that,IN,that,1980,Jimmy Carter
281,the,DT,the,1980,Jimmy Carter
282,salt,NNP,SALT,1980,Jimmy Carter
283,ii,NNP,II,1980,Jimmy Carter
284,treaty,NN,treaty,1980,Jimmy Carter
285,that,IN,that,1980,Jimmy Carter
286,your,PRP$,your,1980,Jimmy Carter
287,negotiators,NNS,negotiator,1980,Jimmy Carter
288,negotiated,VBN,negotiate,1980,Jimmy Carter
289,was,VBD,be,1980,Jimmy Carter
290,just,RB,just,1980,Jimmy Carter
291,a,DT,a,1980,Jimmy Carter
292,continuation,NN,continuation,1980,Jimmy Carter
293,and,CC,and,1980,Jimmy Carter
294,based,VBN,base,1980,Jimmy Carter
295,on,IN,on,1980,Jimmy Carter
296,all,DT,all,1980,Jimmy Carter
297,of,IN,of,1980,Jimmy Carter
298,the,DT,the,1980,Jimmy Carter
299,preceding,VBG,precede,1980,Jimmy Carter
300,efforts,NNS,effort,1980,Jimmy Carter
301,by,IN,by,1980,Jimmy Carter
302,two,CD,two,1980,Jimmy Carter
303,previous,JJ,previous,1980,Jimmy Carter
304,presidents,NNS,Presidents,1980,Jimmy Carter
305,is,VBZ,be,1980,Jimmy Carter
306,just,RB,just,1980,Jimmy Carter
307,not,RB,not,1980,Jimmy Carter
308,true,JJ,true,1980,Jimmy Carter
309,it,PRP,It,1980,Jimmy Carter
310,was,VBD,be,1980,Jimmy Carter
311,a,DT,a,1980,Jimmy Carter
312,new,JJ,new,1980,Jimmy Carter
313,negotiation,NN,negotiation,1980,Jimmy Carter
314,because,RB,because,1980,Jimmy Carter
315,as,IN,as,1980,Jimmy Carter
316,i,PRP,I,1980,Jimmy Carter
317,say,VBP,say,1980,Jimmy Carter
318,president,NNP,President,1980,Jimmy Carter
319,ford,NNP,Ford,1980,Jimmy Carter
320,was,VBD,be,1980,Jimmy Carter
321,within,IN,within,1980,Jimmy Carter
322,about,IN,about,1980,Jimmy Carter
323,10,CD,10,1980,Jimmy Carter
324,percent,NN,percent,1980,Jimmy Carter
325,of,IN,of,1980,Jimmy Carter
326,having,VBG,have,1980,Jimmy Carter
327,a,DT,a,1980,Jimmy Carter
328,solution,NN,solution,1980,Jimmy Carter
329,that,WDT,that,1980,Jimmy Carter
330,could,MD,could,1980,Jimmy Carter
331,be,VB,be,1980,Jimmy Carter
332,acceptable,JJ,acceptable,1980,Jimmy Carter
333,and,CC,And,1980,Jimmy Carter
334,i,PRP,I,1980,Jimmy Carter
335,think,VBP,think,1980,Jimmy Carter
336,our,PRP$,our,1980,Jimmy Carter
337,allies,NNS,ally,1980,Jimmy Carter
338,would,MD,would,1980,Jimmy Carter
339,be,VB,be,1980,Jimmy Carter
340,very,RB,very,1980,Jimmy Carter
341,happy,JJ,happy,1980,Jimmy Carter
342,to,TO,to,1980,Jimmy Carter
343,go,VB,go,1980,Jimmy Carter
344,along,RB,along,1980,Jimmy Carter
345,with,IN,with,1980,Jimmy Carter
346,a,DT,a,1980,Jimmy Carter
347,fair,JJ,fair,1980,Jimmy Carter
348,and,CC,and,1980,Jimmy Carter
349,verifiable,JJ,verifiable,1980,Jimmy Carter
350,salt,NNP,SALT,1980,Jimmy Carter
351,agreement,NN,agreement,1980,Jimmy Carter
