,word,pos,lemma,year,president
0,the,DT,The,1981,Ronald Reagan
1,president,NNP,President,1981,Ronald Reagan
2,if,IN,If,1981,Ronald Reagan
3,any,DT,any,1981,Ronald Reagan
4,situation,NN,situation,1981,Ronald Reagan
5,should,MD,should,1981,Ronald Reagan
6,arise,VB,arise,1981,Ronald Reagan
7,that,DT,that,1981,Ronald Reagan
8,would,MD,would,1981,Ronald Reagan
9,require,VB,require,1981,Ronald Reagan
10,my,PRP$,my,1981,Ronald Reagan
11,presence,NN,presence,1981,Ronald Reagan
12,here,RB,here,1981,Ronald Reagan
13,naturally,RB,naturally,1981,Ronald Reagan
14,i,PRP,I,1981,Ronald Reagan
15,will,MD,will,1981,Ronald Reagan
16,do,VB,do,1981,Ronald Reagan
17,that,DT,that,1981,Ronald Reagan
18,so,RB,So,1981,Ronald Reagan
19,that,DT,that,1981,Ronald Reagan
20,will,MD,will,1981,Ronald Reagan
21,be,VB,be,1981,Ronald Reagan
22,a,DT,a,1981,Ronald Reagan
23,decision,NN,decision,1981,Ronald Reagan
24,that,IN,that,1981,Ronald Reagan
25,awaits,VBZ,await,1981,Ronald Reagan
26,what,WP,what,1981,Ronald Reagan
27,'s,VBZ,'s,1981,Ronald Reagan
28,going,VBG,go,1981,Ronald Reagan
29,to,TO,to,1981,Ronald Reagan
30,happen,VB,happen,1981,Ronald Reagan
31,may,NNP,May,1981,Ronald Reagan
32,i,PRP,I,1981,Ronald Reagan
33,just—because,VBP,just—because,1981,Ronald Reagan
34,i,PRP,I,1981,Ronald Reagan
35,have,VBP,have,1981,Ronald Reagan
36,to,TO,to,1981,Ronald Reagan
37,be,VB,be,1981,Ronald Reagan
38,back,RB,back,1981,Ronald Reagan
39,in,IN,in,1981,Ronald Reagan
40,there,EX,there,1981,Ronald Reagan
41,for,IN,for,1981,Ronald Reagan
42,another,DT,another,1981,Ronald Reagan
43,appointment—may,NN,appointment—may,1981,Ronald Reagan
44,i,PRP,I,1981,Ronald Reagan
45,just,RB,just,1981,Ronald Reagan
46,say,VBP,say,1981,Ronald Reagan
47,one,CD,one,1981,Ronald Reagan
48,thing,NN,thing,1981,Ronald Reagan
49,on,IN,on,1981,Ronald Reagan
50,top,NN,top,1981,Ronald Reagan
51,of,IN,of,1981,Ronald Reagan
52,this,DT,this,1981,Ronald Reagan
53,with,IN,With,1981,Ronald Reagan
54,all,PDT,all,1981,Ronald Reagan
55,this,DT,this,1981,Ronald Reagan
56,talk,NN,talk,1981,Ronald Reagan
57,of,IN,of,1981,Ronald Reagan
58,penalties,NNS,penalty,1981,Ronald Reagan
59,and,CC,and,1981,Ronald Reagan
60,everything,NN,everything,1981,Ronald Reagan
61,else,RB,else,1981,Ronald Reagan
62,i,PRP,I,1981,Ronald Reagan
63,hope,VBP,hope,1981,Ronald Reagan
64,that,IN,that,1981,Ronald Reagan
65,you,PRP,you,1981,Ronald Reagan
66,'ll,MD,'ll,1981,Ronald Reagan
67,emphasize,VB,emphasize,1981,Ronald Reagan
68,again,RB,again,1981,Ronald Reagan
69,the,DT,the,1981,Ronald Reagan
70,possibility,NN,possibility,1981,Ronald Reagan
71,of,IN,of,1981,Ronald Reagan
72,termination,NN,termination,1981,Ronald Reagan
73,because,IN,because,1981,Ronald Reagan
74,i,PRP,I,1981,Ronald Reagan
75,believe,VBP,believe,1981,Ronald Reagan
76,that,IN,that,1981,Ronald Reagan
77,there,EX,there,1981,Ronald Reagan
78,are,VBP,be,1981,Ronald Reagan
79,a,DT,a,1981,Ronald Reagan
80,great,JJ,great,1981,Ronald Reagan
81,many,JJ,many,1981,Ronald Reagan
82,of,IN,of,1981,Ronald Reagan
83,those,DT,those,1981,Ronald Reagan
84,people—and,NN,people—and,1981,Ronald Reagan
85,they,PRP,they,1981,Ronald Reagan
86,'re,VBP,'re,1981,Ronald Reagan
87,fine,JJ,fine,1981,Ronald Reagan
88,people—who,NN,people—who,1981,Ronald Reagan
89,have,VBP,have,1981,Ronald Reagan
90,been,VBN,be,1981,Ronald Reagan
91,swept,VBN,sweep,1981,Ronald Reagan
92,up,RP,up,1981,Ronald Reagan
93,in,IN,in,1981,Ronald Reagan
94,this,DT,this,1981,Ronald Reagan
95,and,CC,and,1981,Ronald Reagan
96,probably,RB,probably,1981,Ronald Reagan
97,have,VBP,have,1981,Ronald Reagan
98,not,RB,not,1981,Ronald Reagan
99,really,RB,really,1981,Ronald Reagan
100,considered,VBN,consider,1981,Ronald Reagan
