,word,pos,lemma,year,president
0,and,CC,And,1866,Andrew Johnson
1,did,VBD,do,1866,Andrew Johnson
2,further,RB,far,1866,Andrew Johnson
3,declare,NN,declare,1866,Andrew Johnson
4,in,IN,in,1866,Andrew Johnson
5,the,DT,the,1866,Andrew Johnson
6,same,JJ,same,1866,Andrew Johnson
7,last-mentioned,JJ,last-mentioned,1866,Andrew Johnson
8,proclamation,NN,proclamation,1866,Andrew Johnson
9,that,IN,that,1866,Andrew Johnson
10,the,DT,the,1866,Andrew Johnson
11,several,JJ,several,1866,Andrew Johnson
12,aforementioned,JJ,aforementioned,1866,Andrew Johnson
13,states,NNS,States,1866,Andrew Johnson
14,excepting,VBG,except,1866,Andrew Johnson
15,texas,NNP,Texas,1866,Andrew Johnson
16,had,VBD,have,1866,Andrew Johnson
17,in,IN,in,1866,Andrew Johnson
18,the,DT,the,1866,Andrew Johnson
19,manner,NN,manner,1866,Andrew Johnson
20,aforesaid,VBD,aforesaid,1866,Andrew Johnson
21,given,VBN,give,1866,Andrew Johnson
22,satisfactory,JJ,satisfactory,1866,Andrew Johnson
23,evidence,NN,evidence,1866,Andrew Johnson
24,that,IN,that,1866,Andrew Johnson
25,they,PRP,they,1866,Andrew Johnson
26,acquiesce,VBP,acquiesce,1866,Andrew Johnson
27,in,IN,in,1866,Andrew Johnson
28,this,DT,this,1866,Andrew Johnson
29,sovereign,NN,sovereign,1866,Andrew Johnson
30,and,CC,and,1866,Andrew Johnson
31,important,JJ,important,1866,Andrew Johnson
32,resolution,NN,resolution,1866,Andrew Johnson
33,of,IN,of,1866,Andrew Johnson
34,national,JJ,national,1866,Andrew Johnson
35,unity,NN,unity,1866,Andrew Johnson
36,and,CC,and,1866,Andrew Johnson
37,whereas,IN,Whereas,1866,Andrew Johnson
38,the,DT,the,1866,Andrew Johnson
39,president,NNP,President,1866,Andrew Johnson
40,of,IN,of,1866,Andrew Johnson
41,the,DT,the,1866,Andrew Johnson
42,united,NNP,United,1866,Andrew Johnson
43,states,NNPS,States,1866,Andrew Johnson
44,in,IN,in,1866,Andrew Johnson
45,the,DT,the,1866,Andrew Johnson
46,same,JJ,same,1866,Andrew Johnson
47,proclamation,NN,proclamation,1866,Andrew Johnson
48,did,VBD,do,1866,Andrew Johnson
49,further,RBR,far,1866,Andrew Johnson
50,declare,NN,declare,1866,Andrew Johnson
51,that,IN,that,1866,Andrew Johnson
52,it,PRP,it,1866,Andrew Johnson
53,is,VBZ,be,1866,Andrew Johnson
54,believed,VBN,believe,1866,Andrew Johnson
55,to,TO,to,1866,Andrew Johnson
56,be,VB,be,1866,Andrew Johnson
57,a,DT,a,1866,Andrew Johnson
58,fundamental,JJ,fundamental,1866,Andrew Johnson
59,principle,NN,principle,1866,Andrew Johnson
60,of,IN,of,1866,Andrew Johnson
61,government,NN,government,1866,Andrew Johnson
62,that,IN,that,1866,Andrew Johnson
63,the,DT,the,1866,Andrew Johnson
64,people,NNS,people,1866,Andrew Johnson
65,who,WP,who,1866,Andrew Johnson
66,have,VBP,have,1866,Andrew Johnson
67,revolted,VBN,revolt,1866,Andrew Johnson
68,and,CC,and,1866,Andrew Johnson
69,who,WP,who,1866,Andrew Johnson
70,have,VBP,have,1866,Andrew Johnson
71,been,VBN,be,1866,Andrew Johnson
72,overcome,VBN,overcome,1866,Andrew Johnson
73,and,CC,and,1866,Andrew Johnson
74,subdued,VBN,subdue,1866,Andrew Johnson
75,must,MD,must,1866,Andrew Johnson
76,either,RB,either,1866,Andrew Johnson
77,be,VB,be,1866,Andrew Johnson
78,dealt,JJ,dealt,1866,Andrew Johnson
79,with,IN,with,1866,Andrew Johnson
80,so,RB,so,1866,Andrew Johnson
81,as,IN,as,1866,Andrew Johnson
82,to,TO,to,1866,Andrew Johnson
83,induce,VB,induce,1866,Andrew Johnson
84,them,PRP,them,1866,Andrew Johnson
85,voluntarily,RB,voluntarily,1866,Andrew Johnson
86,to,TO,to,1866,Andrew Johnson
87,become,VB,become,1866,Andrew Johnson
88,friends,NNS,friend,1866,Andrew Johnson
89,or,CC,or,1866,Andrew Johnson
90,else,RB,else,1866,Andrew Johnson
91,they,PRP,they,1866,Andrew Johnson
92,must,MD,must,1866,Andrew Johnson
93,be,VB,be,1866,Andrew Johnson
94,held,VBN,hold,1866,Andrew Johnson
95,by,IN,by,1866,Andrew Johnson
96,absolute,JJ,absolute,1866,Andrew Johnson
97,military,JJ,military,1866,Andrew Johnson
98,power,NN,power,1866,Andrew Johnson
99,or,CC,or,1866,Andrew Johnson
100,devastated,VBN,devastate,1866,Andrew Johnson
101,so,RB,so,1866,Andrew Johnson
102,as,IN,as,1866,Andrew Johnson
103,to,TO,to,1866,Andrew Johnson
104,prevent,VB,prevent,1866,Andrew Johnson
105,them,PRP,them,1866,Andrew Johnson
106,from,IN,from,1866,Andrew Johnson
107,ever,RB,ever,1866,Andrew Johnson
108,again,RB,again,1866,Andrew Johnson
109,doing,VBG,do,1866,Andrew Johnson
110,harm,NN,harm,1866,Andrew Johnson
111,as,IN,as,1866,Andrew Johnson
112,enemies,NNS,enemy,1866,Andrew Johnson
113,which,WDT,which,1866,Andrew Johnson
114,last-named,JJ,last-named,1866,Andrew Johnson
115,policy,NN,policy,1866,Andrew Johnson
116,is,VBZ,be,1866,Andrew Johnson
117,abhorrent,JJ,abhorrent,1866,Andrew Johnson
118,to,TO,to,1866,Andrew Johnson
119,humanity,NN,humanity,1866,Andrew Johnson
120,and,CC,and,1866,Andrew Johnson
121,to,TO,to,1866,Andrew Johnson
122,freedom,VB,freedom,1866,Andrew Johnson
123,and,CC,and,1866,Andrew Johnson
124,whereas,IN,Whereas,1866,Andrew Johnson
125,the,DT,the,1866,Andrew Johnson
126,president,NNP,President,1866,Andrew Johnson
127,did,VBD,do,1866,Andrew Johnson
128,in,IN,in,1866,Andrew Johnson
129,the,DT,the,1866,Andrew Johnson
130,same,JJ,same,1866,Andrew Johnson
131,proclamation,NN,proclamation,1866,Andrew Johnson
132,further,RBR,far,1866,Andrew Johnson
133,declare,NN,declare,1866,Andrew Johnson
134,that,IN,that,1866,Andrew Johnson
135,the,DT,the,1866,Andrew Johnson
136,constitution,NNP,Constitution,1866,Andrew Johnson
137,of,IN,of,1866,Andrew Johnson
138,the,DT,the,1866,Andrew Johnson
139,united,NNP,United,1866,Andrew Johnson
140,states,NNPS,States,1866,Andrew Johnson
141,provides,VBZ,provide,1866,Andrew Johnson
142,for,IN,for,1866,Andrew Johnson
143,constituent,NN,constituent,1866,Andrew Johnson
144,communities,NNS,community,1866,Andrew Johnson
145,only,RB,only,1866,Andrew Johnson
146,as,IN,as,1866,Andrew Johnson
147,states,NNPS,States,1866,Andrew Johnson
148,and,CC,and,1866,Andrew Johnson
149,not,RB,not,1866,Andrew Johnson
150,as,IN,as,1866,Andrew Johnson
151,territories,NNS,Territories,1866,Andrew Johnson
152,dependencies,NNS,dependency,1866,Andrew Johnson
153,provinces,NNS,province,1866,Andrew Johnson
154,or,CC,or,1866,Andrew Johnson
155,protectorates,NNS,protectorate,1866,Andrew Johnson
156,and,CC,And,1866,Andrew Johnson
157,further,RBR,far,1866,Andrew Johnson
158,that,IN,that,1866,Andrew Johnson
159,such,JJ,such,1866,Andrew Johnson
160,constituent,JJ,constituent,1866,Andrew Johnson
161,states,NNS,States,1866,Andrew Johnson
162,must,MD,must,1866,Andrew Johnson
163,necessarily,RB,necessarily,1866,Andrew Johnson
164,be,VB,be,1866,Andrew Johnson
165,and,CC,and,1866,Andrew Johnson
166,by,IN,by,1866,Andrew Johnson
167,the,DT,the,1866,Andrew Johnson
168,constitution,NNP,Constitution,1866,Andrew Johnson
169,and,CC,and,1866,Andrew Johnson
170,laws,NNS,law,1866,Andrew Johnson
171,of,IN,of,1866,Andrew Johnson
172,the,DT,the,1866,Andrew Johnson
173,united,NNP,United,1866,Andrew Johnson
174,states,NNPS,States,1866,Andrew Johnson
175,are,VBP,be,1866,Andrew Johnson
176,made,VBN,make,1866,Andrew Johnson
177,equals,NNS,equal,1866,Andrew Johnson
178,and,CC,and,1866,Andrew Johnson
179,placed,VBN,place,1866,Andrew Johnson
180,upon,IN,upon,1866,Andrew Johnson
181,a,DT,a,1866,Andrew Johnson
182,like,JJ,like,1866,Andrew Johnson
183,footing,NN,footing,1866,Andrew Johnson
184,as,IN,as,1866,Andrew Johnson
185,to,TO,to,1866,Andrew Johnson
186,political,JJ,political,1866,Andrew Johnson
187,rights,NNS,right,1866,Andrew Johnson
188,immunities,NNS,immunity,1866,Andrew Johnson
189,dignity,NN,dignity,1866,Andrew Johnson
190,and,CC,and,1866,Andrew Johnson
191,power,NN,power,1866,Andrew Johnson
192,with,IN,with,1866,Andrew Johnson
193,the,DT,the,1866,Andrew Johnson
194,several,JJ,several,1866,Andrew Johnson
195,states,NNPS,States,1866,Andrew Johnson
196,with,IN,with,1866,Andrew Johnson
197,which,WDT,which,1866,Andrew Johnson
198,they,PRP,they,1866,Andrew Johnson
199,are,VBP,be,1866,Andrew Johnson
200,united,JJ,united,1866,Andrew Johnson
201,and,CC,And,1866,Andrew Johnson
202,did,VBD,do,1866,Andrew Johnson
203,further,RB,far,1866,Andrew Johnson
204,declare,NN,declare,1866,Andrew Johnson
205,that,IN,that,1866,Andrew Johnson
206,the,DT,the,1866,Andrew Johnson
207,observance,NN,observance,1866,Andrew Johnson
208,of,IN,of,1866,Andrew Johnson
209,political,JJ,political,1866,Andrew Johnson
210,equality,NN,equality,1866,Andrew Johnson
211,as,IN,as,1866,Andrew Johnson
212,a,DT,a,1866,Andrew Johnson
213,principle,NN,principle,1866,Andrew Johnson
214,of,IN,of,1866,Andrew Johnson
215,right,NN,right,1866,Andrew Johnson
216,and,CC,and,1866,Andrew Johnson
217,justice,NN,justice,1866,Andrew Johnson
218,is,VBZ,be,1866,Andrew Johnson
219,well,RB,well,1866,Andrew Johnson
220,calculated,VBN,calculate,1866,Andrew Johnson
221,to,TO,to,1866,Andrew Johnson
222,encourage,VB,encourage,1866,Andrew Johnson
223,the,DT,the,1866,Andrew Johnson
224,people,NNS,people,1866,Andrew Johnson
225,of,IN,of,1866,Andrew Johnson
226,the,DT,the,1866,Andrew Johnson
227,before-named,JJ,before-named,1866,Andrew Johnson
228,states,NNS,States,1866,Andrew Johnson
229,except,IN,except,1866,Andrew Johnson
230,texas,NNP,Texas,1866,Andrew Johnson
231,to,TO,to,1866,Andrew Johnson
232,be,VB,be,1866,Andrew Johnson
233,and,CC,and,1866,Andrew Johnson
234,to,TO,to,1866,Andrew Johnson
235,become,VB,become,1866,Andrew Johnson
236,more,JJR,more,1866,Andrew Johnson
237,and,CC,and,1866,Andrew Johnson
238,more,RBR,more,1866,Andrew Johnson
239,constant,JJ,constant,1866,Andrew Johnson
240,and,CC,and,1866,Andrew Johnson
241,persevering,VBG,persevere,1866,Andrew Johnson
242,in,IN,in,1866,Andrew Johnson
243,their,PRP$,their,1866,Andrew Johnson
244,renewed,VBN,renew,1866,Andrew Johnson
245,allegiance,NN,allegiance,1866,Andrew Johnson
246,and,CC,and,1866,Andrew Johnson
247,whereas,IN,Whereas,1866,Andrew Johnson
248,the,DT,the,1866,Andrew Johnson
249,president,NNP,President,1866,Andrew Johnson
250,did,VBD,do,1866,Andrew Johnson
251,further,RBR,far,1866,Andrew Johnson
252,declare,NN,declare,1866,Andrew Johnson
253,that,IN,that,1866,Andrew Johnson
254,standing,VBG,stand,1866,Andrew Johnson
255,armies,NNS,army,1866,Andrew Johnson
256,military,JJ,military,1866,Andrew Johnson
257,occupation,NN,occupation,1866,Andrew Johnson
258,martial,JJ,martial,1866,Andrew Johnson
259,law,NN,law,1866,Andrew Johnson
260,military,JJ,military,1866,Andrew Johnson
261,tribunals,NNS,tribunal,1866,Andrew Johnson
262,and,CC,and,1866,Andrew Johnson
263,the,DT,the,1866,Andrew Johnson
264,suspension,NN,suspension,1866,Andrew Johnson
265,of,IN,of,1866,Andrew Johnson
266,the,DT,the,1866,Andrew Johnson
267,writ,NN,writ,1866,Andrew Johnson
268,of,IN,of,1866,Andrew Johnson
269,habeas,NNS,habeas,1866,Andrew Johnson
270,corpus,NNS,corpus,1866,Andrew Johnson
271,are,VBP,be,1866,Andrew Johnson
272,in,IN,in,1866,Andrew Johnson
273,time,NN,time,1866,Andrew Johnson
274,of,IN,of,1866,Andrew Johnson
275,peace,NN,peace,1866,Andrew Johnson
276,dangerous,JJ,dangerous,1866,Andrew Johnson
277,to,TO,to,1866,Andrew Johnson
278,public,JJ,public,1866,Andrew Johnson
279,liberty,NN,liberty,1866,Andrew Johnson
280,incompatible,JJ,incompatible,1866,Andrew Johnson
281,with,IN,with,1866,Andrew Johnson
282,the,DT,the,1866,Andrew Johnson
283,individual,JJ,individual,1866,Andrew Johnson
284,rights,NNS,right,1866,Andrew Johnson
285,of,IN,of,1866,Andrew Johnson
286,the,DT,the,1866,Andrew Johnson
287,citizen,NN,citizen,1866,Andrew Johnson
288,contrary,JJ,contrary,1866,Andrew Johnson
289,to,TO,to,1866,Andrew Johnson
290,the,DT,the,1866,Andrew Johnson
291,genius,NN,genius,1866,Andrew Johnson
292,and,CC,and,1866,Andrew Johnson
293,spirit,NN,spirit,1866,Andrew Johnson
294,of,IN,of,1866,Andrew Johnson
295,our,PRP$,our,1866,Andrew Johnson
296,free,JJ,free,1866,Andrew Johnson
297,institutions,NNS,institution,1866,Andrew Johnson
298,and,CC,and,1866,Andrew Johnson
299,exhaustive,NN,exhaustive,1866,Andrew Johnson
300,of,IN,of,1866,Andrew Johnson
301,the,DT,the,1866,Andrew Johnson
302,national,JJ,national,1866,Andrew Johnson
303,resources,NNS,resource,1866,Andrew Johnson
304,and,CC,and,1866,Andrew Johnson
305,ought,MD,ought,1866,Andrew Johnson
306,not,RB,not,1866,Andrew Johnson
307,therefore,RB,therefore,1866,Andrew Johnson
308,to,TO,to,1866,Andrew Johnson
309,be,VB,be,1866,Andrew Johnson
310,sanctioned,VBN,sanction,1866,Andrew Johnson
311,or,CC,or,1866,Andrew Johnson
312,allowed,VBN,allow,1866,Andrew Johnson
313,except,IN,except,1866,Andrew Johnson
314,in,IN,in,1866,Andrew Johnson
315,cases,NNS,case,1866,Andrew Johnson
316,of,IN,of,1866,Andrew Johnson
317,actual,JJ,actual,1866,Andrew Johnson
318,necessity,NN,necessity,1866,Andrew Johnson
319,for,IN,for,1866,Andrew Johnson
320,repelling,VBG,repel,1866,Andrew Johnson
321,invasion,NN,invasion,1866,Andrew Johnson
322,or,CC,or,1866,Andrew Johnson
323,suppressing,VBG,suppress,1866,Andrew Johnson
324,insurrection,NN,insurrection,1866,Andrew Johnson
325,or,CC,or,1866,Andrew Johnson
326,rebellion,NN,rebellion,1866,Andrew Johnson
327,and,CC,And,1866,Andrew Johnson
328,the,DT,the,1866,Andrew Johnson
329,president,NNP,President,1866,Andrew Johnson
330,did,VBD,do,1866,Andrew Johnson
331,further,RBR,far,1866,Andrew Johnson
332,in,IN,in,1866,Andrew Johnson
333,the,DT,the,1866,Andrew Johnson
334,same,JJ,same,1866,Andrew Johnson
335,proclamation,NN,proclamation,1866,Andrew Johnson
336,declare,NN,declare,1866,Andrew Johnson
337,that,IN,that,1866,Andrew Johnson
338,the,DT,the,1866,Andrew Johnson
339,policy,NN,policy,1866,Andrew Johnson
340,of,IN,of,1866,Andrew Johnson
341,the,DT,the,1866,Andrew Johnson
342,government,NNP,Government,1866,Andrew Johnson
343,of,IN,of,1866,Andrew Johnson
344,the,DT,the,1866,Andrew Johnson
345,united,NNP,United,1866,Andrew Johnson
346,states,NNPS,States,1866,Andrew Johnson
347,from,IN,from,1866,Andrew Johnson
348,the,DT,the,1866,Andrew Johnson
349,beginning,NN,beginning,1866,Andrew Johnson
350,of,IN,of,1866,Andrew Johnson
351,the,DT,the,1866,Andrew Johnson
352,insurrection,NN,insurrection,1866,Andrew Johnson
353,to,TO,to,1866,Andrew Johnson
354,its,PRP$,its,1866,Andrew Johnson
355,overthrow,NN,overthrow,1866,Andrew Johnson
356,and,CC,and,1866,Andrew Johnson
357,final,JJ,final,1866,Andrew Johnson
358,suppression,NN,suppression,1866,Andrew Johnson
359,had,VBD,have,1866,Andrew Johnson
360,been,VBN,be,1866,Andrew Johnson
361,conducted,VBN,conduct,1866,Andrew Johnson
362,in,IN,in,1866,Andrew Johnson
363,conformity,NN,conformity,1866,Andrew Johnson
364,with,IN,with,1866,Andrew Johnson
365,the,DT,the,1866,Andrew Johnson
366,principles,NNS,principle,1866,Andrew Johnson
367,in,IN,in,1866,Andrew Johnson
368,the,DT,the,1866,Andrew Johnson
369,last-named,JJ,last-named,1866,Andrew Johnson
370,proclamation,NN,proclamation,1866,Andrew Johnson
371,recited,VBD,recite,1866,Andrew Johnson
372,and,CC,and,1866,Andrew Johnson
373,whereas,IN,Whereas,1866,Andrew Johnson
374,the,DT,the,1866,Andrew Johnson
375,president,NNP,President,1866,Andrew Johnson
376,in,IN,in,1866,Andrew Johnson
377,the,DT,the,1866,Andrew Johnson
378,said,VBD,say,1866,Andrew Johnson
379,proclamation,NN,proclamation,1866,Andrew Johnson
380,of,IN,of,1866,Andrew Johnson
381,the,DT,the,1866,Andrew Johnson
382,13th,CD,13th,1866,Andrew Johnson
383,of,IN,of,1866,Andrew Johnson
384,june,NNP,June,1866,Andrew Johnson
385,1865,CD,1865,1866,Andrew Johnson
386,upon,IN,upon,1866,Andrew Johnson
387,the,DT,the,1866,Andrew Johnson
388,grounds,NNS,ground,1866,Andrew Johnson
389,therein,RB,therein,1866,Andrew Johnson
390,stated,VBN,state,1866,Andrew Johnson
391,and,CC,and,1866,Andrew Johnson
392,hereinbefore,RBR,hereinbefore,1866,Andrew Johnson
393,recited,JJ,recited,1866,Andrew Johnson
394,did,VBD,do,1866,Andrew Johnson
395,then,RB,then,1866,Andrew Johnson
396,and,CC,and,1866,Andrew Johnson
397,thereby,RB,thereby,1866,Andrew Johnson
398,proclaim,NN,proclaim,1866,Andrew Johnson
399,and,CC,and,1866,Andrew Johnson
400,declare,NN,declare,1866,Andrew Johnson
401,that,IN,that,1866,Andrew Johnson
402,the,DT,the,1866,Andrew Johnson
403,insurrection,NN,insurrection,1866,Andrew Johnson
404,which,WDT,which,1866,Andrew Johnson
405,heretofore,RB,heretofore,1866,Andrew Johnson
406,existed,VBD,exist,1866,Andrew Johnson
407,in,IN,in,1866,Andrew Johnson
408,the,DT,the,1866,Andrew Johnson
409,several,JJ,several,1866,Andrew Johnson
410,states,NNPS,States,1866,Andrew Johnson
411,before,IN,before,1866,Andrew Johnson
412,named,VBN,name,1866,Andrew Johnson
413,except,IN,except,1866,Andrew Johnson
414,in,IN,in,1866,Andrew Johnson
415,texas,NNP,Texas,1866,Andrew Johnson
416,was,VBD,be,1866,Andrew Johnson
417,at,IN,at,1866,Andrew Johnson
418,an,DT,an,1866,Andrew Johnson
419,end,NN,end,1866,Andrew Johnson
420,and,CC,and,1866,Andrew Johnson
421,was,VBD,be,1866,Andrew Johnson
422,henceforth,VBN,henceforth,1866,Andrew Johnson
423,to,TO,to,1866,Andrew Johnson
424,be,VB,be,1866,Andrew Johnson
425,so,RB,so,1866,Andrew Johnson
426,regarded,JJ,regarded,1866,Andrew Johnson
427,and,CC,and,1866,Andrew Johnson
428,whereas,NNP,Whereas,1866,Andrew Johnson
429,subsequently,RB,subsequently,1866,Andrew Johnson
430,to,TO,to,1866,Andrew Johnson
431,the,DT,the,1866,Andrew Johnson
432,said,VBD,say,1866,Andrew Johnson
433,2d,CD,2d,1866,Andrew Johnson
434,day,NN,day,1866,Andrew Johnson
435,of,IN,of,1866,Andrew Johnson
436,april,NNP,April,1866,Andrew Johnson
437,1866,CD,1866,1866,Andrew Johnson
438,the,DT,the,1866,Andrew Johnson
439,insurrection,NN,insurrection,1866,Andrew Johnson
440,in,IN,in,1866,Andrew Johnson
441,the,DT,the,1866,Andrew Johnson
442,state,NNP,State,1866,Andrew Johnson
443,of,IN,of,1866,Andrew Johnson
444,texas,NNP,Texas,1866,Andrew Johnson
445,has,VBZ,have,1866,Andrew Johnson
446,been,VBN,be,1866,Andrew Johnson
447,completely,RB,completely,1866,Andrew Johnson
448,and,CC,and,1866,Andrew Johnson
449,everywhere,RB,everywhere,1866,Andrew Johnson
450,suppressed,VBN,suppress,1866,Andrew Johnson
451,and,CC,and,1866,Andrew Johnson
452,ended,VBN,end,1866,Andrew Johnson
453,and,CC,and,1866,Andrew Johnson
454,the,DT,the,1866,Andrew Johnson
455,authority,NN,authority,1866,Andrew Johnson
456,of,IN,of,1866,Andrew Johnson
457,the,DT,the,1866,Andrew Johnson
458,united,NNP,United,1866,Andrew Johnson
459,states,NNPS,States,1866,Andrew Johnson
460,has,VBZ,have,1866,Andrew Johnson
461,been,VBN,be,1866,Andrew Johnson
462,successfully,RB,successfully,1866,Andrew Johnson
463,and,CC,and,1866,Andrew Johnson
464,completely,RB,completely,1866,Andrew Johnson
465,established,VBN,establish,1866,Andrew Johnson
466,in,IN,in,1866,Andrew Johnson
467,the,DT,the,1866,Andrew Johnson
468,said,VBD,say,1866,Andrew Johnson
469,state,NNP,State,1866,Andrew Johnson
470,of,IN,of,1866,Andrew Johnson
471,texas,NNP,Texas,1866,Andrew Johnson
