,word,pos,lemma,year,president
0,these,DT,These,1993,Bill Clinton
1,questions,NNS,question,1993,Bill Clinton
2,deserve,VBP,deserve,1993,Bill Clinton
3,straight,JJ,straight,1993,Bill Clinton
4,answers,NNS,answer,1993,Bill Clinton
5,let,NNP,Let,1993,Bill Clinton
6,'s,POS,'s,1993,Bill Clinton
7,start,NN,start,1993,Bill Clinton
8,by,IN,by,1993,Bill Clinton
9,remembering,VBG,remember,1993,Bill Clinton
10,why,WRB,why,1993,Bill Clinton
11,our,PRP$,our,1993,Bill Clinton
12,troops,NN,troop,1993,Bill Clinton
13,went,VBD,go,1993,Bill Clinton
14,into,IN,into,1993,Bill Clinton
15,somalia,NNP,Somalia,1993,Bill Clinton
16,in,IN,in,1993,Bill Clinton
17,the,DT,the,1993,Bill Clinton
18,first,JJ,first,1993,Bill Clinton
19,place,NN,place,1993,Bill Clinton
20,we,PRP,We,1993,Bill Clinton
21,went,VBD,go,1993,Bill Clinton
22,because,IN,because,1993,Bill Clinton
23,only,RB,only,1993,Bill Clinton
24,the,DT,the,1993,Bill Clinton
25,united,NNP,United,1993,Bill Clinton
26,states,NNPS,States,1993,Bill Clinton
27,could,MD,could,1993,Bill Clinton
28,help,VB,help,1993,Bill Clinton
29,stop,VB,stop,1993,Bill Clinton
30,one,CD,one,1993,Bill Clinton
31,of,IN,of,1993,Bill Clinton
32,the,DT,the,1993,Bill Clinton
33,great,JJ,great,1993,Bill Clinton
34,human,JJ,human,1993,Bill Clinton
35,tragedies,NNS,tragedy,1993,Bill Clinton
36,of,IN,of,1993,Bill Clinton
37,this,DT,this,1993,Bill Clinton
38,time,NN,time,1993,Bill Clinton
39,a,DT,A,1993,Bill Clinton
40,third,JJ,third,1993,Bill Clinton
41,of,IN,of,1993,Bill Clinton
42,a,DT,a,1993,Bill Clinton
43,million,CD,million,1993,Bill Clinton
44,people,NNS,people,1993,Bill Clinton
45,had,VBD,have,1993,Bill Clinton
46,died,VBN,die,1993,Bill Clinton
47,of,IN,of,1993,Bill Clinton
48,starvation,NN,starvation,1993,Bill Clinton
49,and,CC,and,1993,Bill Clinton
50,disease,NN,disease,1993,Bill Clinton
51,twice,NNP,Twice,1993,Bill Clinton
52,that,IN,that,1993,Bill Clinton
53,many,JJ,many,1993,Bill Clinton
54,more,JJR,more,1993,Bill Clinton
55,were,VBD,be,1993,Bill Clinton
56,at,IN,at,1993,Bill Clinton
57,risk,NN,risk,1993,Bill Clinton
58,of,IN,of,1993,Bill Clinton
59,dying,VBG,die,1993,Bill Clinton
60,meanwhile,RB,Meanwhile,1993,Bill Clinton
61,tons,NNS,ton,1993,Bill Clinton
62,of,IN,of,1993,Bill Clinton
63,relief,NN,relief,1993,Bill Clinton
64,supplies,NNS,supply,1993,Bill Clinton
65,piled,VBD,pile,1993,Bill Clinton
66,up,RP,up,1993,Bill Clinton
67,in,IN,in,1993,Bill Clinton
68,the,DT,the,1993,Bill Clinton
69,capital,NN,capital,1993,Bill Clinton
70,of,IN,of,1993,Bill Clinton
71,mogadishu,NNP,Mogadishu,1993,Bill Clinton
72,because,IN,because,1993,Bill Clinton
73,a,DT,a,1993,Bill Clinton
74,small,JJ,small,1993,Bill Clinton
75,number,NN,number,1993,Bill Clinton
76,of,IN,of,1993,Bill Clinton
77,somalis,NNP,Somalis,1993,Bill Clinton
78,stopped,VBD,stop,1993,Bill Clinton
79,food,NN,food,1993,Bill Clinton
80,from,IN,from,1993,Bill Clinton
81,reaching,VBG,reach,1993,Bill Clinton
82,their,PRP$,their,1993,Bill Clinton
83,own,JJ,own,1993,Bill Clinton
84,countrymen,NNS,countryman,1993,Bill Clinton
85,our,PRP$,Our,1993,Bill Clinton
86,conscience,NN,conscience,1993,Bill Clinton
87,said,VBD,say,1993,Bill Clinton
88,enough,JJ,enough,1993,Bill Clinton
89,in,IN,In,1993,Bill Clinton
90,our,PRP$,our,1993,Bill Clinton
91,nation,NN,Nation,1993,Bill Clinton
92,'s,POS,'s,1993,Bill Clinton
93,best,JJS,best,1993,Bill Clinton
94,tradition,NN,tradition,1993,Bill Clinton
95,we,PRP,we,1993,Bill Clinton
96,took,VBD,take,1993,Bill Clinton
97,action,NN,action,1993,Bill Clinton
98,with,IN,with,1993,Bill Clinton
99,bipartisan,JJ,bipartisan,1993,Bill Clinton
100,support,NN,support,1993,Bill Clinton
101,president,NNP,President,1993,Bill Clinton
102,bush,NNP,Bush,1993,Bill Clinton
103,sent,VBD,send,1993,Bill Clinton
104,in,IN,in,1993,Bill Clinton
105,"28,000",CD,"28,000",1993,Bill Clinton
106,american,JJ,American,1993,Bill Clinton
107,troops,NNS,troop,1993,Bill Clinton
108,as,IN,as,1993,Bill Clinton
109,part,NN,part,1993,Bill Clinton
110,of,IN,of,1993,Bill Clinton
111,a,DT,a,1993,Bill Clinton
112,united,NNP,United,1993,Bill Clinton
113,nations,NNP,Nations,1993,Bill Clinton
