,word,pos,lemma,year,president
0,in,IN,In,1991,George H. W. Bush
1,addition,NN,addition,1991,George H. W. Bush
2,to,TO,to,1991,George H. W. Bush
3,these,DT,these,1991,George H. W. Bush
4,proposals,NNS,proposal,1991,George H. W. Bush
5,we,PRP,we,1991,George H. W. Bush
6,must,MD,must,1991,George H. W. Bush
7,recognize,VB,recognize,1991,George H. W. Bush
8,that,IN,that,1991,George H. W. Bush
9,our,PRP$,our,1991,George H. W. Bush
10,economic,JJ,economic,1991,George H. W. Bush
11,strength,NN,strength,1991,George H. W. Bush
12,depends,VBZ,depend,1991,George H. W. Bush
13,on,IN,on,1991,George H. W. Bush
14,being,VBG,be,1991,George H. W. Bush
15,competitive,JJ,competitive,1991,George H. W. Bush
16,in,IN,in,1991,George H. W. Bush
17,world,NN,world,1991,George H. W. Bush
18,markets,NNS,market,1991,George H. W. Bush
19,we,PRP,We,1991,George H. W. Bush
20,must,MD,must,1991,George H. W. Bush
21,continue,VB,continue,1991,George H. W. Bush
22,to,TO,to,1991,George H. W. Bush
23,expand,VB,expand,1991,George H. W. Bush
24,american,JJ,American,1991,George H. W. Bush
25,exports,NNS,export,1991,George H. W. Bush
26,a,DT,A,1991,George H. W. Bush
27,successful,JJ,successful,1991,George H. W. Bush
28,uruguay,NNP,Uruguay,1991,George H. W. Bush
29,round,NN,round,1991,George H. W. Bush
30,of,IN,of,1991,George H. W. Bush
31,world,NN,world,1991,George H. W. Bush
32,trade,NN,trade,1991,George H. W. Bush
33,negotiations,NNS,negotiation,1991,George H. W. Bush
34,will,MD,will,1991,George H. W. Bush
35,create,VB,create,1991,George H. W. Bush
36,more,RBR,more,1991,George H. W. Bush
37,real,JJ,real,1991,George H. W. Bush
38,jobs,NNS,job,1991,George H. W. Bush
39,and,CC,and,1991,George H. W. Bush
40,more,JJR,more,1991,George H. W. Bush
41,real,JJ,real,1991,George H. W. Bush
42,growth,NN,growth,1991,George H. W. Bush
43,for,IN,for,1991,George H. W. Bush
44,all,DT,all,1991,George H. W. Bush
45,nations,NNS,nation,1991,George H. W. Bush
46,you,PRP,You,1991,George H. W. Bush
47,and,CC,and,1991,George H. W. Bush
48,i,PRP,I,1991,George H. W. Bush
49,know,VBP,know,1991,George H. W. Bush
50,that,IN,that,1991,George H. W. Bush
51,if,IN,if,1991,George H. W. Bush
52,the,DT,the,1991,George H. W. Bush
53,playing,NN,playing,1991,George H. W. Bush
54,field,NN,field,1991,George H. W. Bush
55,is,VBZ,be,1991,George H. W. Bush
56,level,JJ,level,1991,George H. W. Bush
57,america,NNP,America,1991,George H. W. Bush
58,'s,POS,'s,1991,George H. W. Bush
59,workers,NNS,worker,1991,George H. W. Bush
60,and,CC,and,1991,George H. W. Bush
61,farmers,NNS,farmer,1991,George H. W. Bush
62,can,MD,can,1991,George H. W. Bush
63,out-work,VB,out-work,1991,George H. W. Bush
64,out-produce,JJ,out-produce,1991,George H. W. Bush
65,anyone,NN,anyone,1991,George H. W. Bush
66,anytime,RB,anytime,1991,George H. W. Bush
67,anywhere,RB,anywhere,1991,George H. W. Bush
68,and,CC,And,1991,George H. W. Bush
69,with,IN,with,1991,George H. W. Bush
70,a,DT,a,1991,George H. W. Bush
71,mexican,NNP,Mexican,1991,George H. W. Bush
72,free,JJ,free,1991,George H. W. Bush
73,trade,NN,trade,1991,George H. W. Bush
74,agreement,NN,agreement,1991,George H. W. Bush
75,and,CC,and,1991,George H. W. Bush
76,our,PRP$,our,1991,George H. W. Bush
77,enterprise,NN,Enterprise,1991,George H. W. Bush
78,for,IN,for,1991,George H. W. Bush
79,the,DT,the,1991,George H. W. Bush
80,americas,NNP,Americas,1991,George H. W. Bush
81,initiative,NNP,Initiative,1991,George H. W. Bush
82,we,PRP,we,1991,George H. W. Bush
83,can,MD,can,1991,George H. W. Bush
84,help,VB,help,1991,George H. W. Bush
85,our,PRP$,our,1991,George H. W. Bush
86,partners,NNS,partner,1991,George H. W. Bush
87,strengthen,VBP,strengthen,1991,George H. W. Bush
88,their,PRP$,their,1991,George H. W. Bush
89,economies,NNS,economy,1991,George H. W. Bush
90,and,CC,and,1991,George H. W. Bush
91,move,VB,move,1991,George H. W. Bush
92,toward,IN,toward,1991,George H. W. Bush
93,a,DT,a,1991,George H. W. Bush
94,free,JJ,free,1991,George H. W. Bush
95,trade,NN,trade,1991,George H. W. Bush
96,zone,NN,zone,1991,George H. W. Bush
97,throughout,IN,throughout,1991,George H. W. Bush
98,this,DT,this,1991,George H. W. Bush
99,entire,JJ,entire,1991,George H. W. Bush
100,hemisphere,NN,hemisphere,1991,George H. W. Bush
101,the,DT,The,1991,George H. W. Bush
102,budget,NN,budget,1991,George H. W. Bush
103,also,RB,also,1991,George H. W. Bush
104,includes,VBZ,include,1991,George H. W. Bush
105,a,DT,a,1991,George H. W. Bush
106,plan,NN,plan,1991,George H. W. Bush
107,of,IN,of,1991,George H. W. Bush
108,action,NN,action,1991,George H. W. Bush
109,right,NN,right,1991,George H. W. Bush
110,here,RB,here,1991,George H. W. Bush
111,at,IN,at,1991,George H. W. Bush
112,home,NN,home,1991,George H. W. Bush
113,to,TO,to,1991,George H. W. Bush
114,put,VB,put,1991,George H. W. Bush
115,more,JJR,more,1991,George H. W. Bush
116,power,NN,power,1991,George H. W. Bush
117,and,CC,and,1991,George H. W. Bush
118,opportunity,NN,opportunity,1991,George H. W. Bush
119,in,IN,in,1991,George H. W. Bush
120,the,DT,the,1991,George H. W. Bush
121,hands,NNS,hand,1991,George H. W. Bush
122,of,IN,of,1991,George H. W. Bush
123,the,DT,the,1991,George H. W. Bush
124,individual,NN,individual,1991,George H. W. Bush
125,and,CC,And,1991,George H. W. Bush
126,that,DT,that,1991,George H. W. Bush
127,means,VBZ,mean,1991,George H. W. Bush
128,new,JJ,new,1991,George H. W. Bush
