,word,pos,lemma,year,president
0,for,IN,For,1969,Richard Nixon
1,these,DT,these,1969,Richard Nixon
2,reasons,NNS,reason,1969,Richard Nixon
3,i,PRP,I,1969,Richard Nixon
4,rejected,VBD,reject,1969,Richard Nixon
5,the,DT,the,1969,Richard Nixon
6,recommendation,NN,recommendation,1969,Richard Nixon
7,that,IN,that,1969,Richard Nixon
8,i,PRP,I,1969,Richard Nixon
9,should,MD,should,1969,Richard Nixon
10,end,VB,end,1969,Richard Nixon
11,the,DT,the,1969,Richard Nixon
12,war,NN,war,1969,Richard Nixon
13,by,IN,by,1969,Richard Nixon
14,immediately,RB,immediately,1969,Richard Nixon
15,withdrawing,VBG,withdraw,1969,Richard Nixon
16,all,DT,all,1969,Richard Nixon
17,of,IN,of,1969,Richard Nixon
18,our,PRP$,our,1969,Richard Nixon
19,forces,NNS,force,1969,Richard Nixon
20,i,PRP,I,1969,Richard Nixon
21,chose,VBD,choose,1969,Richard Nixon
22,instead,RB,instead,1969,Richard Nixon
23,to,TO,to,1969,Richard Nixon
24,change,VB,change,1969,Richard Nixon
25,american,JJ,American,1969,Richard Nixon
26,policy,NN,policy,1969,Richard Nixon
27,on,IN,on,1969,Richard Nixon
28,both,CC,both,1969,Richard Nixon
29,the,DT,the,1969,Richard Nixon
30,negotiating,NN,negotiating,1969,Richard Nixon
31,front,NN,front,1969,Richard Nixon
32,and,CC,and,1969,Richard Nixon
33,battlefront,NN,battlefront,1969,Richard Nixon
34,in,IN,In,1969,Richard Nixon
35,order,NN,order,1969,Richard Nixon
36,to,TO,to,1969,Richard Nixon
37,end,VB,end,1969,Richard Nixon
38,a,DT,a,1969,Richard Nixon
39,war,NN,war,1969,Richard Nixon
40,fought,NN,fought,1969,Richard Nixon
41,on,IN,on,1969,Richard Nixon
42,many,JJ,many,1969,Richard Nixon
43,fronts,NNS,front,1969,Richard Nixon
44,i,PRP,I,1969,Richard Nixon
45,initiated,VBD,initiate,1969,Richard Nixon
46,a,DT,a,1969,Richard Nixon
47,pursuit,NN,pursuit,1969,Richard Nixon
48,for,IN,for,1969,Richard Nixon
49,peace,NN,peace,1969,Richard Nixon
50,on,IN,on,1969,Richard Nixon
51,many,JJ,many,1969,Richard Nixon
52,fronts,NNS,front,1969,Richard Nixon
53,in,IN,In,1969,Richard Nixon
54,a,DT,a,1969,Richard Nixon
55,television,NN,television,1969,Richard Nixon
56,speech,NN,speech,1969,Richard Nixon
57,on,IN,on,1969,Richard Nixon
