,word,pos,lemma,year,president
0,it,PRP,It,1968,Lyndon B. Johnson
1,was,VBD,be,1968,Lyndon B. Johnson
2,made,VBN,make,1968,Lyndon B. Johnson
3,just,RB,just,1968,Lyndon B. Johnson
4,as,IN,as,1968,Lyndon B. Johnson
5,clear,JJ,clear,1968,Lyndon B. Johnson
6,to,TO,to,1968,Lyndon B. Johnson
7,north,NNP,North,1968,Lyndon B. Johnson
8,vietnam,NNP,Vietnam,1968,Lyndon B. Johnson
9,that,IN,that,1968,Lyndon B. Johnson
10,a,DT,a,1968,Lyndon B. Johnson
11,total,JJ,total,1968,Lyndon B. Johnson
12,bombing,NN,bombing,1968,Lyndon B. Johnson
13,halt,NN,halt,1968,Lyndon B. Johnson
14,must,MD,must,1968,Lyndon B. Johnson
15,not,RB,not,1968,Lyndon B. Johnson
16,risk,VB,risk,1968,Lyndon B. Johnson
17,the,DT,the,1968,Lyndon B. Johnson
18,lives,NNS,life,1968,Lyndon B. Johnson
19,of,IN,of,1968,Lyndon B. Johnson
20,our,PRP$,our,1968,Lyndon B. Johnson
21,men,NNS,men,1968,Lyndon B. Johnson
22,when,WRB,When,1968,Lyndon B. Johnson
23,i,PRP,I,1968,Lyndon B. Johnson
24,spoke,VBD,speak,1968,Lyndon B. Johnson
25,last,JJ,last,1968,Lyndon B. Johnson
26,march,NNP,March,1968,Lyndon B. Johnson
27,31st,CD,31st,1968,Lyndon B. Johnson
28,i,PRP,I,1968,Lyndon B. Johnson
29,said,VBD,say,1968,Lyndon B. Johnson
30,that,IN,that,1968,Lyndon B. Johnson
31,evening,NN,evening,1968,Lyndon B. Johnson
32,``,``,``,1968,Lyndon B. Johnson
33,whether,IN,Whether,1968,Lyndon B. Johnson
34,a,DT,a,1968,Lyndon B. Johnson
35,complete,JJ,complete,1968,Lyndon B. Johnson
36,bombing,NN,bombing,1968,Lyndon B. Johnson
37,halt,NN,halt,1968,Lyndon B. Johnson
38,becomes,VBZ,become,1968,Lyndon B. Johnson
39,possible,JJ,possible,1968,Lyndon B. Johnson
40,in,IN,in,1968,Lyndon B. Johnson
41,the,DT,the,1968,Lyndon B. Johnson
42,future,NN,future,1968,Lyndon B. Johnson
43,will,MD,will,1968,Lyndon B. Johnson
44,be,VB,be,1968,Lyndon B. Johnson
45,determined,VBN,determine,1968,Lyndon B. Johnson
46,by,IN,by,1968,Lyndon B. Johnson
47,events,NNS,event,1968,Lyndon B. Johnson
48,'','','',1968,Lyndon B. Johnson
49,well,RB,Well,1968,Lyndon B. Johnson
50,i,PRP,I,1968,Lyndon B. Johnson
51,can,MD,can,1968,Lyndon B. Johnson
52,not,RB,not,1968,Lyndon B. Johnson
53,tell,VB,tell,1968,Lyndon B. Johnson
54,you,PRP,you,1968,Lyndon B. Johnson
55,tonight,VBN,tonight,1968,Lyndon B. Johnson
56,specifically,RB,specifically,1968,Lyndon B. Johnson
57,in,IN,in,1968,Lyndon B. Johnson
58,all,DT,all,1968,Lyndon B. Johnson
59,detail,NN,detail,1968,Lyndon B. Johnson
60,why,WRB,why,1968,Lyndon B. Johnson
61,there,EX,there,1968,Lyndon B. Johnson
62,has,VBZ,have,1968,Lyndon B. Johnson
63,been,VBN,be,1968,Lyndon B. Johnson
64,progress,VBN,progress,1968,Lyndon B. Johnson
65,in,IN,in,1968,Lyndon B. Johnson
66,paris,NNP,Paris,1968,Lyndon B. Johnson
67,but,CC,But,1968,Lyndon B. Johnson
68,i,PRP,I,1968,Lyndon B. Johnson
69,can,MD,can,1968,Lyndon B. Johnson
70,tell,VB,tell,1968,Lyndon B. Johnson
71,you,PRP,you,1968,Lyndon B. Johnson
72,that,IN,that,1968,Lyndon B. Johnson
73,a,DT,a,1968,Lyndon B. Johnson
74,series,NN,series,1968,Lyndon B. Johnson
75,of,IN,of,1968,Lyndon B. Johnson
76,hopeful,JJ,hopeful,1968,Lyndon B. Johnson
77,events,NNS,event,1968,Lyndon B. Johnson
78,has,VBZ,have,1968,Lyndon B. Johnson
79,occurred,VBN,occur,1968,Lyndon B. Johnson
80,in,IN,in,1968,Lyndon B. Johnson
81,south,NNP,South,1968,Lyndon B. Johnson
82,vietnam,NNP,Vietnam,1968,Lyndon B. Johnson
83,—the,JJ,—The,1968,Lyndon B. Johnson
84,government,NNP,Government,1968,Lyndon B. Johnson
85,of,IN,of,1968,Lyndon B. Johnson
86,south,NNP,South,1968,Lyndon B. Johnson
87,vietnam,NNP,Vietnam,1968,Lyndon B. Johnson
88,has,VBZ,have,1968,Lyndon B. Johnson
89,grown,VBN,grow,1968,Lyndon B. Johnson
90,steadily,RB,steadily,1968,Lyndon B. Johnson
91,stronger,JJR,strong,1968,Lyndon B. Johnson
92,—south,NNP,—South,1968,Lyndon B. Johnson
93,vietnam,NNP,Vietnam,1968,Lyndon B. Johnson
94,'s,POS,'s,1968,Lyndon B. Johnson
95,armed,NNP,Armed,1968,Lyndon B. Johnson
96,forces,NNS,Forces,1968,Lyndon B. Johnson
97,have,VBP,have,1968,Lyndon B. Johnson
98,been,VBN,be,1968,Lyndon B. Johnson
99,substantially,RB,substantially,1968,Lyndon B. Johnson
100,increased,VBN,increase,1968,Lyndon B. Johnson
101,to,TO,to,1968,Lyndon B. Johnson
102,the,DT,the,1968,Lyndon B. Johnson
103,point,NN,point,1968,Lyndon B. Johnson
104,where,WRB,where,1968,Lyndon B. Johnson
105,a,DT,a,1968,Lyndon B. Johnson
106,million,CD,million,1968,Lyndon B. Johnson
107,men,NNS,men,1968,Lyndon B. Johnson
108,are,VBP,be,1968,Lyndon B. Johnson
109,tonight,VBN,tonight,1968,Lyndon B. Johnson
110,under,IN,under,1968,Lyndon B. Johnson
111,arms,NNS,arm,1968,Lyndon B. Johnson
112,and,CC,and,1968,Lyndon B. Johnson
113,the,DT,the,1968,Lyndon B. Johnson
114,effectiveness,NN,effectiveness,1968,Lyndon B. Johnson
115,of,IN,of,1968,Lyndon B. Johnson
116,these,DT,these,1968,Lyndon B. Johnson
117,men,NNS,men,1968,Lyndon B. Johnson
118,has,VBZ,have,1968,Lyndon B. Johnson
119,steadily,RB,steadily,1968,Lyndon B. Johnson
120,improved,VBN,improve,1968,Lyndon B. Johnson
121,—the,JJ,—The,1968,Lyndon B. Johnson
122,superb,NN,superb,1968,Lyndon B. Johnson
123,performance,NN,performance,1968,Lyndon B. Johnson
124,of,IN,of,1968,Lyndon B. Johnson
125,our,PRP$,our,1968,Lyndon B. Johnson
126,own,JJ,own,1968,Lyndon B. Johnson
127,men,NNS,men,1968,Lyndon B. Johnson
128,under,IN,under,1968,Lyndon B. Johnson
129,the,DT,the,1968,Lyndon B. Johnson
130,brilliant,JJ,brilliant,1968,Lyndon B. Johnson
131,leadership,NN,leadership,1968,Lyndon B. Johnson
132,of,IN,of,1968,Lyndon B. Johnson
133,general,NNP,General,1968,Lyndon B. Johnson
134,westmoreland,NNP,Westmoreland,1968,Lyndon B. Johnson
135,and,CC,and,1968,Lyndon B. Johnson
136,general,NNP,General,1968,Lyndon B. Johnson
137,abrams,NNP,Abrams,1968,Lyndon B. Johnson
138,has,VBZ,have,1968,Lyndon B. Johnson
139,produced,VBN,produce,1968,Lyndon B. Johnson
140,truly,RB,truly,1968,Lyndon B. Johnson
141,remarkable,JJ,remarkable,1968,Lyndon B. Johnson
142,results,NNS,result,1968,Lyndon B. Johnson
143,now,RB,Now,1968,Lyndon B. Johnson
