,word,pos,lemma,year,president
0,now,RB,Now,1961,John F. Kennedy
1,on,IN,on,1961,John F. Kennedy
2,the,DT,the,1961,John F. Kennedy
3,friday,NNP,Friday,1961,John F. Kennedy
4,after,IN,after,1961,John F. Kennedy
5,next,JJ,next,1961,John F. Kennedy
6,i,PRP,I,1961,John F. Kennedy
7,am,VBP,be,1961,John F. Kennedy
8,to,TO,to,1961,John F. Kennedy
9,assume,VB,assume,1961,John F. Kennedy
10,new,JJ,new,1961,John F. Kennedy
11,and,CC,and,1961,John F. Kennedy
12,broader,JJR,broad,1961,John F. Kennedy
13,responsibilities,NNS,responsibility,1961,John F. Kennedy
14,but,CC,But,1961,John F. Kennedy
15,i,PRP,I,1961,John F. Kennedy
16,am,VBP,be,1961,John F. Kennedy
17,not,RB,not,1961,John F. Kennedy
18,here,RB,here,1961,John F. Kennedy
19,to,TO,to,1961,John F. Kennedy
20,bid,VB,bid,1961,John F. Kennedy
21,farewell,NN,farewell,1961,John F. Kennedy
22,to,TO,to,1961,John F. Kennedy
23,massachusetts,NNP,Massachusetts,1961,John F. Kennedy
24,for,IN,For,1961,John F. Kennedy
25,forty-three,JJ,forty-three,1961,John F. Kennedy
26,years—whether,NN,years—whether,1961,John F. Kennedy
27,i,PRP,I,1961,John F. Kennedy
28,was,VBD,be,1961,John F. Kennedy
29,in,IN,in,1961,John F. Kennedy
30,london,NNP,London,1961,John F. Kennedy
31,washington,NNP,Washington,1961,John F. Kennedy
32,the,DT,the,1961,John F. Kennedy
33,south,NNP,South,1961,John F. Kennedy
34,pacific,NNP,Pacific,1961,John F. Kennedy
35,or,CC,or,1961,John F. Kennedy
36,elsewhere—this,NN,elsewhere—this,1961,John F. Kennedy
37,has,VBZ,have,1961,John F. Kennedy
38,been,VBN,be,1961,John F. Kennedy
39,my,PRP$,my,1961,John F. Kennedy
40,home,NN,home,1961,John F. Kennedy
41,and,CC,and,1961,John F. Kennedy
42,god,NNP,God,1961,John F. Kennedy
43,willing,JJ,willing,1961,John F. Kennedy
44,wherever,WRB,wherever,1961,John F. Kennedy
45,i,PRP,I,1961,John F. Kennedy
46,serve,VBP,serve,1961,John F. Kennedy
47,this,DT,this,1961,John F. Kennedy
48,shall,MD,shall,1961,John F. Kennedy
49,remain,VB,remain,1961,John F. Kennedy
50,my,PRP$,my,1961,John F. Kennedy
51,home,NN,home,1961,John F. Kennedy
52,it,PRP,It,1961,John F. Kennedy
53,was,VBD,be,1961,John F. Kennedy
54,here,RB,here,1961,John F. Kennedy
55,my,PRP$,my,1961,John F. Kennedy
56,grandparents,NNS,grandparent,1961,John F. Kennedy
57,were,VBD,be,1961,John F. Kennedy
58,born—it,NN,born—it,1961,John F. Kennedy
59,is,VBZ,be,1961,John F. Kennedy
60,here,RB,here,1961,John F. Kennedy
61,i,PRP,I,1961,John F. Kennedy
62,hope,VBP,hope,1961,John F. Kennedy
63,my,PRP$,my,1961,John F. Kennedy
64,grandchildren,NNS,grandchild,1961,John F. Kennedy
65,will,MD,will,1961,John F. Kennedy
66,be,VB,be,1961,John F. Kennedy
67,born,VBN,bear,1961,John F. Kennedy
68,i,PRP,I,1961,John F. Kennedy
69,speak,VBP,speak,1961,John F. Kennedy
70,neither,DT,neither,1961,John F. Kennedy
71,from,IN,from,1961,John F. Kennedy
72,false,JJ,false,1961,John F. Kennedy
73,provincial,JJ,provincial,1961,John F. Kennedy
74,pride,NN,pride,1961,John F. Kennedy
75,nor,CC,nor,1961,John F. Kennedy
76,artful,JJ,artful,1961,John F. Kennedy
77,political,JJ,political,1961,John F. Kennedy
78,flattery,NN,flattery,1961,John F. Kennedy
79,for,IN,For,1961,John F. Kennedy
80,no,DT,no,1961,John F. Kennedy
81,man,NN,man,1961,John F. Kennedy
82,about,IN,about,1961,John F. Kennedy
83,to,TO,to,1961,John F. Kennedy
84,enter,VB,enter,1961,John F. Kennedy
85,high,JJ,high,1961,John F. Kennedy
86,office,NN,office,1961,John F. Kennedy
87,in,IN,in,1961,John F. Kennedy
88,this,DT,this,1961,John F. Kennedy
89,country,NN,country,1961,John F. Kennedy
90,can,MD,can,1961,John F. Kennedy
91,ever,RB,ever,1961,John F. Kennedy
92,be,VB,be,1961,John F. Kennedy
93,unmindful,JJ,unmindful,1961,John F. Kennedy
94,of,IN,of,1961,John F. Kennedy
95,the,DT,the,1961,John F. Kennedy
96,contribution,NN,contribution,1961,John F. Kennedy
97,this,DT,this,1961,John F. Kennedy
98,state,NN,state,1961,John F. Kennedy
99,has,VBZ,have,1961,John F. Kennedy
100,made,VBN,make,1961,John F. Kennedy
101,to,TO,to,1961,John F. Kennedy
102,our,PRP$,our,1961,John F. Kennedy
103,national,JJ,national,1961,John F. Kennedy
104,greatness,NN,greatness,1961,John F. Kennedy
105,its,PRP$,Its,1961,John F. Kennedy
106,leaders,NNS,leader,1961,John F. Kennedy
107,have,VBP,have,1961,John F. Kennedy
108,shaped,VBN,shape,1961,John F. Kennedy
109,our,PRP$,our,1961,John F. Kennedy
110,destiny,NN,destiny,1961,John F. Kennedy
111,long,RB,long,1961,John F. Kennedy
112,before,IN,before,1961,John F. Kennedy
113,the,DT,the,1961,John F. Kennedy
114,great,JJ,great,1961,John F. Kennedy
115,republic,NN,republic,1961,John F. Kennedy
116,was,VBD,be,1961,John F. Kennedy
117,born,VBN,bear,1961,John F. Kennedy
118,its,PRP$,Its,1961,John F. Kennedy
119,principles,NNS,principle,1961,John F. Kennedy
120,have,VBP,have,1961,John F. Kennedy
121,guided,VBN,guide,1961,John F. Kennedy
122,our,PRP$,our,1961,John F. Kennedy
123,footsteps,NNS,footstep,1961,John F. Kennedy
124,in,IN,in,1961,John F. Kennedy
125,times,NNS,time,1961,John F. Kennedy
126,of,IN,of,1961,John F. Kennedy
127,crisis,NN,crisis,1961,John F. Kennedy
128,as,RB,as,1961,John F. Kennedy
129,well,RB,well,1961,John F. Kennedy
130,as,IN,as,1961,John F. Kennedy
131,in,IN,in,1961,John F. Kennedy
132,times,NNS,time,1961,John F. Kennedy
133,of,IN,of,1961,John F. Kennedy
134,calm,NN,calm,1961,John F. Kennedy
135,its,PRP$,Its,1961,John F. Kennedy
136,democratic,JJ,democratic,1961,John F. Kennedy
137,institutions—including,NN,institutions—including,1961,John F. Kennedy
138,this,DT,this,1961,John F. Kennedy
