,word,pos,lemma,year,president
0,securing,VBG,Securing,1989,George H. W. Bush
1,a,DT,a,1989,George H. W. Bush
2,more,RBR,more,1989,George H. W. Bush
3,peaceful,JJ,peaceful,1989,George H. W. Bush
4,world,NN,world,1989,George H. W. Bush
5,is,VBZ,be,1989,George H. W. Bush
6,perhaps,RB,perhaps,1989,George H. W. Bush
7,the,DT,the,1989,George H. W. Bush
8,most,RBS,most,1989,George H. W. Bush
9,important,JJ,important,1989,George H. W. Bush
10,priority,NN,priority,1989,George H. W. Bush
11,i,PRP,I,1989,George H. W. Bush
12,'d,MD,'d,1989,George H. W. Bush
13,like,VB,like,1989,George H. W. Bush
14,to,TO,to,1989,George H. W. Bush
15,address,VB,address,1989,George H. W. Bush
16,tonight,NN,tonight,1989,George H. W. Bush
17,you,PRP,You,1989,George H. W. Bush
18,know,VBP,know,1989,George H. W. Bush
19,we,PRP,we,1989,George H. W. Bush
20,meet,VBP,meet,1989,George H. W. Bush
21,at,IN,at,1989,George H. W. Bush
22,a,DT,a,1989,George H. W. Bush
23,time,NN,time,1989,George H. W. Bush
24,of,IN,of,1989,George H. W. Bush
25,extraordinary,JJ,extraordinary,1989,George H. W. Bush
26,hope,NN,hope,1989,George H. W. Bush
27,never,NNP,Never,1989,George H. W. Bush
28,before,IN,before,1989,George H. W. Bush
29,in,IN,in,1989,George H. W. Bush
30,this,DT,this,1989,George H. W. Bush
31,century,NN,century,1989,George H. W. Bush
32,have,VB,have,1989,George H. W. Bush
33,our,PRP$,our,1989,George H. W. Bush
34,values,NNS,value,1989,George H. W. Bush
35,of,IN,of,1989,George H. W. Bush
36,freedom,NN,freedom,1989,George H. W. Bush
37,democracy,NN,democracy,1989,George H. W. Bush
38,and,CC,and,1989,George H. W. Bush
39,economic,JJ,economic,1989,George H. W. Bush
40,opportunity,NN,opportunity,1989,George H. W. Bush
41,been,VBN,be,1989,George H. W. Bush
42,such,PDT,such,1989,George H. W. Bush
43,a,DT,a,1989,George H. W. Bush
44,powerful,JJ,powerful,1989,George H. W. Bush
45,and,CC,and,1989,George H. W. Bush
46,intellectual,JJ,intellectual,1989,George H. W. Bush
47,force,NN,force,1989,George H. W. Bush
48,around,IN,around,1989,George H. W. Bush
49,the,DT,the,1989,George H. W. Bush
50,globe,NN,globe,1989,George H. W. Bush
51,never,NNP,Never,1989,George H. W. Bush
52,before,IN,before,1989,George H. W. Bush
53,has,VBZ,have,1989,George H. W. Bush
54,our,PRP$,our,1989,George H. W. Bush
55,leadership,NN,leadership,1989,George H. W. Bush
56,been,VBN,be,1989,George H. W. Bush
57,so,RB,so,1989,George H. W. Bush
58,crucial,JJ,crucial,1989,George H. W. Bush
59,because,IN,because,1989,George H. W. Bush
60,while,IN,while,1989,George H. W. Bush
61,america,NNP,America,1989,George H. W. Bush
62,has,VBZ,have,1989,George H. W. Bush
63,its,PRP$,its,1989,George H. W. Bush
64,eyes,NNS,eye,1989,George H. W. Bush
65,on,IN,on,1989,George H. W. Bush
66,the,DT,the,1989,George H. W. Bush
67,future,NN,future,1989,George H. W. Bush
68,the,DT,the,1989,George H. W. Bush
69,world,NN,world,1989,George H. W. Bush
70,has,VBZ,have,1989,George H. W. Bush
71,its,PRP$,its,1989,George H. W. Bush
72,eyes,NNS,eye,1989,George H. W. Bush
73,on,IN,on,1989,George H. W. Bush
74,america,NNP,America,1989,George H. W. Bush
75,and,CC,And,1989,George H. W. Bush
76,it,PRP,it,1989,George H. W. Bush
77,'s,VBZ,'s,1989,George H. W. Bush
78,a,DT,a,1989,George H. W. Bush
79,time,NN,time,1989,George H. W. Bush
80,of,IN,of,1989,George H. W. Bush
81,great,JJ,great,1989,George H. W. Bush
82,change,NN,change,1989,George H. W. Bush
83,in,IN,in,1989,George H. W. Bush
84,the,DT,the,1989,George H. W. Bush
85,world,NN,world,1989,George H. W. Bush
86,and,CC,and,1989,George H. W. Bush
