,word,pos,lemma,year,president
0,today,NN,Today,1982,Ronald Reagan
1,the,DT,the,1982,Ronald Reagan
2,united,NNP,United,1982,Ronald Reagan
3,states,NNPS,States,1982,Ronald Reagan
4,proposes,VBZ,propose,1982,Ronald Reagan
5,an,DT,an,1982,Ronald Reagan
6,international,JJ,international,1982,Ronald Reagan
7,conference,NN,conference,1982,Ronald Reagan
8,on,IN,on,1982,Ronald Reagan
9,military,JJ,military,1982,Ronald Reagan
10,expenditures,NNS,expenditure,1982,Ronald Reagan
11,to,TO,to,1982,Ronald Reagan
12,build,VB,build,1982,Ronald Reagan
13,on,IN,on,1982,Ronald Reagan
14,the,DT,the,1982,Ronald Reagan
15,work,NN,work,1982,Ronald Reagan
16,of,IN,of,1982,Ronald Reagan
17,this,DT,this,1982,Ronald Reagan
18,body,NN,body,1982,Ronald Reagan
19,in,IN,in,1982,Ronald Reagan
20,developing,VBG,develop,1982,Ronald Reagan
21,a,DT,a,1982,Ronald Reagan
22,common,JJ,common,1982,Ronald Reagan
23,system,NN,system,1982,Ronald Reagan
24,for,IN,for,1982,Ronald Reagan
25,accounting,NN,accounting,1982,Ronald Reagan
26,and,CC,and,1982,Ronald Reagan
27,reporting,NN,reporting,1982,Ronald Reagan
28,we,PRP,We,1982,Ronald Reagan
29,urge,VBP,urge,1982,Ronald Reagan
30,the,DT,the,1982,Ronald Reagan
31,soviet,NNP,Soviet,1982,Ronald Reagan
32,union,NNP,Union,1982,Ronald Reagan
33,in,IN,in,1982,Ronald Reagan
34,particular,JJ,particular,1982,Ronald Reagan
35,to,TO,to,1982,Ronald Reagan
36,join,VB,join,1982,Ronald Reagan
37,this,DT,this,1982,Ronald Reagan
38,effort,NN,effort,1982,Ronald Reagan
39,in,IN,in,1982,Ronald Reagan
40,good,JJ,good,1982,Ronald Reagan
41,faith,NN,faith,1982,Ronald Reagan
42,to,TO,to,1982,Ronald Reagan
43,revise,VB,revise,1982,Ronald Reagan
44,the,DT,the,1982,Ronald Reagan
45,universally,RB,universally,1982,Ronald Reagan
46,discredited,VBN,discredit,1982,Ronald Reagan
47,official,JJ,official,1982,Ronald Reagan
48,figures,NNS,figure,1982,Ronald Reagan
49,it,PRP,it,1982,Ronald Reagan
50,publishes,VBZ,publish,1982,Ronald Reagan
51,and,CC,and,1982,Ronald Reagan
52,to,TO,to,1982,Ronald Reagan
53,join,VB,join,1982,Ronald Reagan
54,with,IN,with,1982,Ronald Reagan
55,us,PRP,us,1982,Ronald Reagan
56,in,IN,in,1982,Ronald Reagan
57,giving,VBG,give,1982,Ronald Reagan
58,the,DT,the,1982,Ronald Reagan
59,world,NN,world,1982,Ronald Reagan
60,a,DT,a,1982,Ronald Reagan
61,true,JJ,true,1982,Ronald Reagan
62,account,NN,account,1982,Ronald Reagan
63,of,IN,of,1982,Ronald Reagan
64,the,DT,the,1982,Ronald Reagan
65,resources,NNS,resource,1982,Ronald Reagan
66,we,PRP,we,1982,Ronald Reagan
67,allocate,VBP,allocate,1982,Ronald Reagan
68,to,TO,to,1982,Ronald Reagan
