,word,pos,lemma,year,president
0,for,IN,For,1995,Bill Clinton
1,an,DT,an,1995,Bill Clinton
2,example,NN,example,1995,Bill Clinton
3,of,IN,of,1995,Bill Clinton
4,where,WRB,where,1995,Bill Clinton
5,the,DT,the,1995,Bill Clinton
6,best,JJS,best,1995,Bill Clinton
7,of,IN,of,1995,Bill Clinton
8,our,PRP$,our,1995,Bill Clinton
9,future,NN,future,1995,Bill Clinton
10,lies,VBZ,lie,1995,Bill Clinton
11,just,RB,just,1995,Bill Clinton
12,think,VBP,think,1995,Bill Clinton
13,about,IN,about,1995,Bill Clinton
14,our,PRP$,our,1995,Bill Clinton
15,space,NN,space,1995,Bill Clinton
16,program,NN,program,1995,Bill Clinton
17,and,CC,and,1995,Bill Clinton
18,the,DT,the,1995,Bill Clinton
19,stunning,JJ,stunning,1995,Bill Clinton
20,hookup,NN,hookup,1995,Bill Clinton
21,with,IN,with,1995,Bill Clinton
22,the,DT,the,1995,Bill Clinton
23,russian,JJ,Russian,1995,Bill Clinton
24,space,NN,space,1995,Bill Clinton
25,station,NN,station,1995,Bill Clinton
26,this,DT,this,1995,Bill Clinton
27,month,NN,month,1995,Bill Clinton
28,let,VB,Let,1995,Bill Clinton
29,'s,POS,'s,1995,Bill Clinton
30,remember,VB,remember,1995,Bill Clinton
31,that,IN,that,1995,Bill Clinton
32,that,DT,that,1995,Bill Clinton
33,program,NN,program,1995,Bill Clinton
34,the,DT,the,1995,Bill Clinton
35,world,NN,world,1995,Bill Clinton
36,'s,POS,'s,1995,Bill Clinton
37,finest,JJS,fine,1995,Bill Clinton
38,began,VBD,begin,1995,Bill Clinton
39,with,IN,with,1995,Bill Clinton
40,heroes,NNS,hero,1995,Bill Clinton
41,like,IN,like,1995,Bill Clinton
42,alan,NNP,Alan,1995,Bill Clinton
43,shepard,NNP,Shepard,1995,Bill Clinton
44,and,CC,and,1995,Bill Clinton
45,senator,NNP,Senator,1995,Bill Clinton
46,john,NNP,John,1995,Bill Clinton
47,glenn,NNP,Glenn,1995,Bill Clinton
48,but,CC,but,1995,Bill Clinton
49,today,NN,today,1995,Bill Clinton
50,it,PRP,it,1995,Bill Clinton
51,'s,VBZ,'s,1995,Bill Clinton
52,had,VBD,have,1995,Bill Clinton
53,american,JJ,American,1995,Bill Clinton
54,heroes,NNS,hero,1995,Bill Clinton
55,like,IN,like,1995,Bill Clinton
56,sally,NNP,Sally,1995,Bill Clinton
57,ride,NNP,Ride,1995,Bill Clinton
58,ellen,NNP,Ellen,1995,Bill Clinton
59,ochoa,NNP,Ochoa,1995,Bill Clinton
60,leroy,NNP,Leroy,1995,Bill Clinton
61,chiao,NNP,Chiao,1995,Bill Clinton
62,guy,NNP,Guy,1995,Bill Clinton
63,bluford,NNP,Bluford,1995,Bill Clinton
64,and,CC,and,1995,Bill Clinton
65,other,JJ,other,1995,Bill Clinton
66,outstanding,JJ,outstanding,1995,Bill Clinton
67,completely,RB,completely,1995,Bill Clinton
68,qualified,JJ,qualified,1995,Bill Clinton
69,women,NNS,woman,1995,Bill Clinton
70,and,CC,and,1995,Bill Clinton
71,minorities,NNS,minority,1995,Bill Clinton
72,how,WRB,How,1995,Bill Clinton
73,did,VBD,do,1995,Bill Clinton
74,this,DT,this,1995,Bill Clinton
75,happen,VB,happen,1995,Bill Clinton
76,fundamentally,RB,Fundamentally,1995,Bill Clinton
77,because,IN,because,1995,Bill Clinton
78,we,PRP,we,1995,Bill Clinton
79,opened,VBD,open,1995,Bill Clinton
80,our,PRP$,our,1995,Bill Clinton
81,hearts,NNS,heart,1995,Bill Clinton
82,and,CC,and,1995,Bill Clinton
83,minds,NNS,mind,1995,Bill Clinton
84,and,CC,and,1995,Bill Clinton
85,changed,VBD,change,1995,Bill Clinton
86,our,PRP$,our,1995,Bill Clinton
87,ways,NNS,way,1995,Bill Clinton
88,but,CC,But,1995,Bill Clinton
89,not,RB,not,1995,Bill Clinton
90,without,IN,without,1995,Bill Clinton
91,pressure,NN,pressure,1995,Bill Clinton
92,the,DT,the,1995,Bill Clinton
93,pressure,NN,pressure,1995,Bill Clinton
94,of,IN,of,1995,Bill Clinton
95,court,NN,court,1995,Bill Clinton
96,decisions,NNS,decision,1995,Bill Clinton
97,legislation,NN,legislation,1995,Bill Clinton
98,executive,JJ,executive,1995,Bill Clinton
99,action,NN,action,1995,Bill Clinton
100,and,CC,and,1995,Bill Clinton
101,the,DT,the,1995,Bill Clinton
102,power,NN,power,1995,Bill Clinton
103,of,IN,of,1995,Bill Clinton
104,examples,NNS,example,1995,Bill Clinton
105,in,IN,in,1995,Bill Clinton
106,the,DT,the,1995,Bill Clinton
107,public,JJ,public,1995,Bill Clinton
108,and,CC,and,1995,Bill Clinton
109,private,JJ,private,1995,Bill Clinton
110,sector,NN,sector,1995,Bill Clinton
111,along,IN,Along,1995,Bill Clinton
112,the,DT,the,1995,Bill Clinton
113,way,NN,way,1995,Bill Clinton
114,we,PRP,we,1995,Bill Clinton
115,learned,VBD,learn,1995,Bill Clinton
116,that,IN,that,1995,Bill Clinton
117,laws,NNS,law,1995,Bill Clinton
118,alone,RB,alone,1995,Bill Clinton
119,do,VBP,do,1995,Bill Clinton
120,not,RB,not,1995,Bill Clinton
121,change,VB,change,1995,Bill Clinton
122,society,NN,society,1995,Bill Clinton
123,that,WDT,that,1995,Bill Clinton
124,old,JJ,old,1995,Bill Clinton
125,habits,NNS,habit,1995,Bill Clinton
126,and,CC,and,1995,Bill Clinton
127,thinking,NN,thinking,1995,Bill Clinton
128,patterns,NNS,pattern,1995,Bill Clinton
129,are,VBP,be,1995,Bill Clinton
130,deeply,RB,deeply,1995,Bill Clinton
131,ingrained,JJ,ingrained,1995,Bill Clinton
132,and,CC,and,1995,Bill Clinton
133,die,JJ,die,1995,Bill Clinton
134,hard,NN,hard,1995,Bill Clinton
135,that,IN,that,1995,Bill Clinton
136,more,JJR,more,1995,Bill Clinton
137,is,VBZ,be,1995,Bill Clinton
138,required,VBN,require,1995,Bill Clinton
139,to,TO,to,1995,Bill Clinton
140,really,RB,really,1995,Bill Clinton
