,word,pos,lemma,year,president
0,translation,NN,TRANSLATION,1903,Theodore Roosevelt
1,colon,NN,Colon,1903,Theodore Roosevelt
2,november,NNP,November,1903,Theodore Roosevelt
3,3,CD,3,1903,Theodore Roosevelt
4,1903,CD,1903,1903,Theodore Roosevelt
5,secretary,NNP,SECRETARY,1903,Theodore Roosevelt
6,of,IN,OF,1903,Theodore Roosevelt
7,the,NNP,THE,1903,Theodore Roosevelt
8,navy,NNP,NAVY,1903,Theodore Roosevelt
9,washington,NNP,Washington,1903,Theodore Roosevelt
10,d.c.,NNP,D.C.,1903,Theodore Roosevelt
11,receipt,NNP,Receipt,1903,Theodore Roosevelt
12,of,IN,of,1903,Theodore Roosevelt
13,your,PRP$,your,1903,Theodore Roosevelt
14,telegram,NN,telegram,1903,Theodore Roosevelt
15,of,IN,of,1903,Theodore Roosevelt
16,november,NNP,November,1903,Theodore Roosevelt
17,2,CD,2,1903,Theodore Roosevelt
18,is,VBZ,be,1903,Theodore Roosevelt
19,acknowledged,VBN,acknowledge,1903,Theodore Roosevelt
20,prior,NNP,Prior,1903,Theodore Roosevelt
21,to,TO,to,1903,Theodore Roosevelt
22,receipt,VB,receipt,1903,Theodore Roosevelt
23,this,DT,this,1903,Theodore Roosevelt
24,morning,NN,morning,1903,Theodore Roosevelt
25,about,IN,about,1903,Theodore Roosevelt
26,400,CD,400,1903,Theodore Roosevelt
27,men,NNS,men,1903,Theodore Roosevelt
28,were,VBD,be,1903,Theodore Roosevelt
29,landed,VBN,land,1903,Theodore Roosevelt
30,here,RB,here,1903,Theodore Roosevelt
31,by,IN,by,1903,Theodore Roosevelt
32,the,DT,the,1903,Theodore Roosevelt
33,government,NNP,Government,1903,Theodore Roosevelt
34,of,IN,of,1903,Theodore Roosevelt
35,colombia,NNP,Colombia,1903,Theodore Roosevelt
36,from,IN,from,1903,Theodore Roosevelt
37,cartagena,NNP,Cartagena,1903,Theodore Roosevelt
38,no,DT,No,1903,Theodore Roosevelt
39,revolution,NN,revolution,1903,Theodore Roosevelt
40,has,VBZ,have,1903,Theodore Roosevelt
41,been,VBN,be,1903,Theodore Roosevelt
42,declared,VBN,declare,1903,Theodore Roosevelt
43,on,IN,on,1903,Theodore Roosevelt
44,the,DT,the,1903,Theodore Roosevelt
45,isthmus,NNP,Isthmus,1903,Theodore Roosevelt
46,and,CC,and,1903,Theodore Roosevelt
47,no,DT,no,1903,Theodore Roosevelt
48,disturbances,NNS,disturbance,1903,Theodore Roosevelt
49,railway,NNP,Railway,1903,Theodore Roosevelt
50,company,NN,company,1903,Theodore Roosevelt
51,have,VBP,have,1903,Theodore Roosevelt
52,declined,VBN,decline,1903,Theodore Roosevelt
53,to,TO,to,1903,Theodore Roosevelt
54,transport,VB,transport,1903,Theodore Roosevelt
55,these,DT,these,1903,Theodore Roosevelt
56,troops,NNS,troop,1903,Theodore Roosevelt
57,except,IN,except,1903,Theodore Roosevelt
58,by,IN,by,1903,Theodore Roosevelt
59,request,NN,request,1903,Theodore Roosevelt
60,of,IN,of,1903,Theodore Roosevelt
61,the,DT,the,1903,Theodore Roosevelt
62,governor,NN,governor,1903,Theodore Roosevelt
63,of,IN,of,1903,Theodore Roosevelt
64,panama,NNP,Panama,1903,Theodore Roosevelt
65,request,NNP,Request,1903,Theodore Roosevelt
66,has,VBZ,have,1903,Theodore Roosevelt
67,not,RB,not,1903,Theodore Roosevelt
68,been,VBN,be,1903,Theodore Roosevelt
69,made,VBN,make,1903,Theodore Roosevelt
70,it,PRP,It,1903,Theodore Roosevelt
71,is,VBZ,be,1903,Theodore Roosevelt
72,possible,JJ,possible,1903,Theodore Roosevelt
73,that,IN,that,1903,Theodore Roosevelt
74,movement,NN,movement,1903,Theodore Roosevelt
75,may,MD,may,1903,Theodore Roosevelt
76,be,VB,be,1903,Theodore Roosevelt
77,made,VBN,make,1903,Theodore Roosevelt
78,to-night,JJ,to-night,1903,Theodore Roosevelt
79,at,IN,at,1903,Theodore Roosevelt
80,panama,NNP,Panama,1903,Theodore Roosevelt
81,to,TO,to,1903,Theodore Roosevelt
82,declare,VB,declare,1903,Theodore Roosevelt
83,independence,NN,independence,1903,Theodore Roosevelt
84,in,IN,in,1903,Theodore Roosevelt
85,which,WDT,which,1903,Theodore Roosevelt
86,event,NN,event,1903,Theodore Roosevelt
87,i,PRP,I,1903,Theodore Roosevelt
88,will,MD,will,1903,Theodore Roosevelt
89,message,NN,message,1903,Theodore Roosevelt
90,mutilated,VBN,mutilate,1903,Theodore Roosevelt
91,here,RB,here,1903,Theodore Roosevelt
92,here,RB,here,1903,Theodore Roosevelt
93,situation,NNP,Situation,1903,Theodore Roosevelt
94,is,VBZ,be,1903,Theodore Roosevelt
95,most,JJS,most,1903,Theodore Roosevelt
96,critical,JJ,critical,1903,Theodore Roosevelt
97,if,IN,if,1903,Theodore Roosevelt
98,revolutionary,JJ,revolutionary,1903,Theodore Roosevelt
99,leaders,NNS,leader,1903,Theodore Roosevelt
100,act,NN,act,1903,Theodore Roosevelt
101,hubbard,NNP,HUBBARD,1903,Theodore Roosevelt
102,translation,NN,TRANSLATION,1903,Theodore Roosevelt
103,colon,NN,Colon,1903,Theodore Roosevelt
104,november,NNP,November,1903,Theodore Roosevelt
105,4,CD,4,1903,Theodore Roosevelt
106,1903,CD,1903,1903,Theodore Roosevelt
107,secretary,NNP,SECRETARY,1903,Theodore Roosevelt
108,of,IN,OF,1903,Theodore Roosevelt
109,the,NNP,THE,1903,Theodore Roosevelt
110,navy,NNP,NAVY,1903,Theodore Roosevelt
111,washington,NNP,Washington,1903,Theodore Roosevelt
112,d.c.,NNP,D.C.,1903,Theodore Roosevelt
113,provisional,JJ,Provisional,1903,Theodore Roosevelt
114,government,NN,government,1903,Theodore Roosevelt
115,was,VBD,be,1903,Theodore Roosevelt
116,established,VBN,establish,1903,Theodore Roosevelt
117,at,IN,at,1903,Theodore Roosevelt
118,panama,NNP,Panama,1903,Theodore Roosevelt
119,tuesday,NNP,Tuesday,1903,Theodore Roosevelt
120,evening,NN,evening,1903,Theodore Roosevelt
121,no,DT,no,1903,Theodore Roosevelt
122,organized,VBN,organize,1903,Theodore Roosevelt
123,opposition,NN,opposition,1903,Theodore Roosevelt
124,governor,NNP,Governor,1903,Theodore Roosevelt
125,of,IN,of,1903,Theodore Roosevelt
126,panama,NNP,Panama,1903,Theodore Roosevelt
127,general,NNP,General,1903,Theodore Roosevelt
128,tobar,NNP,Tobar,1903,Theodore Roosevelt
129,general,NNP,General,1903,Theodore Roosevelt
130,amaya,NNP,Amaya,1903,Theodore Roosevelt
131,colonel,NNP,Colonel,1903,Theodore Roosevelt
132,morales,NNP,Morales,1903,Theodore Roosevelt
133,and,CC,and,1903,Theodore Roosevelt
134,three,CD,three,1903,Theodore Roosevelt
135,others,NNS,others,1903,Theodore Roosevelt
136,of,IN,of,1903,Theodore Roosevelt
137,the,DT,the,1903,Theodore Roosevelt
138,colombian,JJ,Colombian,1903,Theodore Roosevelt
139,government,NNP,Government,1903,Theodore Roosevelt
140,troops,NNS,troop,1903,Theodore Roosevelt
141,who,WP,who,1903,Theodore Roosevelt
142,arrived,VBD,arrive,1903,Theodore Roosevelt
143,tuesday,NNP,Tuesday,1903,Theodore Roosevelt
144,morning,NN,morning,1903,Theodore Roosevelt
145,taken,VBN,take,1903,Theodore Roosevelt
146,prisoner,NN,prisoner,1903,Theodore Roosevelt
147,at,IN,at,1903,Theodore Roosevelt
148,panama,NNP,Panama,1903,Theodore Roosevelt
149,i,PRP,I,1903,Theodore Roosevelt
150,have,VBP,have,1903,Theodore Roosevelt
151,prohibited,VBN,prohibit,1903,Theodore Roosevelt
152,transit,NN,transit,1903,Theodore Roosevelt
153,of,IN,of,1903,Theodore Roosevelt
154,troops,NNS,troop,1903,Theodore Roosevelt
155,now,RB,now,1903,Theodore Roosevelt
156,here,RB,here,1903,Theodore Roosevelt
157,across,IN,across,1903,Theodore Roosevelt
158,the,DT,the,1903,Theodore Roosevelt
159,isthmus,NNP,Isthmus,1903,Theodore Roosevelt
160,hubbard,NNP,HUBBARD,1903,Theodore Roosevelt
161,colon,NN,Colon,1903,Theodore Roosevelt
162,november,NNP,November,1903,Theodore Roosevelt
163,4,CD,4,1903,Theodore Roosevelt
164,1903,CD,1903,1903,Theodore Roosevelt
165,secretary,NNP,SECRETARY,1903,Theodore Roosevelt
166,of,IN,OF,1903,Theodore Roosevelt
167,the,NNP,THE,1903,Theodore Roosevelt
168,navy,NNP,NAVY,1903,Theodore Roosevelt
169,washington,NNP,Washington,1903,Theodore Roosevelt
170,d.c.,NNP,D.C.,1903,Theodore Roosevelt
171,government,NNP,Government,1903,Theodore Roosevelt
172,troops,VBZ,troop,1903,Theodore Roosevelt
173,yet,RB,yet,1903,Theodore Roosevelt
174,in,IN,in,1903,Theodore Roosevelt
175,colon,NNP,Colon,1903,Theodore Roosevelt
176,have,VBP,Have,1903,Theodore Roosevelt
177,prohibited,VBN,prohibit,1903,Theodore Roosevelt
178,transportation,NN,transportation,1903,Theodore Roosevelt
179,of,IN,of,1903,Theodore Roosevelt
180,troops,NNS,troop,1903,Theodore Roosevelt
181,either,DT,either,1903,Theodore Roosevelt
182,direction,NN,direction,1903,Theodore Roosevelt
183,no,DT,No,1903,Theodore Roosevelt
184,interruption,NN,interruption,1903,Theodore Roosevelt
185,of,IN,of,1903,Theodore Roosevelt
186,transit,NN,transit,1903,Theodore Roosevelt
187,as,IN,as,1903,Theodore Roosevelt
188,yet,RB,yet,1903,Theodore Roosevelt
189,will,MD,Will,1903,Theodore Roosevelt
190,make,VB,make,1903,Theodore Roosevelt
191,every,DT,every,1903,Theodore Roosevelt
192,effort,NN,effort,1903,Theodore Roosevelt
193,to,TO,to,1903,Theodore Roosevelt
194,preserve,VB,preserve,1903,Theodore Roosevelt
195,peace,NN,peace,1903,Theodore Roosevelt
196,and,CC,and,1903,Theodore Roosevelt
197,order,NN,order,1903,Theodore Roosevelt
198,hubbard,NNP,HUBBARD,1903,Theodore Roosevelt
199,colon,NN,Colon,1903,Theodore Roosevelt
200,november,NNP,November,1903,Theodore Roosevelt
201,4,CD,4,1903,Theodore Roosevelt
202,1903,CD,1903,1903,Theodore Roosevelt
203,secretary,NNP,SECRETARY,1903,Theodore Roosevelt
204,of,IN,OF,1903,Theodore Roosevelt
205,the,NNP,THE,1903,Theodore Roosevelt
206,navy,NNP,NAVY,1903,Theodore Roosevelt
207,washington,NNP,Washington,1903,Theodore Roosevelt
208,d.c.,NNP,D.C.,1903,Theodore Roosevelt
209,i,PRP,I,1903,Theodore Roosevelt
210,have,VBP,have,1903,Theodore Roosevelt
211,landed,VBN,land,1903,Theodore Roosevelt
212,force,NN,force,1903,Theodore Roosevelt
213,to,TO,to,1903,Theodore Roosevelt
214,protect,VB,protect,1903,Theodore Roosevelt
215,the,DT,the,1903,Theodore Roosevelt
216,lives,NNS,life,1903,Theodore Roosevelt
217,and,CC,and,1903,Theodore Roosevelt
218,property,NN,property,1903,Theodore Roosevelt
219,of,IN,of,1903,Theodore Roosevelt
220,american,JJ,American,1903,Theodore Roosevelt
221,citizens,NNS,citizen,1903,Theodore Roosevelt
222,here,RB,here,1903,Theodore Roosevelt
223,against,IN,against,1903,Theodore Roosevelt
224,threats,NNS,threat,1903,Theodore Roosevelt
225,of,IN,of,1903,Theodore Roosevelt
226,colombian,JJ,Colombian,1903,Theodore Roosevelt
227,soldiery,NN,soldiery,1903,Theodore Roosevelt
228,i,PRP,I,1903,Theodore Roosevelt
229,am,VBP,be,1903,Theodore Roosevelt
230,protecting,VBG,protect,1903,Theodore Roosevelt
231,water,NN,water,1903,Theodore Roosevelt
232,front,NN,front,1903,Theodore Roosevelt
233,with,IN,with,1903,Theodore Roosevelt
234,ship,NN,ship,1903,Theodore Roosevelt
235,i,PRP,I,1903,Theodore Roosevelt
236,can,MD,can,1903,Theodore Roosevelt
237,not,RB,not,1903,Theodore Roosevelt
238,possibly,RB,possibly,1903,Theodore Roosevelt
239,send,VB,send,1903,Theodore Roosevelt
240,to,TO,to,1903,Theodore Roosevelt
241,panama,NNP,Panama,1903,Theodore Roosevelt
242,until,IN,until,1903,Theodore Roosevelt
243,affairs,NNS,affair,1903,Theodore Roosevelt
244,are,VBP,be,1903,Theodore Roosevelt
245,settled,VBN,settle,1903,Theodore Roosevelt
246,at,IN,at,1903,Theodore Roosevelt
247,colon,NNP,Colon,1903,Theodore Roosevelt
248,hubbard,NNP,HUBBARD,1903,Theodore Roosevelt
249,acapulco,NNP,Acapulco,1903,Theodore Roosevelt
250,mexico,NNP,Mexico,1903,Theodore Roosevelt
251,november,NNP,November,1903,Theodore Roosevelt
252,4,CD,4,1903,Theodore Roosevelt
253,1903,CD,1903,1903,Theodore Roosevelt
254,secretary,NNP,SECRETARY,1903,Theodore Roosevelt
255,of,IN,OF,1903,Theodore Roosevelt
256,the,NNP,THE,1903,Theodore Roosevelt
257,navy,NNP,NAVY,1903,Theodore Roosevelt
258,washington,NNP,Washington,1903,Theodore Roosevelt
259,d.c.,NNP,D.C.,1903,Theodore Roosevelt
260,marblehead,NNP,Marblehead,1903,Theodore Roosevelt
261,and,CC,and,1903,Theodore Roosevelt
262,concord,NNP,Concord,1903,Theodore Roosevelt
263,to,TO,to,1903,Theodore Roosevelt
264,panama,NNP,Panama,1903,Theodore Roosevelt
265,to-day,JJ,to-day,1903,Theodore Roosevelt
266,4,CD,4,1903,Theodore Roosevelt
267,p.m.,NN,p.m.,1903,Theodore Roosevelt
268,wyoming,NNP,Wyoming,1903,Theodore Roosevelt
269,will,MD,will,1903,Theodore Roosevelt
270,follow,VB,follow,1903,Theodore Roosevelt
271,to-morrow,JJ,to-morrow,1903,Theodore Roosevelt
272,afternoon,NN,afternoon,1903,Theodore Roosevelt
273,if,IN,If,1903,Theodore Roosevelt
274,boston,NNP,Boston,1903,Theodore Roosevelt
275,is,VBZ,be,1903,Theodore Roosevelt
276,to,TO,to,1903,Theodore Roosevelt
277,go,VB,go,1903,Theodore Roosevelt
278,with,IN,with,1903,Theodore Roosevelt
279,squadron,NN,squadron,1903,Theodore Roosevelt
280,i,PRP,I,1903,Theodore Roosevelt
281,would,MD,would,1903,Theodore Roosevelt
282,suggest,VB,suggest,1903,Theodore Roosevelt
283,department,NNP,Department,1903,Theodore Roosevelt
284,will,MD,will,1903,Theodore Roosevelt
285,order,NN,order,1903,Theodore Roosevelt
286,her,PRP$,her,1903,Theodore Roosevelt
287,to,TO,to,1903,Theodore Roosevelt
288,rendezvous,VB,rendezvous,1903,Theodore Roosevelt
289,off,RP,off,1903,Theodore Roosevelt
290,cape,NNP,Cape,1903,Theodore Roosevelt
291,mala,NNP,Mala,1903,Theodore Roosevelt
292,colombia,NNP,Colombia,1903,Theodore Roosevelt
293,about,RB,about,1903,Theodore Roosevelt
294,6,CD,6,1903,Theodore Roosevelt
295,p.m.,NN,p.m.,1903,Theodore Roosevelt
296,on,IN,on,1903,Theodore Roosevelt
297,november,NNP,November,1903,Theodore Roosevelt
298,9,CD,9,1903,Theodore Roosevelt
299,i,PRP,I,1903,Theodore Roosevelt
300,have,VBP,have,1903,Theodore Roosevelt
301,ordered,VBN,order,1903,Theodore Roosevelt
302,nero,NNP,Nero,1903,Theodore Roosevelt
303,to,TO,to,1903,Theodore Roosevelt
304,acapulco,NNP,Acapulco,1903,Theodore Roosevelt
305,i,PRP,I,1903,Theodore Roosevelt
306,will,MD,will,1903,Theodore Roosevelt
307,leave,VB,leave,1903,Theodore Roosevelt
308,sealed,VBN,seal,1903,Theodore Roosevelt
309,orders,NNS,order,1903,Theodore Roosevelt
310,for,IN,for,1903,Theodore Roosevelt
311,her,PRP$,her,1903,Theodore Roosevelt
312,to,TO,to,1903,Theodore Roosevelt
313,proceed,VB,proceed,1903,Theodore Roosevelt
314,without,IN,without,1903,Theodore Roosevelt
315,delay,NN,delay,1903,Theodore Roosevelt
316,to,TO,to,1903,Theodore Roosevelt
317,panama,NNP,Panama,1903,Theodore Roosevelt
318,unless,IN,unless,1903,Theodore Roosevelt
319,otherwise,RB,otherwise,1903,Theodore Roosevelt
320,directed,VBN,direct,1903,Theodore Roosevelt
321,glass,NNP,GLASS,1903,Theodore Roosevelt
322,colon,NN,Colon,1903,Theodore Roosevelt
323,november,NNP,November,1903,Theodore Roosevelt
324,5,CD,5,1903,Theodore Roosevelt
325,1903,CD,1903,1903,Theodore Roosevelt
326,--,:,--,1903,Theodore Roosevelt
327,9:41,CD,9:41,1903,Theodore Roosevelt
328,a.m,NN,a.m,1903,Theodore Roosevelt
329,secretary,NNP,SECRETARY,1903,Theodore Roosevelt
330,of,IN,OF,1903,Theodore Roosevelt
331,the,NNP,THE,1903,Theodore Roosevelt
332,navy,NNP,NAVY,1903,Theodore Roosevelt
333,washington,NNP,Washington,1903,Theodore Roosevelt
334,d.c.,NNP,D.C.,1903,Theodore Roosevelt
335,british,JJ,British,1903,Theodore Roosevelt
336,man-of-war,JJ,man-of-war,1903,Theodore Roosevelt
337,amphion,NN,Amphion,1903,Theodore Roosevelt
338,is,VBZ,be,1903,Theodore Roosevelt
339,protecting,VBG,protect,1903,Theodore Roosevelt
340,american,JJ,American,1903,Theodore Roosevelt
341,interests,NNS,interest,1903,Theodore Roosevelt
342,panama,NNP,Panama,1903,Theodore Roosevelt
343,reported,VBD,Reported,1903,Theodore Roosevelt
344,bombardment,JJ,bombardment,1903,Theodore Roosevelt
345,much,RB,much,1903,Theodore Roosevelt
346,exaggerated,VBN,exaggerate,1903,Theodore Roosevelt
347,hubbard,NNP,HUBBARD,1903,Theodore Roosevelt
348,colon,NN,Colon,1903,Theodore Roosevelt
349,november,NNP,November,1903,Theodore Roosevelt
350,5,CD,5,1903,Theodore Roosevelt
351,1903,CD,1903,1903,Theodore Roosevelt
352,--,:,--,1903,Theodore Roosevelt
353,9:45,CD,9:45,1903,Theodore Roosevelt
354,a.m,NN,a.m,1903,Theodore Roosevelt
355,secretary,NNP,SECRETARY,1903,Theodore Roosevelt
356,of,IN,OF,1903,Theodore Roosevelt
357,the,NNP,THE,1903,Theodore Roosevelt
358,navy,NNP,NAVY,1903,Theodore Roosevelt
359,washington,NNP,Washington,1903,Theodore Roosevelt
360,d.c.,NNP,D.C.,1903,Theodore Roosevelt
361,have,VBP,Have,1903,Theodore Roosevelt
362,withdrawn,VBN,withdraw,1903,Theodore Roosevelt
363,force,NN,force,1903,Theodore Roosevelt
364,landed,VBD,land,1903,Theodore Roosevelt
365,wednesday,NNP,Wednesday,1903,Theodore Roosevelt
366,afternoon,NN,afternoon,1903,Theodore Roosevelt
367,no,DT,No,1903,Theodore Roosevelt
368,bloodshed,JJ,bloodshed,1903,Theodore Roosevelt
369,i,PRP,I,1903,Theodore Roosevelt
370,do,VBP,do,1903,Theodore Roosevelt
371,not,RB,not,1903,Theodore Roosevelt
372,apprehend,VB,apprehend,1903,Theodore Roosevelt
373,difficulty,NN,difficulty,1903,Theodore Roosevelt
