,word,pos,lemma,year,president
0,done,NN,Done,1917,Woodrow Wilson
1,at,IN,at,1917,Woodrow Wilson
2,the,DT,the,1917,Woodrow Wilson
3,city,NN,city,1917,Woodrow Wilson
4,of,IN,of,1917,Woodrow Wilson
5,washington,NNP,Washington,1917,Woodrow Wilson
6,this,DT,this,1917,Woodrow Wilson
7,18th,JJ,18th,1917,Woodrow Wilson
8,day,NN,day,1917,Woodrow Wilson
9,of,IN,of,1917,Woodrow Wilson
10,may,NNP,May,1917,Woodrow Wilson
11,in,IN,in,1917,Woodrow Wilson
12,the,DT,the,1917,Woodrow Wilson
13,year,NN,year,1917,Woodrow Wilson
14,of,IN,of,1917,Woodrow Wilson
15,our,PRP$,our,1917,Woodrow Wilson
16,lord,NNP,Lord,1917,Woodrow Wilson
17,1917,CD,1917,1917,Woodrow Wilson
18,and,CC,and,1917,Woodrow Wilson
19,of,IN,of,1917,Woodrow Wilson
20,the,DT,the,1917,Woodrow Wilson
21,independence,NN,independence,1917,Woodrow Wilson
22,of,IN,of,1917,Woodrow Wilson
23,the,DT,the,1917,Woodrow Wilson
24,united,NNP,United,1917,Woodrow Wilson
25,states,NNPS,States,1917,Woodrow Wilson
26,of,IN,of,1917,Woodrow Wilson
27,america,NNP,America,1917,Woodrow Wilson
28,the,DT,the,1917,Woodrow Wilson
29,one,CD,one,1917,Woodrow Wilson
30,hundred,CD,hundred,1917,Woodrow Wilson
31,and,CC,and,1917,Woodrow Wilson
32,forty-first,JJ,forty-first,1917,Woodrow Wilson
33,my,PRP$,My,1917,Woodrow Wilson
34,fellow-countrymen,NNS,Fellow-Countrymen,1917,Woodrow Wilson
35,the,DT,The,1917,Woodrow Wilson
36,entrance,NN,entrance,1917,Woodrow Wilson
37,of,IN,of,1917,Woodrow Wilson
38,our,PRP$,our,1917,Woodrow Wilson
39,own,JJ,own,1917,Woodrow Wilson
40,beloved,JJ,beloved,1917,Woodrow Wilson
41,country,NN,country,1917,Woodrow Wilson
42,into,IN,into,1917,Woodrow Wilson
43,the,DT,the,1917,Woodrow Wilson
44,grim,JJ,grim,1917,Woodrow Wilson
45,and,CC,and,1917,Woodrow Wilson
46,terrible,JJ,terrible,1917,Woodrow Wilson
47,war,NN,war,1917,Woodrow Wilson
48,for,IN,for,1917,Woodrow Wilson
