,word,pos,lemma,year,president
0,every,DT,Every,1901,Theodore Roosevelt
1,effort,NN,effort,1901,Theodore Roosevelt
2,should,MD,should,1901,Theodore Roosevelt
3,be,VB,be,1901,Theodore Roosevelt
4,made,VBN,make,1901,Theodore Roosevelt
5,to,TO,to,1901,Theodore Roosevelt
6,bring,VB,bring,1901,Theodore Roosevelt
7,the,DT,the,1901,Theodore Roosevelt
8,army,NNP,Army,1901,Theodore Roosevelt
9,to,TO,to,1901,Theodore Roosevelt
10,a,DT,a,1901,Theodore Roosevelt
11,constantly,RB,constantly,1901,Theodore Roosevelt
12,increasing,VBG,increase,1901,Theodore Roosevelt
13,state,NN,state,1901,Theodore Roosevelt
14,of,IN,of,1901,Theodore Roosevelt
15,efficiency,NN,efficiency,1901,Theodore Roosevelt
16,when,WRB,When,1901,Theodore Roosevelt
17,on,IN,on,1901,Theodore Roosevelt
18,actual,JJ,actual,1901,Theodore Roosevelt
19,service,NN,service,1901,Theodore Roosevelt
20,no,DT,no,1901,Theodore Roosevelt
21,work,NN,work,1901,Theodore Roosevelt
22,save,VBP,save,1901,Theodore Roosevelt
23,that,DT,that,1901,Theodore Roosevelt
24,directly,RB,directly,1901,Theodore Roosevelt
25,in,IN,in,1901,Theodore Roosevelt
26,the,DT,the,1901,Theodore Roosevelt
27,line,NN,line,1901,Theodore Roosevelt
28,of,IN,of,1901,Theodore Roosevelt
29,such,JJ,such,1901,Theodore Roosevelt
30,service,NN,service,1901,Theodore Roosevelt
31,should,MD,should,1901,Theodore Roosevelt
32,be,VB,be,1901,Theodore Roosevelt
33,required,VBN,require,1901,Theodore Roosevelt
34,the,DT,The,1901,Theodore Roosevelt
35,paper,NN,paper,1901,Theodore Roosevelt
36,work,NN,work,1901,Theodore Roosevelt
37,in,IN,in,1901,Theodore Roosevelt
38,the,DT,the,1901,Theodore Roosevelt
39,army,NNP,Army,1901,Theodore Roosevelt
40,as,IN,as,1901,Theodore Roosevelt
41,in,IN,in,1901,Theodore Roosevelt
42,the,DT,the,1901,Theodore Roosevelt
43,navy,NNP,Navy,1901,Theodore Roosevelt
44,should,MD,should,1901,Theodore Roosevelt
45,be,VB,be,1901,Theodore Roosevelt
46,greatly,RB,greatly,1901,Theodore Roosevelt
47,reduced,VBN,reduce,1901,Theodore Roosevelt
48,what,WP,What,1901,Theodore Roosevelt
49,is,VBZ,be,1901,Theodore Roosevelt
50,needed,VBN,need,1901,Theodore Roosevelt
51,is,VBZ,be,1901,Theodore Roosevelt
52,proved,JJ,proved,1901,Theodore Roosevelt
53,power,NN,power,1901,Theodore Roosevelt
54,of,IN,of,1901,Theodore Roosevelt
55,command,NN,command,1901,Theodore Roosevelt
56,and,CC,and,1901,Theodore Roosevelt
57,capacity,NN,capacity,1901,Theodore Roosevelt
58,to,TO,to,1901,Theodore Roosevelt
59,work,VB,work,1901,Theodore Roosevelt
60,well,RB,well,1901,Theodore Roosevelt
61,in,IN,in,1901,Theodore Roosevelt
62,the,DT,the,1901,Theodore Roosevelt
63,field,NN,field,1901,Theodore Roosevelt
64,constant,NNP,Constant,1901,Theodore Roosevelt
65,care,NN,care,1901,Theodore Roosevelt
66,is,VBZ,be,1901,Theodore Roosevelt
67,necessary,JJ,necessary,1901,Theodore Roosevelt
68,to,TO,to,1901,Theodore Roosevelt
69,prevent,VB,prevent,1901,Theodore Roosevelt
70,dry,JJ,dry,1901,Theodore Roosevelt
71,rot,NN,rot,1901,Theodore Roosevelt
72,in,IN,in,1901,Theodore Roosevelt
73,the,DT,the,1901,Theodore Roosevelt
74,transportation,NN,transportation,1901,Theodore Roosevelt
