,word,pos,lemma,year,president
0,rents,NNS,Rents,1943,Franklin D. Roosevelt
1,have,VBP,have,1943,Franklin D. Roosevelt
2,been,VBN,be,1943,Franklin D. Roosevelt
3,fixed,VBN,fix,1943,Franklin D. Roosevelt
4,in,IN,in,1943,Franklin D. Roosevelt
5,most,JJS,most,1943,Franklin D. Roosevelt
6,parts,NNS,part,1943,Franklin D. Roosevelt
7,of,IN,of,1943,Franklin D. Roosevelt
8,the,DT,the,1943,Franklin D. Roosevelt
9,country,NN,country,1943,Franklin D. Roosevelt
10,in,IN,In,1943,Franklin D. Roosevelt
11,many,JJ,many,1943,Franklin D. Roosevelt
12,cities,NNS,city,1943,Franklin D. Roosevelt
13,they,PRP,they,1943,Franklin D. Roosevelt
14,have,VBP,have,1943,Franklin D. Roosevelt
15,been,VBN,be,1943,Franklin D. Roosevelt
16,cut,VBN,cut,1943,Franklin D. Roosevelt
17,to,TO,to,1943,Franklin D. Roosevelt
18,below,VB,below,1943,Franklin D. Roosevelt
19,where,WRB,where,1943,Franklin D. Roosevelt
20,they,PRP,they,1943,Franklin D. Roosevelt
21,were,VBD,be,1943,Franklin D. Roosevelt
22,before,IN,before,1943,Franklin D. Roosevelt
23,we,PRP,we,1943,Franklin D. Roosevelt
24,entered,VBD,enter,1943,Franklin D. Roosevelt
25,the,DT,the,1943,Franklin D. Roosevelt
26,war,NN,war,1943,Franklin D. Roosevelt
27,clothing,NN,Clothing,1943,Franklin D. Roosevelt
28,prices,NNS,price,1943,Franklin D. Roosevelt
29,have,VBP,have,1943,Franklin D. Roosevelt
30,generally,RB,generally,1943,Franklin D. Roosevelt
31,remained,VBN,remain,1943,Franklin D. Roosevelt
32,stable,JJ,stable,1943,Franklin D. Roosevelt
33,these,DT,These,1943,Franklin D. Roosevelt
34,two,CD,two,1943,Franklin D. Roosevelt
35,items,NNS,item,1943,Franklin D. Roosevelt
36,make,VBP,make,1943,Franklin D. Roosevelt
37,up,RP,up,1943,Franklin D. Roosevelt
38,more,JJR,more,1943,Franklin D. Roosevelt
39,than,IN,than,1943,Franklin D. Roosevelt
40,a,DT,a,1943,Franklin D. Roosevelt
41,third,JJ,third,1943,Franklin D. Roosevelt
42,of,IN,of,1943,Franklin D. Roosevelt
43,the,DT,the,1943,Franklin D. Roosevelt
44,total,JJ,total,1943,Franklin D. Roosevelt
45,budget,NN,budget,1943,Franklin D. Roosevelt
46,of,IN,of,1943,Franklin D. Roosevelt
47,the,DT,the,1943,Franklin D. Roosevelt
48,worker,NN,worker,1943,Franklin D. Roosevelt
49,'s,POS,'s,1943,Franklin D. Roosevelt
50,family,NN,family,1943,Franklin D. Roosevelt
51,as,IN,As,1943,Franklin D. Roosevelt
52,for,IN,for,1943,Franklin D. Roosevelt
53,food,NN,food,1943,Franklin D. Roosevelt
54,which,WDT,which,1943,Franklin D. Roosevelt
55,today,NN,today,1943,Franklin D. Roosevelt
56,accounts,NNS,account,1943,Franklin D. Roosevelt
57,for,IN,for,1943,Franklin D. Roosevelt
58,about,IN,about,1943,Franklin D. Roosevelt
59,another,DT,another,1943,Franklin D. Roosevelt
60,a,DT,a,1943,Franklin D. Roosevelt
61,third,NN,third,1943,Franklin D. Roosevelt
62,of,IN,of,1943,Franklin D. Roosevelt
63,the,DT,the,1943,Franklin D. Roosevelt
64,family,NN,family,1943,Franklin D. Roosevelt
65,expenditure,NN,expenditure,1943,Franklin D. Roosevelt
66,on,IN,on,1943,Franklin D. Roosevelt
67,the,DT,the,1943,Franklin D. Roosevelt
68,average,NN,average,1943,Franklin D. Roosevelt
69,i,PRP,I,1943,Franklin D. Roosevelt
70,want,VBP,want,1943,Franklin D. Roosevelt
71,to,TO,to,1943,Franklin D. Roosevelt
72,repeat,VB,repeat,1943,Franklin D. Roosevelt
73,again,RB,again,1943,Franklin D. Roosevelt
74,your,PRP$,your,1943,Franklin D. Roosevelt
75,government,NNP,Government,1943,Franklin D. Roosevelt
76,will,MD,will,1943,Franklin D. Roosevelt
77,continue,VB,continue,1943,Franklin D. Roosevelt
78,to,TO,to,1943,Franklin D. Roosevelt
79,take,VB,take,1943,Franklin D. Roosevelt
80,all,DT,all,1943,Franklin D. Roosevelt
81,necessary,JJ,necessary,1943,Franklin D. Roosevelt
82,measures,NNS,measure,1943,Franklin D. Roosevelt
83,to,TO,to,1943,Franklin D. Roosevelt
84,eliminate,VB,eliminate,1943,Franklin D. Roosevelt
85,unjustified,JJ,unjustified,1943,Franklin D. Roosevelt
86,and,CC,and,1943,Franklin D. Roosevelt
87,avoidable,JJ,avoidable,1943,Franklin D. Roosevelt
88,price,NN,price,1943,Franklin D. Roosevelt
89,increases,NNS,increase,1943,Franklin D. Roosevelt
90,and,CC,And,1943,Franklin D. Roosevelt
91,we,PRP,we,1943,Franklin D. Roosevelt
92,are,VBP,be,1943,Franklin D. Roosevelt
93,today,NN,today,1943,Franklin D. Roosevelt
94,now,RB,now,1943,Franklin D. Roosevelt
95,taking,VBG,take,1943,Franklin D. Roosevelt
96,measures,NNS,measure,1943,Franklin D. Roosevelt
97,to,TO,to,1943,Franklin D. Roosevelt
98,``,``,``,1943,Franklin D. Roosevelt
99,roll,VB,roll,1943,Franklin D. Roosevelt
100,back,RB,back,1943,Franklin D. Roosevelt
101,'','','',1943,Franklin D. Roosevelt
102,the,DT,the,1943,Franklin D. Roosevelt
103,prices,NNS,price,1943,Franklin D. Roosevelt
104,of,IN,of,1943,Franklin D. Roosevelt
105,meats,NNS,meat,1943,Franklin D. Roosevelt
106,the,DT,The,1943,Franklin D. Roosevelt
107,war,NN,war,1943,Franklin D. Roosevelt
108,is,VBZ,be,1943,Franklin D. Roosevelt
109,going,VBG,go,1943,Franklin D. Roosevelt
110,to,TO,to,1943,Franklin D. Roosevelt
111,go,VB,go,1943,Franklin D. Roosevelt
112,on,IN,on,1943,Franklin D. Roosevelt
113,coal,NNP,Coal,1943,Franklin D. Roosevelt
114,will,MD,will,1943,Franklin D. Roosevelt
115,be,VB,be,1943,Franklin D. Roosevelt
116,mined,VBN,mine,1943,Franklin D. Roosevelt
117,no,DT,no,1943,Franklin D. Roosevelt
118,matter,NN,matter,1943,Franklin D. Roosevelt
119,what,WP,what,1943,Franklin D. Roosevelt
120,any,DT,any,1943,Franklin D. Roosevelt
121,individual,JJ,individual,1943,Franklin D. Roosevelt
122,thinks,NNS,think,1943,Franklin D. Roosevelt
123,about,IN,about,1943,Franklin D. Roosevelt
124,it,PRP,it,1943,Franklin D. Roosevelt
125,the,DT,The,1943,Franklin D. Roosevelt
126,operation,NN,operation,1943,Franklin D. Roosevelt
127,of,IN,of,1943,Franklin D. Roosevelt
128,our,PRP$,our,1943,Franklin D. Roosevelt
129,factories,NNS,factory,1943,Franklin D. Roosevelt
130,our,PRP$,our,1943,Franklin D. Roosevelt
131,power,NN,power,1943,Franklin D. Roosevelt
132,plants,NNS,plant,1943,Franklin D. Roosevelt
133,our,PRP$,our,1943,Franklin D. Roosevelt
134,railroads,NNS,railroad,1943,Franklin D. Roosevelt
135,will,MD,will,1943,Franklin D. Roosevelt
136,not,RB,not,1943,Franklin D. Roosevelt
137,be,VB,be,1943,Franklin D. Roosevelt
138,stopped,VBN,stop,1943,Franklin D. Roosevelt
139,our,PRP$,Our,1943,Franklin D. Roosevelt
140,munitions,NNS,munition,1943,Franklin D. Roosevelt
141,must,MD,must,1943,Franklin D. Roosevelt
142,move,VB,move,1943,Franklin D. Roosevelt
143,to,TO,to,1943,Franklin D. Roosevelt
144,our,PRP$,our,1943,Franklin D. Roosevelt
145,troops,NNS,troop,1943,Franklin D. Roosevelt
146,and,CC,And,1943,Franklin D. Roosevelt
147,so,RB,so,1943,Franklin D. Roosevelt
148,under,IN,under,1943,Franklin D. Roosevelt
149,these,DT,these,1943,Franklin D. Roosevelt
150,circumstances,NNS,circumstance,1943,Franklin D. Roosevelt
151,it,PRP,it,1943,Franklin D. Roosevelt
152,is,VBZ,be,1943,Franklin D. Roosevelt
153,inconceivable,JJ,inconceivable,1943,Franklin D. Roosevelt
154,that,IN,that,1943,Franklin D. Roosevelt
155,any,DT,any,1943,Franklin D. Roosevelt
156,patriotic,JJ,patriotic,1943,Franklin D. Roosevelt
157,miner,NN,miner,1943,Franklin D. Roosevelt
158,can,MD,can,1943,Franklin D. Roosevelt
159,choose,VB,choose,1943,Franklin D. Roosevelt
160,any,DT,any,1943,Franklin D. Roosevelt
161,course,NN,course,1943,Franklin D. Roosevelt
162,other,JJ,other,1943,Franklin D. Roosevelt
163,than,IN,than,1943,Franklin D. Roosevelt
164,going,VBG,go,1943,Franklin D. Roosevelt
165,back,RB,back,1943,Franklin D. Roosevelt
166,to,TO,to,1943,Franklin D. Roosevelt
167,work,NN,work,1943,Franklin D. Roosevelt
168,and,CC,and,1943,Franklin D. Roosevelt
169,mining,NN,mining,1943,Franklin D. Roosevelt
170,coal,NN,coal,1943,Franklin D. Roosevelt
171,the,DT,The,1943,Franklin D. Roosevelt
172,nation,NN,nation,1943,Franklin D. Roosevelt
173,can,MD,can,1943,Franklin D. Roosevelt
174,not,RB,not,1943,Franklin D. Roosevelt
175,afford,VB,afford,1943,Franklin D. Roosevelt
176,violence,NN,violence,1943,Franklin D. Roosevelt
177,of,IN,of,1943,Franklin D. Roosevelt
178,any,DT,any,1943,Franklin D. Roosevelt
179,kind,NN,kind,1943,Franklin D. Roosevelt
180,at,IN,at,1943,Franklin D. Roosevelt
181,the,DT,the,1943,Franklin D. Roosevelt
182,coal,NN,coal,1943,Franklin D. Roosevelt
183,mines,NNS,mine,1943,Franklin D. Roosevelt
184,or,CC,or,1943,Franklin D. Roosevelt
185,in,IN,in,1943,Franklin D. Roosevelt
186,coal,NN,coal,1943,Franklin D. Roosevelt
187,towns,NNS,town,1943,Franklin D. Roosevelt
188,i,PRP,I,1943,Franklin D. Roosevelt
189,have,VBP,have,1943,Franklin D. Roosevelt
190,placed,VBN,place,1943,Franklin D. Roosevelt
191,authority,NN,authority,1943,Franklin D. Roosevelt
192,for,IN,for,1943,Franklin D. Roosevelt
193,the,DT,the,1943,Franklin D. Roosevelt
194,resumption,NN,resumption,1943,Franklin D. Roosevelt
195,of,IN,of,1943,Franklin D. Roosevelt
196,coal,NN,coal,1943,Franklin D. Roosevelt
197,mining,NN,mining,1943,Franklin D. Roosevelt
198,in,IN,in,1943,Franklin D. Roosevelt
199,the,DT,the,1943,Franklin D. Roosevelt
200,hands,NNS,hand,1943,Franklin D. Roosevelt
201,of,IN,of,1943,Franklin D. Roosevelt
202,a,DT,a,1943,Franklin D. Roosevelt
203,civilian,JJ,civilian,1943,Franklin D. Roosevelt
204,the,DT,the,1943,Franklin D. Roosevelt
205,secretary,NNP,Secretary,1943,Franklin D. Roosevelt
206,of,IN,of,1943,Franklin D. Roosevelt
207,the,DT,the,1943,Franklin D. Roosevelt
208,interior,NNP,Interior,1943,Franklin D. Roosevelt
209,if,IN,If,1943,Franklin D. Roosevelt
210,it,PRP,it,1943,Franklin D. Roosevelt
211,becomes,VBZ,become,1943,Franklin D. Roosevelt
212,necessary,JJ,necessary,1943,Franklin D. Roosevelt
213,to,TO,to,1943,Franklin D. Roosevelt
214,protect,VB,protect,1943,Franklin D. Roosevelt
215,any,DT,any,1943,Franklin D. Roosevelt
216,miner,NN,miner,1943,Franklin D. Roosevelt
217,who,WP,who,1943,Franklin D. Roosevelt
218,seeks,VBZ,seek,1943,Franklin D. Roosevelt
219,patriotically,RB,patriotically,1943,Franklin D. Roosevelt
220,to,TO,to,1943,Franklin D. Roosevelt
221,go,VB,go,1943,Franklin D. Roosevelt
222,back,RB,back,1943,Franklin D. Roosevelt
223,and,CC,and,1943,Franklin D. Roosevelt
224,work,NN,work,1943,Franklin D. Roosevelt
225,then,RB,then,1943,Franklin D. Roosevelt
226,that,DT,that,1943,Franklin D. Roosevelt
227,miner,NN,miner,1943,Franklin D. Roosevelt
228,must,MD,must,1943,Franklin D. Roosevelt
229,have,VB,have,1943,Franklin D. Roosevelt
230,and,CC,and,1943,Franklin D. Roosevelt
231,his,PRP$,his,1943,Franklin D. Roosevelt
232,family,NN,family,1943,Franklin D. Roosevelt
233,must,MD,must,1943,Franklin D. Roosevelt
234,have,VB,have,1943,Franklin D. Roosevelt
235,--,:,--,1943,Franklin D. Roosevelt
236,and,CC,and,1943,Franklin D. Roosevelt
237,will,MD,will,1943,Franklin D. Roosevelt
238,have,VB,have,1943,Franklin D. Roosevelt
239,--,:,--,1943,Franklin D. Roosevelt
