,word,pos,lemma,year,president
0,i,PRP,I,1965,Lyndon B. Johnson
1,have,VBP,have,1965,Lyndon B. Johnson
2,asked,VBN,ask,1965,Lyndon B. Johnson
3,mrs.,NNP,Mrs.,1965,Lyndon B. Johnson
4,penelope,NNP,Penelope,1965,Lyndon B. Johnson
5,hartland,NNP,Hartland,1965,Lyndon B. Johnson
6,thunberg,NNP,Thunberg,1965,Lyndon B. Johnson
7,of,IN,of,1965,Lyndon B. Johnson
8,maryland,NNP,Maryland,1965,Lyndon B. Johnson
9,to,TO,to,1965,Lyndon B. Johnson
10,become,VB,become,1965,Lyndon B. Johnson
11,a,DT,a,1965,Lyndon B. Johnson
12,member,NN,member,1965,Lyndon B. Johnson
13,of,IN,of,1965,Lyndon B. Johnson
14,the,DT,the,1965,Lyndon B. Johnson
15,united,NNP,United,1965,Lyndon B. Johnson
16,states,NNPS,States,1965,Lyndon B. Johnson
17,tariff,NNP,Tariff,1965,Lyndon B. Johnson
18,commission,NNP,Commission,1965,Lyndon B. Johnson
19,she,PRP,She,1965,Lyndon B. Johnson
20,will,MD,will,1965,Lyndon B. Johnson
21,serve,VB,serve,1965,Lyndon B. Johnson
22,in,IN,in,1965,Lyndon B. Johnson
23,the,DT,the,1965,Lyndon B. Johnson
24,position,NN,position,1965,Lyndon B. Johnson
25,last,JJ,last,1965,Lyndon B. Johnson
26,held,NN,held,1965,Lyndon B. Johnson
27,by,IN,by,1965,Lyndon B. Johnson
28,commissioner,NNP,Commissioner,1965,Lyndon B. Johnson
29,walter,NNP,Walter,1965,Lyndon B. Johnson
30,schreiber,NNP,Schreiber,1965,Lyndon B. Johnson
31,for,IN,for,1965,Lyndon B. Johnson
32,a,DT,a,1965,Lyndon B. Johnson
33,term,NN,term,1965,Lyndon B. Johnson
34,expiring,VBG,expire,1965,Lyndon B. Johnson
35,june,NNP,June,1965,Lyndon B. Johnson
36,16,CD,16,1965,Lyndon B. Johnson
37,1970,CD,1970,1965,Lyndon B. Johnson
38,mrs.,NNP,Mrs.,1965,Lyndon B. Johnson
39,thunberg,NNP,Thunberg,1965,Lyndon B. Johnson
40,is,VBZ,be,1965,Lyndon B. Johnson
41,an,DT,an,1965,Lyndon B. Johnson
42,international,JJ,international,1965,Lyndon B. Johnson
43,economist,NN,economist,1965,Lyndon B. Johnson
44,presently,RB,presently,1965,Lyndon B. Johnson
45,serving,VBG,serve,1965,Lyndon B. Johnson
46,as,IN,as,1965,Lyndon B. Johnson
47,deputy,NNP,Deputy,1965,Lyndon B. Johnson
48,chief,NNP,Chief,1965,Lyndon B. Johnson
49,of,IN,of,1965,Lyndon B. Johnson
50,the,DT,the,1965,Lyndon B. Johnson
51,international,NNP,International,1965,Lyndon B. Johnson
52,division,NNP,Division,1965,Lyndon B. Johnson
53,economic,NNP,Economic,1965,Lyndon B. Johnson
54,and,CC,and,1965,Lyndon B. Johnson
55,research,NNP,Research,1965,Lyndon B. Johnson
56,area,NNP,Area,1965,Lyndon B. Johnson
57,central,NNP,Central,1965,Lyndon B. Johnson
58,intelligence,NNP,Intelligence,1965,Lyndon B. Johnson
59,agency,NNP,Agency,1965,Lyndon B. Johnson
60,she,PRP,She,1965,Lyndon B. Johnson
61,was,VBD,be,1965,Lyndon B. Johnson
62,a,DT,a,1965,Lyndon B. Johnson
63,phi,NNP,Phi,1965,Lyndon B. Johnson
64,beta,NNP,Beta,1965,Lyndon B. Johnson
65,kappa,NNP,Kappa,1965,Lyndon B. Johnson
66,graduate,NN,graduate,1965,Lyndon B. Johnson
67,from,IN,from,1965,Lyndon B. Johnson
68,pembroke,NNP,Pembroke,1965,Lyndon B. Johnson
69,college,NNP,College,1965,Lyndon B. Johnson
70,and,CC,and,1965,Lyndon B. Johnson
71,holds,VBZ,hold,1965,Lyndon B. Johnson
72,the,DT,the,1965,Lyndon B. Johnson
73,m.a,NNP,M.A,1965,Lyndon B. Johnson
74,and,CC,and,1965,Lyndon B. Johnson
75,ph.d.,NNP,Ph.D.,1965,Lyndon B. Johnson
76,degrees,NNS,degree,1965,Lyndon B. Johnson
77,from,IN,from,1965,Lyndon B. Johnson
78,radcliffe,NNP,Radcliffe,1965,Lyndon B. Johnson
