,word,pos,lemma,year,president
0,i,PRP,I,1792,George Washington
1,can,MD,can,1792,George Washington
2,not,RB,not,1792,George Washington
3,dismiss,VB,dismiss,1792,George Washington
4,the,DT,the,1792,George Washington
5,subject,NN,subject,1792,George Washington
6,of,IN,of,1792,George Washington
7,indian,JJ,Indian,1792,George Washington
8,affairs,NNS,affair,1792,George Washington
9,without,IN,without,1792,George Washington
10,again,RB,again,1792,George Washington
11,recommending,VBG,recommend,1792,George Washington
12,to,TO,to,1792,George Washington
13,your,PRP$,your,1792,George Washington
14,consideration,NN,consideration,1792,George Washington
15,the,DT,the,1792,George Washington
16,expediency,NN,expediency,1792,George Washington
17,of,IN,of,1792,George Washington
18,more,JJR,more,1792,George Washington
19,adequate,JJ,adequate,1792,George Washington
20,provision,NN,provision,1792,George Washington
21,for,IN,for,1792,George Washington
22,giving,VBG,give,1792,George Washington
23,energy,NN,energy,1792,George Washington
24,to,TO,to,1792,George Washington
25,the,DT,the,1792,George Washington
26,laws,NNS,law,1792,George Washington
27,throughout,IN,throughout,1792,George Washington
28,our,PRP$,our,1792,George Washington
29,interior,JJ,interior,1792,George Washington
30,frontier,NN,frontier,1792,George Washington
31,and,CC,and,1792,George Washington
32,for,IN,for,1792,George Washington
33,restraining,VBG,restrain,1792,George Washington
34,the,DT,the,1792,George Washington
35,commission,NN,commission,1792,George Washington
36,of,IN,of,1792,George Washington
37,outrages,NNS,outrage,1792,George Washington
38,upon,IN,upon,1792,George Washington
39,the,DT,the,1792,George Washington
40,indians,NNPS,Indians,1792,George Washington
41,without,IN,without,1792,George Washington
42,which,WDT,which,1792,George Washington
43,all,DT,all,1792,George Washington
44,pacific,NN,pacific,1792,George Washington
45,plans,NNS,plan,1792,George Washington
46,must,MD,must,1792,George Washington
47,prove,VB,prove,1792,George Washington
48,nugatory,NN,nugatory,1792,George Washington
49,to,TO,To,1792,George Washington
50,enable,VB,enable,1792,George Washington
51,by,IN,by,1792,George Washington
52,competent,NN,competent,1792,George Washington
53,rewards,NNS,reward,1792,George Washington
54,the,DT,the,1792,George Washington
55,employment,NN,employment,1792,George Washington
56,of,IN,of,1792,George Washington
57,qualified,JJ,qualified,1792,George Washington
58,and,CC,and,1792,George Washington
59,trusty,JJ,trusty,1792,George Washington
60,persons,NNS,person,1792,George Washington
61,to,TO,to,1792,George Washington
62,reside,VB,reside,1792,George Washington
63,among,IN,among,1792,George Washington
64,them,PRP,them,1792,George Washington
65,as,IN,as,1792,George Washington
66,agents,NNS,agent,1792,George Washington
67,would,MD,would,1792,George Washington
68,also,RB,also,1792,George Washington
69,contribute,VB,contribute,1792,George Washington
70,to,TO,to,1792,George Washington
71,the,DT,the,1792,George Washington
72,preservation,NN,preservation,1792,George Washington
73,of,IN,of,1792,George Washington
74,peace,NN,peace,1792,George Washington
75,and,CC,and,1792,George Washington
76,good,JJ,good,1792,George Washington
77,neighbourhood,NN,neighbourhood,1792,George Washington
78,if,IN,If,1792,George Washington
79,in,IN,in,1792,George Washington
80,addition,NN,addition,1792,George Washington
81,to,TO,to,1792,George Washington
82,these,DT,these,1792,George Washington
83,expedients,NNS,expedient,1792,George Washington
84,an,DT,an,1792,George Washington
85,eligible,JJ,eligible,1792,George Washington
86,plan,NN,plan,1792,George Washington
87,could,MD,could,1792,George Washington
88,be,VB,be,1792,George Washington
