,word,pos,lemma,year,president
0,we,PRP,We,2000,Bill Clinton
1,must,MD,must,2000,Bill Clinton
2,also,RB,also,2000,Bill Clinton
3,make,VB,make,2000,Bill Clinton
4,investments,NNS,investment,2000,Bill Clinton
5,that,WDT,that,2000,Bill Clinton
6,reward,VBP,reward,2000,Bill Clinton
7,work,NN,work,2000,Bill Clinton
8,and,CC,and,2000,Bill Clinton
9,support,NN,support,2000,Bill Clinton
10,families,NNS,family,2000,Bill Clinton
11,nothing,NN,Nothing,2000,Bill Clinton
12,does,VBZ,do,2000,Bill Clinton
13,that,IN,that,2000,Bill Clinton
14,better,JJR,good,2000,Bill Clinton
15,than,IN,than,2000,Bill Clinton
16,the,DT,the,2000,Bill Clinton
17,earned-income,JJ,earned-income,2000,Bill Clinton
18,tax,NN,tax,2000,Bill Clinton
19,credit,NN,credit,2000,Bill Clinton
20,the,DT,the,2000,Bill Clinton
21,eitc,NNP,EITC,2000,Bill Clinton
22,the,DT,The,2000,Bill Clinton
23,``,``,``,2000,Bill Clinton
24,e,NNP,E,2000,Bill Clinton
25,'','','',2000,Bill Clinton
26,in,IN,in,2000,Bill Clinton
27,the,DT,the,2000,Bill Clinton
28,eitc,NNP,EITC,2000,Bill Clinton
29,is,VBZ,be,2000,Bill Clinton
30,about,IN,about,2000,Bill Clinton
31,earning,VBG,earn,2000,Bill Clinton
32,working,VBG,work,2000,Bill Clinton
33,taking,VBG,take,2000,Bill Clinton
34,responsibility,NN,responsibility,2000,Bill Clinton
35,and,CC,and,2000,Bill Clinton
36,being,VBG,be,2000,Bill Clinton
37,rewarded,VBN,reward,2000,Bill Clinton
38,for,IN,for,2000,Bill Clinton
39,it,PRP,it,2000,Bill Clinton
40,in,IN,In,2000,Bill Clinton
41,my,PRP$,my,2000,Bill Clinton
42,very,RB,very,2000,Bill Clinton
43,first,RB,first,2000,Bill Clinton
44,address,NN,address,2000,Bill Clinton
45,to,TO,to,2000,Bill Clinton
46,you,PRP,you,2000,Bill Clinton
47,i,PRP,I,2000,Bill Clinton
48,asked,VBD,ask,2000,Bill Clinton
49,congress,NNP,Congress,2000,Bill Clinton
50,to,TO,to,2000,Bill Clinton
51,greatly,RB,greatly,2000,Bill Clinton
52,expand,VB,expand,2000,Bill Clinton
53,this,DT,this,2000,Bill Clinton
54,credit,NN,credit,2000,Bill Clinton
55,and,CC,and,2000,Bill Clinton
56,you,PRP,you,2000,Bill Clinton
57,did,VBD,do,2000,Bill Clinton
58,as,IN,As,2000,Bill Clinton
59,a,DT,a,2000,Bill Clinton
60,result,NN,result,2000,Bill Clinton
61,in,IN,in,2000,Bill Clinton
62,1998,CD,1998,2000,Bill Clinton
63,alone,RB,alone,2000,Bill Clinton
64,the,DT,the,2000,Bill Clinton
65,eitc,NNP,EITC,2000,Bill Clinton
66,helped,VBD,help,2000,Bill Clinton
67,more,JJR,more,2000,Bill Clinton
68,than,IN,than,2000,Bill Clinton
69,4.3,CD,4.3,2000,Bill Clinton
70,million,CD,million,2000,Bill Clinton
71,americans,NNPS,Americans,2000,Bill Clinton
72,work,VBP,work,2000,Bill Clinton
73,their,PRP$,their,2000,Bill Clinton
74,way,NN,way,2000,Bill Clinton
75,out,IN,out,2000,Bill Clinton
76,of,IN,of,2000,Bill Clinton
77,poverty,NN,poverty,2000,Bill Clinton
78,toward,IN,toward,2000,Bill Clinton
79,the,DT,the,2000,Bill Clinton
80,middle,JJ,middle,2000,Bill Clinton
81,class,NN,class,2000,Bill Clinton
82,that,DT,That,2000,Bill Clinton
83,’,VBZ,’,2000,Bill Clinton
84,s,RB,s,2000,Bill Clinton
85,double,JJ,double,2000,Bill Clinton
86,the,DT,the,2000,Bill Clinton
87,number,NN,number,2000,Bill Clinton
88,in,IN,in,2000,Bill Clinton
89,1993,CD,1993,2000,Bill Clinton
90,tonight,NNP,Tonight,2000,Bill Clinton
91,i,PRP,I,2000,Bill Clinton
92,propose,VBP,propose,2000,Bill Clinton
93,another,DT,another,2000,Bill Clinton
94,major,JJ,major,2000,Bill Clinton
95,expansion,NN,expansion,2000,Bill Clinton
96,of,IN,of,2000,Bill Clinton
97,the,DT,the,2000,Bill Clinton
98,eitc,NNP,EITC,2000,Bill Clinton
99,to,TO,to,2000,Bill Clinton
100,reduce,VB,reduce,2000,Bill Clinton
101,the,DT,the,2000,Bill Clinton
