,word,pos,lemma,year,president
0,following,VBG,Following,2017,Donald Trump
1,my,PRP$,my,2017,Donald Trump
2,trip,NN,trip,2017,Donald Trump
3,to,TO,to,2017,Donald Trump
4,the,DT,the,2017,Donald Trump
5,middle,NNP,Middle,2017,Donald Trump
6,east,NNP,East,2017,Donald Trump
7,the,DT,the,2017,Donald Trump
8,gulf,NNP,Gulf,2017,Donald Trump
9,states,NNS,state,2017,Donald Trump
10,and,CC,and,2017,Donald Trump
11,other,JJ,other,2017,Donald Trump
12,muslim-majority,NNP,Muslim-majority,2017,Donald Trump
13,nations,NNS,nation,2017,Donald Trump
14,joined,VBD,join,2017,Donald Trump
15,together,RB,together,2017,Donald Trump
16,to,TO,to,2017,Donald Trump
17,fight,VB,fight,2017,Donald Trump
18,radical,JJ,radical,2017,Donald Trump
19,islamist,NNP,Islamist,2017,Donald Trump
20,ideology,NN,ideology,2017,Donald Trump
21,and,CC,and,2017,Donald Trump
22,terrorist,JJ,terrorist,2017,Donald Trump
23,financing,NN,financing,2017,Donald Trump
24,we,PRP,We,2017,Donald Trump
25,have,VBP,have,2017,Donald Trump
26,dealt,VBN,deal,2017,Donald Trump
27,isis,NNP,ISIS,2017,Donald Trump
28,one,CD,one,2017,Donald Trump
29,devastating,VBG,devastate,2017,Donald Trump
30,defeat,NN,defeat,2017,Donald Trump
31,after,IN,after,2017,Donald Trump
32,another,DT,another,2017,Donald Trump
33,the,DT,The,2017,Donald Trump
34,coalition,NN,coalition,2017,Donald Trump
35,to,TO,to,2017,Donald Trump
36,defeat,VB,defeat,2017,Donald Trump
37,isis,NNP,ISIS,2017,Donald Trump
38,has,VBZ,have,2017,Donald Trump
39,now,RB,now,2017,Donald Trump
40,recaptured,VBN,recapture,2017,Donald Trump
41,almost,RB,almost,2017,Donald Trump
42,100,CD,100,2017,Donald Trump
43,percent,NN,percent,2017,Donald Trump
44,of,IN,of,2017,Donald Trump
45,the,DT,the,2017,Donald Trump
46,land,NN,land,2017,Donald Trump
47,once,RB,once,2017,Donald Trump
48,held,VBN,hold,2017,Donald Trump
49,by,IN,by,2017,Donald Trump
50,these,DT,these,2017,Donald Trump
51,terrorists,NNS,terrorist,2017,Donald Trump
52,in,IN,in,2017,Donald Trump
53,iraq,NNP,Iraq,2017,Donald Trump
54,and,CC,and,2017,Donald Trump
55,syria,NNP,Syria,2017,Donald Trump
56,great,NNP,Great,2017,Donald Trump
57,job,NN,job,2017,Donald Trump
58,applause,NNP,Applause,2017,Donald Trump
59,great,NNP,Great,2017,Donald Trump
60,job,NN,job,2017,Donald Trump
61,really,RB,Really,2017,Donald Trump
62,good,JJ,good,2017,Donald Trump
63,thank,NNP,Thank,2017,Donald Trump
64,you,PRP,you,2017,Donald Trump
65,thank,VB,Thank,2017,Donald Trump
66,you,PRP,you,2017,Donald Trump
67,we,PRP,We,2017,Donald Trump
68,have,VBP,have,2017,Donald Trump
69,a,DT,a,2017,Donald Trump
70,great,JJ,great,2017,Donald Trump
71,military,JJ,military,2017,Donald Trump
72,we,PRP,We,2017,Donald Trump
73,’,VBP,’,2017,Donald Trump
74,re,RB,re,2017,Donald Trump
75,now,RB,now,2017,Donald Trump
76,chasing,VBG,chase,2017,Donald Trump
77,them,PRP,them,2017,Donald Trump
78,wherever,IN,wherever,2017,Donald Trump
79,they,PRP,they,2017,Donald Trump
80,flee,VBP,flee,2017,Donald Trump
81,and,CC,and,2017,Donald Trump
82,we,PRP,we,2017,Donald Trump
83,will,MD,will,2017,Donald Trump
84,not,RB,not,2017,Donald Trump
85,let,VB,let,2017,Donald Trump
86,them,PRP,them,2017,Donald Trump
87,into,IN,into,2017,Donald Trump
88,the,DT,the,2017,Donald Trump
89,united,NNP,United,2017,Donald Trump
90,states,NNPS,States,2017,Donald Trump
91,in,IN,In,2017,Donald Trump
92,afghanistan,NNP,Afghanistan,2017,Donald Trump
93,our,PRP$,our,2017,Donald Trump
94,troops,NNS,troop,2017,Donald Trump
95,are,VBP,be,2017,Donald Trump
96,no,RB,no,2017,Donald Trump
97,longer,RB,longer,2017,Donald Trump
98,undermined,VBN,undermine,2017,Donald Trump
99,by,IN,by,2017,Donald Trump
100,artificial,JJ,artificial,2017,Donald Trump
101,timelines,NNS,timeline,2017,Donald Trump
102,and,CC,and,2017,Donald Trump
103,we,PRP,we,2017,Donald Trump
104,no,RB,no,2017,Donald Trump
105,longer,RBR,longer,2017,Donald Trump
106,tell,VB,tell,2017,Donald Trump
107,our,PRP$,our,2017,Donald Trump
108,enemies,NNS,enemy,2017,Donald Trump
109,of,IN,of,2017,Donald Trump
110,our,PRP$,our,2017,Donald Trump
111,plans,NNS,plan,2017,Donald Trump
112,we,PRP,We,2017,Donald Trump
113,are,VBP,be,2017,Donald Trump
114,beginning,VBG,begin,2017,Donald Trump
115,to,TO,to,2017,Donald Trump
116,see,VB,see,2017,Donald Trump
117,results,NNS,result,2017,Donald Trump
118,on,IN,on,2017,Donald Trump
119,the,DT,the,2017,Donald Trump
120,battlefield,NN,battlefield,2017,Donald Trump
121,and,CC,And,2017,Donald Trump
122,we,PRP,we,2017,Donald Trump
123,have,VBP,have,2017,Donald Trump
124,made,VBN,make,2017,Donald Trump
125,clear,JJ,clear,2017,Donald Trump
126,to,TO,to,2017,Donald Trump
127,pakistan,VB,Pakistan,2017,Donald Trump
128,that,IN,that,2017,Donald Trump
129,while,IN,while,2017,Donald Trump
130,we,PRP,we,2017,Donald Trump
131,desire,VBP,desire,2017,Donald Trump
132,continued,JJ,continued,2017,Donald Trump
133,partnership,NN,partnership,2017,Donald Trump
134,we,PRP,we,2017,Donald Trump
135,must,MD,must,2017,Donald Trump
136,see,VB,see,2017,Donald Trump
137,decisive,JJ,decisive,2017,Donald Trump
138,action,NN,action,2017,Donald Trump
139,against,IN,against,2017,Donald Trump
140,terrorist,JJ,terrorist,2017,Donald Trump
141,groups,NNS,group,2017,Donald Trump
142,operating,VBG,operate,2017,Donald Trump
143,on,IN,on,2017,Donald Trump
144,their,PRP$,their,2017,Donald Trump
145,territory,NN,territory,2017,Donald Trump
146,and,CC,And,2017,Donald Trump
147,we,PRP,we,2017,Donald Trump
148,make,VBP,make,2017,Donald Trump
149,massive,JJ,massive,2017,Donald Trump
150,payments,NNS,payment,2017,Donald Trump
151,every,DT,every,2017,Donald Trump
152,year,NN,year,2017,Donald Trump
153,to,TO,to,2017,Donald Trump
154,pakistan,NNP,Pakistan,2017,Donald Trump
155,they,PRP,They,2017,Donald Trump
156,have,VBP,have,2017,Donald Trump
157,to,TO,to,2017,Donald Trump
158,help,VB,help,2017,Donald Trump
159,our,PRP$,Our,2017,Donald Trump
160,efforts,NNS,effort,2017,Donald Trump
161,to,TO,to,2017,Donald Trump
162,strengthen,VB,strengthen,2017,Donald Trump
163,the,DT,the,2017,Donald Trump
164,nato,NNP,NATO,2017,Donald Trump
165,alliance,NNP,Alliance,2017,Donald Trump
166,set,VBD,set,2017,Donald Trump
167,the,DT,the,2017,Donald Trump
168,stage,NN,stage,2017,Donald Trump
169,for,IN,for,2017,Donald Trump
170,significant,JJ,significant,2017,Donald Trump
171,increases,NNS,increase,2017,Donald Trump
172,in,IN,in,2017,Donald Trump
173,member,NN,member,2017,Donald Trump
174,contributions,NNS,contribution,2017,Donald Trump
175,with,IN,with,2017,Donald Trump
176,tens,NNS,ten,2017,Donald Trump
177,of,IN,of,2017,Donald Trump
178,billions,NNS,billion,2017,Donald Trump
179,of,IN,of,2017,Donald Trump
180,dollars,NNS,dollar,2017,Donald Trump
181,more,RBR,more,2017,Donald Trump
182,pouring,NN,pouring,2017,Donald Trump
183,in,IN,in,2017,Donald Trump
184,because,IN,because,2017,Donald Trump
185,i,PRP,I,2017,Donald Trump
186,would,MD,would,2017,Donald Trump
187,not,RB,not,2017,Donald Trump
188,allow,VB,allow,2017,Donald Trump
189,member,NN,member,2017,Donald Trump
190,states,NNS,state,2017,Donald Trump
191,to,TO,to,2017,Donald Trump
192,be,VB,be,2017,Donald Trump
193,delinquent,VBN,delinquent,2017,Donald Trump
194,in,IN,in,2017,Donald Trump
195,the,DT,the,2017,Donald Trump
196,payment,NN,payment,2017,Donald Trump
197,while,IN,while,2017,Donald Trump
198,we,PRP,we,2017,Donald Trump
