,word,pos,lemma,year,president
0,the,DT,The,2010,Barack Obama
1,third,JJ,third,2010,Barack Obama
2,part,NN,part,2010,Barack Obama
3,of,IN,of,2010,Barack Obama
4,our,PRP$,our,2010,Barack Obama
5,response,NN,response,2010,Barack Obama
6,plan,NN,plan,2010,Barack Obama
7,is,VBZ,be,2010,Barack Obama
8,the,DT,the,2010,Barack Obama
9,steps,NNS,step,2010,Barack Obama
10,we,PRP,we,2010,Barack Obama
11,’,VBP,’,2010,Barack Obama
12,re,JJ,re,2010,Barack Obama
13,taking,VBG,take,2010,Barack Obama
14,to,TO,to,2010,Barack Obama
15,ensure,VB,ensure,2010,Barack Obama
16,that,IN,that,2010,Barack Obama
17,a,DT,a,2010,Barack Obama
18,disaster,NN,disaster,2010,Barack Obama
19,like,IN,like,2010,Barack Obama
20,this,DT,this,2010,Barack Obama
21,does,VBZ,do,2010,Barack Obama
22,not,RB,not,2010,Barack Obama
23,happen,VB,happen,2010,Barack Obama
24,again,RB,again,2010,Barack Obama
25,a,NNP,A,2010,Barack Obama
26,few,JJ,few,2010,Barack Obama
27,months,NNS,month,2010,Barack Obama
28,ago,IN,ago,2010,Barack Obama
29,i,PRP,I,2010,Barack Obama
30,approved,VBD,approve,2010,Barack Obama
31,a,DT,a,2010,Barack Obama
32,proposal,NN,proposal,2010,Barack Obama
33,to,TO,to,2010,Barack Obama
34,consider,VB,consider,2010,Barack Obama
35,new,JJ,new,2010,Barack Obama
36,limited,JJ,limited,2010,Barack Obama
37,offshore,IN,offshore,2010,Barack Obama
38,drilling,VBG,drill,2010,Barack Obama
39,under,IN,under,2010,Barack Obama
40,the,DT,the,2010,Barack Obama
41,assurance,NN,assurance,2010,Barack Obama
42,that,IN,that,2010,Barack Obama
43,it,PRP,it,2010,Barack Obama
44,would,MD,would,2010,Barack Obama
45,be,VB,be,2010,Barack Obama
46,absolutely,RB,absolutely,2010,Barack Obama
47,safe,JJ,safe,2010,Barack Obama
48,–-,NN,–-,2010,Barack Obama
49,that,IN,that,2010,Barack Obama
50,the,DT,the,2010,Barack Obama
51,proper,JJ,proper,2010,Barack Obama
52,technology,NN,technology,2010,Barack Obama
53,would,MD,would,2010,Barack Obama
54,be,VB,be,2010,Barack Obama
55,in,IN,in,2010,Barack Obama
56,place,NN,place,2010,Barack Obama
57,and,CC,and,2010,Barack Obama
58,the,DT,the,2010,Barack Obama
59,necessary,JJ,necessary,2010,Barack Obama
60,precautions,NNS,precaution,2010,Barack Obama
61,would,MD,would,2010,Barack Obama
62,be,VB,be,2010,Barack Obama
63,taken,VBN,take,2010,Barack Obama
64,that,DT,That,2010,Barack Obama
65,obviously,RB,obviously,2010,Barack Obama
66,was,VBD,be,2010,Barack Obama
67,not,RB,not,2010,Barack Obama
68,the,DT,the,2010,Barack Obama
69,case,NN,case,2010,Barack Obama
70,in,IN,in,2010,Barack Obama
71,the,DT,the,2010,Barack Obama
72,deepwater,NNP,Deepwater,2010,Barack Obama
73,horizon,NNP,Horizon,2010,Barack Obama
74,rig,NN,rig,2010,Barack Obama
75,and,CC,and,2010,Barack Obama
76,i,PRP,I,2010,Barack Obama
77,want,VBP,want,2010,Barack Obama
78,to,TO,to,2010,Barack Obama
79,know,VB,know,2010,Barack Obama
80,why,WRB,why,2010,Barack Obama
81,the,DT,The,2010,Barack Obama
82,american,JJ,American,2010,Barack Obama
83,people,NNS,people,2010,Barack Obama
84,deserve,VBP,deserve,2010,Barack Obama
85,to,TO,to,2010,Barack Obama
86,know,VB,know,2010,Barack Obama
87,why,WRB,why,2010,Barack Obama
88,the,DT,The,2010,Barack Obama
89,families,NNS,family,2010,Barack Obama
90,i,PRP,I,2010,Barack Obama
91,met,VBD,meet,2010,Barack Obama
92,with,IN,with,2010,Barack Obama
93,last,JJ,last,2010,Barack Obama
94,week,NN,week,2010,Barack Obama
95,who,WP,who,2010,Barack Obama
96,lost,VBD,lose,2010,Barack Obama
97,their,PRP$,their,2010,Barack Obama
98,loved,JJ,loved,2010,Barack Obama
99,ones,NNS,one,2010,Barack Obama
100,in,IN,in,2010,Barack Obama
101,the,DT,the,2010,Barack Obama
102,explosion,NN,explosion,2010,Barack Obama
103,--,:,--,2010,Barack Obama
104,these,DT,these,2010,Barack Obama
105,families,NNS,family,2010,Barack Obama
106,deserve,VBP,deserve,2010,Barack Obama
107,to,TO,to,2010,Barack Obama
108,know,VB,know,2010,Barack Obama
109,why,WRB,why,2010,Barack Obama
110,and,CC,And,2010,Barack Obama
111,so,RB,so,2010,Barack Obama
112,i,PRP,I,2010,Barack Obama
113,’,VBP,’,2010,Barack Obama
114,ve,RB,ve,2010,Barack Obama
115,established,VBN,establish,2010,Barack Obama
116,a,DT,a,2010,Barack Obama
117,national,NNP,National,2010,Barack Obama
118,commission,NNP,Commission,2010,Barack Obama
119,to,TO,to,2010,Barack Obama
120,understand,VB,understand,2010,Barack Obama
121,the,DT,the,2010,Barack Obama
122,causes,NNS,cause,2010,Barack Obama
123,of,IN,of,2010,Barack Obama
124,this,DT,this,2010,Barack Obama
125,disaster,NN,disaster,2010,Barack Obama
126,and,CC,and,2010,Barack Obama
127,offer,NN,offer,2010,Barack Obama
128,recommendations,NNS,recommendation,2010,Barack Obama
129,on,IN,on,2010,Barack Obama
130,what,WP,what,2010,Barack Obama
131,additional,JJ,additional,2010,Barack Obama
132,safety,NN,safety,2010,Barack Obama
133,and,CC,and,2010,Barack Obama
134,environmental,JJ,environmental,2010,Barack Obama
135,standards,NNS,standard,2010,Barack Obama
136,we,PRP,we,2010,Barack Obama
137,need,VBP,need,2010,Barack Obama
138,to,TO,to,2010,Barack Obama
139,put,VB,put,2010,Barack Obama
140,in,IN,in,2010,Barack Obama
141,place,NN,place,2010,Barack Obama
142,already,UH,Already,2010,Barack Obama
143,i,PRP,I,2010,Barack Obama
144,’,VBP,’,2010,Barack Obama
145,ve,JJ,ve,2010,Barack Obama
146,issued,VBN,issue,2010,Barack Obama
147,a,DT,a,2010,Barack Obama
148,six-month,JJ,six-month,2010,Barack Obama
149,moratorium,NN,moratorium,2010,Barack Obama
150,on,IN,on,2010,Barack Obama
151,deepwater,NN,deepwater,2010,Barack Obama
152,drilling,NN,drilling,2010,Barack Obama
153,i,PRP,I,2010,Barack Obama
154,know,VBP,know,2010,Barack Obama
155,this,DT,this,2010,Barack Obama
156,creates,VBZ,create,2010,Barack Obama
157,difficulty,NN,difficulty,2010,Barack Obama
158,for,IN,for,2010,Barack Obama
159,the,DT,the,2010,Barack Obama
160,people,NNS,people,2010,Barack Obama
161,who,WP,who,2010,Barack Obama
162,work,VBP,work,2010,Barack Obama
163,on,IN,on,2010,Barack Obama
164,these,DT,these,2010,Barack Obama
165,rigs,NNS,rig,2010,Barack Obama
166,but,CC,but,2010,Barack Obama
167,for,IN,for,2010,Barack Obama
168,the,DT,the,2010,Barack Obama
169,sake,NN,sake,2010,Barack Obama
170,of,IN,of,2010,Barack Obama
171,their,PRP$,their,2010,Barack Obama
172,safety,NN,safety,2010,Barack Obama
173,and,CC,and,2010,Barack Obama
174,for,IN,for,2010,Barack Obama
175,the,DT,the,2010,Barack Obama
176,sake,NN,sake,2010,Barack Obama
177,of,IN,of,2010,Barack Obama
178,the,DT,the,2010,Barack Obama
179,entire,JJ,entire,2010,Barack Obama
180,region,NN,region,2010,Barack Obama
