,word,pos,lemma,year,president
0,it,PRP,It,1889,Benjamin Harrison
1,is,VBZ,be,1889,Benjamin Harrison
2,gratifying,VBG,gratify,1889,Benjamin Harrison
3,to,TO,to,1889,Benjamin Harrison
4,be,VB,be,1889,Benjamin Harrison
5,able,JJ,able,1889,Benjamin Harrison
6,to,TO,to,1889,Benjamin Harrison
7,state,NN,state,1889,Benjamin Harrison
8,that,WDT,that,1889,Benjamin Harrison
9,by,IN,by,1889,Benjamin Harrison
10,the,DT,the,1889,Benjamin Harrison
11,adoption,NN,adoption,1889,Benjamin Harrison
12,of,IN,of,1889,Benjamin Harrison
13,new,JJ,new,1889,Benjamin Harrison
14,and,CC,and,1889,Benjamin Harrison
15,better,JJR,good,1889,Benjamin Harrison
16,methods,NNS,method,1889,Benjamin Harrison
17,in,IN,in,1889,Benjamin Harrison
18,the,DT,the,1889,Benjamin Harrison
19,war,NNP,War,1889,Benjamin Harrison
20,department,NNP,Department,1889,Benjamin Harrison
21,the,DT,the,1889,Benjamin Harrison
22,calls,NNS,call,1889,Benjamin Harrison
23,of,IN,of,1889,Benjamin Harrison
24,the,DT,the,1889,Benjamin Harrison
25,pension,NNP,Pension,1889,Benjamin Harrison
26,office,NNP,Office,1889,Benjamin Harrison
27,for,IN,for,1889,Benjamin Harrison
28,information,NN,information,1889,Benjamin Harrison
29,as,IN,as,1889,Benjamin Harrison
30,to,TO,to,1889,Benjamin Harrison
31,the,DT,the,1889,Benjamin Harrison
32,military,JJ,military,1889,Benjamin Harrison
33,and,CC,and,1889,Benjamin Harrison
34,hospital,JJ,hospital,1889,Benjamin Harrison
35,records,NNS,record,1889,Benjamin Harrison
36,of,IN,of,1889,Benjamin Harrison
37,pension,NN,pension,1889,Benjamin Harrison
38,claimants,NNS,claimant,1889,Benjamin Harrison
39,are,VBP,be,1889,Benjamin Harrison
40,now,RB,now,1889,Benjamin Harrison
41,promptly,RB,promptly,1889,Benjamin Harrison
42,answered,VBN,answer,1889,Benjamin Harrison
43,and,CC,and,1889,Benjamin Harrison
44,the,DT,the,1889,Benjamin Harrison
45,injurious,JJ,injurious,1889,Benjamin Harrison
46,and,CC,and,1889,Benjamin Harrison
47,vexatious,JJ,vexatious,1889,Benjamin Harrison
48,delays,NNS,delay,1889,Benjamin Harrison
49,that,WDT,that,1889,Benjamin Harrison
50,have,VBP,have,1889,Benjamin Harrison
51,heretofore,VBN,heretofore,1889,Benjamin Harrison
52,occurred,VBN,occur,1889,Benjamin Harrison
53,are,VBP,be,1889,Benjamin Harrison
54,entirely,RB,entirely,1889,Benjamin Harrison
55,avoided,VBN,avoid,1889,Benjamin Harrison
56,this,DT,This,1889,Benjamin Harrison
57,will,MD,will,1889,Benjamin Harrison
58,greatly,RB,greatly,1889,Benjamin Harrison
59,facilitate,VB,facilitate,1889,Benjamin Harrison
60,the,DT,the,1889,Benjamin Harrison
61,adjustment,NN,adjustment,1889,Benjamin Harrison
62,of,IN,of,1889,Benjamin Harrison
63,all,DT,all,1889,Benjamin Harrison
64,pending,VBG,pending,1889,Benjamin Harrison
65,claims,NNS,claim,1889,Benjamin Harrison
66,the,DT,The,1889,Benjamin Harrison
67,advent,NN,advent,1889,Benjamin Harrison
68,of,IN,of,1889,Benjamin Harrison
69,four,CD,four,1889,Benjamin Harrison
70,new,JJ,new,1889,Benjamin Harrison
71,states,NNS,States,1889,Benjamin Harrison
72,--,:,--,1889,Benjamin Harrison
73,south,NNP,South,1889,Benjamin Harrison
74,dakota,NNP,Dakota,1889,Benjamin Harrison
