,word,pos,lemma,year,president
0,mr.,NNP,MR.,1976,Jimmy Carter
1,carter,NNP,CARTER,1976,Jimmy Carter
2,yes,UH,Yes,1976,Jimmy Carter
3,i,PRP,I,1976,Jimmy Carter
4,would,MD,would,1976,Jimmy Carter
5,some,DT,Some,1976,Jimmy Carter
6,of,IN,of,1976,Jimmy Carter
7,the,DT,the,1976,Jimmy Carter
8,things,NNS,thing,1976,Jimmy Carter
9,that,WDT,that,1976,Jimmy Carter
10,can,MD,can,1976,Jimmy Carter
11,be,VB,be,1976,Jimmy Carter
12,done,VBN,do,1976,Jimmy Carter
13,about,IN,about,1976,Jimmy Carter
14,this,DT,this,1976,Jimmy Carter
15,is,VBZ,be,1976,Jimmy Carter
16,a,DT,a,1976,Jimmy Carter
17,change,NN,change,1976,Jimmy Carter
18,in,IN,in,1976,Jimmy Carter
19,the,DT,the,1976,Jimmy Carter
20,rate,NN,rate,1976,Jimmy Carter
21,structure,NN,structure,1976,Jimmy Carter
22,of,IN,of,1976,Jimmy Carter
23,electric,JJ,electric,1976,Jimmy Carter
24,power,NN,power,1976,Jimmy Carter
25,companies,NNS,company,1976,Jimmy Carter
26,we,PRP,We,1976,Jimmy Carter
27,now,RB,now,1976,Jimmy Carter
28,encourage,VBP,encourage,1976,Jimmy Carter
29,people,NNS,people,1976,Jimmy Carter
30,to,TO,to,1976,Jimmy Carter
31,waste,VB,waste,1976,Jimmy Carter
32,electricity,NN,electricity,1976,Jimmy Carter
33,by,IN,by,1976,Jimmy Carter
34,giving,VBG,give,1976,Jimmy Carter
35,the,DT,the,1976,Jimmy Carter
36,lowest,JJS,low,1976,Jimmy Carter
37,rates,NNS,rate,1976,Jimmy Carter
38,to,TO,to,1976,Jimmy Carter
39,the,DT,the,1976,Jimmy Carter
40,biggest,JJS,big,1976,Jimmy Carter
41,users,NNS,user,1976,Jimmy Carter
42,we,PRP,We,1976,Jimmy Carter
43,do,VBP,do,1976,Jimmy Carter
44,n't,RB,n't,1976,Jimmy Carter
45,do,VB,do,1976,Jimmy Carter
46,anything,NN,anything,1976,Jimmy Carter
47,to,TO,to,1976,Jimmy Carter
48,cut,VB,cut,1976,Jimmy Carter
49,down,RP,down,1976,Jimmy Carter
50,on,IN,on,1976,Jimmy Carter
51,peak,NN,peak,1976,Jimmy Carter
52,load,NN,load,1976,Jimmy Carter
53,requirements,NNS,requirement,1976,Jimmy Carter
54,we,PRP,We,1976,Jimmy Carter
55,do,VBP,do,1976,Jimmy Carter
56,n't,RB,n't,1976,Jimmy Carter
57,have,VB,have,1976,Jimmy Carter
58,an,DT,an,1976,Jimmy Carter
59,adequate,JJ,adequate,1976,Jimmy Carter
60,requirement,NN,requirement,1976,Jimmy Carter
61,for,IN,for,1976,Jimmy Carter
