selection_order,series_id,series_label,series_kind,instrument,query,grouping_active,family_label,family_form_count,family_forms,period_kind,period,period_order,period_start,period_end,x,display_value,display_unit,numerator_count,denominator_count,denominator_unit,point,lo_sampling,hi_sampling,lo,hi,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width,ci_components,disagreement_status,agreement_source,value_status,source_scope
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1785,1785,1785,1789,1785.0,14.285714285714285,percent of eligible paragraphs,,14,eligible paragraphs,0.14285714285714285,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.3333333333333333,14,2,,low_cluster_caution,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1790,1790,1790,1794,1790.0,11.627906976744185,percent of eligible paragraphs,,129,eligible paragraphs,0.11627906976744186,0.07604468016714883,0.15217391304347827,0.07604468016714883,0.15217391304347827,129,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1795,1795,1795,1799,1795.0,14.150943396226415,percent of eligible paragraphs,,212,eligible paragraphs,0.14150943396226415,0.10458815325293297,0.18244206773618535,0.10458815325293297,0.18244206773618535,212,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1800,1800,1800,1804,1800.0,16.025641025641026,percent of eligible paragraphs,,156,eligible paragraphs,0.16025641025641027,0.0877450980392157,0.23790983606557375,0.0877450980392157,0.23790983606557375,156,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1805,1805,1805,1809,1805.0,8.205128205128204,percent of eligible paragraphs,,195,eligible paragraphs,0.08205128205128205,0.044812001757579566,0.12422889610389606,0.044812001757579566,0.12422889610389606,195,15,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1810,1810,1810,1814,1810.0,7.142857142857142,percent of eligible paragraphs,,182,eligible paragraphs,0.07142857142857142,0.041634317571753045,0.10573161189358371,0.041634317571753045,0.10573161189358371,182,14,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1815,1815,1815,1819,1815.0,12.31527093596059,percent of eligible paragraphs,,203,eligible paragraphs,0.12315270935960591,0.06159557781825541,0.20486260540854898,0.06159557781825541,0.20486260540854898,203,9,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1820,1820,1820,1824,1820.0,7.2202166064981945,percent of eligible paragraphs,,277,eligible paragraphs,0.07220216606498195,0.048285075787019044,0.10780688238315354,0.048285075787019044,0.10780688238315354,277,7,,low_cluster_caution,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1825,1825,1825,1829,1825.0,8.967391304347826,percent of eligible paragraphs,,368,eligible paragraphs,0.08967391304347826,0.05897375079063884,0.11227354578194915,0.05897375079063884,0.11227354578194915,368,10,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1830,1830,1830,1834,1830.0,9.45273631840796,percent of eligible paragraphs,,804,eligible paragraphs,0.0945273631840796,0.06430121316268692,0.1263023872679045,0.06430121316268692,0.1263023872679045,804,19,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1835,1835,1835,1839,1835.0,18.818040435458787,percent of eligible paragraphs,,643,eligible paragraphs,0.18818040435458788,0.14041000071741158,0.24091909315031979,0.14041000071741158,0.24091909315031979,643,12,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1840,1840,1840,1844,1840.0,11.077389984825494,percent of eligible paragraphs,,659,eligible paragraphs,0.11077389984825493,0.07514122533748702,0.1420415839643216,0.07514122533748702,0.1420415839643216,659,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1845,1845,1845,1849,1845.0,9.457755359394703,percent of eligible paragraphs,,793,eligible paragraphs,0.09457755359394704,0.0575799015394233,0.12110293944322655,0.0575799015394233,0.12110293944322655,793,28,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1850,1850,1850,1854,1850.0,8.4070796460177,percent of eligible paragraphs,,904,eligible paragraphs,0.084070796460177,0.048795245234525594,0.14211980026735865,0.048795245234525594,0.14211980026735865,904,21,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1855,1855,1855,1859,1855.0,7.547169811320755,percent of eligible paragraphs,,689,eligible paragraphs,0.07547169811320754,0.04572646377028341,0.09473084690142623,0.04572646377028341,0.09473084690142623,689,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1860,1860,1860,1864,1860.0,4.354587869362364,percent of eligible paragraphs,,643,eligible paragraphs,0.04354587869362364,0.018017318910276428,0.07060912834591625,0.018017318910276428,0.07060912834591625,643,18,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1865,1865,1865,1869,1865.0,9.001233045622687,percent of eligible paragraphs,,811,eligible paragraphs,0.09001233045622688,0.055164001739046425,0.11355980012894906,0.055164001739046425,0.11355980012894906,811,37,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1870,1870,1870,1874,1870.0,13.663366336633665,percent of eligible paragraphs,,505,eligible paragraphs,0.13663366336633664,0.06764079384871155,0.18126377979881494,0.06764079384871155,0.18126377979881494,505,19,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1875,1875,1875,1879,1875.0,10.18363939899833,percent of eligible paragraphs,,599,eligible paragraphs,0.1018363939899833,0.06036971326897906,0.12825856999426274,0.06036971326897906,0.12825856999426274,599,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1880,1880,1880,1884,1880.0,9.90566037735849,percent of eligible paragraphs,,636,eligible paragraphs,0.09905660377358491,0.06467151007309681,0.1365079146971529,0.06467151007309681,0.1365079146971529,636,16,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1885,1885,1885,1889,1885.0,13.784461152882205,percent of eligible paragraphs,,798,eligible paragraphs,0.13784461152882205,0.09496334809838243,0.181368449633451,0.09496334809838243,0.181368449633451,798,18,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1890,1890,1890,1894,1890.0,15.402843601895736,percent of eligible paragraphs,,844,eligible paragraphs,0.15402843601895735,0.10796899841017489,0.2055797603811149,0.10796899841017489,0.2055797603811149,844,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1895,1895,1895,1899,1895.0,11.36094674556213,percent of eligible paragraphs,,845,eligible paragraphs,0.1136094674556213,0.07695697159982874,0.15753380702986564,0.07695697159982874,0.15753380702986564,845,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1900,1900,1900,1904,1900.0,17.46987951807229,percent of eligible paragraphs,,830,eligible paragraphs,0.1746987951807229,0.12242138364779874,0.23708426468321253,0.12242138364779874,0.23708426468321253,830,15,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1905,1905,1905,1909,1905.0,20.13888888888889,percent of eligible paragraphs,,1152,eligible paragraphs,0.2013888888888889,0.16024807623478884,0.23556849150577938,0.16024807623478884,0.23556849150577938,1152,16,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1910,1910,1910,1914,1910.0,22.103004291845494,percent of eligible paragraphs,,932,eligible paragraphs,0.22103004291845493,0.17626703223662346,0.3037220026350461,0.17626703223662346,0.3037220026350461,932,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1915,1915,1915,1919,1915.0,16.268980477223426,percent of eligible paragraphs,,461,eligible paragraphs,0.16268980477223427,0.06312741445916116,0.25052813772533733,0.06312741445916116,0.25052813772533733,461,21,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1920,1920,1920,1924,1920.0,19.498607242339833,percent of eligible paragraphs,,359,eligible paragraphs,0.19498607242339833,0.14451062147566907,0.23503086419753083,0.14451062147566907,0.23503086419753083,359,19,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1925,1925,1925,1929,1925.0,25.904486251808972,percent of eligible paragraphs,,691,eligible paragraphs,0.2590448625180897,0.18766938426029334,0.33567244200315544,0.18766938426029334,0.33567244200315544,691,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1930,1930,1930,1934,1930.0,40.22257551669316,percent of eligible paragraphs,,629,eligible paragraphs,0.40222575516693165,0.3348056752978896,0.4751088138385502,0.3348056752978896,0.4751088138385502,629,27,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1935,1935,1935,1939,1935.0,35.63636363636364,percent of eligible paragraphs,,275,eligible paragraphs,0.3563636363636364,0.22950378722671716,0.46614754098360656,0.22950378722671716,0.46614754098360656,275,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1940,1940,1940,1944,1940.0,14.759535655058043,percent of eligible paragraphs,,603,eligible paragraphs,0.14759535655058043,0.1021276642094073,0.1979793201036552,0.1021276642094073,0.1979793201036552,603,26,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1945,1945,1945,1949,1945.0,13.284132841328415,percent of eligible paragraphs,,271,eligible paragraphs,0.13284132841328414,0.07607417131604857,0.22022342064714945,0.07607417131604857,0.22022342064714945,271,17,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1950,1950,1950,1954,1950.0,14.697406340057636,percent of eligible paragraphs,,347,eligible paragraphs,0.14697406340057637,0.07491071428571429,0.19246713852376138,0.07491071428571429,0.19246713852376138,347,11,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1955,1955,1955,1959,1955.0,23.325062034739457,percent of eligible paragraphs,,403,eligible paragraphs,0.23325062034739455,0.1546652982217306,0.2855690953007783,0.1546652982217306,0.2855690953007783,403,8,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1960,1960,1960,1964,1960.0,10.424187725631768,percent of eligible paragraphs,,2216,eligible paragraphs,0.10424187725631769,0.07621503921905416,0.13101303257829625,0.07621503921905416,0.13101303257829625,2216,67,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1965,1965,1965,1969,1965.0,8.316929133858268,percent of eligible paragraphs,,2032,eligible paragraphs,0.08316929133858268,0.05880685533292991,0.10630834578043313,0.05880685533292991,0.10630834578043313,2032,53,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1970,1970,1970,1974,1970.0,10.841121495327103,percent of eligible paragraphs,,535,eligible paragraphs,0.10841121495327102,0.06571757719485978,0.15397150422035563,0.06571757719485978,0.15397150422035563,535,25,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1975,1975,1975,1979,1975.0,20.508166969147005,percent of eligible paragraphs,,1102,eligible paragraphs,0.20508166969147004,0.1541500862899455,0.2610261847685783,0.1541500862899455,0.2610261847685783,1102,27,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1980,1980,1980,1984,1980.0,16.021441334127456,percent of eligible paragraphs,,1679,eligible paragraphs,0.16021441334127456,0.12086083387970181,0.19942819886749774,0.12086083387970181,0.19942819886749774,1679,41,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1985,1985,1985,1989,1985.0,14.454976303317535,percent of eligible paragraphs,,844,eligible paragraphs,0.14454976303317535,0.0979999923408036,0.19990062761506278,0.0979999923408036,0.19990062761506278,844,28,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1990,1990,1990,1994,1990.0,21.083743842364534,percent of eligible paragraphs,,1015,eligible paragraphs,0.21083743842364533,0.16006618173261666,0.2692765594179401,0.16006618173261666,0.2692765594179401,1015,32,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,1995,1995,1995,1999,1995.0,25.179856115107913,percent of eligible paragraphs,,834,eligible paragraphs,0.2517985611510791,0.19926833738472816,0.30293094744177035,0.19926833738472816,0.30293094744177035,834,22,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,2000,2000,2000,2004,2000.0,16.930379746835442,percent of eligible paragraphs,,632,eligible paragraphs,0.16930379746835442,0.10139350526687671,0.23253216859310438,0.10139350526687671,0.23253216859310438,632,23,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,2005,2005,2005,2009,2005.0,23.90300230946882,percent of eligible paragraphs,,866,eligible paragraphs,0.2390300230946882,0.17484959839032907,0.3163828626583759,0.17484959839032907,0.3163828626583759,866,28,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,2010,2010,2010,2014,2010.0,35.203252032520325,percent of eligible paragraphs,,1230,eligible paragraphs,0.35203252032520327,0.287083767301012,0.4111413104524181,0.287083767301012,0.4111413104524181,1230,33,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,2015,2015,2015,2019,2015.0,19.828926905132192,percent of eligible paragraphs,,1286,eligible paragraphs,0.19828926905132194,0.15132336772598579,0.24783493847378937,0.15132336772598579,0.24783493847378937,1286,27,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,2020,2020,2020,2024,2020.0,14.52249408050513,percent of eligible paragraphs,,2534,eligible paragraphs,0.1452249408050513,0.11456200301864108,0.17546465583283788,0.11456200301864108,0.17546465583283788,2534,50,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
1,corex:Economy & jobs,Economy & jobs,corex,Deterministic CorEx issue model,Economy & jobs,,,,,year5,2025,2025,2025,2029,2025.0,11.032028469750891,percent of eligible paragraphs,,562,eligible paragraphs,0.1103202846975089,0.07117569759841226,0.15468179954370062,0.07117569759841226,0.15468179954370062,562,11,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1785,1785,1785,1789,1785.0,0.0,percent of eligible paragraphs,,14,eligible paragraphs,0.0,,,,,14,2,,low_cluster_caution,true,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1790,1790,1790,1794,1790.0,12.4031007751938,percent of eligible paragraphs,,129,eligible paragraphs,0.12403100775193798,0.0675829519450801,0.15877179187634793,0.0675829519450801,0.15877179187634793,129,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1795,1795,1795,1799,1795.0,6.132075471698113,percent of eligible paragraphs,,212,eligible paragraphs,0.06132075471698113,0.03507865937072503,0.0915032679738562,0.03507865937072503,0.0915032679738562,212,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1800,1800,1800,1804,1800.0,12.179487179487179,percent of eligible paragraphs,,156,eligible paragraphs,0.12179487179487179,0.05446773713945882,0.18619912731424842,0.05446773713945882,0.18619912731424842,156,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1805,1805,1805,1809,1805.0,10.256410256410255,percent of eligible paragraphs,,195,eligible paragraphs,0.10256410256410256,0.05943819308545335,0.13870533322052062,0.05943819308545335,0.13870533322052062,195,15,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1810,1810,1810,1814,1810.0,7.142857142857142,percent of eligible paragraphs,,182,eligible paragraphs,0.07142857142857142,0.035657380020990365,0.1111111111111111,0.035657380020990365,0.1111111111111111,182,14,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1815,1815,1815,1819,1815.0,14.77832512315271,percent of eligible paragraphs,,203,eligible paragraphs,0.1477832512315271,0.08766047297297297,0.20689655172413793,0.08766047297297297,0.20689655172413793,203,9,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1820,1820,1820,1824,1820.0,13.718411552346572,percent of eligible paragraphs,,277,eligible paragraphs,0.1371841155234657,0.08045977011494253,0.21447503790340045,0.08045977011494253,0.21447503790340045,277,7,,low_cluster_caution,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1825,1825,1825,1829,1825.0,17.66304347826087,percent of eligible paragraphs,,368,eligible paragraphs,0.1766304347826087,0.1421320691391173,0.2095351300748916,0.1421320691391173,0.2095351300748916,368,10,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1830,1830,1830,1834,1830.0,19.776119402985074,percent of eligible paragraphs,,804,eligible paragraphs,0.19776119402985073,0.15757788611596288,0.24151215448370147,0.15757788611596288,0.24151215448370147,804,19,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1835,1835,1835,1839,1835.0,18.040435458786934,percent of eligible paragraphs,,643,eligible paragraphs,0.18040435458786935,0.11764202431649437,0.22780377906976743,0.11764202431649437,0.22780377906976743,643,12,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
2,corex:Taxes & budget,Taxes & budget,corex,Deterministic CorEx issue model,Taxes & budget,,,,,year5,1840,1840,1840,1844,1840.0,14.719271623672231,percent of eligible paragraphs,,659,eligible paragraphs,0.1471927162367223,0.08344858590042932,0.2251138736411581,0.08344858590042932,0.2251138736411581,659,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
