cycle_start,cycle_end,grid_offset,is_complete_cycle,n_paragraphs,n_speeches,combat_enemy_naming,combat_party_attack,combat_zero_sum,genre__campaign_or_debate,genre__eulogy_or_commemoration,genre__inaugural_address,genre__other,genre__press_conference_or_interview,genre__proclamation,genre__public_remarks_or_address,genre__special_message_to_congress,genre__state_of_the_union_or_annual_message,genre__veto_or_signing_statement,marker_america,marker_assertive_modals,marker_boosters,marker_concessives,marker_doom,marker_future,marker_god_bless,marker_hedges,marker_hype,marker_mechanism,marker_need_to,marker_nostalgia,marker_nrc_fear,marker_nrc_hope,marker_opponents,marker_religiosity,marker_superlatives,marker_united_states,marker_us_them,register_neither_share,register_proposal_share,register_values_share,stat_fk_grade,stat_modal_can_per_1k,stat_modal_could_per_1k,stat_modal_may_per_1k,stat_modal_must_per_1k,stat_modal_shall_per_1k,stat_modal_should_per_1k,stat_modal_will_per_1k,stat_modal_would_per_1k,stat_self_reference,stat_words_per_sentence,"topic__Agriculture, Land & Environment",topic__Ceremonial & Commemorative Address,topic__Civil Rights & Immigration,topic__Constitutional Order & Governance,"topic__Economy, Labor & Social Welfare",topic__Faith & National Values,topic__Foreign Relations & Diplomacy,topic__Indian & Tribal Affairs,topic__Infrastructure & Internal Improvements,"topic__Law, Crime & Justice","topic__Money, Banking & Currency",topic__Partisan & Media Combat,topic__Personal Narrative & Reflection,topic__Procedural & Administrative,topic__Public Finance & Taxation,"topic__Trade, Commerce & Tariffs",topic__War & Military Affairs
1893,1896,0,True,688,17,0.1308139534883721,0.0188953488372093,0.02616279069767442,0.0,0.0,0.0188953488372093,0.0,0.0,0.01308139534883721,0.0,0.18604651162790697,0.7456395348837209,0.036337209302325583,1.2761964341570222,3.941194870190804,0.8507976227713481,1.7015952455426961,0.28776978417266186,0.3628401626524867,0.0,3.46574913981858,0.1376290272130122,4.341570222083202,0.025023459493274947,0.7006568658116985,32.155145448858306,63.584610572411634,0.08758210822646231,0.28776978417266186,0.4629340006255865,3.966218329684079,3.803565842977792,0.5479651162790697,0.19912790697674418,0.1569767441860465,19.09346732866641,1.5297038393058655,0.6645434711738597,2.1315545301803045,0.7523133635930486,0.7773904757128168,2.695789552875091,3.1095619028512673,1.981091857461695,0.2978122794636556,37.447055250358346,0.06686046511627906,0.005813953488372093,0.0188953488372093,0.07994186046511628,0.014534883720930232,0.011627906976744186,0.3023255813953488,0.0377906976744186,0.011627906976744186,0.03197674418604651,0.26453488372093026,0.0,0.0029069767441860465,0.08284883720930232,0.08866279069767442,0.07994186046511628,0.10901162790697674
1897,1900,0,True,751,14,0.10386151797603196,0.005326231691078562,0.033288948069241014,0.018641810918774968,0.0,0.03595206391478029,0.0,0.0,0.006657789613848202,0.0,0.07723035952063914,0.844207723035952,0.017310252996005325,2.182603757196468,5.022215788242893,0.4565650716584448,1.1581162793287378,0.24498613601184843,0.40088640438302464,0.0,2.8730192314116767,0.2672576029220165,4.82177258605138,0.0556786672754201,0.601329606574537,30.645538468391223,69.96581329829289,0.08908586764067215,0.31180053674235253,0.6904154742152092,4.37634324784802,2.9175621652320127,0.507323568575233,0.24766977363515313,0.16378162450066577,17.517228430467345,1.2506281056334096,0.5471497962146167,1.8536095137066608,1.1612975266595946,2.021104349282564,2.423091954664731,3.6290547708112335,1.1836301714030484,0.34959941733430444,33.02181132323791,0.03462050599201065,0.013315579227696404,0.010652463382157125,0.1904127829560586,0.009320905459387484,0.023968042609853527,0.3941411451398136,0.019973368841544607,0.041278295605858856,0.023968042609853527,0.06391478029294274,0.0,0.005326231691078562,0.03994673768308921,0.06790945406125166,0.10252996005326231,0.12383488681757657
1901,1904,0,True,634,13,0.06624605678233439,0.015772870662460567,0.014195583596214511,0.0,0.0,0.02365930599369085,0.0,0.0,0.02365930599369085,0.026813880126182965,0.15457413249211358,0.7712933753943217,0.0,2.0504408447816282,5.668865864984501,0.9890361721887854,1.3146944240070437,0.4703952526263735,0.313596835084249,0.0,2.5328975141420114,0.4583338358923639,3.0997841006404614,0.1447370008081149,0.3618425020202873,28.078978156774294,67.48362662678359,0.16885983427613407,0.38596533548830647,0.9166676717847279,3.9561446887551415,5.294961946230204,0.2539432176656151,0.334384858044164,0.2949526813880126,15.880939400167485,2.3647255705658368,0.42443792292207316,1.891780456452669,1.867526860857122,1.9281608498459897,5.699594964953555,3.613785743736509,2.0979360190148193,0.2020497803806735,30.39456261801429,0.11356466876971609,0.026813880126182965,0.028391167192429023,0.14668769716088328,0.07413249211356467,0.04258675078864353,0.3138801261829653,0.02996845425867508,0.06466876971608833,0.04416403785488959,0.014195583596214511,0.0,0.0015772870662460567,0.0583596214511041,0.014195583596214511,0.1829652996845426,0.13722397476340695
1905,1908,0,True,928,11,0.10991379310344827,0.009698275862068966,0.020474137931034482,0.0,0.0,0.007543103448275862,0.0,0.0,0.0,0.0,0.1788793103448276,0.8135775862068966,0.0,1.7462116442093776,5.423330394996432,1.5531209335516099,1.410401712630651,0.5792721319733031,0.5121101456575579,0.0,1.8385593753935272,0.32741468328925827,2.6780842043403434,0.32741468328925827,0.46173865592074886,31.297485623137305,64.28241615245771,0.10074297947361793,0.10074297947361793,1.0242202913151157,1.4775636989463963,6.615455652100911,0.23060344827586207,0.34698275862068967,0.3265086206896552,15.994801593680203,2.8569507932239846,0.7310432912073138,1.142780317289594,1.8906292013982253,0.8402796450658779,6.453347674105943,3.4199381554181234,2.6552836784081744,0.4062322946175637,32.13627672650951,0.11530172413793104,0.005387931034482759,0.05603448275862069,0.1540948275862069,0.13254310344827586,0.03017241379310345,0.125,0.00646551724137931,0.13900862068965517,0.05387931034482758,0.02586206896551724,0.003232758620689655,0.0021551724137931034,0.05387931034482758,0.028017241379310345,0.19181034482758622,0.13038793103448276
1909,1912,0,True,969,12,0.029927760577915376,0.006191950464396285,0.015479876160990712,0.0,0.0,0.03611971104231166,0.0,0.0,0.0,0.06398348813209494,0.13519091847265222,0.7647058823529411,0.0,2.7843380981976384,4.499689247980111,0.8286720530350115,0.9529728609902631,0.21545473378910296,0.4309094675782059,0.0,3.0826600372902426,0.27346177750155376,6.157033354050135,0.12430080795525171,0.3148953801533043,25.94572198052621,68.99523513569505,0.19888129272840271,0.10772736689455148,0.72923140667081,2.7594779366065882,3.7621711207789517,0.4241486068111455,0.3766769865841073,0.10113519091847266,17.964475667837107,1.8678709591724916,0.5479088146905976,1.6105198492420594,0.896578060402796,1.48599511863056,2.606717694134055,3.5448039980740176,2.440684719985389,0.5686630369026013,34.9392048978093,0.07946336429308566,0.005159958720330237,0.018575851393188854,0.14551083591331268,0.02889576883384933,0.005159958720330237,0.21568627450980393,0.0020639834881320948,0.07636738906088751,0.016511867905056758,0.03611971104231166,0.0,0.0010319917440660474,0.1001031991744066,0.0629514963880289,0.3126934984520124,0.10113519091847266
1913,1916,0,True,379,20,0.16094986807387862,0.06068601583113457,0.026385224274406333,0.22955145118733508,0.1424802110817942,0.029023746701846966,0.0,0.0,0.0,0.05804749340369393,0.15567282321899736,0.36939313984168864,0.0158311345646438,2.981669735051629,7.484191147042344,1.6008965020411432,1.0005603137757144,0.4802689506123429,0.6803810133674858,0.0,3.461938685663972,0.44024653806131436,2.1211878652045146,0.3401905066837429,0.8204594572960858,25.134075082045946,64.77627471383974,0.4602577443368286,0.44024653806131436,0.6603698070919716,1.660930120867686,9.165132474185544,0.17678100263852242,0.22955145118733508,0.44327176781002636,14.911093462462155,3.424383210509452,0.8811278436398591,1.8023069528997118,2.9037167574495357,1.9024351169496956,3.304229413649471,4.485741749439282,2.443127202819609,0.2744991878722252,31.04377722158774,0.0633245382585752,0.03430079155672823,0.018469656992084433,0.0870712401055409,0.08179419525065963,0.15303430079155672,0.2532981530343008,0.0,0.09762532981530343,0.0158311345646438,0.055408970976253295,0.047493403693931395,0.052770448548812667,0.026385224274406333,0.04221635883905013,0.18997361477572558,0.16094986807387862
1917,1920,0,True,381,25,0.2572178477690289,0.023622047244094488,0.08923884514435695,0.22572178477690288,0.0,0.031496062992125984,0.0,0.0,0.07086614173228346,0.03412073490813648,0.29658792650918636,0.34120734908136485,0.0,4.870299533872619,9.218034740076504,1.4840826905792102,0.8779080704834765,0.5434669007754855,0.6061746200957338,0.0,3.9296837440688948,0.18812315796074497,1.6722058485399554,0.12541543864049665,0.9197132166969755,34.57285591856357,71.25687172090885,0.37624631592148994,1.2959595326184654,0.7524926318429799,1.902134152714199,7.775757195710792,0.12335958005249344,0.22572178477690288,0.44881889763779526,15.926168196485067,3.3044023841890624,0.5646763567918017,2.5096726968524523,3.5971975321551812,3.492627836452996,2.5933284534142005,5.374882359092335,2.028652096622399,0.3438287153652393,32.1909808538214,0.05511811023622047,0.0026246719160104987,0.015748031496062992,0.07349081364829396,0.10236220472440945,0.16010498687664043,0.30446194225721784,0.0,0.05249343832020997,0.05774278215223097,0.005249343832020997,0.005249343832020997,0.03937007874015748,0.03674540682414698,0.06299212598425197,0.049868766404199474,0.5118110236220472
1921,1924,0,True,247,8,0.05668016194331984,0.0,0.008097165991902834,0.0,0.024291497975708502,0.1214574898785425,0.0,0.0,0.0,0.04048582995951417,0.0,0.8137651821862348,0.0,3.6912640085131856,7.947856739050912,1.49645838182967,0.8313657676831498,0.33254630707325994,0.43231019919523794,0.0,3.4584815935619035,0.39905556848791196,2.5606065644641016,0.266037045658608,1.0308935519271059,30.86029729639852,76.15310431977652,0.39905556848791196,0.6983472448538458,0.8978750290978019,0.532074091317216,4.023810315586445,0.05668016194331984,0.3441295546558704,0.31983805668016196,13.573082461937606,4.02488108305891,0.8981139606825665,2.3284436017696173,3.592455842730266,1.3305392010112098,3.226557562452184,4.09140804310947,3.060240162325783,0.20630081300813008,23.392665833649353,0.1417004048582996,0.024291497975708502,0.048582995951417005,0.06882591093117409,0.145748987854251,0.0931174089068826,0.18218623481781376,0.0,0.13765182186234817,0.044534412955465584,0.012145748987854251,0.008097165991902834,0.012145748987854251,0.04048582995951417,0.12955465587044535,0.1214574898785425,0.13360323886639677
1925,1928,0,True,536,11,0.041044776119402986,0.013059701492537313,0.03171641791044776,0.10074626865671642,0.15111940298507462,0.055970149253731345,0.0,0.0,0.0,0.11567164179104478,0.0,0.5764925373134329,0.0,2.511173226110223,5.3661380248426775,1.6442205647150268,1.2555866130551114,0.44842379037682545,0.8071628226782858,0.0,2.750332580977863,0.7025306049236932,2.436435927714085,0.20926443550918522,0.41852887101837044,26.905427422609527,72.16633533131045,0.20926443550918522,0.7025306049236932,0.8520052017159684,0.6875831452444657,5.709929597464911,0.2332089552238806,0.20149253731343283,0.40111940298507465,12.752425313965071,3.5010548049732932,0.9874769962745186,1.4363301763993,1.481215494411778,0.7929739515537801,3.575863668327423,3.6506725316815536,2.8427368074569475,0.15694164989939638,22.017832158430732,0.1287313432835821,0.08022388059701492,0.03171641791044776,0.16044776119402984,0.09701492537313433,0.13619402985074627,0.15298507462686567,0.011194029850746268,0.14365671641791045,0.027985074626865673,0.014925373134328358,0.014925373134328358,0.027985074626865673,0.033582089552238806,0.11007462686567164,0.048507462686567165,0.12126865671641791
1929,1932,0,True,644,29,0.21583850931677018,0.20496894409937888,0.04192546583850932,0.37422360248447206,0.0,0.05124223602484472,0.0,0.06055900621118013,0.018633540372670808,0.08540372670807453,0.08074534161490683,0.28726708074534163,0.04192546583850932,3.0233314462605847,5.637127955577505,0.9154310355211333,1.517688295732405,1.216559665626769,1.0238373423591622,0.0,2.553570783295793,0.6504378410281736,3.613543561267631,0.18067717806338154,1.047927632767613,28.811987328507247,67.40463256284553,0.5179412437816938,0.48180580816901747,0.4697606629647921,1.8549523614507173,5.576902229556377,0.3307453416149068,0.20341614906832298,0.2422360248447205,14.322056960765883,2.5439770439227885,0.5907813988256713,1.7482306699943333,2.0617065142691793,1.724117143511653,3.243269311920522,3.472347813505986,2.664544676336191,0.3518211920529801,25.513283195217948,0.09316770186335403,0.006211180124223602,0.021739130434782608,0.040372670807453416,0.29347826086956524,0.09161490683229814,0.11801242236024845,0.0,0.09627329192546584,0.04813664596273292,0.13198757763975155,0.09006211180124224,0.017080745341614908,0.05434782608695652,0.14596273291925466,0.11956521739130435,0.08229813664596274
1933,1936,0,True,234,11,0.19658119658119658,0.07264957264957266,0.08547008547008547,0.19230769230769232,0.0,0.07264957264957266,0.0,0.0,0.0,0.7350427350427351,0.0,0.0,0.0,2.4705104561745364,8.525000869898047,1.2178572671282926,1.0090817356205852,0.7307143602769754,1.4962246424719023,0.0,2.1573471589129753,0.5915306726051707,1.7050001739796095,0.10438776575385365,1.287449110964195,27.45398239326351,67.43449667698945,0.2783673753436097,0.8698980479487803,0.7655102821949268,0.8698980479487803,7.829082431539025,0.18376068376068377,0.2222222222222222,0.3333333333333333,12.23103158261117,3.238612620142081,0.9054185819752055,1.3581278729628081,1.4974230394205321,1.1491851232762225,1.0447137484329294,6.755815573199611,1.2188327065050844,0.3777315296566077,24.023196478177304,0.15384615384615385,0.0,0.0,0.07264957264957266,0.6282051282051282,0.1452991452991453,0.029914529914529916,0.0,0.05982905982905983,0.008547008547008548,0.18376068376068377,0.02564102564102564,0.05982905982905983,0.02564102564102564,0.038461538461538464,0.0811965811965812,0.004273504273504274
1937,1940,0,True,301,13,0.26578073089701,0.06976744186046512,0.16611295681063123,0.08970099667774087,0.036544850498338874,0.046511627906976744,0.0,0.0,0.0,0.8272425249169435,0.0,0.0,0.0,3.9760348583878,7.924836601307189,1.906318082788671,0.8169934640522876,1.0076252723311547,1.4705882352941175,0.0,2.314814814814815,0.38126361655773416,2.0424836601307192,0.49019607843137253,1.4161220043572984,34.667755991285404,66.06753812636165,0.4084967320261438,0.7352941176470588,0.6808278867102396,2.0424836601307192,7.625272331154684,0.17940199335548174,0.11627906976744186,0.42524916943521596,12.581539467090966,3.950200234287738,0.8717683275669491,1.389380772059825,2.1249352984444387,0.7627972866210805,0.8717683275669491,5.394066526820497,2.370120140572643,0.4143070044709389,25.01321966944809,0.053156146179401995,0.0,0.0033222591362126247,0.1461794019933555,0.2857142857142857,0.17275747508305647,0.1461794019933555,0.0,0.053156146179401995,0.016611295681063124,0.016611295681063124,0.06976744186046512,0.07308970099667775,0.03322259136212625,0.029900332225913623,0.03322259136212625,0.33222591362126247
1941,1944,0,True,483,22,0.5072463768115942,0.031055900621118012,0.2898550724637681,0.026915113871635612,0.0,0.035196687370600416,0.0,0.0,0.006211180124223602,0.7391304347826086,0.012422360248447204,0.18012422360248448,0.0,6.093035298178994,10.20108742556313,1.6742901527574006,1.1392077328040044,1.2082506257012169,1.4499007508414603,0.0690428928972124,1.9504617243462503,0.7249503754207302,0.9320790541123674,0.6731682057478209,0.7422110986450332,39.95857426426167,60.94761370501424,0.34521446448606197,1.1392077328040044,0.5868645896263054,1.8986795546733408,8.975576076637612,0.30434782608695654,0.10559006211180125,0.3830227743271222,11.097454532527344,3.835521769177609,0.7083621285418107,1.1921216309606082,2.7470628887353143,1.3303386316516932,1.0193503800967518,7.152729785763649,2.1423635107118173,0.23344797936371453,22.02017739366517,0.043478260869565216,0.008281573498964804,0.002070393374741201,0.028985507246376812,0.12008281573498965,0.16149068322981366,0.16149068322981366,0.0,0.004140786749482402,0.004140786749482402,0.002070393374741201,0.055900621118012424,0.010351966873706004,0.014492753623188406,0.06832298136645963,0.006211180124223602,0.7577639751552795
1945,1948,0,True,253,16,0.40711462450592883,0.11067193675889328,0.18181818181818182,0.1383399209486166,0.0,0.019762845849802372,0.05928853754940711,0.0,0.0,0.4189723320158103,0.308300395256917,0.0,0.05533596837944664,2.870110799626218,10.612735282338807,2.302763315979175,1.368308637031104,0.934454678948071,1.4016820184221066,0.0,2.302763315979175,1.5685489253771192,3.9714323855293014,0.7675877719930584,1.301561874249099,30.00266987051128,72.85409157655853,0.433853958083033,1.735415832332132,1.368308637031104,2.6364971298892,9.07755973835269,0.23715415019762845,0.1383399209486166,0.3438735177865613,10.874034471491981,3.7774954870629136,1.0028749080698,1.2034498896837602,3.0754830514140536,1.9723206525372734,1.6380290165140068,7.053553520090928,2.8749080698000933,0.3589519650655022,20.982022582703845,0.015810276679841896,0.03162055335968379,0.011857707509881422,0.05533596837944664,0.09881422924901186,0.11462450592885376,0.5691699604743083,0.0,0.023715415019762844,0.003952569169960474,0.0,0.07509881422924901,0.02766798418972332,0.007905138339920948,0.011857707509881422,0.015810276679841896,0.32806324110671936
1949,1952,0,True,126,6,0.5079365079365079,0.31746031746031744,0.29365079365079366,0.5793650793650794,0.0,0.14285714285714285,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,2.084738487951438,7.971058924520203,2.1460543258323623,0.18394751364277392,0.12263167576184929,0.5518425409283217,0.061315837880924644,2.575265190998835,1.4715801091421914,0.6744742166901712,0.7357900545710957,1.042369243975719,33.294499969342084,57.88215095959286,2.881844380403458,1.1036850818566435,1.8394751364277393,1.9621068121895886,12.692378441351401,0.42063492063492064,0.07142857142857142,0.373015873015873,8.714068724219128,3.8137417727748044,0.6766316048471428,1.9683828504644154,1.7838469582333762,0.43058374853909087,1.4762871378483116,6.028172479547272,2.89106231161961,0.5436893203883495,18.41403943541959,0.031746031746031744,0.0,0.007936507936507936,0.047619047619047616,0.1111111111111111,0.10317460317460317,0.3888888888888889,0.0,0.0,0.0,0.0,0.373015873015873,0.1984126984126984,0.023809523809523808,0.007936507936507936,0.023809523809523808,0.0873015873015873
1953,1956,0,True,435,9,0.1310344827586207,0.01839080459770115,0.06436781609195402,0.07586206896551724,0.0,0.04367816091954023,0.0,0.0,0.0,0.17471264367816092,0.0,0.7057471264367816,0.0,2.5058210444616917,10.688546402040137,0.9978933362900543,0.9313671138707174,0.5765605943009202,1.9957866725801086,0.02217540747311232,1.2861736334405145,0.6430868167202572,2.1288391174187824,0.1330524448386739,0.6874376316664819,30.29160660827143,83.60128617363344,0.2882802971504601,1.397050670806076,0.8648408914513804,1.5079277081716378,3.1710832686550616,0.1103448275862069,0.35402298850574715,0.36091954022988504,12.380371752846987,3.92896781354051,0.5993340732519422,0.9544950055493896,4.1065482796892345,2.3751387347391786,1.9089900110987792,6.215316315205327,1.5538290788013318,0.28109028960817717,21.14133284759137,0.09425287356321839,0.009195402298850575,0.04367816091954023,0.08045977011494253,0.167816091954023,0.08735632183908046,0.3701149425287356,0.006896551724137931,0.06436781609195402,0.02528735632183908,0.006896551724137931,0.013793103448275862,0.04597701149425287,0.05517241379310345,0.09655172413793103,0.03218390804597701,0.15172413793103448
1957,1960,0,True,680,12,0.38676470588235295,0.20294117647058824,0.1323529411764706,0.6014705882352941,0.0,0.027941176470588237,0.0,0.0,0.0,0.0,0.03823529411764706,0.3323529411764706,0.0,4.068179937667209,8.136359875334419,1.7100146178668947,0.8412168684667788,0.4137132140000552,1.172187439666823,0.0,2.2754226770003037,0.6619411424000883,1.7651763797335687,1.282510963400171,1.0204925945334693,24.2573847808699,65.64249662134209,0.7446837852000993,0.42750365446672367,0.8136359875334418,3.0063160217337344,4.992139448933999,0.2323529411764706,0.17352941176470588,0.34852941176470587,10.33285849463616,3.8539919315708486,1.1090624263513233,1.2338319493158472,2.7865193462076996,0.7070272967989686,2.7587927855489167,5.226456684180611,4.9630543579221715,0.38071487946799665,18.971257573477693,0.041176470588235294,0.0014705882352941176,0.060294117647058824,0.054411764705882354,0.16911764705882354,0.08676470588235294,0.5044117647058823,0.0,0.04852941176470588,0.0058823529411764705,0.01764705882352941,0.10294117647058823,0.01764705882352941,0.007352941176470588,0.10441176470588236,0.016176470588235296,0.09852941176470588
1961,1964,0,True,1743,60,0.18760757314974183,0.022948938611589215,0.1078600114744693,0.07860011474469306,0.010327022375215147,0.005737234652897304,0.0,0.19162363740676994,0.0,0.5628227194492255,0.03270223752151463,0.11302352266207688,0.0051635111876075735,3.590733804352036,10.069546261819267,1.316786818853289,1.0235527793607497,0.6473279739740958,1.300188665674466,0.0,2.0249746878164023,0.7745804816784052,1.9751802282799336,0.4536828535544945,0.4038883940180256,28.277720298988065,70.53661829227134,0.45921557128076884,0.6583934094266445,0.9516274489191835,1.7981332610391552,5.316941734949625,0.23694779116465864,0.168100975329891,0.43717728055077454,11.777245388629444,4.610803724196165,1.0054885229873565,1.2276959313823523,2.8442548274559476,0.7277292624936116,1.2110303757527277,7.038419660911495,2.7275959380485744,0.309287854344319,23.318621734305502,0.025243832472748137,0.0378657487091222,0.06942053930005737,0.026391279403327597,0.1095811818703385,0.12736660929432014,0.4859437751004016,0.0005737234652897303,0.045324153757888695,0.013769363166953529,0.009753298909925417,0.05622489959839357,0.05393000573723465,0.02983362019506598,0.06827309236947791,0.03499713138267355,0.15834767641996558
1965,1968,0,True,1883,50,0.1821561338289963,0.019118428040361127,0.07010090281465746,0.0,0.0,0.006372809346787042,0.0,0.48539564524694634,0.0,0.2830589484864578,0.022304832713754646,0.18481147105682422,0.018056293149229952,4.87771247350006,11.007888220525459,1.373113405378698,0.8388056785995393,0.488345771787403,0.9594558104528976,0.01723573312190834,1.826987710922284,0.4021671061778612,2.3383144602055648,0.4653647942915252,0.7526270129899975,27.387579930712352,68.29946511774878,0.7756079904858753,0.6319768811366392,0.9249843442090809,1.0973416754281642,8.29613287601188,0.37174721189591076,0.13382899628252787,0.34997344662772173,9.908659178891444,4.418585821197644,1.45165581298509,0.7923380333823002,2.4579829502735593,0.7402866297294484,1.3533364949741478,8.374492498814385,3.828669913131991,0.37247051184936697,19.4023040232829,0.029208709506107277,0.008497079129049389,0.08762612851832183,0.05204460966542751,0.10993096123207648,0.06744556558682953,0.26818906001062137,0.0010621348911311736,0.038236856080722255,0.043016463090812536,0.011152416356877323,0.06532129580456718,0.03929899097185342,0.038236856080722255,0.05363781200212427,0.0053106744556558685,0.42963356346255976
1969,1972,0,True,371,14,0.2210242587601078,0.01078167115902965,0.1105121293800539,0.013477088948787063,0.0,0.0431266846361186,0.0,0.0,0.0,0.3450134770889488,0.07277628032345014,0.5256064690026954,0.0,9.762021532497256,9.458417992012892,0.6539153179663233,0.7239776734627151,0.7706859104603097,1.7749130059085918,0.02335411849879726,1.1910600434386602,0.8874565029542959,1.5647259394194166,0.4904364884747425,0.7473317919615123,30.22022933744366,67.77365188350966,0.5838529624699316,0.7006235549639178,1.2144141619374575,1.9851000723977674,5.8618837431981135,0.1967654986522911,0.22371967654986524,0.3450134770889488,11.130786514537684,4.75454375117107,0.9602773093498219,0.6323777403035413,1.5458122540753232,1.7331834363874836,1.8971332209106238,7.775904065954656,3.0213603147835864,0.34414180717682663,21.969457357724067,0.05660377358490566,0.029649595687331536,0.04043126684636118,0.05390835579514825,0.1320754716981132,0.1347708894878706,0.22371967654986524,0.0,0.04582210242587601,0.03504043126684636,0.0026954177897574125,0.026954177897574125,0.05929919137466307,0.03504043126684636,0.07816711590296496,0.01078167115902965,0.41778975741239893
1973,1976,0,True,975,26,0.19076923076923077,0.16102564102564101,0.03076923076923077,0.4328205128205128,0.0,0.014358974358974359,0.0,0.04,0.0071794871794871795,0.24102564102564103,0.11487179487179487,0.14974358974358976,0.0,5.884793115756775,8.51847921510366,1.5628466963157337,0.7910705499869762,0.7235401371832101,1.7654379347270324,0.0289416054873284,1.9294403658218933,0.8971897701071805,1.427785870708201,0.9550729810818372,1.0611922012020414,22.97963475693875,70.3184541323789,0.3955352749934881,0.7042457335249911,1.2251946322969023,2.2285036225242867,4.659598483459873,0.3353846153846154,0.21025641025641026,0.26153846153846155,10.828839667798563,4.029641110088633,0.8330508064125539,0.7361844335738847,1.9954472804765826,0.43589867777401076,1.2980093960381653,6.441613793771492,4.0780742965079675,0.48359177785791563,20.307789499565587,0.04205128205128205,0.012307692307692308,0.019487179487179488,0.13538461538461538,0.13538461538461538,0.1076923076923077,0.2676923076923077,0.0,0.09538461538461539,0.06256410256410257,0.009230769230769232,0.1076923076923077,0.06871794871794872,0.027692307692307693,0.13128205128205128,0.015384615384615385,0.14358974358974358
1977,1980,0,True,744,21,0.20967741935483872,0.12903225806451613,0.06854838709677419,0.3736559139784946,0.0,0.01881720430107527,0.0,0.07123655913978495,0.0,0.28763440860215056,0.010752688172043012,0.23790322580645162,0.0,5.759912645874564,13.157715143656588,1.6242407698082304,0.6688050228622126,0.9827339111444756,2.0064150685866373,0.027298164198457656,1.897222411792807,0.7643485975568144,1.6515389340066882,0.6824541049614413,1.187470142632908,29.33187743124275,69.89694943015081,0.4777178734730089,0.7779976796560432,1.2147683068313657,1.5286971951136288,5.1184057872108095,0.23118279569892472,0.23655913978494625,0.34408602150537637,10.465716537506085,4.610375396738536,0.7661157929298457,0.7250738754514611,3.3654372332275364,0.16416766991353834,0.9986866586406916,9.535405494144687,3.228630841632921,0.3272112131464476,19.41198704708471,0.036290322580645164,0.009408602150537635,0.06317204301075269,0.05241935483870968,0.1881720430107527,0.10349462365591398,0.31048387096774194,0.0,0.1532258064516129,0.025537634408602152,0.006720430107526882,0.05913978494623656,0.05241935483870968,0.024193548387096774,0.13709677419354838,0.021505376344086023,0.11693548387096774
1981,1984,0,True,1375,35,0.3301818181818182,0.12509090909090909,0.09672727272727273,0.24581818181818182,0.03636363636363636,0.014545454545454545,0.0,0.03418181818181818,0.0,0.504,0.04872727272727273,0.11636363636363636,0.0,5.354848952845575,8.292077421589712,1.5804742866215378,0.7794119769640461,0.5845589827230345,1.4144884026384539,0.22372010449893914,1.544390398799128,0.5845589827230345,1.2701528513488158,0.9381810833826479,1.6021246193149836,29.660955790020637,61.595196512853086,0.548475094900625,1.9196628321521874,0.9381810833826479,1.190768298139515,8.053923761961808,0.29672727272727273,0.14327272727272727,0.35345454545454547,9.859180255058826,3.429947136755546,1.5808213019296171,0.5293575919305599,2.509009956273613,0.13052652951712435,1.218247608826494,5.67790403399491,3.139888182273047,0.3459771818047118,18.652771071032966,0.022545454545454546,0.03272727272727273,0.04872727272727273,0.03927272727272727,0.12945454545454546,0.16218181818181818,0.38181818181818183,0.0,0.012363636363636363,0.028363636363636365,0.009454545454545455,0.06036363636363636,0.05527272727272727,0.020363636363636365,0.17236363636363636,0.008727272727272728,0.16727272727272727
1985,1988,0,True,733,23,0.24147339699863574,0.12824010914051842,0.06548431105047749,0.3083219645293315,0.021828103683492497,0.027285129604365622,0.013642564802182811,0.0,0.0,0.3806275579809004,0.02592087312414734,0.20600272851296045,0.01637107776261937,6.097928391520746,6.941515323154051,1.7956350401908916,0.891791899155208,0.614613335904265,1.6510201376251823,0.26512732137046724,1.3617903324937635,0.7833307222309259,1.614866411983755,1.048458043601393,1.5787126863423275,26.886320635341473,66.14926668193158,0.5302546427409345,1.8076862820713675,1.1087142530037721,1.0243555598404417,6.326901987249786,0.20463847203274216,0.15143246930422918,0.39154160982264663,9.796506097142668,3.7760511219228814,1.1013482438941737,0.5325200300147653,1.984847384600489,0.2057463752329775,1.0408346041197685,4.744269358313364,2.0090528405102512,0.40289532293986635,19.201091255887977,0.02455661664392906,0.04911323328785812,0.03137789904502047,0.06412005457025921,0.1432469304229195,0.17735334242837653,0.3683492496589359,0.004092769440654843,0.01637107776261937,0.04911323328785812,0.002728512960436562,0.06548431105047749,0.06957708049113233,0.002728512960436562,0.10914051841746249,0.020463847203274217,0.11186903137789904
